Cl_abscissa,Cl_cdf,Q_abscissa,Q_cdf,split
11.383,0.608857,13.6413,0.609,All
11.3831,0.609,13.6498,0.609143,All
11.3831,0.609143,13.6529,0.609286,All
11.3852,0.609286,13.6573,0.609429,All
11.3868,0.609429,13.6596,0.609571,All
11.3872,0.609571,13.6613,0.609714,All
11.3889,0.609714,13.6703,0.609857,All
11.3901,0.609857,13.6736,0.61,All
11.3917,0.61,13.6763,0.610143,All
11.3917,0.610143,13.68,0.610286,All
11.3919,0.610286,13.6812,0.610429,All
11.3936,0.610429,13.6812,0.610571,All
11.3942,0.610571,13.6827,0.610714,All
11.3958,0.610714,13.6839,0.610857,All
11.3965,0.610857,13.6839,0.611,All
11.3965,0.611,13.6843,0.611143,All
11.3968,0.611143,13.691,0.611286,All
11.3985,0.611286,13.6916,0.611429,All
11.4008,0.611429,13.6916,0.611571,All
11.4011,0.611571,13.6982,0.611714,All
11.4012,0.611714,13.6997,0.611857,All
11.4028,0.611857,13.6997,0.612,All
11.4059,0.612,13.6997,0.612143,All
11.4062,0.612143,13.7032,0.612286,All
11.4063,0.612286,13.708,0.612429,All
11.4066,0.612429,13.7088,0.612571,All
11.4066,0.612571,13.7211,0.612714,All
11.4085,0.612714,13.7241,0.612857,All
11.4123,0.612857,13.7256,0.613,All
11.4126,0.613,13.726,0.613143,All
11.4141,0.613143,13.726,0.613286,All
11.4147,0.613286,13.7309,0.613429,All
11.4148,0.613429,13.7309,0.613571,All
11.4169,0.613571,13.7377,0.613714,All
11.4169,0.613714,13.7377,0.613857,All
11.4186,0.613857,13.7377,0.614,All
11.4209,0.614,13.7417,0.614143,All
11.4229,0.614143,13.7417,0.614286,All
11.4258,0.614286,13.747,0.614429,All
11.4277,0.614429,13.7486,0.614571,All
11.4279,0.614571,13.7522,0.614714,All
11.4284,0.614714,13.7538,0.614857,All
11.4289,0.614857,13.7546,0.615,All
11.4299,0.615,13.7555,0.615143,All
11.4299,0.615143,13.7707,0.615286,All
11.4299,0.615286,13.7709,0.615429,All
11.4299,0.615429,13.7748,0.615571,All
11.4299,0.615571,13.7821,0.615714,All
11.4306,0.615714,13.7869,0.615857,All
11.4328,0.615857,13.7908,0.616,All
11.4328,0.616,13.7908,0.616143,All
11.436,0.616143,13.8013,0.616286,All
11.4361,0.616286,13.8064,0.616429,All
11.4363,0.616429,13.8089,0.616571,All
11.4367,0.616571,13.8089,0.616714,All
11.4376,0.616714,13.8089,0.616857,All
11.4377,0.616857,13.8108,0.617,All
11.4398,0.617,13.8164,0.617143,All
11.4402,0.617143,13.8205,0.617286,All
11.4407,0.617286,13.8242,0.617429,All
11.4429,0.617429,13.8242,0.617571,All
11.4429,0.617571,13.8262,0.617714,All
11.4434,0.617714,13.8359,0.617857,All
11.4447,0.617857,13.8383,0.618,All
11.4453,0.618,13.85,0.618143,All
11.4456,0.618143,13.8524,0.618286,All
11.4476,0.618286,13.8536,0.618429,All
11.4478,0.618429,13.8551,0.618571,All
11.448,0.618571,13.8578,0.618714,All
11.4499,0.618714,13.8586,0.618857,All
11.45,0.618857,13.8615,0.619,All
11.4513,0.619,13.8625,0.619143,All
11.4516,0.619143,13.8668,0.619286,All
11.4519,0.619286,13.867,0.619429,All
11.4519,0.619429,13.8727,0.619571,All
11.4531,0.619571,13.8736,0.619714,All
11.454,0.619714,13.8736,0.619857,All
11.455,0.619857,13.8793,0.62,All
11.459,0.62,13.8794,0.620143,All
11.462,0.620143,13.882,0.620286,All
11.4636,0.620286,13.882,0.620429,All
11.464,0.620429,13.882,0.620571,All
11.4652,0.620571,13.889,0.620714,All
11.4652,0.620714,13.8928,0.620857,All
11.4692,0.620857,13.8994,0.621,All
11.4692,0.621,13.9012,0.621143,All
11.473,0.621143,13.9069,0.621286,All
11.4732,0.621286,13.9074,0.621429,All
11.476,0.621429,13.9088,0.621571,All
11.476,0.621571,13.9108,0.621714,All
11.4766,0.621714,13.9131,0.621857,All
11.4766,0.621857,13.9189,0.622,All
11.4781,0.622,13.9189,0.622143,All
11.4793,0.622143,13.9204,0.622286,All
11.4797,0.622286,13.9245,0.622429,All
11.4804,0.622429,13.9296,0.622571,All
11.4804,0.622571,13.9297,0.622714,All
11.4804,0.622714,13.9297,0.622857,All
11.4814,0.622857,13.9384,0.623,All
11.4816,0.623,13.9397,0.623143,All
11.4825,0.623143,13.9403,0.623286,All
11.4826,0.623286,13.9453,0.623429,All
11.4836,0.623429,13.9453,0.623571,All
11.4836,0.623571,13.9453,0.623714,All
11.4836,0.623714,13.9453,0.623857,All
11.4839,0.623857,13.9471,0.624,All
11.4839,0.624,13.9494,0.624143,All
11.484,0.624143,13.9553,0.624286,All
11.4857,0.624286,13.962,0.624429,All
11.4874,0.624429,13.9621,0.624571,All
11.4874,0.624571,13.9621,0.624714,All
11.4875,0.624714,13.9685,0.624857,All
11.4875,0.624857,13.9744,0.625,All
11.4888,0.625,13.9843,0.625143,All
11.4888,0.625143,13.9843,0.625286,All
11.489,0.625286,13.9845,0.625429,All
11.4902,0.625429,13.9853,0.625571,All
11.4921,0.625571,13.9853,0.625714,All
11.4951,0.625714,13.9944,0.625857,All
11.4951,0.625857,13.9964,0.626,All
11.4951,0.626,13.9964,0.626143,All
11.4986,0.626143,13.9983,0.626286,All
11.5012,0.626286,14.0023,0.626429,All
11.5048,0.626429,14.0023,0.626571,All
11.5055,0.626571,14.0055,0.626714,All
11.5066,0.626714,14.0055,0.626857,All
11.5119,0.626857,14.0055,0.627,All
11.5119,0.627,14.0088,0.627143,All
11.5125,0.627143,14.0095,0.627286,All
11.5125,0.627286,14.0095,0.627429,All
11.5125,0.627429,14.0131,0.627571,All
11.5145,0.627571,14.0143,0.627714,All
11.516,0.627714,14.0199,0.627857,All
11.5174,0.627857,14.0325,0.628,All
11.5192,0.628,14.0362,0.628143,All
11.5192,0.628143,14.0377,0.628286,All
11.5197,0.628286,14.0448,0.628429,All
11.5223,0.628429,14.0583,0.628571,All
11.5223,0.628571,14.0593,0.628714,All
11.5236,0.628714,14.0608,0.628857,All
11.5236,0.628857,14.061,0.629,All
11.5239,0.629,14.0615,0.629143,All
11.531,0.629143,14.0661,0.629286,All
11.5311,0.629286,14.0661,0.629429,All
11.5321,0.629429,14.067,0.629571,All
11.5326,0.629571,14.0797,0.629714,All
11.5345,0.629714,14.0797,0.629857,All
11.5345,0.629857,14.098,0.63,All
11.5361,0.63,14.0998,0.630143,All
11.538,0.630143,14.1013,0.630286,All
11.538,0.630286,14.1013,0.630429,All
11.5416,0.630429,14.1026,0.630571,All
11.5417,0.630571,14.1077,0.630714,All
11.5424,0.630714,14.1103,0.630857,All
11.5434,0.630857,14.1117,0.631,All
11.544,0.631,14.1117,0.631143,All
11.544,0.631143,14.1117,0.631286,All
11.5441,0.631286,14.1302,0.631429,All
11.5445,0.631429,14.1302,0.631571,All
11.546,0.631571,14.1338,0.631714,All
11.546,0.631714,14.1389,0.631857,All
11.5478,0.631857,14.1511,0.632,All
11.5478,0.632,14.1532,0.632143,All
11.5487,0.632143,14.1544,0.632286,All
11.5491,0.632286,14.1572,0.632429,All
11.5508,0.632429,14.1572,0.632571,All
11.5527,0.632571,14.1618,0.632714,All
11.5566,0.632714,14.1619,0.632857,All
11.5581,0.632857,14.1759,0.633,All
11.5581,0.633,14.1759,0.633143,All
11.5594,0.633143,14.1838,0.633286,All
11.5603,0.633286,14.1838,0.633429,All
11.5607,0.633429,14.1842,0.633571,All
11.5608,0.633571,14.1844,0.633714,All
11.5624,0.633714,14.1844,0.633857,All
11.5624,0.633857,14.1861,0.634,All
11.5647,0.634,14.1861,0.634143,All
11.565,0.634143,14.1861,0.634286,All
11.5665,0.634286,14.1861,0.634429,All
11.5666,0.634429,14.1861,0.634571,All
11.5691,0.634571,14.1861,0.634714,All
11.5691,0.634714,14.1861,0.634857,All
11.5691,0.634857,14.1861,0.635,All
11.5692,0.635,14.189,0.635143,All
11.5699,0.635143,14.189,0.635286,All
11.5702,0.635286,14.1934,0.635429,All
11.5716,0.635429,14.1974,0.635571,All
11.5753,0.635571,14.2041,0.635714,All
11.5772,0.635714,14.2041,0.635857,All
11.5772,0.635857,14.2077,0.636,All
11.5791,0.636,14.2132,0.636143,All
11.5791,0.636143,14.2164,0.636286,All
11.5792,0.636286,14.2182,0.636429,All
11.5807,0.636429,14.2229,0.636571,All
11.5818,0.636571,14.2267,0.636714,All
11.5834,0.636714,14.2457,0.636857,All
11.5842,0.636857,14.2457,0.637,All
11.5844,0.637,14.2476,0.637143,All
11.5855,0.637143,14.2597,0.637286,All
11.5874,0.637286,14.2597,0.637429,All
11.5904,0.637429,14.268,0.637571,All
11.5922,0.637571,14.2718,0.637714,All
11.5922,0.637714,14.2727,0.637857,All
11.5924,0.637857,14.2727,0.638,All
11.593,0.638,14.2772,0.638143,All
11.5943,0.638143,14.2772,0.638286,All
11.595,0.638286,14.2781,0.638429,All
11.5962,0.638429,14.281,0.638571,All
11.5963,0.638571,14.281,0.638714,All
11.5963,0.638714,14.2882,0.638857,All
11.5965,0.638857,14.2885,0.639,All
11.5965,0.639,14.2916,0.639143,All
11.5965,0.639143,14.2916,0.639286,All
11.602,0.639286,14.3022,0.639429,All
11.602,0.639429,14.304,0.639571,All
11.602,0.639571,14.304,0.639714,All
11.6027,0.639714,14.3043,0.639857,All
11.6029,0.639857,14.3055,0.64,All
11.6029,0.64,14.3088,0.640143,All
11.6029,0.640143,14.3164,0.640286,All
11.6029,0.640286,14.3322,0.640429,All
11.6046,0.640429,14.3323,0.640571,All
11.6046,0.640571,14.3323,0.640714,All
11.6048,0.640714,14.3338,0.640857,All
11.605,0.640857,14.3397,0.641,All
11.605,0.641,14.3397,0.641143,All
11.6058,0.641143,14.3405,0.641286,All
11.6077,0.641286,14.3489,0.641429,All
11.6077,0.641429,14.3508,0.641571,All
11.6083,0.641571,14.3508,0.641714,All
11.6083,0.641714,14.3527,0.641857,All
11.6092,0.641857,14.3527,0.642,All
11.6138,0.642,14.3624,0.642143,All
11.6183,0.642143,14.3651,0.642286,All
11.6183,0.642286,14.3651,0.642429,All
11.6195,0.642429,14.3693,0.642571,All
11.6195,0.642571,14.3724,0.642714,All
11.6211,0.642714,14.3743,0.642857,All
11.622,0.642857,14.3756,0.643,All
11.6256,0.643,14.379,0.643143,All
11.6256,0.643143,14.3806,0.643286,All
11.626,0.643286,14.3831,0.643429,All
11.626,0.643429,14.3858,0.643571,All
11.626,0.643571,14.3869,0.643714,All
11.629,0.643714,14.3887,0.643857,All
11.6295,0.643857,14.3887,0.644,All
11.6295,0.644,14.3887,0.644143,All
11.6312,0.644143,14.4022,0.644286,All
11.6313,0.644286,14.4065,0.644429,All
11.6321,0.644429,14.4136,0.644571,All
11.6328,0.644571,14.4165,0.644714,All
11.6328,0.644714,14.4199,0.644857,All
11.6331,0.644857,14.4226,0.645,All
11.6342,0.645,14.4238,0.645143,All
11.6343,0.645143,14.4254,0.645286,All
11.6367,0.645286,14.4266,0.645429,All
11.6367,0.645429,14.4266,0.645571,All
11.6374,0.645571,14.4282,0.645714,All
11.6387,0.645714,14.4285,0.645857,All
11.6387,0.645857,14.4321,0.646,All
11.6387,0.646,14.4324,0.646143,All
11.6405,0.646143,14.4325,0.646286,All
11.6406,0.646286,14.4356,0.646429,All
11.6407,0.646429,14.437,0.646571,All
11.6412,0.646571,14.4407,0.646714,All
11.6413,0.646714,14.4452,0.646857,All
11.6413,0.646857,14.4497,0.647,All
11.6438,0.647,14.4497,0.647143,All
11.6446,0.647143,14.451,0.647286,All
11.6462,0.647286,14.4642,0.647429,All
11.6508,0.647429,14.4813,0.647571,All
11.6515,0.647571,14.4864,0.647714,All
11.6528,0.647714,14.4887,0.647857,All
11.6528,0.647857,14.4934,0.648,All
11.6534,0.648,14.4951,0.648143,All
11.6535,0.648143,14.4951,0.648286,All
11.6535,0.648286,14.4951,0.648429,All
11.6546,0.648429,14.5008,0.648571,All
11.6556,0.648571,14.5073,0.648714,All
11.6572,0.648714,14.5123,0.648857,All
11.6572,0.648857,14.5208,0.649,All
11.6573,0.649,14.5327,0.649143,All
11.6581,0.649143,14.5353,0.649286,All
11.6582,0.649286,14.537,0.649429,All
11.659,0.649429,14.5401,0.649571,All
11.6605,0.649571,14.5422,0.649714,All
11.6605,0.649714,14.5454,0.649857,All
11.6605,0.649857,14.5467,0.65,All
11.6605,0.65,14.5492,0.650143,All
11.6605,0.650143,14.5499,0.650286,All
11.6605,0.650286,14.5559,0.650429,All
11.6607,0.650429,14.5599,0.650571,All
11.6616,0.650571,14.5599,0.650714,All
11.6646,0.650714,14.5614,0.650857,All
11.6656,0.650857,14.5749,0.651,All
11.6668,0.651,14.5784,0.651143,All
11.6706,0.651143,14.5811,0.651286,All
11.6706,0.651286,14.5817,0.651429,All
11.6714,0.651429,14.5865,0.651571,All
11.6724,0.651571,14.5904,0.651714,All
11.6728,0.651714,14.5922,0.651857,All
11.673,0.651857,14.6005,0.652,All
11.6739,0.652,14.6056,0.652143,All
11.6767,0.652143,14.6101,0.652286,All
11.6784,0.652286,14.611,0.652429,All
11.6791,0.652429,14.6163,0.652571,All
11.6797,0.652571,14.6254,0.652714,All
11.6818,0.652714,14.6269,0.652857,All
11.6818,0.652857,14.6269,0.653,All
11.6818,0.653,14.6269,0.653143,All
11.6852,0.653143,14.6307,0.653286,All
11.6859,0.653286,14.6307,0.653429,All
11.6891,0.653429,14.6307,0.653571,All
11.6895,0.653571,14.6307,0.653714,All
11.6897,0.653714,14.6307,0.653857,All
11.6897,0.653857,14.6325,0.654,All
11.69,0.654,14.633,0.654143,All
11.6913,0.654143,14.6354,0.654286,All
11.6913,0.654286,14.639,0.654429,All
11.6913,0.654429,14.6447,0.654571,All
11.6941,0.654571,14.6447,0.654714,All
11.6941,0.654714,14.648,0.654857,All
11.6941,0.654857,14.6486,0.655,All
11.6956,0.655,14.6553,0.655143,All
11.6956,0.655143,14.6562,0.655286,All
11.6956,0.655286,14.6717,0.655429,All
11.6958,0.655429,14.6741,0.655571,All
11.6958,0.655571,14.6751,0.655714,All
11.6958,0.655714,14.6751,0.655857,All
11.6959,0.655857,14.6754,0.656,All
11.6963,0.656,14.6871,0.656143,All
11.6981,0.656143,14.6988,0.656286,All
11.6981,0.656286,14.6988,0.656429,All
11.6998,0.656429,14.7004,0.656571,All
11.7013,0.656571,14.705,0.656714,All
11.7018,0.656714,14.705,0.656857,All
11.7021,0.656857,14.7092,0.657,All
11.7036,0.657,14.7119,0.657143,All
11.7036,0.657143,14.7139,0.657286,All
11.7036,0.657286,14.7148,0.657429,All
11.7036,0.657429,14.7187,0.657571,All
11.7052,0.657571,14.7187,0.657714,All
11.7062,0.657714,14.7187,0.657857,All
11.7064,0.657857,14.7187,0.658,All
11.7067,0.658,14.7195,0.658143,All
11.7068,0.658143,14.723,0.658286,All
11.7074,0.658286,14.7364,0.658429,All
11.7079,0.658429,14.7375,0.658571,All
11.7082,0.658571,14.746,0.658714,All
11.7086,0.658714,14.7499,0.658857,All
11.7087,0.658857,14.7539,0.659,All
11.7092,0.659,14.7596,0.659143,All
11.7092,0.659143,14.7596,0.659286,All
11.7134,0.659286,14.7622,0.659429,All
11.7148,0.659429,14.764,0.659571,All
11.7157,0.659571,14.7655,0.659714,All
11.7185,0.659714,14.7692,0.659857,All
11.7186,0.659857,14.7761,0.66,All
11.7186,0.66,14.7798,0.660143,All
11.7199,0.660143,14.7804,0.660286,All
11.7199,0.660286,14.7804,0.660429,All
11.7199,0.660429,14.7806,0.660571,All
11.7206,0.660571,14.7815,0.660714,All
11.721,0.660714,14.7822,0.660857,All
11.7218,0.660857,14.7823,0.661,All
11.7235,0.661,14.7847,0.661143,All
11.7241,0.661143,14.7863,0.661286,All
11.7242,0.661286,14.7944,0.661429,All
11.7243,0.661429,14.8059,0.661571,All
11.7248,0.661571,14.8118,0.661714,All
11.733,0.661714,14.8136,0.661857,All
11.733,0.661857,14.8136,0.662,All
11.7332,0.662,14.8177,0.662143,All
11.7332,0.662143,14.8199,0.662286,All
11.7332,0.662286,14.832,0.662429,All
11.7333,0.662429,14.8328,0.662571,All
11.7381,0.662571,14.8489,0.662714,All
11.7386,0.662714,14.8489,0.662857,All
11.7389,0.662857,14.8489,0.663,All
11.7399,0.663,14.8501,0.663143,All
11.7399,0.663143,14.8573,0.663286,All
11.7399,0.663286,14.8655,0.663429,All
11.7441,0.663429,14.8686,0.663571,All
11.7441,0.663571,14.8711,0.663714,All
11.7441,0.663714,14.8711,0.663857,All
11.7441,0.663857,14.8711,0.664,All
11.7449,0.664,14.8834,0.664143,All
11.7452,0.664143,14.895,0.664286,All
11.7459,0.664286,14.895,0.664429,All
11.7481,0.664429,14.895,0.664571,All
11.7485,0.664571,14.8989,0.664714,All
11.7485,0.664714,14.9007,0.664857,All
11.7485,0.664857,14.9032,0.665,All
11.7495,0.665,14.9042,0.665143,All
11.7505,0.665143,14.9082,0.665286,All
11.7532,0.665286,14.9082,0.665429,All
11.7532,0.665429,14.9268,0.665571,All
11.7532,0.665571,14.9268,0.665714,All
11.7551,0.665714,14.9268,0.665857,All
11.7551,0.665857,14.9268,0.666,All
11.7562,0.666,14.9278,0.666143,All
11.7578,0.666143,14.9278,0.666286,All
11.7591,0.666286,14.9315,0.666429,All
11.7594,0.666429,14.9367,0.666571,All
11.7597,0.666571,14.937,0.666714,All
11.7627,0.666714,14.9443,0.666857,All
11.7627,0.666857,14.9492,0.667,All
11.7627,0.667,14.9492,0.667143,All
11.7659,0.667143,14.9492,0.667286,All
11.7662,0.667286,14.9584,0.667429,All
11.7666,0.667429,14.9641,0.667571,All
11.7675,0.667571,14.9641,0.667714,All
11.7694,0.667714,14.9676,0.667857,All
11.7694,0.667857,14.9686,0.668,All
11.7694,0.668,14.9732,0.668143,All
11.7707,0.668143,14.9732,0.668286,All
11.7708,0.668286,14.9761,0.668429,All
11.7715,0.668429,14.9788,0.668571,All
11.7715,0.668571,14.9803,0.668714,All
11.7716,0.668714,14.9803,0.668857,All
11.7718,0.668857,14.989,0.669,All
11.7736,0.669,14.9975,0.669143,All
11.7736,0.669143,14.9992,0.669286,All
11.7736,0.669286,15.001,0.669429,All
11.7746,0.669429,15.0017,0.669571,All
11.777,0.669571,15.0094,0.669714,All
11.778,0.669714,15.0099,0.669857,All
11.7789,0.669857,15.0099,0.67,All
11.7789,0.67,15.023,0.670143,All
11.7827,0.670143,15.0256,0.670286,All
11.7853,0.670286,15.0293,0.670429,All
11.7853,0.670429,15.0293,0.670571,All
11.7853,0.670571,15.0319,0.670714,All
11.7853,0.670714,15.0531,0.670857,All
11.7858,0.670857,15.0567,0.671,All
11.7858,0.671,15.0567,0.671143,All
11.7887,0.671143,15.0567,0.671286,All
11.7913,0.671286,15.0567,0.671429,All
11.7933,0.671429,15.0567,0.671571,All
11.7933,0.671571,15.0567,0.671714,All
11.7933,0.671714,15.0629,0.671857,All
11.7953,0.671857,15.0629,0.672,All
11.7964,0.672,15.0823,0.672143,All
11.8008,0.672143,15.0928,0.672286,All
11.8008,0.672286,15.104,0.672429,All
11.8056,0.672429,15.1124,0.672571,All
11.8073,0.672571,15.1256,0.672714,All
11.8073,0.672714,15.1256,0.672857,All
11.8074,0.672857,15.1256,0.673,All
11.8075,0.673,15.1324,0.673143,All
11.8079,0.673143,15.1365,0.673286,All
11.8079,0.673286,15.1504,0.673429,All
11.8086,0.673429,15.1504,0.673571,All
11.8086,0.673571,15.1516,0.673714,All
11.8098,0.673714,15.1617,0.673857,All
11.8098,0.673857,15.1627,0.674,All
11.8098,0.674,15.1656,0.674143,All
11.8098,0.674143,15.169,0.674286,All
11.8132,0.674286,15.1707,0.674429,All
11.8134,0.674429,15.1735,0.674571,All
11.8134,0.674571,15.1816,0.674714,All
11.8134,0.674714,15.1841,0.674857,All
11.8147,0.674857,15.1917,0.675,All
11.8163,0.675,15.1955,0.675143,All
11.8163,0.675143,15.1955,0.675286,All
11.8163,0.675286,15.1955,0.675429,All
11.8163,0.675429,15.1973,0.675571,All
11.8201,0.675571,15.1996,0.675714,All
11.8202,0.675714,15.2009,0.675857,All
11.8213,0.675857,15.2089,0.676,All
11.8221,0.676,15.2089,0.676143,All
11.8237,0.676143,15.2103,0.676286,All
11.8261,0.676286,15.2103,0.676429,All
11.8261,0.676429,15.2137,0.676571,All
11.8271,0.676571,15.2161,0.676714,All
11.8272,0.676714,15.2437,0.676857,All
11.8274,0.676857,15.2437,0.677,All
11.8274,0.677,15.2597,0.677143,All
11.829,0.677143,15.2667,0.677286,All
11.8299,0.677286,15.2698,0.677429,All
11.8321,0.677429,15.2785,0.677571,All
11.8329,0.677571,15.2785,0.677714,All
11.8331,0.677714,15.2844,0.677857,All
11.8331,0.677857,15.2844,0.678,All
11.8331,0.678,15.2844,0.678143,All
11.8355,0.678143,15.2844,0.678286,All
11.8355,0.678286,15.2844,0.678429,All
11.8362,0.678429,15.2901,0.678571,All
11.8368,0.678571,15.2933,0.678714,All
11.8369,0.678714,15.2933,0.678857,All
11.8381,0.678857,15.3047,0.679,All
11.8385,0.679,15.3195,0.679143,All
11.8401,0.679143,15.3241,0.679286,All
11.8419,0.679286,15.3255,0.679429,All
11.8419,0.679429,15.3292,0.679571,All
11.8436,0.679571,15.3321,0.679714,All
11.8445,0.679714,15.3383,0.679857,All
11.8445,0.679857,15.3383,0.68,All
11.8445,0.68,15.3383,0.680143,All
11.8445,0.680143,15.3431,0.680286,All
11.846,0.680286,15.3515,0.680429,All
11.8467,0.680429,15.3515,0.680571,All
11.8492,0.680571,15.3519,0.680714,All
11.8508,0.680714,15.3586,0.680857,All
11.852,0.680857,15.3595,0.681,All
11.8525,0.681,15.3636,0.681143,All
11.8525,0.681143,15.3725,0.681286,All
11.8525,0.681286,15.3843,0.681429,All
11.8525,0.681429,15.3871,0.681571,All
11.8525,0.681571,15.3871,0.681714,All
11.8539,0.681714,15.3871,0.681857,All
11.8539,0.681857,15.3889,0.682,All
11.8556,0.682,15.3889,0.682143,All
11.857,0.682143,15.4014,0.682286,All
11.8601,0.682286,15.4022,0.682429,All
11.8632,0.682429,15.416,0.682571,All
11.8633,0.682571,15.416,0.682714,All
11.8649,0.682714,15.416,0.682857,All
11.8656,0.682857,15.4183,0.683,All
11.8664,0.683,15.4183,0.683143,All
11.8665,0.683143,15.4183,0.683286,All
11.8679,0.683286,15.4217,0.683429,All
11.869,0.683429,15.4325,0.683571,All
11.869,0.683571,15.4347,0.683714,All
11.869,0.683714,15.4398,0.683857,All
11.8695,0.683857,15.4406,0.684,All
11.8695,0.684,15.4431,0.684143,All
11.8695,0.684143,15.4431,0.684286,All
11.8695,0.684286,15.4476,0.684429,All
11.8709,0.684429,15.4476,0.684571,All
11.8737,0.684571,15.4501,0.684714,All
11.8737,0.684714,15.4532,0.684857,All
11.8737,0.684857,15.4546,0.685,All
11.8742,0.685,15.4575,0.685143,All
11.8742,0.685143,15.4587,0.685286,All
11.8744,0.685286,15.4587,0.685429,All
11.8746,0.685429,15.4658,0.685571,All
11.875,0.685571,15.4658,0.685714,All
11.8754,0.685714,15.4658,0.685857,All
11.8754,0.685857,15.4808,0.686,All
11.8754,0.686,15.4808,0.686143,All
11.8773,0.686143,15.4842,0.686286,All
11.8773,0.686286,15.4872,0.686429,All
11.8773,0.686429,15.493,0.686571,All
11.8774,0.686571,15.493,0.686714,All
11.8792,0.686714,15.4941,0.686857,All
11.8802,0.686857,15.5176,0.687,All
11.8807,0.687,15.5176,0.687143,All
11.8815,0.687143,15.5235,0.687286,All
11.8815,0.687286,15.5235,0.687429,All
11.8816,0.687429,15.5235,0.687571,All
11.882,0.687571,15.5341,0.687714,All
11.8826,0.687714,15.5434,0.687857,All
11.8833,0.687857,15.546,0.688,All
11.8833,0.688,15.5471,0.688143,All
11.8836,0.688143,15.5487,0.688286,All
11.8836,0.688286,15.5487,0.688429,All
11.8836,0.688429,15.55,0.688571,All
11.8837,0.688571,15.5559,0.688714,All
11.8849,0.688714,15.5672,0.688857,All
11.8864,0.688857,15.5672,0.689,All
11.887,0.689,15.5672,0.689143,All
11.888,0.689143,15.5702,0.689286,All
11.8882,0.689286,15.5841,0.689429,All
11.8891,0.689429,15.5866,0.689571,All
11.8891,0.689571,15.5941,0.689714,All
11.8891,0.689714,15.5964,0.689857,All
11.8892,0.689857,15.5964,0.69,All
11.8892,0.69,15.5966,0.690143,All
11.8911,0.690143,15.5966,0.690286,All
11.8921,0.690286,15.5978,0.690429,All
