iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,p_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1372,821.879,1,5.10641,21.6192,5.01284,26.5846,0.0418493,0.257326,0.231121,0.628165,0.182203,0.277732,0.065512
1373,821.959,1,5.12337,21.6797,5.04437,26.4876,0.0421108,0.252497,0.225269,0.629894,0.177589,0.277342,0.0656043
1374,821.265,1,5.11779,21.2703,5.23524,25.8655,0.0452692,0.268334,0.219565,0.613945,0.173093,0.286268,0.0629061
1375,811.198,1,5.1587,21.392,5.50929,25.1554,0.0407422,0.26154,0.218902,0.647571,0.16871,0.280192,0.0609719
1376,825.921,1,5.16576,21.5453,5.52748,24.6655,0.0399783,0.264865,0.223842,0.669069,0.189239,0.284892,0.0620714
1377,828.918,1,5.13115,21.0669,5.32288,25.0612,0.0399783,0.272929,0.224122,0.680767,0.184448,0.288975,0.0623977
1378,826.598,1,5.14417,21.085,5.37416,25.6004,0.0389789,0.266019,0.233425,0.693369,0.179777,0.280911,0.064262
1379,827.981,1,5.14504,21.5033,4.97184,25.8045,0.0399533,0.259283,0.246143,0.675813,0.18626,0.278939,0.0639045
1380,828.734,1,5.15118,21.348,5.18725,25.2377,0.040203,0.256854,0.256883,0.658701,0.185739,0.285195,0.0624443
1381,819.615,1,5.16106,21.4062,5.09384,25.5636,0.0427157,0.257981,0.250379,0.642022,0.181036,0.288469,0.0604262
1382,818.58,1,5.12305,21.4267,5.0283,25.2076,0.0421818,0.26102,0.2501,0.625766,0.191545,0.285679,0.0593524
1383,813.863,1,5.14512,21.2868,5.48314,25.9694,0.0416545,0.262056,0.247074,0.609921,0.190908,0.286313,0.0582046
1384,818.731,1,5.12978,21.1499,5.26229,26.7468,0.0437372,0.258751,0.26163,0.613765,0.186074,0.285027,0.0604088
1385,819.815,1,5.15318,21.0688,5.44419,26.5563,0.0437372,0.260454,0.255005,0.652678,0.181362,0.286283,0.0601793
1386,829.341,1,5.14756,20.9231,5.28422,26.3472,0.0431905,0.254291,0.248548,0.657121,0.17745,0.280745,0.0643267
1387,830.983,1,5.12306,21.256,5.29751,26.4409,0.0407611,0.268968,0.243399,0.666124,0.186549,0.283913,0.0632856
1388,822.417,1,5.13463,21.2609,5.07803,26.4345,0.0425444,0.262157,0.241078,0.722233,0.181826,0.282656,0.0614799
1389,822.551,1,5.1699,21.2248,5.67819,25.9271,0.0398853,0.258311,0.243412,0.76271,0.177222,0.277132,0.06234
1390,824.775,1,5.16682,21.4749,5.45046,25.5255,0.0423782,0.258809,0.237413,0.743398,0.172734,0.281168,0.0625985
1391,821.311,1,5.12708,21.6806,5.14822,26.1608,0.0444971,0.260077,0.231401,0.724575,0.183774,0.279678,0.0626186
1392,826.486,1,5.15435,22.1666,4.93753,26.7997,0.0453314,0.258097,0.227311,0.706228,0.179121,0.279892,0.0649148
1393,822.671,1,5.12315,21.9395,5.13023,26.8317,0.0419315,0.263693,0.225304,0.688346,0.174585,0.283082,0.0645208
1394,819.367,1,5.13849,21.7765,5.02442,26.6634,0.0408833,0.262378,0.22936,0.670917,0.170165,0.281943,0.062847
1395,825.766,1,5.1638,21.7766,5.18105,26.9089,0.0429274,0.262316,0.223903,0.653929,0.165856,0.278163,0.0653159
1396,824.663,1,5.12253,21.5756,5.01248,27.4393,0.0440006,0.262252,0.222158,0.637371,0.173738,0.283586,0.0639145
1397,821.162,1,5.15284,21.5345,5.10996,27.4652,0.0423506,0.257655,0.216533,0.63652,0.169339,0.278947,0.064404
1398,815.858,1,5.16373,21.0524,5.50796,27.8207,0.0412918,0.251131,0.211822,0.636096,0.168305,0.275872,0.0634084
1399,820.797,1,5.1601,21.1499,5.66519,27.9953,0.045421,0.248599,0.206942,0.698037,0.164888,0.280871,0.063403
1400,814.868,1,5.14497,21.3437,5.39632,28.1115,0.0437177,0.25755,0.201702,0.693782,0.160713,0.275156,0.0640619
1401,817.731,1,5.1205,21.5912,5.31055,28.2276,0.0459036,0.260975,0.201662,0.685921,0.1615,0.275236,0.0637703
1402,824.661,1,5.13127,21.4122,5.148,28.5807,0.0453298,0.268519,0.224655,0.668553,0.157411,0.286944,0.0635471
1403,817.386,1,5.12219,21.8335,5.15648,28.1131,0.0453298,0.270015,0.218967,0.651625,0.153425,0.283951,0.0631428
1404,819.777,1,5.13805,21.8842,5.07932,28.0459,0.0430633,0.265487,0.232178,0.673592,0.14954,0.285408,0.0630204
1405,824.87,1,5.1408,21.6651,5.24235,28.3735,0.0492537,0.264455,0.240857,0.701205,0.145754,0.282261,0.0635341
1406,823.263,1,5.16318,21.689,5.51276,28.6495,0.046791,0.261683,0.248453,0.68345,0.142063,0.278871,0.0645432
1407,820.019,1,5.16528,21.3514,5.3501,28.4221,0.0418194,0.257542,0.257544,0.679449,0.141759,0.279158,0.0629241
1408,815.143,1,5.15085,21.9974,5.16018,28.61,0.0428649,0.254716,0.271345,0.663107,0.138169,0.276162,0.0624417
1409,815.878,1,5.15477,21.52,5.25334,28.6532,0.042597,0.257148,0.264475,0.646317,0.134671,0.278926,0.0629361
1410,815.023,1,5.11269,21.179,5.07316,28.0183,0.0420646,0.263315,0.261531,0.659239,0.148244,0.287133,0.0597893
1411,821.52,1,5.14278,21.0035,5.29181,27.783,0.0433791,0.256647,0.258568,0.642547,0.154927,0.282693,0.0625433
1412,812.512,1,5.15137,20.9501,5.52481,27.7842,0.0406679,0.256549,0.255914,0.639947,0.161881,0.28193,0.0594162
1413,822.51,1,5.12249,21.2567,5.22671,26.5459,0.0414304,0.259115,0.256802,0.623743,0.16455,0.279293,0.0635962
1414,822.421,1,5.15013,21.4135,5.25442,26.8054,0.0512701,0.257025,0.268483,0.60795,0.160383,0.280331,0.0648646
1415,823.413,1,5.15661,21.4612,5.30981,27.0524,0.0422978,0.260655,0.261685,0.592556,0.173181,0.280463,0.0639225
1416,821.862,1,5.14858,21.7161,5.1853,26.6841,0.0412404,0.261766,0.255059,0.577552,0.170881,0.282191,0.0637209
1417,810.68,1,5.14021,21.8007,5.16607,27.1708,0.0427869,0.262086,0.248601,0.562928,0.166554,0.279225,0.0612275
1418,814.989,1,5.1436,22.0353,5.1939,26.5414,0.0430543,0.25545,0.24428,0.57265,0.164896,0.273795,0.0632292
1419,820.571,1,5.16026,21.9009,5.02916,25.9058,0.0462834,0.25218,0.238094,0.597417,0.16734,0.279124,0.0637023
1420,815.595,1,5.14786,22.0744,5.09122,26.5474,0.0433907,0.254831,0.239511,0.625246,0.163103,0.277377,0.0627511
1421,818.403,1,5.16364,21.519,5.23743,26.2615,0.046645,0.253145,0.249454,0.655454,0.158973,0.280157,0.0620408
1422,810.028,1,5.15497,21.5576,5.18253,25.9211,0.0425636,0.257354,0.253793,0.642851,0.154948,0.27642,0.0615332
1423,812.399,1,5.1283,21.2738,5.11077,25.8613,0.0425636,0.254722,0.247367,0.658828,0.151024,0.275846,0.0632654
1424,820.069,1,5.14171,21.2106,5.38819,25.2077,0.0425636,0.250741,0.251725,0.683837,0.1472,0.272635,0.0651241
1425,816.548,1,5.13683,21.3023,5.44898,25.0935,0.047352,0.245632,0.245351,0.676808,0.143473,0.275079,0.0646967
1426,803.41,1,5.14785,21.0034,5.36222,25.2578,0.0432087,0.259742,0.239138,0.659671,0.13984,0.282842,0.0614619
1427,810.287,1,5.13527,20.9976,5.26565,25.6073,0.0421285,0.260424,0.233083,0.642967,0.137664,0.284286,0.0604583
1428,821.848,1,5.14101,20.9956,5.46146,26.0627,0.0447615,0.25399,0.23186,0.691017,0.153283,0.284573,0.0624425
1429,827.485,1,5.1409,21.0797,5.43784,26.1846,0.0475591,0.256269,0.225989,0.705576,0.159407,0.284224,0.0643561
1430,837.571,1,5.16303,21.1446,5.65645,26.3385,0.0457756,0.254945,0.227079,0.702908,0.162581,0.283433,0.0674538
1431,838.605,1,5.18812,20.846,5.83544,27.5928,0.0406259,0.253507,0.258726,0.687729,0.192446,0.277435,0.0666535
1432,842.866,1,5.17592,20.706,5.8481,26.8464,0.0426571,0.25703,0.27198,0.685567,0.206801,0.282371,0.0657155
1433,837.052,1,5.1817,21.0359,5.85973,26.669,0.0391913,0.255178,0.265093,0.710382,0.209696,0.275797,0.0658255
1434,834.286,1,5.13669,20.7464,5.83532,26.9731,0.0389463,0.257963,0.258381,0.692395,0.219418,0.281714,0.0634925
1435,840.483,1,5.13971,20.7194,5.73225,26.5389,0.0408936,0.251431,0.270488,0.674863,0.23536,0.280604,0.0648308
1436,840.27,1,5.11886,20.4956,5.5012,24.9821,0.0411492,0.258069,0.263639,0.657775,0.2294,0.286071,0.0642848
1437,829.602,1,5.16026,21.4144,5.45883,25.6903,0.0416636,0.253572,0.256963,0.64112,0.237081,0.28152,0.0626172
1438,842.324,1,5.16138,20.9354,5.60522,26.0583,0.0492151,0.25351,0.250457,0.721703,0.27236,0.285065,0.0633272
1439,828.618,1,5.15031,20.7453,5.87323,25.625,0.0418328,0.257981,0.244115,0.722942,0.265464,0.279251,0.0609936
1440,827.939,1,5.158,20.5413,5.91959,23.5817,0.0402641,0.259998,0.237934,0.725242,0.258742,0.280818,0.0604951
1441,834.255,1,5.12359,20.5122,5.98875,24.195,0.0402641,0.26007,0.231909,0.708068,0.252191,0.284097,0.0626985
1442,843.82,1,5.15525,20.1943,6.16046,24.9931,0.041019,0.255637,0.251433,0.715723,0.289577,0.289647,0.06166
1443,840.393,1,5.15174,20.4177,6.26831,24.7726,0.0405063,0.261547,0.245067,0.698574,0.307796,0.288778,0.0605602
1444,840.371,1,5.12754,20.4028,6.21053,25.6477,0.0440506,0.26119,0.247053,0.699588,0.328875,0.284587,0.0605752
1445,836.415,1,5.11547,20.2398,6.10518,26.6774,0.0423987,0.254576,0.240798,0.703583,0.33508,0.279804,0.0609285
1446,842.84,1,5.13617,20.639,5.8887,27.2583,0.0418687,0.263198,0.243069,0.685768,0.326596,0.283253,0.0627547
1447,838.431,1,5.12677,20.5543,5.74893,24.6958,0.0434388,0.262013,0.245822,0.690896,0.327942,0.285838,0.0599136
1448,829.655,1,5.13138,20.5225,5.76893,24.5838,0.0431673,0.259078,0.239597,0.69513,0.319638,0.283495,0.0588778
1449,842.634,1,5.14009,20.7967,5.80916,24.5381,0.0420881,0.254618,0.233531,0.677529,0.332684,0.281046,0.063305
1450,833.508,1,5.16696,20.606,6.00338,24.4786,0.0441925,0.248171,0.24101,0.662645,0.32426,0.281858,0.0613596
1451,838.787,1,5.14562,20.481,5.93275,25.1606,0.0425353,0.250085,0.244446,0.656997,0.316049,0.286952,0.0617478
1452,843.397,1,5.13769,21.0632,5.52814,24.2359,0.043067,0.249193,0.258511,0.667,0.318485,0.278526,0.0636905
1453,841.083,1,5.14233,20.5375,5.64441,26.1836,0.046297,0.247491,0.259997,0.650111,0.310421,0.28233,0.0634859
1454,850.042,1,5.15491,20.4469,5.73777,27.0196,0.0399312,0.248724,0.259433,0.658163,0.32539,0.277778,0.066056
1455,843.776,1,5.14634,20.5859,5.82101,25.8133,0.0439243,0.253604,0.268821,0.673884,0.31715,0.278593,0.0635019
1456,836.696,1,5.15971,21.3253,5.91313,26.5379,0.045846,0.259732,0.262014,0.656821,0.363404,0.280347,0.0607326
1457,835.535,1,5.15232,21.5711,5.67108,27.0432,0.0452729,0.256666,0.25538,0.64019,0.354202,0.28246,0.0604492
1458,832.966,1,5.14105,21.2103,5.53294,26.6182,0.0427263,0.250167,0.248913,0.662464,0.345233,0.278678,0.0614356
1459,833.588,1,5.1332,21.2582,5.35344,26.632,0.0424593,0.252054,0.242611,0.646976,0.336492,0.283205,0.0602034
1460,835.368,1,5.10559,21.1747,5.38662,27.104,0.0419285,0.257994,0.237688,0.636345,0.328838,0.281974,0.0609167
1461,840.128,1,5.12859,20.8332,5.60594,25.6357,0.0406183,0.254514,0.244822,0.651688,0.350991,0.276459,0.0627341
1462,846.657,1,5.13602,20.3742,5.73049,25.6755,0.0416337,0.258746,0.274281,0.699145,0.355059,0.281052,0.0618842
1463,845.112,1,5.1409,20.5909,5.76327,26.1983,0.0400725,0.258505,0.279749,0.686436,0.346069,0.28126,0.0618916
1464,843.622,1,5.15834,20.6032,5.81893,24.5413,0.0410743,0.25196,0.272665,0.669055,0.337306,0.283448,0.0622747
1465,857.858,1,5.18773,20.5169,6.04509,24.0321,0.0385071,0.255588,0.26937,0.662577,0.344269,0.280658,0.066866
1466,848.643,1,5.19355,20.7998,6.30143,23.6124,0.0404325,0.25297,0.278746,0.685245,0.335552,0.280728,0.0635227
1467,845.122,1,5.1623,20.2617,6.11682,25.171,0.0384109,0.251777,0.271688,0.726647,0.369583,0.279788,0.061914
1468,854.99,1,5.15138,20.3408,6.02425,26.0869,0.0398513,0.250523,0.264809,0.708248,0.360225,0.281334,0.0659418
1469,850.88,1,5.15854,19.94,6.28537,25.7816,0.0418438,0.252215,0.258104,0.7341,0.351104,0.27948,0.0646228
1470,851.141,1,5.17963,20.8441,6.38548,24.7358,0.0376595,0.253635,0.251569,0.734227,0.342214,0.277336,0.0664566
1471,852.524,1,5.17755,20.6774,6.06111,26.2101,0.0402485,0.249875,0.268788,0.762218,0.348124,0.275728,0.0649353
1472,857.6,1,5.17362,20.4208,5.93,24.7019,0.042261,0.25205,0.26368,0.776655,0.36923,0.280783,0.0648383
1473,852.258,1,5.17382,20.4002,6.19724,26.5556,0.0401479,0.253142,0.292783,0.75699,0.359881,0.278709,0.0641019
1474,851.119,1,5.17489,19.7452,6.52173,27.1221,0.0411516,0.252435,0.295744,0.737822,0.350768,0.279918,0.0635375
1475,839.433,1,5.15338,20.0411,6.41769,26.2251,0.0401228,0.253977,0.294041,0.71914,0.341886,0.277626,0.0617009
1476,850.533,1,5.17692,20.0872,6.64918,24.9295,0.0391198,0.256495,0.299821,0.740426,0.33323,0.280576,0.0633181
1477,846.906,1,5.14968,19.9897,6.73783,23.7375,0.0415647,0.256054,0.312384,0.721678,0.324792,0.280214,0.062399
1478,840.224,1,5.1733,19.8715,6.72776,24.0041,0.043643,0.254312,0.319812,0.703405,0.316568,0.281471,0.0607695
1479,845.305,1,5.16393,19.8851,6.74651,24.6557,0.0477345,0.247873,0.311714,0.702898,0.353751,0.280389,0.0609802
1480,847.559,1,5.17346,20.072,6.87157,25.2208,0.041171,0.251568,0.303821,0.723482,0.344794,0.275744,0.0629386
1481,843.69,1,5.20734,20.1249,6.77806,24.6417,0.0427149,0.247555,0.300737,0.737713,0.336064,0.275309,0.0620454
1482,838.363,1,5.18811,19.6937,6.62614,23.252,0.0389774,0.251061,0.293122,0.721025,0.327554,0.278074,0.0622509
1483,833.507,1,5.173,19.9484,6.4538,23.4824,0.0423879,0.251636,0.2857,0.702768,0.31926,0.279219,0.0600601
1484,838.817,1,5.16587,19.9373,6.82482,24.5935,0.041858,0.258515,0.286227,0.742356,0.311177,0.277418,0.0612185
1485,841.867,1,5.15887,19.8755,6.47305,24.0678,0.0410732,0.260773,0.27898,0.723559,0.303297,0.275574,0.0643306
1486,848.677,1,5.15424,20.1385,6.2726,24.5966,0.0408165,0.26426,0.276648,0.705238,0.345098,0.285716,0.0618174
1487,846.758,1,5.14623,20.6483,6.06681,24.5415,0.0408165,0.259942,0.272373,0.688601,0.33636,0.288137,0.0615783
1488,846.929,1,5.13873,20.4126,5.84224,24.7888,0.0438777,0.256176,0.265477,0.713826,0.347651,0.290044,0.060533
1489,841.664,1,5.15028,20.6087,6.11151,24.9228,0.0405869,0.26438,0.258755,0.695752,0.343688,0.281485,0.0611966
1490,837.977,1,5.14877,20.5282,6.34434,24.3603,0.0410942,0.258106,0.252245,0.680239,0.359197,0.28146,0.0599493
1491,842.572,1,5.14187,20.3275,6.44327,24.6471,0.0416079,0.255727,0.264004,0.677911,0.350101,0.279784,0.0617254
1492,829.39,1,5.15688,20.5117,6.04633,25.0639,0.0436883,0.254237,0.257319,0.689413,0.341237,0.278699,0.0590742
1493,829.477,1,5.18063,20.3547,6.15453,25.6108,0.04205,0.251418,0.250804,0.732592,0.332596,0.281236,0.0580665
1494,840.882,1,5.13384,20.4834,6.24548,25.6814,0.0441525,0.257273,0.254603,0.718988,0.333551,0.27761,0.0617663
1495,831.498,1,5.15622,19.8836,6.15892,24.6676,0.0397373,0.250758,0.258445,0.708806,0.325106,0.278066,0.0597525
1496,834.544,1,5.16201,20.0053,6.08968,25.1991,0.040234,0.249592,0.257791,0.732668,0.316874,0.278569,0.0605968
1497,835.581,1,5.15192,20.1794,6.17991,24.8361,0.0412398,0.255385,0.269366,0.761609,0.30885,0.281982,0.0604185
1498,833.698,1,5.15046,20.2606,5.79717,26.6037,0.0386623,0.258278,0.262546,0.775278,0.30103,0.27908,0.060921
1499,842.368,1,5.14702,20.5977,5.95999,26.0428,0.0396289,0.25547,0.255898,0.764546,0.293408,0.276983,0.0639481
1500,839.206,1,5.12598,20.3224,6.10764,26.4611,0.0416103,0.25871,0.249418,0.745187,0.285979,0.28332,0.0631413
1501,843.489,1,5.14228,20.7254,5.75071,26.317,0.0416103,0.252963,0.243103,0.726318,0.323544,0.273946,0.0651966
1502,840.332,1,5.13064,20.6198,5.84179,26.5376,0.0421305,0.247771,0.254353,0.707928,0.358291,0.28062,0.0619368
1503,837.756,1,5.15183,20.8475,5.69337,27.4979,0.0402873,0.250232,0.247913,0.690002,0.372265,0.281839,0.0602919
1504,840.685,1,5.13654,20.8964,5.75488,27.5869,0.0423016,0.255624,0.242518,0.721131,0.362839,0.279378,0.0612083
1505,843.756,1,5.14737,20.9245,5.52526,27.3696,0.0412441,0.258538,0.246303,0.740527,0.353652,0.281368,0.0618567
1506,839.302,1,5.14885,21.4217,5.51996,27.324,0.0422752,0.25788,0.240067,0.721777,0.344697,0.280954,0.0624723
1507,833.446,1,5.1805,20.8694,5.84359,26.6413,0.0393688,0.253237,0.233988,0.703501,0.335969,0.277534,0.0627027
1508,838.742,1,5.18542,21.0329,5.66474,26.1184,0.0442899,0.252137,0.23103,0.709068,0.327462,0.281793,0.0623243
1509,836.947,1,5.16406,21.2719,5.55323,25.5628,0.0412449,0.259488,0.231743,0.734282,0.31917,0.276322,0.0620961
1510,845.155,1,5.15709,21.0083,5.66536,25.3561,0.039956,0.262716,0.233584,0.724836,0.325602,0.282555,0.0629217
1511,851.07,1,5.15314,20.9523,5.46726,24.5382,0.0447008,0.256064,0.25052,0.713638,0.323733,0.285736,0.0639292
1512,854.999,1,5.1588,20.7576,5.7992,23.1372,0.0413482,0.24958,0.266223,0.695568,0.361753,0.279446,0.0665021
1513,854.642,1,5.13856,21.0338,5.725,24.2549,0.0413482,0.259005,0.259482,0.677956,0.352593,0.280312,0.0670666
1514,861.04,1,5.16554,21.087,5.79234,26.0935,0.0454831,0.261179,0.252912,0.66079,0.343665,0.280847,0.0694531
1515,855.159,1,5.12803,20.7601,5.89121,26.3922,0.0454831,0.261731,0.258101,0.702882,0.334964,0.281501,0.0659804
1516,854.216,1,5.15187,20.5519,6.07814,25.7648,0.0409348,0.267292,0.277284,0.742989,0.340019,0.280019,0.0640547
1517,851.714,1,5.13978,20.6959,5.70843,25.5963,0.0414464,0.266166,0.270263,0.757369,0.345349,0.282772,0.0633303
1518,844.505,1,5.14062,21.1204,5.90112,26.7562,0.0461092,0.271389,0.263419,0.742993,0.336605,0.283001,0.0615427
1519,853.205,1,5.15329,20.3688,6.46545,26.1723,0.0409219,0.264517,0.256749,0.72418,0.349136,0.282657,0.0653563
1520,846.953,1,5.14089,20.5226,6.43593,25.0213,0.0409219,0.26235,0.250248,0.705843,0.340295,0.280927,0.0645139
1521,840.551,1,5.14647,20.5277,6.23624,25.8448,0.0398988,0.255707,0.243912,0.722063,0.331679,0.275815,0.0650339
1522,851.997,1,5.16362,20.5763,6.33958,24.0584,0.0408963,0.250926,0.259533,0.727414,0.359999,0.279506,0.0643065
1523,838.947,1,5.16088,20.5298,6.04117,24.1465,0.0419187,0.24955,0.260769,0.708995,0.350884,0.282323,0.0615612
1524,836.618,1,5.14141,20.4445,6.03043,25.1414,0.0408708,0.254093,0.277254,0.691043,0.341999,0.289275,0.059606
1525,844.01,1,5.16266,20.365,5.73369,24.5812,0.0408708,0.251755,0.291162,0.686875,0.33334,0.282393,0.0621396
1526,847.987,1,5.16395,20.4963,5.74521,26.0505,0.0403599,0.2631,0.296136,0.678478,0.324899,0.284959,0.0633828
1527,840.267,1,5.14579,20.4609,5.95632,25.1082,0.0433869,0.256533,0.288638,0.67523,0.316673,0.279892,0.0634042
1528,842.219,1,5.17677,20.966,5.82118,25.6053,0.0455562,0.258339,0.281595,0.665956,0.328705,0.279756,0.0615674
1529,839.488,1,5.1561,21.3174,5.72334,25.6483,0.0441326,0.263093,0.274465,0.683323,0.320382,0.282024,0.0615183
1530,835.734,1,5.147,21.0513,5.58183,25.8311,0.040271,0.264182,0.267515,0.666021,0.31227,0.281612,0.0613351
1531,837.906,1,5.15571,21.6606,5.46031,26.7805,0.0417811,0.26535,0.260742,0.649157,0.304363,0.283852,0.0615477
1532,835.495,1,5.1802,21.4748,5.58415,26.4078,0.0407366,0.259938,0.265318,0.63272,0.296656,0.283277,0.0617046
1533,836.556,1,5.18477,20.8406,5.897,24.4914,0.0386998,0.254782,0.262061,0.616699,0.289145,0.279794,0.0630387
1534,841.344,1,5.17218,20.4082,6.0239,25.9788,0.0447466,0.25173,0.259925,0.687932,0.290256,0.279246,0.0631279
1535,847.363,1,5.14425,20.4899,5.79534,24.2209,0.0436279,0.246818,0.253343,0.671366,0.367974,0.279794,0.063685
1536,840.103,1,5.13183,20.7043,5.89662,24.9339,0.0392652,0.257289,0.246929,0.699396,0.358656,0.277562,0.0630167
1537,843.437,1,5.17078,20.295,6.24597,24.5608,0.0412284,0.251216,0.247175,0.715831,0.349575,0.280224,0.0622692
1538,836.256,1,5.17251,20.375,6.10159,25.005,0.0432898,0.247702,0.242999,0.761318,0.340724,0.280335,0.0607629
1539,837.304,1,5.1969,20.2183,6.17003,26.4833,0.041937,0.262608,0.255115,0.771425,0.332096,0.285364,0.0582967
1540,835.196,1,5.16241,20.308,6.21877,25.9511,0.0408886,0.256024,0.251578,0.751892,0.338937,0.280085,0.059337
1541,838.111,1,5.18487,20.386,6.08335,25.4297,0.0419108,0.255664,0.253806,0.756566,0.330355,0.282424,0.0601858
1542,839.256,1,5.1711,20.0256,6.35819,26.6189,0.0413869,0.255954,0.267606,0.799214,0.32358,0.283969,0.0589198
1543,836.661,1,5.16931,20.0905,6.22751,26.1392,0.0403523,0.25916,0.26083,0.778977,0.315387,0.279878,0.0604602
1544,834.095,1,5.17831,20.2279,6.21904,25.6843,0.0403523,0.260918,0.254226,0.759253,0.307401,0.280772,0.0601015
1545,842.736,1,5.15751,20.5838,6.10465,26.5611,0.0464051,0.261247,0.25933,0.74863,0.30453,0.283438,0.0612586
1546,843.766,1,5.12437,20.4632,5.56225,26.0214,0.0423446,0.262813,0.255319,0.729674,0.34684,0.281278,0.0621575
1547,851.128,1,5.13711,21.0468,5.53052,28.3363,0.0449912,0.26968,0.277017,0.711198,0.338058,0.288326,0.0625095
1548,839.911,1,5.10981,20.983,5.1576,26.6809,0.0455536,0.262852,0.270002,0.724064,0.329498,0.283503,0.0597875
1549,833.086,1,5.11554,20.8525,5.55154,26.7626,0.0444147,0.264005,0.280869,0.709994,0.336082,0.284851,0.0568968
1550,837.371,1,5.12963,21.3552,5.37278,27.3342,0.0444147,0.268492,0.28447,0.692017,0.327573,0.283358,0.0594075
1551,836.759,1,5.11828,21.0237,5.66994,26.929,0.0463579,0.272737,0.277267,0.687264,0.321016,0.28414,0.0588025
1552,832.259,1,5.15857,20.9294,5.79537,27.5027,0.0434605,0.265831,0.270247,0.683957,0.312888,0.281301,0.0608913
1553,835.326,1,5.1611,20.944,5.6251,26.6947,0.0461768,0.2591,0.263404,0.666639,0.304966,0.286179,0.0608999
1554,839.228,1,5.18043,20.9762,5.86898,26.9887,0.0430021,0.262832,0.25719,0.649759,0.297244,0.283979,0.0622589
1555,836.222,1,5.16075,21.1575,5.46187,25.9422,0.0430021,0.256177,0.250678,0.649088,0.289717,0.275825,0.0646765
1556,837.573,1,5.16561,20.9847,5.60798,25.7343,0.0400457,0.266641,0.244331,0.648621,0.282381,0.281587,0.0637124
1557,827.3,1,5.13887,21.0725,5.61958,26.386,0.0417977,0.266108,0.243165,0.632198,0.275231,0.284441,0.0605267
1558,834,1,5.12979,20.6145,5.82821,26.3862,0.0399691,0.267754,0.255875,0.61619,0.268262,0.280491,0.0624598
1559,835.002,1,5.14157,20.6166,5.53656,26.8594,0.0399691,0.260974,0.249396,0.600588,0.281395,0.279647,0.0632266
1560,841.628,1,5.11954,21.3809,5.2844,26.4971,0.0389699,0.25701,0.259859,0.612743,0.27427,0.281973,0.0644854
1561,842.664,1,5.15025,21.6157,5.42178,26.6087,0.0428669,0.257805,0.258518,0.628058,0.27097,0.275221,0.0660054
1562,838.876,1,5.14323,21.6009,5.30011,26.8213,0.0471535,0.259878,0.258957,0.654936,0.264109,0.278687,0.0645805
1563,843.495,1,5.16252,21.239,5.37059,26.8745,0.047743,0.257776,0.2524,0.638353,0.257421,0.28101,0.066713
1564,833.039,1,5.16556,21.2756,5.46712,27.2485,0.0459526,0.253242,0.246009,0.641235,0.250903,0.276443,0.0644089
1565,836.885,1,5.154,20.9181,5.63847,25.8427,0.043655,0.255305,0.23978,0.694947,0.245593,0.279479,0.0642175
1566,837.214,1,5.16508,20.5196,5.9945,26.0454,0.0431093,0.257445,0.233708,0.729766,0.239375,0.278023,0.0655526
