Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,split
12.032,0.714571,43.4578,0.714571,17.052,0.714714,All
12.0321,0.714714,43.4578,0.714714,17.0561,0.714857,All
12.0321,0.714857,43.4578,0.714857,17.0575,0.715,All
12.0323,0.715,43.4578,0.715,17.059,0.715143,All
12.035,0.715143,43.4578,0.715143,17.0622,0.715286,All
12.0359,0.715286,43.4578,0.715286,17.0692,0.715429,All
12.037,0.715429,43.4578,0.715429,17.0701,0.715571,All
12.0377,0.715571,43.4578,0.715571,17.0704,0.715714,All
12.0388,0.715714,43.4578,0.715714,17.0727,0.715857,All
12.0392,0.715857,43.4578,0.715857,17.0727,0.716,All
12.0392,0.716,43.4578,0.716,17.0759,0.716143,All
12.0407,0.716143,43.4578,0.716143,17.0828,0.716286,All
12.0413,0.716286,43.4578,0.716286,17.0907,0.716429,All
12.0417,0.716429,43.4578,0.716429,17.0907,0.716571,All
12.042,0.716571,43.4578,0.716571,17.0964,0.716714,All
12.042,0.716714,43.4578,0.716714,17.0964,0.716857,All
12.042,0.716857,43.4578,0.716857,17.1005,0.717,All
12.042,0.717,43.4578,0.717,17.1174,0.717143,All
12.0423,0.717143,43.4578,0.717143,17.1232,0.717286,All
12.0425,0.717286,43.4578,0.717286,17.1301,0.717429,All
12.0427,0.717429,43.4578,0.717429,17.1301,0.717571,All
12.0437,0.717571,43.4578,0.717571,17.1449,0.717714,All
12.0437,0.717714,43.4578,0.717714,17.1449,0.717857,All
12.0462,0.717857,43.4578,0.717857,17.1574,0.718,All
12.0462,0.718,43.4578,0.718,17.1641,0.718143,All
12.048,0.718143,43.4578,0.718143,17.1791,0.718286,All
12.0485,0.718286,43.4578,0.718286,17.1791,0.718429,All
12.0499,0.718429,43.4578,0.718429,17.1859,0.718571,All
12.0507,0.718571,43.4578,0.718571,17.1885,0.718714,All
12.0527,0.718714,43.4578,0.718714,17.1885,0.718857,All
12.0527,0.718857,43.4578,0.718857,17.1885,0.719,All
12.053,0.719,43.4578,0.719,17.189,0.719143,All
12.0576,0.719143,43.4578,0.719143,17.1909,0.719286,All
12.0576,0.719286,43.4578,0.719286,17.191,0.719429,All
12.0583,0.719429,43.4578,0.719429,17.1988,0.719571,All
12.0586,0.719571,43.4578,0.719571,17.1988,0.719714,All
12.0592,0.719714,43.4578,0.719714,17.2017,0.719857,All
12.0607,0.719857,43.4578,0.719857,17.2072,0.72,All
12.0628,0.72,43.4578,0.72,17.2072,0.720143,All
12.0631,0.720143,43.4578,0.720143,17.2074,0.720286,All
12.0643,0.720286,43.4578,0.720286,17.2152,0.720429,All
12.0684,0.720429,43.4578,0.720429,17.2177,0.720571,All
12.0686,0.720571,43.4578,0.720571,17.2221,0.720714,All
12.0686,0.720714,43.4578,0.720714,17.2313,0.720857,All
12.0686,0.720857,43.4578,0.720857,17.2314,0.721,All
12.0696,0.721,43.4578,0.721,17.2344,0.721143,All
12.0699,0.721143,43.4578,0.721143,17.2422,0.721286,All
12.0699,0.721286,43.4578,0.721286,17.2459,0.721429,All
12.0699,0.721429,43.4578,0.721429,17.2533,0.721571,All
12.0699,0.721571,43.4578,0.721571,17.2619,0.721714,All
12.07,0.721714,43.4578,0.721714,17.2625,0.721857,All
12.0704,0.721857,43.4578,0.721857,17.2665,0.722,All
12.0723,0.722,43.4578,0.722,17.2665,0.722143,All
12.0728,0.722143,43.4578,0.722143,17.2665,0.722286,All
12.0762,0.722286,43.4578,0.722286,17.2666,0.722429,All
12.0767,0.722429,43.4578,0.722429,17.272,0.722571,All
12.0767,0.722571,43.4578,0.722571,17.2734,0.722714,All
12.0768,0.722714,43.4578,0.722714,17.2766,0.722857,All
12.0768,0.722857,43.4578,0.722857,17.2771,0.723,All
12.0772,0.723,43.4578,0.723,17.2775,0.723143,All
12.0781,0.723143,43.4578,0.723143,17.2816,0.723286,All
12.0788,0.723286,43.4578,0.723286,17.2849,0.723429,All
12.0788,0.723429,43.4578,0.723429,17.2855,0.723571,All
12.0816,0.723571,43.4578,0.723571,17.288,0.723714,All
12.0823,0.723714,43.4578,0.723714,17.2902,0.723857,All
12.0828,0.723857,43.4578,0.723857,17.3012,0.724,All
12.0831,0.724,43.4578,0.724,17.3078,0.724143,All
12.0836,0.724143,43.4578,0.724143,17.3078,0.724286,All
12.0837,0.724286,43.4578,0.724286,17.3084,0.724429,All
12.0838,0.724429,43.4578,0.724429,17.3105,0.724571,All
12.0841,0.724571,43.4578,0.724571,17.3109,0.724714,All
12.0843,0.724714,43.4578,0.724714,17.3276,0.724857,All
12.0843,0.724857,43.4578,0.724857,17.3276,0.725,All
12.0847,0.725,43.4578,0.725,17.3289,0.725143,All
12.0851,0.725143,43.4578,0.725143,17.3289,0.725286,All
12.0878,0.725286,43.4578,0.725286,17.3296,0.725429,All
12.0879,0.725429,43.4578,0.725429,17.3437,0.725571,All
12.0884,0.725571,43.4578,0.725571,17.3447,0.725714,All
12.0915,0.725714,43.4578,0.725714,17.3447,0.725857,All
12.092,0.725857,43.4578,0.725857,17.3494,0.726,All
12.0921,0.726,43.4578,0.726,17.3511,0.726143,All
12.0922,0.726143,43.4578,0.726143,17.3511,0.726286,All
12.0929,0.726286,43.4578,0.726286,17.3799,0.726429,All
12.0929,0.726429,43.4578,0.726429,17.3862,0.726571,All
12.0934,0.726571,43.4578,0.726571,17.3884,0.726714,All
12.0947,0.726714,43.4578,0.726714,17.393,0.726857,All
12.0969,0.726857,43.4578,0.726857,17.3935,0.727,All
12.0985,0.727,43.4578,0.727,17.4028,0.727143,All
12.0995,0.727143,43.4578,0.727143,17.4028,0.727286,All
12.0995,0.727286,43.4578,0.727286,17.4043,0.727429,All
12.0995,0.727429,43.4578,0.727429,17.4043,0.727571,All
12.0995,0.727571,43.4578,0.727571,17.443,0.727714,All
12.0995,0.727714,43.4578,0.727714,17.45,0.727857,All
12.1031,0.727857,43.4578,0.727857,17.4571,0.728,All
12.1031,0.728,43.4578,0.728,17.4639,0.728143,All
12.1047,0.728143,43.4578,0.728143,17.4639,0.728286,All
12.1053,0.728286,43.4578,0.728286,17.4689,0.728429,All
12.1058,0.728429,43.4578,0.728429,17.4864,0.728571,All
12.1058,0.728571,43.4578,0.728571,17.4926,0.728714,All
12.107,0.728714,43.4578,0.728714,17.4926,0.728857,All
12.1074,0.728857,43.4578,0.728857,17.4984,0.729,All
12.1074,0.729,43.4578,0.729,17.5002,0.729143,All
12.1085,0.729143,43.4578,0.729143,17.5021,0.729286,All
12.1095,0.729286,43.4578,0.729286,17.5071,0.729429,All
12.1101,0.729429,43.4578,0.729429,17.5363,0.729571,All
12.1108,0.729571,43.4578,0.729571,17.5454,0.729714,All
12.1113,0.729714,43.4578,0.729714,17.547,0.729857,All
12.1119,0.729857,43.4578,0.729857,17.547,0.73,All
12.1119,0.73,43.4578,0.73,17.5474,0.730143,All
12.1124,0.730143,43.4578,0.730143,17.5585,0.730286,All
12.1133,0.730286,43.4578,0.730286,17.5631,0.730429,All
12.1141,0.730429,43.4578,0.730429,17.566,0.730571,All
12.1147,0.730571,43.4578,0.730571,17.566,0.730714,All
12.115,0.730714,43.4578,0.730714,17.5668,0.730857,All
12.1152,0.730857,43.4578,0.730857,17.5672,0.731,All
12.1152,0.731,43.4578,0.731,17.5678,0.731143,All
12.1153,0.731143,43.4578,0.731143,17.5678,0.731286,All
12.1153,0.731286,43.4578,0.731286,17.5735,0.731429,All
12.1153,0.731429,43.4578,0.731429,17.5735,0.731571,All
12.1153,0.731571,43.4578,0.731571,17.5746,0.731714,All
12.1159,0.731714,43.4578,0.731714,17.5799,0.731857,All
12.1169,0.731857,43.4578,0.731857,17.5801,0.732,All
12.1169,0.732,43.4578,0.732,17.5907,0.732143,All
12.1174,0.732143,43.4578,0.732143,17.5922,0.732286,All
12.1203,0.732286,43.4578,0.732286,17.5947,0.732429,All
12.1214,0.732429,43.4578,0.732429,17.5947,0.732571,All
12.1231,0.732571,43.4578,0.732571,17.5948,0.732714,All
12.1233,0.732714,43.4578,0.732714,17.6147,0.732857,All
12.1253,0.732857,43.4578,0.732857,17.6375,0.733,All
12.1262,0.733,43.4578,0.733,17.6375,0.733143,All
12.1269,0.733143,43.4578,0.733143,17.6384,0.733286,All
12.1273,0.733286,43.4578,0.733286,17.6391,0.733429,All
12.1276,0.733429,43.4578,0.733429,17.645,0.733571,All
12.1276,0.733571,43.4578,0.733571,17.6487,0.733714,All
12.1276,0.733714,43.4578,0.733714,17.6616,0.733857,All
12.1279,0.733857,43.4578,0.733857,17.6654,0.734,All
12.128,0.734,43.4578,0.734,17.6723,0.734143,All
12.1294,0.734143,43.4578,0.734143,17.6723,0.734286,All
12.1311,0.734286,43.4578,0.734286,17.6823,0.734429,All
12.1311,0.734429,43.4578,0.734429,17.6887,0.734571,All
12.1315,0.734571,43.4578,0.734571,17.6897,0.734714,All
12.1325,0.734714,43.4578,0.734714,17.69,0.734857,All
12.1327,0.734857,43.4578,0.734857,17.6993,0.735,All
12.1327,0.735,43.4578,0.735,17.6993,0.735143,All
12.1336,0.735143,43.4578,0.735143,17.6999,0.735286,All
12.1336,0.735286,43.4578,0.735286,17.6999,0.735429,All
12.1381,0.735429,43.4578,0.735429,17.7052,0.735571,All
12.1386,0.735571,43.4578,0.735571,17.7052,0.735714,All
12.1391,0.735714,43.4578,0.735714,17.7217,0.735857,All
12.1403,0.735857,43.4578,0.735857,17.741,0.736,All
12.1403,0.736,43.4578,0.736,17.742,0.736143,All
12.1403,0.736143,43.4578,0.736143,17.7464,0.736286,All
12.1403,0.736286,43.4578,0.736286,17.7514,0.736429,All
12.1404,0.736429,43.4578,0.736429,17.7532,0.736571,All
12.1406,0.736571,43.4578,0.736571,17.7537,0.736714,All
12.141,0.736714,43.4578,0.736714,17.7621,0.736857,All
12.141,0.736857,43.4578,0.736857,17.7621,0.737,All
12.1414,0.737,43.4578,0.737,17.7621,0.737143,All
12.1456,0.737143,43.4578,0.737143,17.7663,0.737286,All
12.1457,0.737286,43.4578,0.737286,17.7663,0.737429,All
12.1459,0.737429,43.4578,0.737429,17.7802,0.737571,All
12.1468,0.737571,43.4578,0.737571,17.788,0.737714,All
12.1476,0.737714,43.4578,0.737714,17.7888,0.737857,All
12.1482,0.737857,43.4578,0.737857,17.8032,0.738,All
12.1494,0.738,43.4578,0.738,17.8218,0.738143,All
12.1506,0.738143,43.4578,0.738143,17.8236,0.738286,All
12.1507,0.738286,43.4578,0.738286,17.8306,0.738429,All
12.151,0.738429,43.4578,0.738429,17.8306,0.738571,All
12.151,0.738571,43.4578,0.738571,17.8321,0.738714,All
12.151,0.738714,43.4578,0.738714,17.8352,0.738857,All
12.151,0.738857,43.4578,0.738857,17.848,0.739,All
12.1522,0.739,43.4578,0.739,17.8582,0.739143,All
12.1525,0.739143,43.4578,0.739143,17.8582,0.739286,All
12.1528,0.739286,43.4578,0.739286,17.8735,0.739429,All
12.1533,0.739429,43.4578,0.739429,17.8841,0.739571,All
12.1534,0.739571,43.4578,0.739571,17.8841,0.739714,All
12.155,0.739714,43.4578,0.739714,17.8841,0.739857,All
12.1553,0.739857,43.4578,0.739857,17.8858,0.74,All
12.1558,0.74,43.4578,0.74,17.8923,0.740143,All
12.1558,0.740143,43.4578,0.740143,17.9084,0.740286,All
12.1566,0.740286,43.4578,0.740286,17.9171,0.740429,All
12.1578,0.740429,43.4578,0.740429,17.9171,0.740571,All
12.1584,0.740571,43.4578,0.740571,17.9177,0.740714,All
12.1584,0.740714,43.4578,0.740714,17.9394,0.740857,All
12.1584,0.740857,43.4578,0.740857,17.9467,0.741,All
12.1586,0.741,43.4578,0.741,17.9467,0.741143,All
12.1586,0.741143,43.4578,0.741143,17.9488,0.741286,All
12.1604,0.741286,43.4578,0.741286,17.9503,0.741429,All
12.1604,0.741429,43.4578,0.741429,17.9691,0.741571,All
12.1634,0.741571,43.4578,0.741571,17.9788,0.741714,All
12.1655,0.741714,43.4578,0.741714,17.9842,0.741857,All
12.1672,0.741857,43.4578,0.741857,17.9844,0.742,All
12.1672,0.742,43.4578,0.742,17.991,0.742143,All
12.1672,0.742143,43.4578,0.742143,18.0016,0.742286,All
12.1679,0.742286,43.4578,0.742286,18.0016,0.742429,All
12.168,0.742429,43.4578,0.742429,18.0022,0.742571,All
12.169,0.742571,43.4578,0.742571,18.0241,0.742714,All
12.169,0.742714,43.4578,0.742714,18.0245,0.742857,All
12.1711,0.742857,43.4578,0.742857,18.0274,0.743,All
12.1715,0.743,43.4578,0.743,18.0354,0.743143,All
12.1715,0.743143,43.4578,0.743143,18.0411,0.743286,All
12.1716,0.743286,43.4578,0.743286,18.0537,0.743429,All
12.1719,0.743429,43.4578,0.743429,18.06,0.743571,All
12.1725,0.743571,43.4578,0.743571,18.06,0.743714,All
12.1729,0.743714,43.4578,0.743714,18.0666,0.743857,All
12.1735,0.743857,43.4578,0.743857,18.0824,0.744,All
12.1737,0.744,43.4578,0.744,18.0844,0.744143,All
12.1746,0.744143,43.4578,0.744143,18.0861,0.744286,All
12.1747,0.744286,43.4578,0.744286,18.0861,0.744429,All
12.1753,0.744429,43.4578,0.744429,18.0861,0.744571,All
12.1757,0.744571,43.4578,0.744571,18.0888,0.744714,All
12.1759,0.744714,43.4578,0.744714,18.0917,0.744857,All
12.1791,0.744857,43.4578,0.744857,18.0936,0.745,All
12.1791,0.745,43.4578,0.745,18.0936,0.745143,All
12.1826,0.745143,43.4578,0.745143,18.0998,0.745286,All
12.1826,0.745286,43.4578,0.745286,18.102,0.745429,All
12.1826,0.745429,43.4578,0.745429,18.1032,0.745571,All
12.183,0.745571,43.4578,0.745571,18.1108,0.745714,All
12.1843,0.745714,43.4578,0.745714,18.1108,0.745857,All
12.186,0.745857,43.4578,0.745857,18.1122,0.746,All
12.1862,0.746,43.4578,0.746,18.1198,0.746143,All
12.1862,0.746143,43.4578,0.746143,18.1357,0.746286,All
12.1864,0.746286,43.4578,0.746286,18.1357,0.746429,All
12.1872,0.746429,43.4578,0.746429,18.1382,0.746571,All
12.1872,0.746571,43.4578,0.746571,18.1429,0.746714,All
12.1879,0.746714,43.4578,0.746714,18.1429,0.746857,All
12.1879,0.746857,43.4578,0.746857,18.1503,0.747,All
12.1902,0.747,43.4578,0.747,18.1609,0.747143,All
12.1917,0.747143,43.4578,0.747143,18.1609,0.747286,All
12.1917,0.747286,43.4578,0.747286,18.1688,0.747429,All
12.1938,0.747429,43.4578,0.747429,18.1754,0.747571,All
12.195,0.747571,43.4578,0.747571,18.1799,0.747714,All
12.1953,0.747714,43.4578,0.747714,18.192,0.747857,All
12.1953,0.747857,43.4578,0.747857,18.1963,0.748,All
12.1953,0.748,43.4578,0.748,18.1977,0.748143,All
12.1953,0.748143,43.4578,0.748143,18.2035,0.748286,All
12.1954,0.748286,43.4578,0.748286,18.204,0.748429,All
12.1954,0.748429,43.4578,0.748429,18.2066,0.748571,All
12.1963,0.748571,43.4578,0.748571,18.2081,0.748714,All
12.1974,0.748714,43.4578,0.748714,18.2142,0.748857,All
12.1974,0.748857,43.4578,0.748857,18.2201,0.749,All
12.1974,0.749,43.4578,0.749,18.2256,0.749143,All
12.1984,0.749143,43.4578,0.749143,18.2291,0.749286,All
12.1991,0.749286,43.4578,0.749286,18.2524,0.749429,All
12.2017,0.749429,43.4578,0.749429,18.2524,0.749571,All
12.2025,0.749571,43.4578,0.749571,18.2559,0.749714,All
12.2028,0.749714,43.4578,0.749714,18.2572,0.749857,All
12.2029,0.749857,43.4578,0.749857,18.2626,0.75,All
12.2037,0.75,43.4578,0.75,18.2693,0.750143,All
12.2041,0.750143,43.4578,0.750143,18.2693,0.750286,All
12.2042,0.750286,43.4578,0.750286,18.2774,0.750429,All
12.2051,0.750429,43.4578,0.750429,18.2774,0.750571,All
12.2051,0.750571,43.4578,0.750571,18.2812,0.750714,All
12.2051,0.750714,43.4578,0.750714,18.2854,0.750857,All
12.2065,0.750857,43.4578,0.750857,18.2916,0.751,All
12.2069,0.751,43.4578,0.751,18.2916,0.751143,All
12.2077,0.751143,43.4578,0.751143,18.2916,0.751286,All
12.2106,0.751286,43.4578,0.751286,18.2958,0.751429,All
12.211,0.751429,43.4578,0.751429,18.2958,0.751571,All
12.2114,0.751571,43.4578,0.751571,18.2991,0.751714,All
12.2118,0.751714,43.4578,0.751714,18.3013,0.751857,All
12.2124,0.751857,43.4578,0.751857,18.3013,0.752,All
12.2135,0.752,43.4578,0.752,18.3013,0.752143,All
12.2136,0.752143,43.4578,0.752143,18.3013,0.752286,All
12.2136,0.752286,43.4578,0.752286,18.307,0.752429,All
12.2137,0.752429,43.4578,0.752429,18.3168,0.752571,All
12.2149,0.752571,43.4578,0.752571,18.3193,0.752714,All
12.2161,0.752714,43.4578,0.752714,18.3227,0.752857,All
12.2189,0.752857,43.4578,0.752857,18.3247,0.753,All
12.2204,0.753,43.4578,0.753,18.3484,0.753143,All
12.2217,0.753143,43.4578,0.753143,18.3782,0.753286,All
12.2227,0.753286,43.4578,0.753286,18.3852,0.753429,All
12.2234,0.753429,43.4578,0.753429,18.389,0.753571,All
12.2248,0.753571,43.4578,0.753571,18.3933,0.753714,All
12.2252,0.753714,43.4578,0.753714,18.3933,0.753857,All
12.2266,0.753857,43.4578,0.753857,18.3941,0.754,All
12.2272,0.754,43.4578,0.754,18.3941,0.754143,All
12.2272,0.754143,43.4578,0.754143,18.3941,0.754286,All
12.2296,0.754286,43.4578,0.754286,18.395,0.754429,All
12.2301,0.754429,43.4578,0.754429,18.395,0.754571,All
12.2309,0.754571,43.4578,0.754571,18.3955,0.754714,All
12.2311,0.754714,43.4578,0.754714,18.4012,0.754857,All
12.2324,0.754857,43.4578,0.754857,18.4127,0.755,All
12.2333,0.755,43.4578,0.755,18.4174,0.755143,All
12.2336,0.755143,43.4578,0.755143,18.4174,0.755286,All
12.234,0.755286,43.4578,0.755286,18.4335,0.755429,All
12.2355,0.755429,43.4578,0.755429,18.4335,0.755571,All
12.2355,0.755571,43.4578,0.755571,18.4348,0.755714,All
12.2396,0.755714,43.4578,0.755714,18.4593,0.755857,All
12.2396,0.755857,43.4578,0.755857,18.4607,0.756,All
12.2398,0.756,43.4578,0.756,18.4612,0.756143,All
12.2402,0.756143,43.4578,0.756143,18.4628,0.756286,All
12.2402,0.756286,43.4578,0.756286,18.4632,0.756429,All
12.2402,0.756429,43.4578,0.756429,18.4744,0.756571,All
12.2404,0.756571,43.4578,0.756571,18.4879,0.756714,All
12.2409,0.756714,43.4578,0.756714,18.4925,0.756857,All
12.2412,0.756857,43.4578,0.756857,18.5043,0.757,All
12.2421,0.757,43.4578,0.757,18.513,0.757143,All
12.2421,0.757143,43.4578,0.757143,18.513,0.757286,All
12.2444,0.757286,43.4578,0.757286,18.5189,0.757429,All
12.2449,0.757429,43.4578,0.757429,18.5189,0.757571,All
12.2466,0.757571,43.4578,0.757571,18.5411,0.757714,All
12.247,0.757714,43.4578,0.757714,18.5462,0.757857,All
12.2483,0.757857,43.4578,0.757857,18.5516,0.758,All
12.2493,0.758,43.4578,0.758,18.5544,0.758143,All
12.2493,0.758143,43.4578,0.758143,18.558,0.758286,All
12.2493,0.758286,43.4578,0.758286,18.5629,0.758429,All
12.2493,0.758429,43.4578,0.758429,18.5642,0.758571,All
12.2495,0.758571,43.4578,0.758571,18.5664,0.758714,All
12.2509,0.758714,43.4578,0.758714,18.5664,0.758857,All
12.2522,0.758857,43.4578,0.758857,18.5719,0.759,All
12.2564,0.759,43.4578,0.759,18.5728,0.759143,All
12.2564,0.759143,43.4578,0.759143,18.5728,0.759286,All
12.2574,0.759286,43.4578,0.759286,18.5728,0.759429,All
12.2586,0.759429,43.4578,0.759429,18.5734,0.759571,All
12.2586,0.759571,43.4578,0.759571,18.5846,0.759714,All
12.2602,0.759714,43.4578,0.759714,18.5847,0.759857,All
12.2602,0.759857,43.4578,0.759857,18.5867,0.76,All
12.2615,0.76,43.4578,0.76,18.5975,0.760143,All
12.2621,0.760143,43.4578,0.760143,18.598,0.760286,All
12.2657,0.760286,43.4578,0.760286,18.598,0.760429,All
12.2672,0.760429,43.4578,0.760429,18.598,0.760571,All
12.2672,0.760571,43.4578,0.760571,18.6002,0.760714,All
12.2674,0.760714,43.4578,0.760714,18.6015,0.760857,All
12.2681,0.760857,43.4578,0.760857,18.616,0.761,All
12.2685,0.761,43.4578,0.761,18.6217,0.761143,All
12.2699,0.761143,43.4578,0.761143,18.6259,0.761286,All
12.2732,0.761286,43.4578,0.761286,18.6402,0.761429,All
12.2742,0.761429,43.4578,0.761429,18.6407,0.761571,All
12.2744,0.761571,43.4578,0.761571,18.6751,0.761714,All
12.2747,0.761714,43.4578,0.761714,18.6767,0.761857,All
12.2748,0.761857,43.4578,0.761857,18.6874,0.762,All
12.2774,0.762,43.4578,0.762,18.6916,0.762143,All
12.2789,0.762143,43.4578,0.762143,18.7039,0.762286,All
12.2793,0.762286,43.4578,0.762286,18.7184,0.762429,All
12.2793,0.762429,43.4578,0.762429,18.7199,0.762571,All
12.2808,0.762571,43.4578,0.762571,18.7514,0.762714,All
12.2841,0.762714,43.4578,0.762714,18.7559,0.762857,All
12.285,0.762857,43.4578,0.762857,18.7813,0.763,All
12.2865,0.763,43.4578,0.763,18.7884,0.763143,All
12.2905,0.763143,43.4578,0.763143,18.7976,0.763286,All
12.291,0.763286,43.4578,0.763286,18.8001,0.763429,All
12.2915,0.763429,43.4578,0.763429,18.8154,0.763571,All
12.2917,0.763571,43.4578,0.763571,18.8313,0.763714,All
12.2917,0.763714,43.4578,0.763714,18.8352,0.763857,All
12.2922,0.763857,43.4578,0.763857,18.8411,0.764,All
12.2936,0.764,43.4578,0.764,18.8424,0.764143,All
12.2936,0.764143,43.4578,0.764143,18.856,0.764286,All
12.2936,0.764286,43.4578,0.764286,18.8564,0.764429,All
12.2956,0.764429,43.4578,0.764429,18.8602,0.764571,All
12.2973,0.764571,43.4578,0.764571,18.8783,0.764714,All
12.2973,0.764714,43.4578,0.764714,18.8796,0.764857,All
12.2976,0.764857,43.4578,0.764857,18.8796,0.765,All
12.2992,0.765,43.4578,0.765,18.8838,0.765143,All
12.2998,0.765143,43.4578,0.765143,18.8941,0.765286,All
12.2998,0.765286,43.4578,0.765286,18.8981,0.765429,All
12.2998,0.765429,43.4578,0.765429,18.9024,0.765571,All
12.3,0.765571,43.4578,0.765571,18.9155,0.765714,All
12.3004,0.765714,43.4578,0.765714,18.9267,0.765857,All
12.3024,0.765857,43.4578,0.765857,18.9398,0.766,All
12.3024,0.766,43.4578,0.766,18.9445,0.766143,All
12.3024,0.766143,43.4578,0.766143,18.9484,0.766286,All
12.3066,0.766286,43.4578,0.766286,18.9618,0.766429,All
12.307,0.766429,43.4578,0.766429,18.9668,0.766571,All
12.3082,0.766571,43.4578,0.766571,18.9683,0.766714,All
12.309,0.766714,43.4578,0.766714,18.9683,0.766857,All
12.3101,0.766857,43.4578,0.766857,18.9688,0.767,All
12.3103,0.767,43.4578,0.767,18.9788,0.767143,All
12.3103,0.767143,43.4578,0.767143,18.9807,0.767286,All
12.312,0.767286,43.4578,0.767286,18.9986,0.767429,All
12.3124,0.767429,43.4578,0.767429,19.001,0.767571,All
12.3124,0.767571,43.4578,0.767571,19.024,0.767714,All
12.3128,0.767714,43.4578,0.767714,19.0323,0.767857,All
12.3141,0.767857,43.4578,0.767857,19.0356,0.768,All
12.3143,0.768,43.4578,0.768,19.0387,0.768143,All
12.3174,0.768143,43.4578,0.768143,19.0387,0.768286,All
12.3203,0.768286,43.4578,0.768286,19.0435,0.768429,All
12.3203,0.768429,43.4578,0.768429,19.064,0.768571,All
12.3206,0.768571,43.4578,0.768571,19.0649,0.768714,All
12.3215,0.768714,43.4578,0.768714,19.0754,0.768857,All
12.322,0.768857,43.4578,0.768857,19.077,0.769,All
12.3222,0.769,43.4578,0.769,19.077,0.769143,All
12.3225,0.769143,43.4578,0.769143,19.107,0.769286,All
12.3225,0.769286,43.4578,0.769286,19.1243,0.769429,All
12.3227,0.769429,43.4578,0.769429,19.1303,0.769571,All
12.3241,0.769571,43.4578,0.769571,19.1316,0.769714,All
12.325,0.769714,43.4578,0.769714,19.1407,0.769857,All
12.3258,0.769857,43.4578,0.769857,19.15,0.77,All
12.3263,0.77,43.4578,0.77,19.1628,0.770143,All
12.3284,0.770143,43.4578,0.770143,19.1727,0.770286,All
12.3296,0.770286,43.4578,0.770286,19.1796,0.770429,All
12.3305,0.770429,43.4578,0.770429,19.1891,0.770571,All
12.3305,0.770571,43.4578,0.770571,19.2305,0.770714,All
12.3314,0.770714,43.4578,0.770714,19.231,0.770857,All
12.3319,0.770857,43.4578,0.770857,19.234,0.771,All
12.3319,0.771,43.4578,0.771,19.2372,0.771143,All
12.333,0.771143,43.4578,0.771143,19.2372,0.771286,All
12.3336,0.771286,43.4578,0.771286,19.238,0.771429,All
12.3336,0.771429,43.4578,0.771429,19.2429,0.771571,All
12.3342,0.771571,43.4578,0.771571,19.2522,0.771714,All
12.3375,0.771714,43.4578,0.771714,19.2529,0.771857,All
12.34,0.771857,43.4578,0.771857,19.2536,0.772,All
12.3431,0.772,43.4578,0.772,19.2536,0.772143,All
12.3444,0.772143,43.4578,0.772143,19.2552,0.772286,All
12.3454,0.772286,43.4578,0.772286,19.2571,0.772429,All
12.3463,0.772429,43.4578,0.772429,19.2588,0.772571,All
12.3478,0.772571,43.4578,0.772571,19.269,0.772714,All
12.348,0.772714,43.4578,0.772714,19.2827,0.772857,All
12.3493,0.772857,43.4578,0.772857,19.2939,0.773,All
12.3499,0.773,43.4578,0.773,19.2997,0.773143,All
12.3501,0.773143,43.4578,0.773143,19.3006,0.773286,All
12.3506,0.773286,43.4578,0.773286,19.3022,0.773429,All
12.3515,0.773429,43.4578,0.773429,19.3027,0.773571,All
12.3524,0.773571,43.4578,0.773571,19.304,0.773714,All
12.3538,0.773714,43.4578,0.773714,19.3108,0.773857,All
12.3538,0.773857,43.4578,0.773857,19.3212,0.774,All
12.3555,0.774,43.4578,0.774,19.3229,0.774143,All
12.3555,0.774143,43.4578,0.774143,19.3374,0.774286,All
12.3556,0.774286,43.4578,0.774286,19.3422,0.774429,All
12.3556,0.774429,43.4578,0.774429,19.3516,0.774571,All
12.3567,0.774571,43.4578,0.774571,19.3599,0.774714,All
12.3567,0.774714,43.4578,0.774714,19.3687,0.774857,All
12.3568,0.774857,43.4578,0.774857,19.3715,0.775,All
12.3575,0.775,43.4578,0.775,19.3727,0.775143,All
12.3577,0.775143,43.4578,0.775143,19.374,0.775286,All
12.3584,0.775286,43.4578,0.775286,19.3742,0.775429,All
12.3615,0.775429,43.4578,0.775429,19.3756,0.775571,All
12.3615,0.775571,43.4578,0.775571,19.3773,0.775714,All
12.364,0.775714,43.4578,0.775714,19.3999,0.775857,All
12.3659,0.775857,43.4578,0.775857,19.4211,0.776,All
12.3659,0.776,43.4578,0.776,19.4223,0.776143,All
12.3659,0.776143,43.4578,0.776143,19.4255,0.776286,All
12.3676,0.776286,43.4578,0.776286,19.4301,0.776429,All
12.3676,0.776429,43.4578,0.776429,19.4427,0.776571,All
12.3676,0.776571,43.4578,0.776571,19.4534,0.776714,All
12.3677,0.776714,43.4578,0.776714,19.4534,0.776857,All
12.3691,0.776857,43.4578,0.776857,19.4549,0.777,All
12.3694,0.777,43.4578,0.777,19.4551,0.777143,All
12.3703,0.777143,43.4578,0.777143,19.4564,0.777286,All
12.3717,0.777286,43.4578,0.777286,19.4567,0.777429,All
12.3731,0.777429,43.4578,0.777429,19.4598,0.777571,All
12.3732,0.777571,43.4578,0.777571,19.461,0.777714,All
12.3738,0.777714,43.4578,0.777714,19.4681,0.777857,All
12.3761,0.777857,43.4578,0.777857,19.4945,0.778,All
