iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,beta_bias_lcat_2,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2,plcat_1,plcat_2
761,726.843,1,5.24527,0.651336,21.5053,6.4128,25.1346,-18.821,19.245,0.218326,0.299148,0.524282,0.421002,4.09125,0.9,0.114735,0.0685673,0.0714176,0.928582
762,726.564,1,5.28653,0.662277,21.8418,6.44436,25.5064,-17.7983,18.4181,0.220896,0.295581,0.518915,0.387606,4.0071,0.9,0.115458,0.069502,0.0714119,0.928588
763,722.036,1,5.29271,0.648696,21.7257,6.46249,25.1241,-17.4595,18.0527,0.219346,0.292081,0.525427,0.377397,3.92832,0.9,0.115355,0.0685559,0.0714033,0.928597
764,734.467,1,5.26603,0.633524,21.8604,6.01456,25.8508,-17.8914,18.41,0.216272,0.285733,0.554059,0.394445,3.95442,0.9,0.117098,0.0720553,0.071397,0.928603
765,735.461,1,5.27759,0.618393,21.769,5.91019,25.7028,-18.158,18.7053,0.21281,0.278996,0.534349,0.401652,3.99619,0.9,0.119281,0.0699985,0.0714132,0.928587
766,729.781,1,5.26551,0.634453,22.1693,5.91606,25.1418,-17.4963,18.2558,0.218224,0.284276,0.511396,0.419336,3.9735,0.9,0.115073,0.0697419,0.0714004,0.9286
767,727.034,1,5.28243,0.623871,22.3428,6.11082,26.5267,-17.553,18.0922,0.214726,0.272918,0.51383,0.425862,3.95228,0.9,0.114819,0.0692103,0.0714127,0.928587
768,729.406,1,5.28178,0.641412,22.5927,5.84006,27.1755,-17.1329,17.677,0.2146,0.278069,0.468423,0.411907,3.85589,0.9,0.116572,0.0703459,0.0714126,0.928587
769,736.523,1,5.29953,0.62614,22.6769,5.87513,25.9833,-17.2668,17.7803,0.216176,0.28259,0.478408,0.387801,3.84759,0.9,0.120855,0.0713688,0.0714212,0.928579
770,716.535,1,5.29241,0.611536,22.0827,5.98292,25.3993,-16.9227,17.5264,0.213883,0.271488,0.413025,0.373129,3.80493,0.9,0.114812,0.0707525,0.0714073,0.928593
771,717.96,1,5.26709,0.629269,21.4195,6.04476,24.6229,-17.8624,18.4763,0.216766,0.268596,0.404354,0.36752,3.98629,0.9,0.118807,0.0686264,0.0714166,0.928583
772,712.913,1,5.25672,0.648242,21.7086,6.12599,24.2088,-18.1226,18.7044,0.220095,0.266069,0.42939,0.357638,3.99206,0.9,0.113105,0.0700564,0.0714039,0.928596
773,716.153,1,5.25762,0.66131,22.0481,5.83209,23.7608,-18.351,18.9862,0.219203,0.278156,0.438829,0.361873,4.07681,0.9,0.116949,0.0686281,0.071395,0.928605
774,716.808,1,5.27873,0.65531,22.2996,5.88635,24.1868,-18.4662,18.9201,0.215591,0.283319,0.469232,0.360933,4.025,0.9,0.114978,0.0683141,0.0712856,0.928714
775,721.592,1,5.27695,0.666269,22.2376,5.93618,23.896,-18.0438,18.6639,0.216684,0.284568,0.486316,0.374739,4.00523,0.9,0.112322,0.0695164,0.0713236,0.928676
776,714.926,1,5.29317,0.648647,22.456,5.83034,23.804,-17.8029,18.3808,0.217975,0.289813,0.444995,0.362318,3.95156,0.9,0.110445,0.0711574,0.0712419,0.928758
777,726.933,1,5.31673,0.658206,22.3498,5.94928,23.8511,-18.5957,19.2412,0.220918,0.299876,0.470153,0.342996,4.11565,0.9,0.113922,0.0716664,0.0713603,0.92864
778,737.841,1,5.31107,0.669508,22.0139,5.95129,24.1453,-18.7338,19.4398,0.217968,0.291352,0.460948,0.347979,4.19863,0.9,0.116557,0.0741223,0.0713103,0.92869
779,727.077,1,5.27718,0.675347,22.5771,5.9295,24.7724,-18.8432,19.4447,0.22174,0.283299,0.447104,0.359605,4.14196,0.9,0.113689,0.0736728,0.0713968,0.928603
780,732.106,1,5.29511,0.685672,22.6415,5.92719,24.9314,-18.385,18.7654,0.21922,0.268856,0.471599,0.364607,4.01496,0.9,0.115249,0.0737278,0.0714122,0.928588
781,730.329,1,5.2637,0.686837,22.2756,5.76317,24.5839,-18.7951,19.2634,0.220882,0.26958,0.482857,0.39042,4.12867,0.9,0.11802,0.0705149,0.0714008,0.928599
782,721.649,1,5.25143,0.666332,22.0876,5.82408,24.0893,-18.0221,18.55,0.214975,0.257778,0.457626,0.371664,4.06488,0.9,0.118026,0.0700816,0.0713392,0.928661
783,724.867,1,5.25467,0.664268,22.2802,5.75454,24.4416,-17.6634,18.2623,0.213704,0.254655,0.451833,0.37989,3.98945,0.9,0.116595,0.0713509,0.0713886,0.928611
784,721.188,1,5.24974,0.64289,22.1715,5.83767,23.4942,-17.4012,17.8634,0.217516,0.262669,0.438634,0.39165,3.8979,0.9,0.116151,0.0700241,0.0714152,0.928585
785,724.878,1,5.25698,0.65046,22.3669,5.91389,23.3736,-17.7599,18.1702,0.222797,0.261372,0.468218,0.38845,3.92539,0.9,0.114724,0.0714189,0.0714042,0.928596
786,722.177,1,5.26459,0.639948,22.2162,5.76172,23.2412,-17.7689,18.3598,0.224319,0.249683,0.486366,0.3749,3.98279,0.9,0.115382,0.0696383,0.0714041,0.928596
787,721.79,1,5.2671,0.637606,22.6057,5.78542,23.2411,-17.9262,18.5954,0.221872,0.257439,0.457886,0.382366,3.99201,0.9,0.116506,0.0690542,0.0714112,0.928589
788,720.154,1,5.29605,0.638992,22.2155,5.72111,23.1592,-17.8678,18.6274,0.212865,0.276043,0.456916,0.374093,4.03235,0.9,0.114943,0.0699038,0.071394,0.928606
789,719.477,1,5.26901,0.623455,22.3895,5.66784,23.3476,-17.1121,17.8179,0.213342,0.266089,0.40184,0.35949,3.87727,0.9,0.112901,0.0730562,0.0714074,0.928593
790,729.881,1,5.23633,0.648957,22.7919,5.33138,24.0033,-17.3776,17.9334,0.209692,0.281439,0.431562,0.382564,3.92331,0.9,0.117032,0.0732344,0.0714097,0.92859
791,718.63,1,5.27827,0.647479,22.7616,5.56454,24.021,-16.9204,17.5171,0.215785,0.260361,0.433853,0.38552,3.8622,0.9,0.114682,0.0700275,0.0713808,0.928619
792,720.449,1,5.29128,0.61042,22.4134,6.05911,24.4204,-17.5269,17.9618,0.21919,0.266814,0.450181,0.383401,3.85858,0.9,0.113242,0.0717285,0.0714105,0.928589
793,721.203,1,5.27371,0.630035,22.339,6.0167,24.6676,-17.2925,17.7469,0.214764,0.265406,0.431685,0.391398,3.83587,0.9,0.111534,0.0726232,0.0714145,0.928585
794,729.696,1,5.28315,0.624302,22.4757,5.94255,24.9337,-18.1698,18.7401,0.221843,0.265005,0.428561,0.432207,4.0339,0.9,0.112993,0.0730774,0.0714002,0.9286
795,736.671,1,5.29622,0.616079,22.5493,5.85167,24.843,-17.5204,18.0968,0.223326,0.259297,0.451354,0.386544,3.91912,0.9,0.113113,0.0754937,0.0713944,0.928606
796,731.677,1,5.29,0.618427,22.5403,5.95032,25.3491,-17.3681,17.9161,0.221124,0.278646,0.415353,0.395354,3.8562,0.9,0.114224,0.0750838,0.0714079,0.928592
797,722.722,1,5.27342,0.620417,22.8075,5.71142,25.273,-18.0552,18.6695,0.219977,0.274861,0.395719,0.407327,3.99653,0.9,0.109913,0.0741917,0.0713901,0.92861
798,722.176,1,5.26315,0.650066,22.1667,5.54339,23.7066,-18.4416,18.953,0.222506,0.264805,0.41388,0.369057,3.98638,0.9,0.116373,0.0710048,0.0714092,0.928591
799,724.481,1,5.25885,0.635704,22.4799,5.48257,24.5392,-18.371,19.0313,0.225654,0.257222,0.394339,0.371551,4.09655,0.9,0.114628,0.0726049,0.0713712,0.928629
800,719.805,1,5.2778,0.632183,22.4669,5.79257,24.9632,-17.4029,18.0383,0.219638,0.266742,0.374165,0.392638,3.93395,0.9,0.113901,0.071697,0.071352,0.928648
801,722.938,1,5.29652,0.624592,22.6151,5.78869,25.0963,-17.4263,18.0609,0.215465,0.261573,0.355559,0.394401,3.89334,0.9,0.113529,0.0746868,0.0713627,0.928637
802,726.558,1,5.32339,0.637993,22.7116,6.16749,25.3833,-17.7627,18.2732,0.216682,0.256625,0.388546,0.395656,3.94661,0.9,0.111162,0.0769592,0.0713534,0.928647
803,733.996,1,5.30441,0.666727,22.3378,6.47118,24.2112,-17.616,18.2155,0.22008,0.261398,0.429896,0.42041,3.92179,0.9,0.112818,0.0764431,0.0714185,0.928581
804,734.477,1,5.28324,0.636309,22.2884,6.26258,24.4023,-17.3293,17.9629,0.220115,0.268729,0.450374,0.456729,3.84631,0.9,0.112122,0.075441,0.0714119,0.928588
805,739.236,1,5.28715,0.627388,22.4718,6.07549,24.4581,-17.1787,17.7552,0.222914,0.279734,0.464838,0.458645,3.83547,0.9,0.114912,0.0745689,0.0713927,0.928607
806,746.115,1,5.28516,0.601786,22.4078,5.99959,23.8538,-16.6785,17.262,0.217039,0.29552,0.429562,0.458852,3.75302,0.9,0.116439,0.076621,0.0713423,0.928658
807,740.488,1,5.27153,0.621432,22.5003,5.84857,23.179,-15.7193,16.3035,0.211803,0.291981,0.406045,0.44348,3.64026,0.9,0.117808,0.0740231,0.0713779,0.928622
808,733.181,1,5.28453,0.622123,22.1074,5.97811,22.7194,-16.4724,17.0239,0.208577,0.282269,0.440989,0.388744,3.73708,0.9,0.117589,0.0723802,0.0714106,0.928589
809,737.183,1,5.31372,0.623762,22.0672,6.22045,23.3572,-16.3063,16.866,0.209603,0.289394,0.437839,0.407529,3.70901,0.9,0.117029,0.072813,0.0714087,0.928591
810,727.513,1,5.29327,0.60867,21.9853,6.26117,23.4828,-16.2048,16.7218,0.206126,0.279262,0.437886,0.413333,3.66046,0.9,0.112751,0.0738542,0.0714195,0.928581
811,723.383,1,5.28135,0.642336,22.246,6.27479,24.1209,-17.1094,17.6674,0.211617,0.273353,0.439492,0.384925,3.8494,0.9,0.113297,0.0725988,0.0714117,0.928588
812,738.805,1,5.29355,0.65377,22.2623,6.53026,24.9064,-17.103,17.5757,0.217106,0.272483,0.494601,0.3942,3.82658,0.9,0.113451,0.0767454,0.0714092,0.928591
813,737.206,1,5.28611,0.648888,22.1369,6.3645,24.6743,-17.5224,17.824,0.221637,0.281859,0.465029,0.41041,3.80689,0.9,0.111226,0.0773194,0.0714053,0.928595
814,741.778,1,5.27461,0.624557,21.5951,6.65354,23.7847,-17.5831,17.9227,0.217575,0.281415,0.427783,0.417157,3.82713,0.9,0.118501,0.0754716,0.0713846,0.928615
815,728.296,1,5.26414,0.620066,21.7096,6.4026,23.5743,-17.2379,17.788,0.217434,0.291713,0.416001,0.435128,3.81719,0.9,0.11566,0.071698,0.0714077,0.928592
816,727.327,1,5.29767,0.611343,22.2576,6.45392,24.1368,-16.672,17.1688,0.219321,0.307166,0.44205,0.41445,3.71253,0.9,0.115039,0.07104,0.071393,0.928607
817,727.116,1,5.28418,0.619159,21.9057,6.20882,24.3375,-16.5444,17.0565,0.216029,0.304169,0.444024,0.379445,3.73652,0.9,0.115596,0.0713956,0.0713794,0.928621
818,724.608,1,5.28848,0.658331,21.8973,6.37329,25.0251,-16.7019,17.2885,0.214333,0.301778,0.482112,0.418979,3.77439,0.9,0.114948,0.0696047,0.0714052,0.928595
819,731.618,1,5.29367,0.638351,21.8348,6.52733,25.1021,-16.3006,16.7577,0.212463,0.291666,0.484597,0.412623,3.65017,0.9,0.117147,0.0713947,0.0714044,0.928596
820,734.053,1,5.28777,0.600771,21.7658,6.31012,24.4526,-16.1517,16.5973,0.211593,0.276734,0.462216,0.43119,3.64167,0.9,0.118577,0.0713051,0.0713936,0.928606
821,733.73,1,5.27631,0.584642,21.7533,6.09862,24.1227,-15.7779,16.3276,0.209242,0.273756,0.452489,0.433117,3.58508,0.9,0.118868,0.0700897,0.0713911,0.928609
822,732.379,1,5.2895,0.61092,22.0093,6.17591,23.9531,-16.0229,16.757,0.208739,0.279712,0.456446,0.447437,3.69735,0.9,0.11647,0.0722783,0.071312,0.928688
823,717.589,1,5.3106,0.637856,22.4894,6.07134,23.9685,-17.1012,17.7599,0.213993,0.272409,0.451567,0.434,3.84724,0.9,0.110647,0.0712613,0.0713475,0.928653
824,728.345,1,5.28214,0.657237,22.2036,6.16293,23.8536,-16.9253,17.4181,0.214631,0.259084,0.443001,0.432514,3.75629,0.9,0.114094,0.0731537,0.0713427,0.928657
825,734.189,1,5.29551,0.646949,22.1001,6.12701,23.788,-16.6418,17.1323,0.218176,0.268485,0.437222,0.443571,3.74539,0.9,0.118085,0.0709154,0.0712216,0.928778
826,727.756,1,5.28674,0.644268,21.9723,6.29935,23.7283,-18.0316,18.6364,0.222458,0.264253,0.428713,0.412446,4.01296,0.9,0.11483,0.0718062,0.0713752,0.928625
827,724.23,1,5.28645,0.65899,21.5716,6.40898,23.2807,-18.3489,19.085,0.2192,0.263639,0.483944,0.402778,4.08077,0.9,0.116199,0.0695146,0.0713871,0.928613
828,723.557,1,5.30095,0.646281,21.5532,6.53959,22.7679,-18.4736,19.1573,0.223293,0.272812,0.451133,0.402864,4.12603,0.9,0.114613,0.0699673,0.071324,0.928676
829,730.238,1,5.29772,0.648161,21.4582,6.51482,22.529,-18.1934,18.8587,0.215643,0.285318,0.466984,0.406381,4.0582,0.9,0.113863,0.0729976,0.0713524,0.928648
830,725.739,1,5.31388,0.648435,21.6663,7.02855,22.8347,-18.4542,19.0423,0.218347,0.287321,0.463231,0.385651,4.07125,0.9,0.113045,0.0719875,0.0713984,0.928602
831,727.465,1,5.29405,0.670607,21.695,6.62493,23.0009,-18.7015,19.3545,0.221125,0.285307,0.441016,0.397392,4.18378,0.9,0.116136,0.0698817,0.071291,0.928709
832,726.349,1,5.29036,0.661491,21.6833,6.67115,23.848,-18.8058,19.4662,0.213934,0.291286,0.504922,0.401913,4.20281,0.9,0.115406,0.0690717,0.0713843,0.928616
833,730.363,1,5.28908,0.653597,21.6685,6.7786,23.9651,-19.2373,19.8622,0.21746,0.296075,0.506682,0.41667,4.24584,0.9,0.118224,0.0671068,0.0714057,0.928594
834,723.086,1,5.2926,0.667745,21.5813,6.63385,24.5152,-18.5657,19.1848,0.216408,0.289061,0.482624,0.420755,4.10432,0.9,0.115795,0.0671526,0.0713795,0.92862
835,724.45,1,5.29641,0.657616,21.7629,6.78051,23.7515,-18.8404,19.533,0.21557,0.296704,0.45984,0.438791,4.15926,0.9,0.114487,0.0685768,0.0714044,0.928596
836,724.22,1,5.29367,0.646441,21.279,6.62382,23.2405,-18.8673,19.4652,0.214773,0.289535,0.455734,0.437213,4.13185,0.9,0.118616,0.0663855,0.0714072,0.928593
837,723.638,1,5.29262,0.642935,21.3666,6.64725,23.2329,-18.0714,18.701,0.21725,0.291828,0.44322,0.412291,4.01495,0.9,0.117998,0.0670698,0.071405,0.928595
838,723.861,1,5.28265,0.648236,21.6568,6.44164,23.8642,-18.1085,18.6791,0.221772,0.292182,0.404903,0.408644,4.03073,0.9,0.117233,0.0677583,0.071413,0.928587
839,720.576,1,5.28546,0.654491,21.72,6.30565,24.2196,-18.929,19.5697,0.219858,0.276322,0.441479,0.387765,4.18991,0.9,0.115367,0.0677677,0.0713971,0.928603
840,722.691,1,5.29784,0.669084,21.8597,6.38662,23.255,-19.0327,19.6427,0.226774,0.259699,0.462107,0.350496,4.18614,0.9,0.117211,0.0682712,0.0713955,0.928605
841,718.404,1,5.31504,0.660126,21.8484,6.72039,23.2128,-18.7547,19.2419,0.219683,0.254917,0.496362,0.325933,4.07875,0.9,0.117131,0.0685712,0.0714014,0.928599
842,724.449,1,5.3288,0.670612,21.4777,6.51399,23.5885,-18.1126,18.8326,0.220415,0.267992,0.493895,0.315878,4.06478,0.9,0.120136,0.0691504,0.0713611,0.928639
843,731.999,1,5.3238,0.645041,21.9506,6.55391,24.3479,-17.8465,18.6595,0.219983,0.27092,0.472849,0.324319,4.08022,0.9,0.115133,0.0729074,0.071382,0.928618
844,721.676,1,5.32279,0.651375,21.8352,6.81225,24.0611,-18.4012,19.0081,0.217539,0.269357,0.462102,0.326092,4.10179,0.9,0.111445,0.0739912,0.0713497,0.92865
845,727.941,1,5.30941,0.64348,21.9,6.5109,24.1434,-18.1164,18.6853,0.222275,0.277356,0.450353,0.35777,3.97587,0.9,0.111931,0.0751937,0.0713632,0.928637
846,730.983,1,5.27842,0.671443,22.3433,6.21571,24.5246,-18.1162,18.7081,0.21966,0.283638,0.489751,0.337489,4.03366,0.9,0.110244,0.0754227,0.071409,0.928591
847,723.06,1,5.29924,0.645221,22.1619,6.56042,23.9494,-17.7384,18.3873,0.21792,0.260588,0.491908,0.318922,3.97064,0.9,0.110018,0.0741469,0.0714005,0.928599
848,725.655,1,5.3059,0.649474,22.0504,6.47591,24.024,-18.1979,18.8133,0.220651,0.263277,0.494851,0.328763,4.02978,0.9,0.111304,0.0741382,0.0714156,0.928584
849,729.978,1,5.29058,0.632986,22.1578,6.35208,24.0594,-18.5003,19.0854,0.221473,0.260724,0.509255,0.323562,4.06529,0.9,0.11378,0.0734369,0.0714108,0.928589
850,717.143,1,5.27162,0.657362,22.4631,5.99101,24.2636,-17.3768,17.9527,0.221252,0.257029,0.467185,0.324866,3.8796,0.9,0.112569,0.0720571,0.0713978,0.928602
851,719.127,1,5.2705,0.636108,22.3942,5.68225,24.1704,-17.913,18.4154,0.215398,0.262988,0.458443,0.327124,3.94562,0.9,0.119923,0.0685795,0.0714118,0.928588
852,714.922,1,5.26558,0.627869,22.8624,5.23625,24.6982,-17.8605,18.3658,0.215071,0.251432,0.424098,0.293066,3.95448,0.9,0.117992,0.0696002,0.0714145,0.928585
853,725.309,1,5.27381,0.633347,22.8241,5.31602,24.6717,-18.4062,19.0408,0.22054,0.250504,0.438781,0.286188,4.0782,0.9,0.116072,0.0736925,0.0713993,0.928601
854,721.781,1,5.27902,0.625602,22.5535,5.34962,24.1333,-18.5099,19.3254,0.223568,0.239876,0.442318,0.280514,4.13555,0.9,0.115316,0.0738125,0.0714079,0.928592
855,726.139,1,5.29983,0.65884,23.1112,5.5027,24.0794,-18.0478,18.7123,0.219024,0.261643,0.427458,0.324691,4.03747,0.9,0.115487,0.0733664,0.0713817,0.928618
856,726.628,1,5.33564,0.669986,23.1107,5.60138,24.8609,-17.5951,18.2757,0.220474,0.270548,0.40406,0.337361,3.92093,0.9,0.112952,0.0767344,0.071398,0.928602
857,738.477,1,5.3304,0.664073,23.2036,5.5242,25.4725,-16.9818,17.5752,0.211688,0.261628,0.404566,0.360633,3.78652,0.9,0.11678,0.0778287,0.0714154,0.928585
858,731.4,1,5.29278,0.649084,23.1923,5.57938,24.9567,-18.3075,18.8913,0.214103,0.251426,0.376239,0.374568,4.03784,0.9,0.113839,0.0781021,0.0714046,0.928595
859,725.281,1,5.30849,0.641775,22.8218,5.54954,24.3189,-18.685,19.3487,0.216814,0.259096,0.395958,0.365174,4.16224,0.9,0.117571,0.074197,0.0713879,0.928612
860,731.738,1,5.30547,0.632744,22.9305,5.66876,24.5677,-17.9063,18.4786,0.216136,0.251417,0.40607,0.354722,3.97689,0.9,0.117727,0.0760131,0.0712917,0.928708
861,731.566,1,5.25952,0.636012,22.7087,5.62129,24.7861,-18.4625,19.0672,0.220445,0.257984,0.40458,0.373259,4.08523,0.9,0.118243,0.074126,0.0713911,0.928609
862,731.585,1,5.2911,0.626156,22.5916,5.58177,24.7104,-18.1152,18.8018,0.220188,0.257524,0.415511,0.42666,4.02808,0.9,0.117523,0.072806,0.071404,0.928596
863,723.416,1,5.28846,0.639116,22.4255,5.57138,24.8165,-17.8974,18.5366,0.219997,0.246802,0.389398,0.402454,3.95618,0.9,0.114751,0.0723119,0.0714157,0.928584
864,725.395,1,5.26511,0.624549,22.5081,5.64887,24.5842,-18.2908,18.8501,0.219107,0.239457,0.443084,0.392326,4.01604,0.9,0.120876,0.0692889,0.0713968,0.928603
865,723.284,1,5.26025,0.63467,22.5235,5.60098,25.3125,-17.9819,18.6111,0.215555,0.233583,0.470135,0.390637,4.00524,0.9,0.118416,0.0698451,0.0713916,0.928608
866,726.987,1,5.2587,0.621579,22.3442,5.62206,24.4461,-18.1054,18.8554,0.222209,0.258336,0.472782,0.442882,4.01512,0.9,0.115554,0.0701144,0.0714084,0.928592
867,732.963,1,5.27919,0.621993,22.2619,5.7725,24.7158,-17.5512,18.3447,0.214248,0.270203,0.491892,0.42622,3.96641,0.9,0.119016,0.069808,0.0713855,0.928615
868,725.889,1,5.28683,0.655017,22.3855,5.97869,25.1023,-17.5142,18.044,0.216969,0.258736,0.473143,0.422602,3.87402,0.9,0.11634,0.0696532,0.0713988,0.928601
869,726.175,1,5.25496,0.625203,22.1449,5.9366,25.4369,-17.6263,18.1624,0.22521,0.261856,0.424311,0.423561,3.90393,0.9,0.116376,0.0711787,0.0713907,0.928609
870,725.944,1,5.23054,0.619597,22.1748,5.77712,25.0009,-17.4455,18.0131,0.219392,0.277759,0.400537,0.431576,3.89361,0.9,0.119614,0.0691589,0.0713877,0.928612
871,729.097,1,5.23815,0.642055,22.3797,5.75788,26.3006,-17.5664,18.1396,0.21281,0.287611,0.431007,0.49672,3.96308,0.9,0.120991,0.0680262,0.0714172,0.928583
872,743.812,1,5.24216,0.665034,22.1401,5.65523,25.6049,-18.044,18.7452,0.21432,0.28963,0.46758,0.500665,4.101,0.9,0.121383,0.0696821,0.0714081,0.928592
873,748.177,1,5.27634,0.632435,22.2765,5.69279,25.6361,-18.0748,18.722,0.217033,0.272657,0.509534,0.50026,4.05737,0.9,0.120498,0.0699243,0.0714132,0.928587
874,737.597,1,5.24834,0.642469,21.9512,5.59031,25.3034,-18.496,19.0947,0.21767,0.26862,0.482324,0.48098,4.14412,0.9,0.120207,0.0692985,0.0714214,0.928579
875,728.981,1,5.25337,0.638677,22.352,5.71315,26.6815,-17.9113,18.5393,0.216356,0.281441,0.457181,0.460952,4.06124,0.9,0.11996,0.0677008,0.0714202,0.92858
876,736.093,1,5.25825,0.650513,22.2567,5.62435,25.8063,-17.7293,18.4467,0.214016,0.276554,0.447487,0.475704,4.00534,0.9,0.11759,0.0701675,0.0714096,0.92859
877,736.987,1,5.26597,0.663642,22.355,5.58366,25.5111,-17.7649,18.5288,0.213709,0.271544,0.460571,0.505118,4.05402,0.9,0.11609,0.0717902,0.0714171,0.928583
878,740.18,1,5.28916,0.641826,22.5031,5.84133,25.4827,-18.5943,19.2607,0.216304,0.26393,0.462972,0.464791,4.11771,0.9,0.117174,0.0729028,0.0714053,0.928595
879,731.321,1,5.26969,0.628581,22.1362,6.07782,25.5211,-17.6369,18.1074,0.216231,0.268721,0.507464,0.48426,3.88835,0.9,0.116047,0.070896,0.0713851,0.928615
880,738.685,1,5.29435,0.637846,21.9778,6.19298,25.2906,-18.0685,18.7993,0.214009,0.275807,0.527499,0.508252,4.06199,0.9,0.11786,0.0712318,0.0714148,0.928585
881,731.723,1,5.25308,0.634903,21.9619,6.03797,25.1767,-17.7171,18.4119,0.217803,0.265783,0.492455,0.454272,3.97588,0.9,0.119112,0.0682782,0.0714095,0.92859
882,722.926,1,5.29321,0.631689,21.8263,6.09138,26.0665,-18.0087,18.6417,0.217318,0.26343,0.488111,0.425836,4.02338,0.9,0.117512,0.0673615,0.0714026,0.928597
883,731.709,1,5.30257,0.649413,21.8332,5.95858,25.5676,-17.2591,17.8349,0.215381,0.270176,0.475159,0.444818,3.87224,0.9,0.119284,0.0669941,0.0714047,0.928595
884,725.361,1,5.28743,0.656332,21.9464,6.01034,26.365,-17.3208,18.0074,0.215245,0.281545,0.44728,0.46139,3.89461,0.9,0.119562,0.0669719,0.0713885,0.928612
885,722.87,1,5.29694,0.652654,22.0664,6.03105,26.1055,-17.5512,18.2862,0.211665,0.276433,0.4521,0.449543,3.92234,0.9,0.116163,0.0680819,0.071378,0.928622
886,724.162,1,5.29249,0.638743,22.0997,5.95477,25.0134,-18.2841,18.9416,0.213774,0.271005,0.526506,0.444794,4.05324,0.9,0.116694,0.066764,0.0714046,0.928595
887,724.098,1,5.31403,0.637545,22.0746,6.23843,24.0111,-18.2839,18.8963,0.213837,0.261674,0.524188,0.406329,4.001,0.9,0.117837,0.0682714,0.0714083,0.928592
888,730.968,1,5.28834,0.642234,21.8321,6.38085,24.2815,-18.4186,19.1598,0.212524,0.253509,0.518393,0.398682,4.12867,0.9,0.116419,0.0703416,0.0713931,0.928607
889,730.931,1,5.27571,0.646861,21.7131,6.46854,24.2535,-18.064,18.76,0.213539,0.247628,0.532409,0.389262,4.0605,0.9,0.11933,0.070545,0.071378,0.928622
890,724.944,1,5.27381,0.669046,21.7871,5.92062,24.7825,-17.769,18.3828,0.218785,0.246333,0.483774,0.406851,3.9636,0.9,0.120824,0.0674135,0.071387,0.928613
891,732.741,1,5.27819,0.672576,21.7301,6.30507,24.3642,-17.8447,18.5452,0.21942,0.2499,0.522062,0.401714,4.03089,0.9,0.125014,0.0656307,0.0714136,0.928586
892,721.946,1,5.27911,0.663898,21.6197,6.11212,23.6261,-17.1204,17.7788,0.216081,0.237121,0.520502,0.392868,3.88512,0.9,0.123743,0.0654532,0.0713972,0.928603
893,723.618,1,5.28748,0.654389,21.5639,6.2363,22.9458,-16.9344,17.5074,0.21521,0.246996,0.476502,0.357185,3.83171,0.9,0.122949,0.0679486,0.0714125,0.928588
894,721.784,1,5.31649,0.625517,21.3604,6.05616,22.4724,-16.9318,17.7303,0.215192,0.255555,0.486121,0.377005,3.89128,0.9,0.122705,0.0663592,0.0713807,0.928619
895,721.588,1,5.27414,0.620664,21.6284,6.04268,22.6114,-16.878,17.604,0.213168,0.254487,0.499876,0.393282,3.86956,0.9,0.12,0.0675643,0.0713637,0.928636
896,719.671,1,5.30274,0.644516,22.134,5.79477,23.7422,-17.6958,18.4899,0.210954,0.260794,0.465788,0.415313,3.98786,0.9,0.116991,0.0673581,0.0714067,0.928593
897,723.077,1,5.2912,0.647379,22.0024,5.71737,23.7291,-17.7613,18.5566,0.218655,0.261009,0.451648,0.400299,4.01281,0.9,0.120155,0.0665581,0.0714018,0.928598
898,718.433,1,5.29595,0.642281,22.4482,5.89428,23.7671,-17.2335,17.9805,0.215692,0.259323,0.431118,0.366483,3.90247,0.9,0.114148,0.0721561,0.0714076,0.928592
899,734.124,1,5.32543,0.629427,22.0943,6.08111,23.9981,-17.0185,17.8049,0.215494,0.273639,0.476474,0.377543,3.90719,0.9,0.116643,0.0737542,0.0713609,0.928639
900,722.045,1,5.30608,0.64472,21.7878,6.61914,23.4252,-17.6842,18.4248,0.22213,0.272352,0.459298,0.366727,3.99229,0.9,0.116178,0.0700665,0.0714075,0.928593
901,730.965,1,5.2875,0.647273,21.9912,6.30571,23.8424,-17.5581,18.2919,0.224366,0.271333,0.458875,0.384178,3.96812,0.9,0.116243,0.0717314,0.0714079,0.928592
902,716.941,1,5.29478,0.640417,21.7172,6.5942,23.5772,-17.884,18.4196,0.221834,0.255098,0.483013,0.375208,3.92906,0.9,0.112588,0.0711824,0.0714084,0.928592
903,719.542,1,5.31804,0.646388,21.9095,6.36041,23.3488,-17.1217,17.7189,0.218006,0.262502,0.496542,0.379732,3.82174,0.9,0.109696,0.0734111,0.0714015,0.928598
