iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2
1907,830.443,1,5.72605,0.408432,23.6644,5.59283,29.1876,0.00369175,0.184121,0.250525,0.655475,0.418768,3.839,0.908729,0.21015,0.0637218
1908,831.157,1,5.72165,0.408895,23.64,6.00105,30.4437,0.00611033,0.186075,0.244907,0.638878,0.408165,3.74179,0.891619,0.211102,0.0647585
1909,844.184,1,5.71453,0.436603,23.7513,5.78142,31.0435,0.00536504,0.181364,0.242882,0.642552,0.39783,3.92373,0.86799,0.215056,0.0663999
1910,823.222,1,5.74531,0.440216,23.5138,5.8946,31.4791,0.00726452,0.189915,0.241826,0.626282,0.387756,3.82438,0.911167,0.212404,0.0647186
1911,830.611,1,5.74651,0.414062,23.0945,5.99351,30.4921,0.00542248,0.185106,0.235703,0.645158,0.386626,3.72755,0.868354,0.215122,0.0633562
1912,838.809,1,5.72684,0.43164,23.03,6.20321,30.5315,0.00405982,0.184819,0.245712,0.667341,0.394764,3.67186,0.892346,0.212567,0.0659432
1913,835.257,1,5.76851,0.427132,23.0993,6.25218,30.6606,0.00540531,0.180942,0.239491,0.67135,0.384769,3.57889,0.905323,0.220943,0.0645932
1914,834.278,1,5.76854,0.43193,23.2095,6.26984,31.5911,0.00629527,0.183582,0.24337,0.709616,0.375026,3.48827,0.879981,0.218518,0.0630362
1915,836.759,1,5.78884,0.41354,23.368,6.6111,31.501,0.00522549,0.179126,0.24577,0.719888,0.381877,3.65937,0.869336,0.216914,0.0629446
1916,840.227,1,5.76621,0.406226,22.7272,6.49742,29.503,0.00589264,0.181184,0.239546,0.70166,0.383466,3.56671,0.832631,0.216196,0.064687
1917,837.402,1,5.73329,0.400291,22.6483,6.54686,29.3687,0.00558402,0.185906,0.233481,0.683893,0.383733,3.5294,0.849939,0.210722,0.0656594
1918,843.004,1,5.71232,0.411544,22.9365,6.47405,28.5185,0.00350862,0.186344,0.227569,0.666577,0.410826,3.84492,0.815773,0.211394,0.0652227
1919,835.058,1,5.71022,0.413058,22.7295,6.16722,27.6127,0.00447996,0.181626,0.221807,0.726447,0.400424,3.74756,0.792813,0.20761,0.0650798
1920,832.777,1,5.65827,0.372978,22.9022,5.7534,28.0616,0.00578043,0.177098,0.243369,0.708053,0.421991,3.65267,0.829907,0.214627,0.0634319
1921,843.516,1,5.65069,0.404467,23.2382,5.62936,27.579,0.00482478,0.184069,0.249091,0.690125,0.449878,3.56019,0.845902,0.218051,0.0643272
1922,838.641,1,5.64332,0.409917,22.8929,5.89628,27.5577,0.00310783,0.182626,0.242784,0.67265,0.438487,3.58862,0.791622,0.216673,0.0628065
1923,841.374,1,5.67042,0.416731,22.9803,5.83864,28.0677,0.00297474,0.178002,0.241242,0.655618,0.449913,3.62466,0.791643,0.21908,0.0623544
1924,842.504,1,5.67857,0.422791,23.3656,5.98153,28.2046,0.00359251,0.173495,0.235134,0.647516,0.453881,3.53288,0.808051,0.221237,0.0631138
1925,847.216,1,5.66993,0.426509,23.0621,6.13206,27.8281,0.00350782,0.169102,0.238014,0.658117,0.442388,3.54473,0.818609,0.223633,0.063774
1926,837.939,1,5.67578,0.436315,23.1635,5.81604,27.9389,0.00482307,0.177403,0.231988,0.641453,0.459005,3.45497,0.82616,0.219437,0.0621906
1927,843.067,1,5.71886,0.441545,23.2926,6.17077,28.8396,0.003473,0.177554,0.239864,0.647589,0.447383,3.54619,0.826415,0.221384,0.0631957
1928,836.306,1,5.70177,0.417191,23.1822,6.13705,29.3686,0.00278793,0.179693,0.257177,0.631192,0.436055,3.6389,0.827501,0.218491,0.0615956
1929,834.607,1,5.69763,0.419572,23.219,6.24858,29.1281,0.00151639,0.180929,0.25368,0.662136,0.431547,3.70474,0.839293,0.216676,0.0605621
1930,841.866,1,5.70921,0.408459,23.053,6.07054,28.6853,0.00221778,0.176362,0.26345,0.64537,0.424434,3.84795,0.822424,0.224802,0.060641
1931,835.935,1,5.69696,0.392656,23.2799,6.04193,28.8557,0.00269627,0.178488,0.266369,0.629637,0.413687,3.75052,0.850798,0.223592,0.0604404
1932,845.102,1,5.68205,0.425719,23.1784,5.8421,29.8895,0.00341369,0.173968,0.259624,0.621688,0.446145,3.86711,0.828107,0.228164,0.060777
1933,837.936,1,5.67929,0.41113,23.4053,5.97068,29.2681,0.00572724,0.178018,0.253051,0.605947,0.434848,3.76919,0.800328,0.22339,0.0619605
1934,838.596,1,5.7002,0.395381,23.4421,5.97655,28.4685,0.00472972,0.173511,0.25822,0.663391,0.423838,3.67376,0.841793,0.223617,0.0613658
1935,834.806,1,5.70933,0.418463,23.0064,6.28987,28.9377,0.00627648,0.169117,0.251681,0.695403,0.440904,3.58073,0.828684,0.227017,0.059812
1936,831.841,1,5.71993,0.413254,23.4621,6.26291,28.4829,0.00594311,0.165703,0.245309,0.677795,0.42974,3.49007,0.791771,0.22256,0.0604053
1937,829.563,1,5.7098,0.435786,23.0865,6.14007,29.2515,0.00582978,0.169224,0.239097,0.660633,0.418858,3.4017,0.763407,0.22128,0.0603632
1938,845.386,1,5.68965,0.446666,23.2818,6.05807,28.2563,0.0053344,0.171292,0.233043,0.647627,0.408253,3.50628,0.71314,0.220194,0.0637767
1939,836.421,1,5.69965,0.451966,23.2945,6.13836,27.8338,0.00319938,0.167539,0.227142,0.633228,0.397915,3.72622,0.792463,0.222538,0.0624938
1940,834.943,1,5.67831,0.474244,23.0579,6.26865,28.138,0.00282582,0.176505,0.221391,0.617195,0.38784,3.69722,0.787705,0.221715,0.0620387
1941,836.677,1,5.69189,0.469818,23.0614,6.12689,28.6573,0.00422045,0.175439,0.231826,0.601567,0.390081,3.60361,0.828706,0.227392,0.0613437
1942,834.447,1,5.63832,0.475569,22.9752,6.18196,28.2004,0.00585532,0.175226,0.225956,0.598309,0.410259,3.51236,0.773738,0.221634,0.0624589
1943,836.755,1,5.6557,0.496641,22.8528,6.20369,28.2865,0.00414649,0.170789,0.220235,0.59431,0.428368,3.42343,0.80597,0.227353,0.0617451
1944,850.651,1,5.65827,0.504308,22.7694,6.2196,28.287,0.00469239,0.170164,0.214659,0.613197,0.450359,3.45861,0.733389,0.229439,0.0630807
1945,845.392,1,5.66894,0.481394,22.9629,6.22195,28.2253,0.00425327,0.166671,0.212088,0.634803,0.443742,3.63515,0.754253,0.231363,0.0614835
1946,838.004,1,5.6618,0.472357,22.62,6.22266,28.9389,0.00457,0.163877,0.206718,0.618729,0.432643,3.54311,0.784288,0.227935,0.0620029
1947,842.451,1,5.6801,0.478465,22.48,6.36927,30.0972,0.00422222,0.165124,0.231289,0.603063,0.481229,3.4534,0.851558,0.227318,0.0631459
1948,826.658,1,5.6433,0.453868,22.3986,6.32808,28.5392,0.00731933,0.16704,0.245799,0.587793,0.469044,3.36595,0.853136,0.226536,0.0615471
1949,826.372,1,5.64622,0.444628,22.4167,6.39923,27.3689,0.0105808,0.170552,0.239576,0.57291,0.457168,3.28073,0.864923,0.227094,0.061077
1950,834.768,1,5.65095,0.457975,22.3494,6.24758,27.2257,0.00809033,0.171651,0.255662,0.558403,0.446555,3.19766,0.899104,0.227407,0.0635332
1951,823.872,1,5.66655,0.446797,22.7665,6.27793,27.6426,0.0093676,0.167305,0.249189,0.562341,0.435248,3.11669,0.883263,0.227504,0.0619245
1952,828.049,1,5.66648,0.447636,22.4882,6.19895,26.6956,0.00619702,0.163068,0.244832,0.56917,0.424227,3.07659,0.897341,0.232294,0.0609983
1953,832.538,1,5.64996,0.451361,22.6505,6.40845,27.1173,0.00451887,0.162869,0.258199,0.595534,0.419656,3.34303,0.911474,0.227607,0.0625113
1954,832.494,1,5.62575,0.439017,22.5692,6.27274,26.6927,0.00303953,0.161712,0.253908,0.654132,0.418076,3.58674,0.880535,0.226411,0.0609284
1955,826.9,1,5.59674,0.430703,22.7651,6.12689,27.0155,0.00258819,0.164513,0.247478,0.637569,0.407491,3.49592,0.837937,0.223305,0.0602005
1956,822.846,1,5.58492,0.431814,22.5571,5.87709,26.2721,0.00260722,0.163536,0.241212,0.621425,0.397173,3.40741,0.817951,0.226975,0.0586762
1957,824.664,1,5.59109,0.414629,22.5737,5.76465,26.2945,0.00430947,0.16498,0.237858,0.605691,0.387116,3.32113,0.811573,0.223514,0.0597724
1958,831.055,1,5.60153,0.387391,22.6377,5.87727,26.07,0.00328328,0.16437,0.237969,0.590354,0.377996,3.23704,0.82136,0.221372,0.0630255
1959,831.033,1,5.60075,0.403058,22.7494,6.0169,26.1209,0.00362533,0.161858,0.250299,0.596542,0.395475,3.15507,0.868517,0.224202,0.0631449
1960,837.743,1,5.59925,0.418888,22.7032,6.28886,26.2635,0.0035929,0.16805,0.243961,0.61585,0.385461,3.19746,0.818019,0.221807,0.0636756
1961,835.19,1,5.63495,0.363647,22.4742,6.24633,26.5271,0.00420842,0.16543,0.237784,0.600256,0.375701,3.15772,0.799797,0.226996,0.0628446
1962,828.787,1,5.63781,0.384949,22.6029,6.31708,26.8268,0.00347328,0.166966,0.24022,0.590184,0.396101,3.47194,0.848018,0.227321,0.0612534
1963,818.8,1,5.63296,0.356599,22.1064,6.60946,26.1976,0.00375712,0.167205,0.254652,0.601462,0.394091,3.38403,0.915318,0.227146,0.0597024
1964,826.188,1,5.62194,0.401537,22.1144,6.61839,26.2742,0.00391067,0.162972,0.24864,0.666237,0.406615,3.29835,0.91063,0.226956,0.0609311
1965,826.42,1,5.62846,0.39359,22.2745,6.54287,26.7028,0.00503935,0.161261,0.242345,0.667437,0.403974,3.21483,0.908084,0.229806,0.0610696
1966,816.576,1,5.61932,0.385939,22.2836,6.18709,27.144,0.00561673,0.163945,0.236208,0.670495,0.393745,3.13343,0.895938,0.227305,0.0595233
1967,818.33,1,5.60205,0.390041,22.7847,5.79181,26.9689,0.00386577,0.165619,0.230227,0.653518,0.383776,3.14586,0.910442,0.22876,0.059462
1968,829.472,1,5.60267,0.381535,22.2106,6.27447,26.5904,0.00322297,0.16906,0.235068,0.65559,0.386946,3.49237,0.879643,0.225187,0.0607274
1969,833.214,1,5.59327,0.378765,22.112,6.23017,26.1088,0.00319766,0.166348,0.229116,0.691806,0.377148,3.40394,0.833837,0.226784,0.0607075
1970,828.486,1,5.61056,0.385143,22.2462,6.28135,27.1896,0.0029161,0.165429,0.223315,0.693061,0.367599,3.31775,0.805853,0.230465,0.0591703
1971,822.541,1,5.60825,0.419134,22.8509,5.73536,27.455,0.00522681,0.16318,0.219608,0.679389,0.358291,3.23374,0.828902,0.231855,0.0579643
1972,827.796,1,5.57179,0.447309,22.3974,5.87147,28.0384,0.00447702,0.166624,0.214048,0.702591,0.349219,3.15186,0.827539,0.232365,0.0599177
1973,819.617,1,5.5825,0.413241,22.3567,6.02351,27.5923,0.00428867,0.166155,0.218008,0.684801,0.355003,3.07205,0.87561,0.2305,0.0585916
1974,831.066,1,5.5886,0.435031,22.7013,5.76817,27.511,0.00395658,0.168904,0.212488,0.686708,0.346014,3.09868,0.836686,0.231287,0.0613638
1975,824.864,1,5.60192,0.430339,22.4462,5.9784,27.3185,0.00574229,0.167271,0.207107,0.669321,0.337253,3.02022,0.816943,0.226754,0.0623426
1976,825.273,1,5.65302,0.453443,22.894,6.13913,27.5296,0.00599806,0.171958,0.20235,0.652373,0.334241,2.94375,0.850802,0.225173,0.0635344
1977,821.895,1,5.66023,0.453307,22.5975,6.30268,27.04,0.00597684,0.173572,0.210068,0.635855,0.325778,2.86921,0.839658,0.227766,0.0619256
1978,824.551,1,5.6581,0.438017,22.3573,6.48157,26.2784,0.00852483,0.171851,0.218709,0.619754,0.322631,2.79656,0.830336,0.226896,0.0625198
1979,835.005,1,5.68823,0.410665,22.2935,6.47553,26.4893,0.00537939,0.173112,0.213171,0.688975,0.346658,3.14792,0.818009,0.224237,0.0634046
1980,826.326,1,5.68189,0.437529,22.065,6.64712,26.4524,0.00514532,0.172711,0.211328,0.680011,0.361906,3.21698,0.868569,0.220498,0.0623878
1981,830.356,1,5.69172,0.442788,22.2115,6.79496,25.3783,0.00607695,0.175032,0.208363,0.69718,0.352742,3.36475,0.867172,0.219051,0.0637203
1982,819.486,1,5.68963,0.440829,22.0477,6.71338,25.0159,0.00376876,0.173181,0.210782,0.679527,0.363797,3.34587,0.87597,0.221148,0.0621068
1983,812.64,1,5.67693,0.440185,21.618,7.12029,24.0966,0.00472874,0.17467,0.212767,0.662321,0.354586,3.26115,0.909138,0.225145,0.0605342
1984,815.353,1,5.6686,0.385532,21.6471,7.25421,23.8932,0.00556217,0.172546,0.20738,0.64555,0.359363,3.17857,0.89712,0.222433,0.0619356
1985,817.091,1,5.66642,0.404382,21.635,7.06487,23.4363,0.00403691,0.168177,0.202129,0.629205,0.350264,3.09809,0.899543,0.23174,0.0603673
1986,814.015,1,5.6723,0.425035,21.6882,7.3946,23.689,0.00436775,0.170312,0.197011,0.697215,0.341395,3.08129,0.882689,0.225872,0.0596727
1987,819.929,1,5.67899,0.431684,21.5362,6.97854,22.8415,0.00417621,0.168432,0.192022,0.679561,0.340561,3.22059,0.845262,0.223678,0.0611024
1988,824.916,1,5.7159,0.453681,21.7963,7.15004,23.7042,0.00447376,0.179272,0.196393,0.662354,0.376164,3.14486,0.858559,0.222823,0.0614842
1989,827.413,1,5.72986,0.473876,22.2887,7.2129,23.6447,0.00417593,0.180453,0.199543,0.648953,0.36664,3.44187,0.826672,0.225125,0.0606037
1990,827.306,1,5.73911,0.449477,22.2567,7.00931,24.6835,0.00444615,0.175884,0.203988,0.632521,0.364798,3.35472,0.817347,0.220753,0.0619058
1991,828.511,1,5.74594,0.467814,22.3674,6.98006,24.8528,0.00440648,0.178806,0.205965,0.616505,0.355561,3.47689,0.809621,0.223052,0.0611175
1992,829.059,1,5.69306,0.484811,22.2398,6.9552,25.0151,0.00322026,0.181027,0.20075,0.616673,0.366218,3.7879,0.798762,0.221879,0.0605962
1993,830.801,1,5.69958,0.480628,22.5476,6.73965,25.1913,0.00282845,0.179776,0.206567,0.653167,0.368657,3.90664,0.791464,0.221465,0.0598588
1994,822.384,1,5.72956,0.489379,22.5808,6.6789,25.6015,0.00494551,0.179247,0.207207,0.642864,0.359322,3.80772,0.833894,0.22066,0.0594467
1995,830.098,1,5.74184,0.457102,22.2485,7.0701,26.0901,0.00448628,0.174708,0.213159,0.707216,0.350224,3.71131,0.82264,0.223109,0.060972
1996,824.053,1,5.69809,0.459832,21.5976,7.11071,24.8796,0.00364914,0.173748,0.21358,0.689309,0.341356,3.61734,0.857787,0.228454,0.0594468
1997,820.109,1,5.71993,0.442688,21.8363,7.33054,24.2787,0.00295332,0.174992,0.208172,0.671855,0.337434,3.53084,0.837983,0.229403,0.0579416
1998,819.675,1,5.7252,0.425651,22.051,7.44885,23.67,0.00329709,0.177267,0.215175,0.683244,0.357031,3.44144,0.89293,0.224775,0.0595509
1999,810.138,1,5.72963,0.420138,22.0057,7.23745,23.615,0.0044568,0.1807,0.209727,0.697496,0.347991,3.3543,0.905612,0.220276,0.0596798
2000,815.877,1,5.71854,0.432572,22.1302,7.24838,24.4346,0.00495823,0.179499,0.205758,0.690818,0.342536,3.26937,0.878533,0.222629,0.0591541
2001,815.253,1,5.72849,0.426421,22.0154,7.13015,25.1239,0.00432109,0.181544,0.201538,0.692342,0.379046,3.33341,0.895885,0.220536,0.0590277
2002,823.314,1,5.69781,0.42658,21.9161,6.95657,25.3945,0.00831052,0.182135,0.207049,0.710523,0.385076,3.24901,0.887894,0.222693,0.0610758
2003,815.674,1,5.73585,0.408947,21.8219,6.85263,24.4283,0.0120179,0.177523,0.201806,0.692532,0.375326,3.16674,0.905168,0.222226,0.0632938
2004,820.85,1,5.74444,0.427039,22.2719,6.84486,24.8285,0.00625195,0.183789,0.196696,0.674997,0.365823,3.08656,0.881152,0.224713,0.0621323
2005,825.083,1,5.71878,0.434854,22.4301,6.41203,26.105,0.0060147,0.183438,0.218231,0.657905,0.395428,3.17275,0.893277,0.219023,0.0631884
2006,817.728,1,5.70541,0.44997,22.4406,6.56734,26.1259,0.00657581,0.178793,0.229141,0.641247,0.398783,3.09241,0.936802,0.223586,0.0619548
2007,828.263,1,5.68715,0.465467,22.5853,6.73767,26.4562,0.00494407,0.175091,0.223339,0.660139,0.388686,3.06141,0.920698,0.221502,0.0651623
2008,819.654,1,5.71225,0.469792,22.3681,6.97684,26.6021,0.00474574,0.178504,0.221398,0.65085,0.39677,3.43507,0.930074,0.223423,0.0635123
2009,825.324,1,5.71827,0.478598,22.4782,7.16978,26.9191,0.00393406,0.184081,0.219124,0.63437,0.411348,3.3481,0.933046,0.217925,0.0646883
2010,815.517,1,5.73809,0.493346,22.5461,7.09115,27.418,0.00431439,0.182289,0.224142,0.618307,0.403252,3.41948,0.943218,0.219153,0.0630504
2011,822.978,1,5.72402,0.500676,22.6362,6.73963,28.3041,0.00577763,0.177673,0.218466,0.640709,0.395738,3.3329,0.934138,0.223095,0.063236
2012,820.475,1,5.73319,0.506407,22.6628,6.78213,28.311,0.00723707,0.184308,0.212935,0.671821,0.391275,3.24851,0.916261,0.223235,0.0616348
2013,821.158,1,5.7429,0.506385,22.5859,6.7129,28.12,0.00567831,0.179641,0.207543,0.668172,0.403066,3.2609,0.922192,0.224362,0.0613051
2014,833.222,1,5.75598,0.513017,22.8165,6.6132,28.0805,0.00672523,0.182766,0.202288,0.659278,0.435258,3.26533,0.902849,0.227168,0.0627591
2015,827.793,1,5.72563,0.477574,22.7088,6.44041,28.2121,0.00537143,0.191114,0.197166,0.671834,0.435055,3.49292,0.90018,0.223399,0.06117
2016,828.898,1,5.73598,0.509119,22.8397,6.43297,27.6305,0.00521637,0.186275,0.214513,0.654823,0.432337,3.61602,0.927616,0.224825,0.0617629
2017,825.557,1,5.73485,0.498353,22.8084,6.32231,27.1597,0.00557836,0.185059,0.220694,0.645126,0.428673,3.52446,0.922052,0.221706,0.0619187
2018,819.906,1,5.71576,0.5324,23.104,6.29037,27.4812,0.00675991,0.181911,0.215106,0.638269,0.417819,3.43522,0.8873,0.220616,0.0607562
2019,822.942,1,5.71814,0.522249,22.9669,6.34259,27.8993,0.00583164,0.183738,0.215761,0.641979,0.4253,3.34823,0.904247,0.220383,0.0616418
2020,822.805,1,5.72542,0.530347,22.7326,6.51091,27.2651,0.00697491,0.187982,0.217064,0.63018,0.450291,3.26345,0.900881,0.219911,0.0609747
2021,824.948,1,5.72864,0.53059,22.5149,6.559,27.2071,0.00997007,0.188463,0.220486,0.616258,0.46233,3.18082,0.929107,0.219744,0.0633701
2022,820.543,1,5.73584,0.533627,22.3377,6.74768,26.4997,0.0124554,0.18963,0.214903,0.600654,0.450623,3.10028,0.924647,0.222714,0.0624311
2023,816.455,1,5.75285,0.522887,22.4479,6.56767,25.8794,0.0134075,0.185166,0.209462,0.618651,0.439213,3.02178,0.904962,0.220823,0.0615463
2024,835.454,1,5.7593,0.511533,22.3561,6.72327,24.999,0.00846166,0.184187,0.204158,0.611575,0.428092,3.07207,0.858925,0.221084,0.0664995
2025,836.49,1,5.74562,0.520388,22.0925,7.10773,23.9135,0.00842416,0.181106,0.203349,0.59609,0.417253,3.00511,0.813593,0.22417,0.0648157
2026,839.637,1,5.74559,0.499266,21.9785,7.1091,24.1734,0.00655848,0.180304,0.1982,0.616412,0.406688,3.15544,0.803575,0.222359,0.0655233
2027,829.125,1,5.74752,0.492132,21.8799,7.34002,25.5083,0.00833928,0.190834,0.199502,0.68335,0.39639,3.07554,0.861675,0.22148,0.0638642
2028,825.768,1,5.72174,0.505827,22.0816,7.24056,25.9025,0.0105197,0.186002,0.194451,0.666047,0.386353,2.99767,0.840908,0.220341,0.063116
2029,828.122,1,5.73645,0.525272,22.2679,6.99411,26.6524,0.00854467,0.187159,0.208288,0.669032,0.376571,2.92176,0.852467,0.226646,0.0615179
2030,832.264,1,5.70969,0.508621,22.2534,6.64763,25.963,0.00577036,0.185799,0.208877,0.652092,0.368579,3.07415,0.861133,0.22647,0.0627381
2031,815.013,1,5.69623,0.465974,22.1312,6.69094,26.2185,0.00713906,0.185192,0.209792,0.635581,0.359246,2.99631,0.861172,0.225028,0.0611495
2032,818.804,1,5.70629,0.478775,21.9348,6.84172,25.6999,0.00735157,0.180503,0.204479,0.667152,0.35015,3.11807,0.854999,0.222533,0.0606736
2033,814.393,1,5.72458,0.45574,22.1977,6.79579,26.3439,0.00691458,0.182213,0.199302,0.650259,0.341284,3.14302,0.863111,0.21968,0.0604208
2034,815.688,1,5.73752,0.467344,22.4393,6.79139,25.7953,0.00565549,0.180824,0.200714,0.66877,0.337378,3.06343,0.875511,0.227723,0.0588909
2035,815.179,1,5.71153,0.462063,22.4287,6.39969,26.7825,0.00670349,0.182675,0.195632,0.696026,0.338452,3.05199,0.872913,0.223843,0.0595315
2036,820.182,1,5.72065,0.451861,22.5807,6.43147,26.1026,0.00817943,0.184108,0.190678,0.734764,0.329882,3.06209,0.841595,0.222403,0.0602877
2037,809.883,1,5.69311,0.462662,22.6107,6.29118,25.813,0.00845806,0.179446,0.18585,0.716159,0.321529,2.98455,0.829924,0.224935,0.0587611
2038,810.118,1,5.69205,0.472639,22.4634,6.49811,25.6428,0.00705227,0.177262,0.181144,0.698026,0.317412,2.90898,0.803841,0.220796,0.0594165
2039,816.477,1,5.68437,0.498232,22.4243,6.65844,24.866,0.00714158,0.17574,0.190429,0.680351,0.34969,2.83533,0.8243,0.225049,0.0594304
2040,820.389,1,5.6611,0.491759,22.5206,6.5076,25.334,0.00598556,0.179341,0.207859,0.663124,0.378545,2.84854,0.879163,0.221971,0.0612805
2041,818.738,1,5.68336,0.495726,22.3453,6.81749,25.894,0.00634614,0.175322,0.210447,0.679076,0.37429,2.88379,0.88667,0.226522,0.0597289
2042,822.826,1,5.70653,0.505894,22.8538,6.26557,28.2191,0.0119494,0.182494,0.205118,0.695155,0.395451,2.81077,0.87198,0.229117,0.0599708
2043,828.008,1,5.73296,0.497419,22.8712,6.30759,28.6596,0.0109085,0.184454,0.199925,0.704825,0.385438,2.7396,0.867145,0.230567,0.0616359
2044,824.842,1,5.71397,0.48106,22.5579,6.43555,28.0608,0.0118361,0.179783,0.197795,0.689509,0.383553,2.67023,0.90435,0.23023,0.0622082
2045,824.254,1,5.70697,0.468176,22.7317,6.66107,27.8094,0.00882418,0.178899,0.201594,0.700028,0.382255,2.86566,0.865712,0.2244,0.0613515
2046,826.766,1,5.71539,0.480966,22.0117,7.08622,27.0403,0.0143433,0.181267,0.214522,0.682303,0.418936,2.7931,0.85921,0.226484,0.0610717
2047,833.928,1,5.67463,0.469371,22.0565,6.76635,26.3595,0.0120673,0.178359,0.216917,0.689868,0.408329,2.72238,0.820961,0.222562,0.0632685
2048,829.745,1,5.71682,0.455565,22.0861,7.05087,25.5332,0.012241,0.183158,0.211425,0.724187,0.39799,2.65345,0.804285,0.222773,0.0619717
2049,836.374,1,5.70302,0.469301,21.8218,6.68547,25.0716,0.0111349,0.181769,0.206072,0.711187,0.387912,2.59801,0.72211,0.224812,0.0632502
2050,827.242,1,5.72299,0.48436,21.9808,6.89222,26.1822,0.010281,0.181095,0.200854,0.693179,0.37809,2.53223,0.690706,0.230398,0.0616486
2051,829.623,1,5.70303,0.498229,21.4918,6.7835,25.8738,0.0105379,0.177909,0.195768,0.675627,0.368517,2.67844,0.665908,0.229259,0.0610679
2052,832.11,1,5.7155,0.515591,21.541,7.10017,25.395,0.0162812,0.173404,0.190811,0.716856,0.359186,2.61062,0.566852,0.227875,0.0623796
2053,834.516,1,5.70643,0.501597,21.9641,7.05306,24.9324,0.00983115,0.17684,0.18598,0.698705,0.350091,2.54452,0.69794,0.225753,0.065257
2054,824.184,1,5.71925,0.512165,22.0291,7.53539,25.2852,0.0108231,0.175923,0.18127,0.73758,0.341226,2.48009,0.7538,0.223187,0.0636047
2055,828.211,1,5.68714,0.48929,21.6504,7.11583,24.2447,0.00794516,0.177853,0.18764,0.718904,0.343747,2.60924,0.806202,0.227468,0.0631842
2056,828.568,1,5.72814,0.45494,22.291,6.95011,25.9434,0.00714242,0.174594,0.212129,0.719769,0.367434,2.87438,0.826905,0.22582,0.0615844
2057,829.763,1,5.71846,0.453454,22.5692,6.77792,26.6953,0.00615964,0.17279,0.213213,0.701544,0.371002,3.14835,0.837677,0.230998,0.060025
2058,827.641,1,5.69479,0.46257,22.9037,6.29247,27.6008,0.00518911,0.172906,0.221956,0.68378,0.398202,3.27101,0.867518,0.227383,0.0605652
2059,831.517,1,5.67237,0.478199,22.6061,6.48132,26.6457,0.00637176,0.173554,0.216336,0.666467,0.388119,3.18819,0.810867,0.229877,0.060562
2060,836.43,1,5.68688,0.505917,22.7584,6.62956,26.4636,0.00807769,0.171014,0.222049,0.658375,0.378292,3.10746,0.734089,0.232602,0.0595658
2061,833.934,1,5.68292,0.491421,22.651,6.24882,26.0925,0.0092022,0.167276,0.22286,0.641704,0.416203,3.02878,0.73452,0.233412,0.0585573
2062,829.412,1,5.68673,0.45584,22.5621,6.40551,26.213,0.00744772,0.164785,0.217218,0.625456,0.405664,3.23891,0.802563,0.231679,0.059264
2063,827.062,1,5.69038,0.448114,22.4077,6.39788,26.7894,0.00651621,0.170006,0.211717,0.649862,0.395393,3.49964,0.816265,0.226236,0.0591779
