Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q2_vs_fi_abscissa,Q2_vs_fi_spline,Q2_vs_fi_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,Q3_vs_fi_abscissa,Q3_vs_fi_spline,Q3_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression,V3_vs_fi_abscissa,V3_vs_fi_spline,V3_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q2_abscissa,fi_vs_Q2_spline,fi_vs_Q2_regression,fi_vs_Q3_abscissa,fi_vs_Q3_spline,fi_vs_Q3_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression,fi_vs_V3_abscissa,fi_vs_V3_spline,fi_vs_V3_regression
4.88422e-08,0.00371557,0.00371557,5.84267e-08,0.0460204,0.0460204,0.265842,0.107795,0.191013,0.895358,-0.0426936,-0.0291706,5.62741e-08,-0.0451359,-0.0451359,0.108473,0.0913089,0.0772481,0.115388,-1.0879e-08,-4.33228e-09,5.84267e-08,2.36009e-09,2.36009e-09,0.265842,-1.2011e-08,-6.71467e-09,0.895358,2.75391e-09,-1.32074e-09,5.62741e-08,-4.35258e-09,-4.35258e-09,0.108473,1.35533e-09,-3.81743e-09,0.115388,1.50147e-08,5.61037e-09,4.88422e-08,9.30385e-09,9.30385e-09,0.265842,1.84416e-08,1.02982e-08,0.895358,3.14614e-09,1.8698e-09,5.62741e-08,2.42327e-09,2.42327e-09,0.108473,1.78583e-08,4.42312e-09,0.115388,0.137958,0.0370577,4.88422e-08,-0.0299446,-0.0299446,5.84267e-08,0.0284785,0.0284785,0.895358,-0.00843091,-0.0372237,5.62741e-08,-0.0485035,-0.0485035,0.108473,0.0165875,0.0394945,0.115388,-0.53303,-0.088568,4.88422e-08,0.0546103,0.0546103,5.84267e-08,-0.11411,-0.11411,0.265842,-0.581952,-0.150212,5.62741e-08,-0.0401491,-0.0401491,0.108473,0.133909,0.0502163,0.115388,-2.4657e-09,-2.88578e-09,4.88422e-08,4.82162e-10,4.82162e-10,5.84267e-08,-1.9818e-09,-1.9818e-09,0.265842,1.15449e-09,-7.29526e-09,0.895358,-1.46971e-09,4.02789e-10,0.108473,-1.21736e-09,-4.38878e-09,0.115388,0.0117271,0.0403156,4.88422e-08,0.00091674,0.00091674,5.84267e-08,0.00276487,0.00276487,0.265842,0.0778329,0.116422,0.895358,0.0345684,0.0299953,5.62741e-08,-0.0493004,-0.0493004
5.11509e-08,0.00364716,0.00364716,6.05674e-08,0.0476209,0.0476209,0.276655,0.113791,0.198138,0.950218,-0.045201,-0.0312018,5.85987e-08,-0.0472421,-0.0472421,0.119054,0.079115,0.0839895,0.12691,-9.89244e-09,-4.34057e-09,6.05674e-08,2.61995e-09,2.61995e-09,0.276655,-1.22628e-08,-6.80911e-09,0.950218,3.90164e-09,-1.14789e-09,5.85987e-08,-4.35673e-09,-4.35673e-09,0.119054,-2.73773e-11,-3.77663e-09,0.12691,1.56715e-08,5.7842e-09,5.11509e-08,9.53668e-09,9.53668e-09,0.276655,1.85502e-08,1.05418e-08,0.950218,7.55994e-10,1.74722e-09,5.85987e-08,2.35953e-09,2.35953e-09,0.119054,1.7365e-08,4.46751e-09,0.12691,0.14214,0.0426088,5.11509e-08,-0.0305516,-0.0305516,6.05674e-08,0.0302257,0.0302257,0.950218,-0.00791932,-0.0384756,5.85987e-08,-0.0498617,-0.0498617,0.119054,0.0111745,0.0446921,0.12691,-0.523299,-0.0941392,5.11509e-08,0.0585213,0.0585213,6.05674e-08,-0.117205,-0.117205,0.276655,-0.576106,-0.154619,5.85987e-08,-0.0403503,-0.0403503,0.119054,0.121465,0.0582308,0.12691,-2.86443e-11,-3.25262e-09,5.11509e-08,4.76188e-10,4.76188e-10,6.05674e-08,-2.08402e-09,-2.08402e-09,0.276655,1.15433e-09,-7.59891e-09,0.950218,-3.94392e-09,3.90012e-10,0.119054,1.26219e-09,-4.85798e-09,0.12691,0.00669856,0.045002,5.11509e-08,0.00115078,0.00115078,6.05674e-08,0.00304898,0.00304898,0.276655,0.0750475,0.12106,0.950218,0.0407751,0.0320266,5.85987e-08,-0.051173,-0.051173
5.34597e-08,0.00357875,0.00357875,6.2708e-08,0.0492214,0.0492214,0.287467,0.120472,0.205263,1.00508,-0.0440879,-0.0332331,6.09233e-08,-0.0493482,-0.0493482,0.129634,0.0676871,0.0907309,0.138432,-9.06694e-09,-4.34887e-09,6.2708e-08,2.87981e-09,2.87981e-09,0.287467,-1.22695e-08,-6.90355e-09,1.00508,4.64937e-09,-9.75047e-10,6.09233e-08,-4.36089e-09,-4.36089e-09,0.129634,-1.64678e-09,-3.73582e-09,0.138432,1.50094e-08,5.95803e-09,5.34597e-08,9.76951e-09,9.76951e-09,0.287467,1.8268e-08,1.07854e-08,1.00508,-8.85672e-10,1.62464e-09,6.09233e-08,2.29579e-09,2.29579e-09,0.129634,1.61078e-08,4.5119e-09,0.138432,0.136796,0.0481599,5.34597e-08,-0.0311585,-0.0311585,6.2708e-08,0.0319729,0.0319729,1.00508,-0.00705054,-0.0397275,6.09233e-08,-0.0512199,-0.0512199,0.129634,0.00839775,0.0498897,0.138432,-0.48862,-0.0997105,5.34597e-08,0.0624323,0.0624323,6.2708e-08,-0.120301,-0.120301,0.287467,-0.559392,-0.159027,6.09233e-08,-0.0405515,-0.0405515,0.129634,0.113071,0.0662453,0.138432,2.3814e-09,-3.61946e-09,5.34597e-08,4.70214e-10,4.70214e-10,6.2708e-08,-2.18624e-09,-2.18624e-09,0.287467,8.83967e-10,-7.90256e-09,1.00508,-5.34668e-09,3.77236e-10,0.129634,3.36692e-09,-5.32718e-09,0.138432,0.00413985,0.0496884,5.34597e-08,0.00138481,0.00138481,6.2708e-08,0.00333309,0.00333309,0.287467,0.0723027,0.125698,1.00508,0.0467165,0.0340579,6.09233e-08,-0.0530457,-0.0530457
5.57685e-08,0.00351033,0.00351033,6.48487e-08,0.0508219,0.0508219,0.298279,0.12804,0.212388,1.05994,-0.0400814,-0.0352643,6.32478e-08,-0.0514543,-0.0514543,0.140215,0.0567463,0.0974724,0.149954,-8.58119e-09,-4.35716e-09,6.48487e-08,3.13967e-09,3.13967e-09,0.298279,-1.19304e-08,-6.99799e-09,1.05994,5.06249e-09,-8.02202e-10,6.32478e-08,-4.36505e-09,-4.36505e-09,0.140215,-3.27392e-09,-3.69501e-09,0.149954,1.26273e-08,6.13187e-09,5.57685e-08,1.00023e-08,1.00023e-08,0.298279,1.74313e-08,1.1029e-08,1.05994,-1.91781e-09,1.50206e-09,6.32478e-08,2.23205e-09,2.23205e-09,0.140215,1.47768e-08,4.55629e-09,0.149954,0.11947,0.053711,5.57685e-08,-0.0317655,-0.0317655,6.48487e-08,0.0337201,0.0337201,1.05994,-0.00591062,-0.0409794,6.32478e-08,-0.0525781,-0.0525781,0.140215,0.00621526,0.0550873,0.149954,-0.425472,-0.105282,5.57685e-08,0.0663433,0.0663433,6.48487e-08,-0.123397,-0.123397,0.298279,-0.52424,-0.163434,6.32478e-08,-0.0407527,-0.0407527,0.140215,0.105414,0.0742598,0.149954,4.57218e-09,-3.9863e-09,5.57685e-08,4.6424e-10,4.6424e-10,6.48487e-08,-2.28846e-09,-2.28846e-09,0.298279,2.18171e-10,-8.20621e-09,1.05994,-5.88497e-09,3.64459e-10,0.140215,5.35588e-09,-5.79638e-09,0.149954,0.00461778,0.0543748,5.57685e-08,0.00161885,0.00161885,6.48487e-08,0.0036172,0.0036172,0.298279,0.0700175,0.130336,1.05994,0.052371,0.0360892,6.32478e-08,-0.0549183,-0.0549183
5.80772e-08,0.00344192,0.00344192,6.69893e-08,0.0524225,0.0524225,0.309092,0.135608,0.219514,1.1148,-0.0330285,-0.0372955,6.55724e-08,-0.0535605,-0.0535605,0.150795,0.0501429,0.104214,0.161476,-8.32986e-09,-4.36545e-09,6.69893e-08,3.39953e-09,3.39953e-09,0.309092,-1.15913e-08,-7.09244e-09,1.1148,5.09956e-09,-6.29356e-10,6.55724e-08,-4.3692e-09,-4.3692e-09,0.150795,-4.95581e-09,-3.6542e-09,0.161476,9.29634e-09,6.3057e-09,5.80772e-08,1.02352e-08,1.02352e-08,0.309092,1.65947e-08,1.12726e-08,1.1148,-2.2901e-09,1.37948e-09,6.55724e-08,2.16831e-09,2.16831e-09,0.150795,1.28295e-08,4.60068e-09,0.161476,0.0957414,0.0592621,5.80772e-08,-0.0323725,-0.0323725,6.69893e-08,0.0354673,0.0354673,1.1148,-0.00450785,-0.0422313,6.55724e-08,-0.0539363,-0.0539363,0.150795,0.00921884,0.060285,0.161476,-0.347581,-0.110853,5.80772e-08,0.0702543,0.0702543,6.69893e-08,-0.126492,-0.126492,0.309092,-0.489087,-0.167841,6.55724e-08,-0.0409539,-0.0409539,0.150795,0.104131,0.0822743,0.161476,6.16406e-09,-4.35314e-09,5.80772e-08,4.58267e-10,4.58267e-10,6.69893e-08,-2.39068e-09,-2.39068e-09,0.309092,-4.47625e-10,-8.50986e-09,1.1148,-5.49992e-09,3.51683e-10,0.150795,6.32589e-09,-6.26558e-09,0.161476,0.00721815,0.0590613,5.80772e-08,0.00185289,0.00185289,6.69893e-08,0.00390131,0.00390131,0.309092,0.0677323,0.134974,1.1148,0.057605,0.0381205,6.55724e-08,-0.056791,-0.056791
6.0386e-08,0.00337351,0.00337351,6.913e-08,0.054023,0.054023,0.319904,0.143177,0.226639,1.16966,-0.0237103,-0.0393267,6.7897e-08,-0.0556666,-0.0556666,0.161376,0.0481864,0.110955,0.172998,-8.1378e-09,-4.37375e-09,6.913e-08,3.65939e-09,3.65939e-09,0.319904,-1.12522e-08,-7.18688e-09,1.16966,4.81468e-09,-4.56511e-10,6.7897e-08,-4.37336e-09,-4.37336e-09,0.161376,-6.56417e-09,-3.61339e-09,0.172998,5.75099e-09,6.47953e-09,6.0386e-08,1.0468e-08,1.0468e-08,0.319904,1.57581e-08,1.15161e-08,1.16966,-2.1395e-09,1.25691e-09,6.7897e-08,2.10457e-09,2.10457e-09,0.161376,1.0597e-08,4.64507e-09,0.172998,0.0706865,0.0648132,6.0386e-08,-0.0329795,-0.0329795,6.913e-08,0.0372145,0.0372145,1.16966,-0.00295007,-0.0434831,6.7897e-08,-0.0552945,-0.0552945,0.161376,0.016795,0.0654826,0.172998,-0.26549,-0.116424,6.0386e-08,0.0741653,0.0741653,6.913e-08,-0.129588,-0.129588,0.319904,-0.453935,-0.172249,6.7897e-08,-0.0411551,-0.0411551,0.161376,0.108077,0.0902889,0.172998,6.74917e-09,-4.71998e-09,6.0386e-08,4.52293e-10,4.52293e-10,6.913e-08,-2.49289e-09,-2.49289e-09,0.319904,-1.11342e-09,-8.81351e-09,1.16966,-4.40493e-09,3.38906e-10,0.161376,6.31038e-09,-6.73478e-09,0.172998,0.0113667,0.0637477,6.0386e-08,0.00208693,0.00208693,6.913e-08,0.00418543,0.00418543,0.319904,0.0654471,0.139611,1.16966,0.0623146,0.0401517,6.7897e-08,-0.0586636,-0.0586636
6.26948e-08,0.00330509,0.00330509,7.12706e-08,0.0556235,0.0556235,0.330716,0.150745,0.233764,1.22452,-0.0125505,-0.041358,7.02215e-08,-0.0577727,-0.0577727,0.171956,0.0517793,0.117697,0.18452,-7.83724e-09,-4.38204e-09,7.12706e-08,3.91925e-09,3.91925e-09,0.330716,-1.09131e-08,-7.28132e-09,1.22452,4.25877e-09,-2.83666e-10,7.02215e-08,-4.37752e-09,-4.37752e-09,0.171956,-8.02498e-09,-3.57258e-09,0.18452,2.6955e-09,6.65336e-09,6.26948e-08,1.07008e-08,1.07008e-08,0.330716,1.49214e-08,1.17597e-08,1.22452,-1.55674e-09,1.13433e-09,7.02215e-08,2.04083e-09,2.04083e-09,0.171956,8.1418e-09,4.68945e-09,0.18452,0.0491813,0.0703643,6.26948e-08,-0.0335864,-0.0335864,7.12706e-08,0.0389617,0.0389617,1.22452,-0.00127515,-0.044735,7.02215e-08,-0.0566527,-0.0566527,0.171956,0.029541,0.0706802,0.18452,-0.189243,-0.121995,6.26948e-08,0.0780763,0.0780763,7.12706e-08,-0.132683,-0.132683,0.330716,-0.418782,-0.176656,7.02215e-08,-0.0413563,-0.0413563,0.171956,0.118369,0.0983034,0.18452,5.87916e-09,-5.08682e-09,6.26948e-08,4.46319e-10,4.46319e-10,7.12706e-08,-2.59511e-09,-2.59511e-09,0.330716,-1.77922e-09,-9.11716e-09,1.22452,-2.72766e-09,3.26129e-10,0.171956,5.10533e-09,-7.20398e-09,0.18452,0.0165838,0.0684341,6.26948e-08,0.00232096,0.00232096,7.12706e-08,0.00446954,0.00446954,0.330716,0.0631619,0.144249,1.22452,0.0665517,0.042183,7.02215e-08,-0.0605363,-0.0605363
6.50035e-08,0.00323668,0.00323668,7.34113e-08,0.057224,0.057224,0.341528,0.158314,0.240889,1.27938,-0.0013907,-0.0433892,7.25461e-08,-0.0598789,-0.0598789,0.182537,0.0597568,0.124438,0.196043,-7.25967e-09,-4.39033e-09,7.34113e-08,4.1791e-09,4.1791e-09,0.341528,-1.05739e-08,-7.37576e-09,1.27938,3.70286e-09,-1.1082e-10,7.25461e-08,-4.38168e-09,-4.38168e-09,0.182537,-9.20925e-09,-3.53177e-09,0.196043,8.36283e-10,6.8272e-09,6.50035e-08,1.09337e-08,1.09337e-08,0.341528,1.40848e-08,1.20033e-08,1.27938,-9.7398e-10,1.01175e-09,7.25461e-08,1.97709e-09,1.97709e-09,0.182537,5.74249e-09,4.73384e-09,0.196043,0.0361109,0.0759154,6.50035e-08,-0.0341934,-0.0341934,7.34113e-08,0.0407089,0.0407089,1.27938,0.000399769,-0.0459869,7.25461e-08,-0.0580109,-0.0580109,0.182537,0.0458394,0.0758778,0.196043,-0.128953,-0.127567,6.50035e-08,0.0819873,0.0819873,7.34113e-08,-0.135779,-0.135779,0.341528,-0.383629,-0.181064,7.25461e-08,-0.0415575,-0.0415575,0.182537,0.135289,0.106318,0.196043,3.14193e-09,-5.45366e-09,6.50035e-08,4.40345e-10,4.40345e-10,7.34113e-08,-2.69733e-09,-2.69733e-09,0.341528,-2.44501e-09,-9.42082e-09,1.27938,-1.05038e-09,3.13353e-10,0.182537,2.82914e-09,-7.67318e-09,0.196043,0.022342,0.0731205,6.50035e-08,0.002555,0.002555,7.34113e-08,0.00475365,0.00475365,0.341528,0.0608767,0.148887,1.27938,0.0707887,0.0442143,7.25461e-08,-0.062409,-0.062409
6.73123e-08,0.00316827,0.00316827,7.5552e-08,0.0588245,0.0588245,0.352341,0.165882,0.248015,1.33424,0.0107906,-0.0454204,7.48707e-08,-0.061985,-0.061985,0.193117,0.0697987,0.13118,0.207565,-6.27237e-09,-4.39862e-09,7.5552e-08,4.43896e-09,4.43896e-09,0.352341,-1.02348e-08,-7.4702e-09,1.33424,2.87186e-09,6.20249e-11,7.48707e-08,-4.38583e-09,-4.38583e-09,0.193117,-1.00528e-08,-3.49096e-09,0.207565,7.27838e-10,7.00103e-09,6.73123e-08,1.11665e-08,1.11665e-08,0.352341,1.32481e-08,1.22469e-08,1.33424,-5.6499e-11,8.89173e-10,7.48707e-08,1.91335e-09,1.91335e-09,0.193117,3.66124e-09,4.77823e-09,0.207565,0.0351294,0.0814665,6.73123e-08,-0.0348004,-0.0348004,7.5552e-08,0.0424561,0.0424561,1.33424,0.00202052,-0.0472388,7.48707e-08,-0.0593691,-0.0593691,0.193117,0.0631499,0.0810754,0.207565,-0.0928438,-0.133138,6.73123e-08,0.0858984,0.0858984,7.5552e-08,-0.138874,-0.138874,0.352341,-0.348477,-0.185471,7.48707e-08,-0.0417587,-0.0417587,0.193117,0.157667,0.114332,0.207565,-1.65548e-09,-5.8205e-09,6.73123e-08,4.34371e-10,4.34371e-10,7.5552e-08,-2.79955e-09,-2.79955e-09,0.352341,-3.11081e-09,-9.72447e-09,1.33424,1.01877e-09,3.00576e-10,0.193117,-1.39917e-10,-8.14238e-09,0.207565,0.0281363,0.077807,6.73123e-08,0.00278904,0.00278904,7.5552e-08,0.00503776,0.00503776,0.352341,0.0585916,0.153525,1.33424,0.07414,0.0462456,7.48707e-08,-0.0642816,-0.0642816
6.96211e-08,0.00309985,0.00309985,7.76926e-08,0.0604251,0.0604251,0.363153,0.173451,0.25514,1.3891,0.0233496,-0.0474516,7.71952e-08,-0.0640911,-0.0640911,0.203698,0.0802169,0.137921,0.219087,-4.98282e-09,-4.40692e-09,7.76926e-08,4.69882e-09,4.69882e-09,0.363153,-9.89573e-09,-7.56464e-09,1.3891,1.61441e-09,2.3487e-10,7.71952e-08,-4.38999e-09,-4.38999e-09,0.203698,-1.04738e-08,-3.45015e-09,0.219087,1.90345e-09,7.17486e-09,6.96211e-08,1.13994e-08,1.13994e-08,0.363153,1.24115e-08,1.24904e-08,1.3891,1.23203e-09,7.66595e-10,7.71952e-08,1.84961e-09,1.84961e-09,0.203698,2.13766e-09,4.82262e-09,0.219087,0.0421513,0.0870176,6.96211e-08,-0.0354074,-0.0354074,7.76926e-08,0.0442033,0.0442033,1.3891,0.00331107,-0.0484907,7.71952e-08,-0.0607273,-0.0607273,0.203698,0.0795132,0.086273,0.219087,-0.075813,-0.138709,6.96211e-08,0.0898094,0.0898094,7.76926e-08,-0.14197,-0.14197,0.363153,-0.313324,-0.189878,7.71952e-08,-0.0419599,-0.0419599,0.203698,0.185043,0.122347,0.219087,-7.36176e-09,-6.18734e-09,6.96211e-08,4.28398e-10,4.28398e-10,7.76926e-08,-2.90177e-09,-2.90177e-09,0.363153,-3.77661e-09,-1.00281e-08,1.3891,3.41211e-09,2.87799e-10,0.203698,-3.55814e-09,-8.61158e-09,0.219087,0.0335489,0.0824934,6.96211e-08,0.00302308,0.00302308,7.76926e-08,0.00532187,0.00532187,0.363153,0.0563064,0.158163,1.3891,0.0755409,0.0482769,7.71952e-08,-0.0661543,-0.0661543
7.19298e-08,0.00303144,0.00303144,7.98333e-08,0.0620256,0.0620256,0.373965,0.181019,0.262265,1.44396,0.0359086,-0.0494829,7.95198e-08,-0.0661973,-0.0661973,0.214278,0.0892167,0.144662,0.230609,-3.53078e-09,-4.41521e-09,7.98333e-08,4.95868e-09,4.95868e-09,0.373965,-9.55662e-09,-7.65908e-09,1.44396,3.56952e-10,4.07716e-10,7.95198e-08,-4.39415e-09,-4.39415e-09,0.214278,-1.03672e-08,-3.40934e-09,0.230609,3.75996e-09,7.3487e-09,7.19298e-08,1.16322e-08,1.16322e-08,0.373965,1.15749e-08,1.2734e-08,1.44396,2.52055e-09,6.44018e-10,7.95198e-08,1.78587e-09,1.78587e-09,0.214278,1.45111e-09,4.86701e-09,0.230609,0.0520046,0.0925686,7.19298e-08,-0.0360144,-0.0360144,7.98333e-08,0.0459505,0.0459505,1.44396,0.00460162,-0.0497425,7.95198e-08,-0.0620855,-0.0620855,0.214278,0.0927911,0.0914707,0.230609,-0.0710212,-0.14428,7.19298e-08,0.0937204,0.0937204,7.98333e-08,-0.145065,-0.145065,0.373965,-0.278172,-0.194286,7.95198e-08,-0.0421611,-0.0421611,0.214278,0.217127,0.130361,0.230609,-1.26547e-08,-6.55418e-09,7.19298e-08,4.22424e-10,4.22424e-10,7.98333e-08,-3.00398e-09,-3.00398e-09,0.373965,-4.4424e-09,-1.03318e-08,1.44396,5.80544e-09,2.75023e-10,0.214278,-7.18245e-09,-9.08078e-09,0.230609,0.038207,0.0871798,7.19298e-08,0.00325711,0.00325711,7.98333e-08,0.00560598,0.00560598,0.373965,0.0540212,0.162801,1.44396,0.0769417,0.0503082,7.95198e-08,-0.0680269,-0.0680269
7.42386e-08,0.00296302,0.00296302,8.19739e-08,0.0636261,0.0636261,0.384778,0.188173,0.26939,1.49882,0.0484676,-0.0515141,8.18444e-08,-0.0683034,-0.0683034,0.224859,0.0952208,0.151404,0.242131,-2.05375e-09,-4.4235e-09,8.19739e-08,5.21854e-09,5.21854e-09,0.384778,-9.27566e-09,-7.75352e-09,1.49882,-9.00504e-10,5.80561e-10,8.18444e-08,-4.39831e-09,-4.39831e-09,0.224859,-9.65579e-09,-3.36853e-09,0.242131,5.7098e-09,7.52253e-09,7.42386e-08,1.1865e-08,1.1865e-08,0.384778,1.08219e-08,1.29776e-08,1.49882,3.80908e-09,5.2144e-10,8.18444e-08,1.72213e-09,1.72213e-09,0.224859,1.81055e-09,4.9114e-09,0.242131,0.0595258,0.0981197,7.42386e-08,-0.0366213,-0.0366213,8.19739e-08,0.0476977,0.0476977,1.49882,0.00589217,-0.0509944,8.18444e-08,-0.0634436,-0.0634436,0.224859,0.101093,0.0966683,0.242131,-0.0720491,-0.149852,7.42386e-08,0.0976314,0.0976314,8.19739e-08,-0.148161,-0.148161,0.384778,-0.235723,-0.198693,8.18444e-08,-0.0423623,-0.0423623,0.224859,0.253417,0.138376,0.242131,-1.61633e-08,-6.92101e-09,7.42386e-08,4.1645e-10,4.1645e-10,8.19739e-08,-3.1062e-09,-3.1062e-09,0.384778,-5.08906e-09,-1.06354e-08,1.49882,8.19878e-09,2.62246e-10,0.224859,-1.07798e-08,-9.54998e-09,0.242131,0.0416927,0.0918662,7.42386e-08,0.00349115,0.00349115,8.19739e-08,0.0058901,0.0058901,0.384778,0.0530065,0.167438,1.49882,0.0783426,0.0523395,8.18444e-08,-0.0698996,-0.0698996
7.65474e-08,0.00289461,0.00289461,8.41146e-08,0.0652266,0.0652266,0.39559,0.195178,0.276516,1.55368,0.0610266,-0.0535453,8.4169e-08,-0.0704095,-0.0704095,0.235439,0.0984141,0.158145,0.253653,-6.53879e-10,-4.4318e-09,8.41146e-08,5.4784e-09,5.4784e-09,0.39559,-9.01546e-09,-7.84796e-09,1.55368,-2.15796e-09,7.53406e-10,8.4169e-08,-4.40246e-09,-4.40246e-09,0.235439,-8.44449e-09,-3.32772e-09,0.253653,7.42635e-09,7.69636e-09,7.65474e-08,1.20979e-08,1.20979e-08,0.39559,1.00987e-08,1.32212e-08,1.55368,5.09761e-09,3.98862e-10,8.4169e-08,1.65839e-09,1.65839e-09,0.235439,2.9792e-09,4.95578e-09,0.253653,0.062213,0.103671,7.65474e-08,-0.0372283,-0.0372283,8.41146e-08,0.0494449,0.0494449,1.55368,0.00718272,-0.0522463,8.4169e-08,-0.0648018,-0.0648018,0.235439,0.104659,0.101866,0.253653,-0.0757098,-0.155423,7.65474e-08,0.101542,0.101542,8.41146e-08,-0.151256,-0.151256,0.39559,-0.190669,-0.2031,8.4169e-08,-0.0425635,-0.0425635,0.235439,0.292506,0.146391,0.253653,-1.72951e-08,-7.28785e-09,7.65474e-08,4.10476e-10,4.10476e-10,8.41146e-08,-3.20842e-09,-3.20842e-09,0.39559,-5.72888e-09,-1.09391e-08,1.55368,1.05921e-08,2.4947e-10,0.235439,-1.42617e-08,-1.00192e-08,0.253653,0.0438102,0.0965526,7.65474e-08,0.00372519,0.00372519,8.41146e-08,0.00617421,0.00617421,0.39559,0.0524455,0.172076,1.55368,0.0797435,0.0543708,8.4169e-08,-0.0717722,-0.0717722
7.88561e-08,0.0028262,0.0028262,8.62552e-08,0.0668271,0.0668271,0.406402,0.202184,0.283641,1.60854,0.0735855,-0.0555765,8.64935e-08,-0.0725157,-0.0725157,0.24602,0.0994941,0.164887,0.265175,6.60997e-10,-4.44009e-09,8.62552e-08,5.73826e-09,5.73826e-09,0.406402,-8.75526e-09,-7.9424e-09,1.60854,-3.41541e-09,9.26252e-10,8.64935e-08,-4.40662e-09,-4.40662e-09,0.24602,-6.88135e-09,-3.28692e-09,0.265175,8.95516e-09,7.87019e-09,7.88561e-08,1.23307e-08,1.23307e-08,0.406402,9.3756e-09,1.34647e-08,1.60854,6.38613e-09,2.76284e-10,8.64935e-08,1.59465e-09,1.59465e-09,0.24602,4.62324e-09,5.00017e-09,0.265175,0.0620468,0.109222,7.88561e-08,-0.0378353,-0.0378353,8.62552e-08,0.0511921,0.0511921,1.60854,0.00847327,-0.0534982,8.64935e-08,-0.06616,-0.06616,0.24602,0.104382,0.107064,0.265175,-0.0807234,-0.160994,7.88561e-08,0.105453,0.105453,8.62552e-08,-0.154352,-0.154352,0.406402,-0.145614,-0.207508,8.64935e-08,-0.0427647,-0.0427647,0.24602,0.332931,0.154405,0.265175,-1.71168e-08,-7.65469e-09,7.88561e-08,4.04502e-10,4.04502e-10,8.62552e-08,-3.31064e-09,-3.31064e-09,0.406402,-6.36869e-09,-1.12427e-08,1.60854,1.29854e-08,2.36693e-10,0.24602,-1.75976e-08,-1.04884e-08,0.265175,0.045141,0.101239,7.88561e-08,0.00395923,0.00395923,8.62552e-08,0.00645832,0.00645832,0.406402,0.0518844,0.176714,1.60854,0.0811443,0.0564021,8.64935e-08,-0.0736449,-0.0736449
