iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1
3496,-61.6544,1,10.178,9.99455,43.4578,54.2848,0.0953913,0.266616,0.975077,2.63042e-08
3497,-63.2925,1,10.1762,9.61595,43.4578,53.6804,0.0962276,0.263515,0.963733,2.71516e-08
3498,-62.7248,1,10.2015,10.014,43.4578,53.7546,0.0964508,0.264928,0.952464,2.82924e-08
3499,-69.1596,1,10.2115,10.1377,43.4578,53.8658,0.0955292,0.268446,0.94088,2.80747e-08
3500,-64.771,1,10.197,9.65883,43.4578,53.3416,0.0964794,0.265094,0.939739,2.75217e-08
3501,-64.0848,1,10.1625,9.64277,43.4578,54.217,0.0960495,0.263647,0.929022,2.89695e-08
3502,-67.4574,1,10.1707,9.64952,43.4578,53.6894,0.0961999,0.262765,0.947217,2.73231e-08
3503,-66.982,1,10.164,9.64422,43.4578,53.3355,0.0953772,0.26225,0.95853,2.80843e-08
3504,-68.9073,1,10.1156,9.40066,43.4578,54.9267,0.0947043,0.264567,0.91016,2.88022e-08
3505,-74.0109,1,10.1139,9.46791,43.4578,55.5671,0.0934411,0.263688,0.910063,2.84124e-08
3506,-67.8258,1,10.1159,9.56032,43.4578,54.9485,0.0933556,0.265559,0.926249,2.91899e-08
3507,-77.561,1,10.1378,9.66709,43.4578,55.2512,0.0925853,0.266043,0.94842,2.68546e-08
3508,-68.6731,1,10.149,9.79047,43.4578,53.9731,0.0936304,0.265275,0.926338,2.72857e-08
3509,-64.3325,1,10.1426,9.97114,43.4578,52.3001,0.0941562,0.264161,0.930657,2.87244e-08
3510,-65.307,1,10.1899,10.4266,43.4578,51.0717,0.09415,0.25981,0.956252,3.04469e-08
3511,-70.9507,1,10.2368,10.3683,43.4578,51.0717,0.0947175,0.256214,0.962422,2.84822e-08
3512,-66.7431,1,10.2341,10.2725,43.4578,50.7885,0.0958254,0.259043,0.97995,2.64661e-08
3513,-71.6278,1,10.2161,10.282,43.4578,50.981,0.0949695,0.256913,0.947736,2.70442e-08
3514,-70.7472,1,10.217,10.0859,43.4578,50.9986,0.0942636,0.258725,0.94492,2.80252e-08
3515,-70.6358,1,10.1975,9.56912,43.4578,52.1103,0.0950761,0.261362,0.917789,2.67847e-08
3516,-69.0293,1,10.2077,9.67645,43.4578,52.5221,0.0958052,0.263645,0.905632,2.61564e-08
3517,-66.6962,1,10.2042,9.85153,43.4578,51.531,0.0961821,0.262364,0.940317,2.55959e-08
3518,-68.515,1,10.2136,10.2027,43.4578,51.9559,0.096375,0.263335,0.96149,2.46943e-08
3519,-64.2252,1,10.2021,10.1117,43.4578,52.8081,0.0957944,0.263148,0.996347,2.64303e-08
3520,-65.3434,1,10.2286,10.0459,43.4578,53.8881,0.096099,0.263504,0.978569,2.75055e-08
3521,-63.6946,1,10.2448,9.83612,43.4578,54.699,0.0970703,0.258275,0.961186,2.80101e-08
3522,-65.1634,1,10.2488,9.84017,43.4578,54.8874,0.096295,0.256947,0.956951,2.9713e-08
3523,-52.6257,1,10.2373,10.1586,43.4578,55.3586,0.0984118,0.255426,1.01308,2.92057e-08
3524,-58.8451,1,10.202,9.77741,43.4578,55.7581,0.098616,0.260296,0.9821,2.90235e-08
3525,-54.2486,1,10.1754,9.41836,43.4578,56.1032,0.0992096,0.263611,0.956153,3.0181e-08
3526,-65.4152,1,10.1794,9.55813,43.4578,54.365,0.0988149,0.26134,0.959478,2.74415e-08
3527,-69.7575,1,10.1924,9.79433,43.4578,52.5242,0.0983188,0.25687,0.939311,2.55323e-08
3528,-63.642,1,10.1815,9.66728,43.4578,54.4381,0.0985309,0.255833,0.958837,2.52319e-08
3529,-63.1219,1,10.1506,9.23936,43.4578,53.6415,0.0982885,0.254515,0.995018,2.49988e-08
3530,-71.395,1,10.1657,9.43531,43.4578,53.734,0.0976695,0.253435,0.983353,2.36094e-08
3531,-73.0529,1,10.1337,9.1232,43.4578,55.4786,0.0974125,0.254268,0.924206,2.29616e-08
3532,-68.352,1,10.1647,9.54321,43.4578,54.6083,0.0977915,0.254873,0.960121,2.21488e-08
3533,-66.7112,1,10.2068,10.0752,43.4578,53.6747,0.0984064,0.256536,0.996997,2.15377e-08
3534,-66.8423,1,10.2235,10.5465,43.4578,53.6005,0.0982097,0.257877,1.00071,2.22007e-08
3535,-70.4296,1,10.2014,10.5948,43.4578,54.5879,0.0976925,0.258702,1.01302,2.12565e-08
3536,-77.5461,1,10.1776,10.489,43.4578,55.446,0.0962868,0.260186,1.02092,1.9995e-08
3537,-73.6003,1,10.1934,10.679,43.4578,55.3502,0.0960298,0.25963,1.00879,2.03731e-08
3538,-75.2572,1,10.1789,10.7339,43.4578,55.8818,0.097045,0.263713,0.944515,1.9066e-08
3539,-80.1082,1,10.1923,10.3866,43.4578,55.8046,0.0968739,0.264847,0.916123,1.83839e-08
3540,-80.4677,1,10.1665,10.1712,43.4578,54.9294,0.095833,0.268037,0.888378,1.87369e-08
3541,-79.7779,1,10.2186,10.232,43.4578,54.1838,0.0966975,0.262544,0.881654,1.81817e-08
3542,-73.7807,1,10.1806,10.0933,43.4578,54.0715,0.0969555,0.260845,0.90941,1.83896e-08
3543,-76.6253,1,10.1621,10.1751,43.4578,53.2045,0.0960458,0.260771,0.927635,1.88824e-08
3544,-79.6375,1,10.1832,10.1475,43.4578,53.0205,0.0953312,0.258831,0.940151,1.91438e-08
3545,-83.4542,1,10.2047,10.3247,43.4578,53.7999,0.0939853,0.258457,0.961367,1.92403e-08
3546,-81.7191,1,10.2295,10.4661,43.4578,54.2798,0.094026,0.260345,0.970582,1.88047e-08
3547,-83.7073,1,10.2225,10.383,43.4578,54.6527,0.0937212,0.26375,0.940477,1.8732e-08
3548,-77.3794,1,10.2274,10.2342,43.4578,54.4069,0.0960285,0.266172,0.938376,1.71842e-08
3549,-76.9617,1,10.2341,10.4229,43.4578,54.6128,0.0966102,0.267289,0.933467,1.72018e-08
3550,-86.2462,1,10.2503,10.3469,43.4578,53.506,0.0964216,0.264093,0.932498,1.58321e-08
3551,-87.9593,1,10.2444,10.2833,43.4578,53.8003,0.0953464,0.264497,0.921945,1.56552e-08
3552,-91.0723,1,10.2481,10.4819,43.4578,54.2984,0.0947573,0.263162,0.921386,1.49012e-08
3553,-12.9312,1,10.2484,10.3692,43.4578,54.5784,0.0946788,0.259017,0.926991,1.19529e-07
3554,-25.0927,1,10.1997,10.2002,43.4578,53.4337,0.0938317,0.258601,0.947896,1.30746e-07
3555,-15.7579,1,10.1455,10.1182,43.4578,54.1284,0.0954074,0.263462,0.945566,1.33978e-07
3556,-25.7722,1,10.1264,9.41771,43.4578,55.1978,0.0944636,0.262833,0.968139,1.34029e-07
3557,-25.7609,1,10.1288,9.33602,43.4578,56.6214,0.0942482,0.263958,0.967471,1.32317e-07
3558,-27.1218,1,10.1881,9.68275,43.4578,55.9723,0.09477,0.265693,0.973233,1.2442e-07
3559,-29.3864,1,10.2073,9.93771,43.4578,54.8183,0.0941718,0.266438,0.988091,1.21174e-07
3560,-28.2614,1,10.2205,10.0733,43.4578,54.6479,0.0937553,0.264692,1.01983,1.20767e-07
3561,-24.5699,1,10.2161,10.366,43.4578,55.0231,0.0938707,0.263962,1.05736,1.20872e-07
3562,-26.8109,1,10.2251,10.317,43.4578,55.2314,0.0939229,0.262606,1.05209,1.2105e-07
3563,-31.9038,1,10.2038,10.1024,43.4578,54.1514,0.0933875,0.262155,1.05896,1.14206e-07
3564,-30.8196,1,10.2032,9.91826,43.4578,53.7386,0.0936685,0.258059,1.01576,1.15426e-07
3565,-19.386,1,10.2207,10.0407,43.4578,53.683,0.0952433,0.257978,1.02977,1.20168e-07
3566,-28.0151,1,10.207,10.1447,43.4578,54.2347,0.0950143,0.260028,1.02123,1.16037e-07
3567,-30.4886,1,10.2165,10.2494,43.4578,55.2694,0.0948261,0.259918,0.993328,1.14425e-07
3568,-33.7938,1,10.2147,10.2168,43.4578,55.155,0.094642,0.259857,0.965399,1.09103e-07
3569,-28.7329,1,10.1896,10.4159,43.4578,54.0767,0.0948105,0.259601,0.920928,1.135e-07
3570,-26.2076,1,10.1957,10.631,43.4578,54.374,0.0950997,0.260127,0.914907,1.17958e-07
3571,-27.6201,1,10.1971,10.6142,43.4578,54.1673,0.0952545,0.259726,0.924205,1.17113e-07
3572,-28.5892,1,10.1873,10.2083,43.4578,54.3164,0.0954503,0.262351,0.908528,1.15439e-07
3573,-28.7765,1,10.2019,10.0353,43.4578,54.1663,0.0951475,0.261907,0.900628,1.20102e-07
3574,-34.1003,1,10.1997,9.95628,43.4578,55.3088,0.094642,0.262684,0.908302,1.13383e-07
3575,-29.2651,1,10.192,9.88291,43.4578,55.6317,0.0955462,0.259996,0.897,1.10578e-07
3576,-19.0579,1,10.1833,10.164,43.4578,55.8231,0.0983665,0.260797,0.864384,1.10684e-07
3577,-17.6018,1,10.1873,10.289,43.4578,55.4171,0.0999957,0.259496,0.90551,1.0761e-07
3578,-30.581,1,10.2053,10.5463,43.4578,54.0983,0.0980009,0.258757,0.92277,1.05836e-07
3579,-32.4748,1,10.2244,10.6766,43.4578,54.1356,0.0963001,0.260264,0.948397,1.0447e-07
3580,-28.965,1,10.2223,10.7017,43.4578,54.0983,0.0960714,0.261204,0.934763,1.06144e-07
3581,-32.6404,1,10.2248,10.5211,43.4578,53.7237,0.0956829,0.261903,0.934807,1.03289e-07
3582,-24.5512,1,10.2441,10.2509,43.4578,53.0706,0.0967925,0.26231,0.929836,1.0804e-07
3583,-21.4979,1,10.2067,10.152,43.4578,53.8678,0.0973317,0.269121,0.929611,1.10684e-07
3584,-23.5561,1,10.2233,10.2569,43.4578,54.604,0.0982985,0.267336,0.908815,1.09532e-07
3585,-19.7674,1,10.2041,10.424,43.4578,54.226,0.0987462,0.267547,0.885419,1.14663e-07
3586,-22.4256,1,10.1798,10.5067,43.4578,53.0513,0.0977738,0.263662,0.917517,1.1752e-07
3587,-24.8585,1,10.185,10.3991,43.4578,52.813,0.0971397,0.262455,0.915349,1.19667e-07
3588,-31.3313,1,10.2064,10.4522,43.4578,52.5574,0.0957913,0.260974,0.912532,1.18195e-07
3589,-24.2485,1,10.2164,10.2892,43.4578,52.702,0.0951339,0.259892,0.924301,1.30242e-07
3590,-36.3012,1,10.2153,10.5703,43.4578,53.0276,0.0938391,0.2585,0.952894,1.17502e-07
3591,-38.5166,1,10.2381,10.7427,43.4578,53.4277,0.093297,0.258605,0.983913,1.05849e-07
3592,-25.9918,1,10.217,10.3448,43.4578,53.538,0.0941415,0.262142,1.0292,1.05169e-07
3593,-32.9927,1,10.1901,10.4093,43.4578,52.2455,0.0936332,0.26146,1.01337,1.04214e-07
3594,-28.0589,1,10.2143,10.4126,43.4578,51.6106,0.0946737,0.260398,1.02298,1.02462e-07
3595,-25.2252,1,10.2256,10.2819,43.4578,50.5476,0.0959374,0.259502,1.02486,1.02085e-07
3596,-31.4089,1,10.28,10.7116,43.4578,50.3381,0.0958555,0.262272,1.02034,9.9511e-08
3597,-32.611,1,10.3321,11.0036,43.4578,50.5111,0.0953641,0.262249,1.00919,1.02535e-07
3598,-28.1223,1,10.3637,11.1867,43.4578,52.0977,0.0962825,0.266757,0.995946,1.02293e-07
3599,-28.4432,1,10.3807,11.5241,43.4578,52.2232,0.0963985,0.263485,0.995541,1.05133e-07
3600,-28.3059,1,10.3406,11.1199,43.4578,51.6617,0.0960297,0.262519,1.00551,1.06559e-07
3601,-29.7327,1,10.3106,10.9204,43.4578,51.9808,0.0954571,0.263865,0.986023,1.09168e-07
3602,-28.9413,1,10.2569,10.9943,43.4578,52.1594,0.0954649,0.263719,0.950915,1.08883e-07
3603,-32.0725,1,10.2348,10.8374,43.4578,53.97,0.0953428,0.262451,0.952852,1.04459e-07
3604,-26.9868,1,10.245,10.7662,43.4578,53.0872,0.09602,0.263544,0.965617,1.04447e-07
3605,-24.1947,1,10.2647,10.7448,43.4578,52.4979,0.0973679,0.263688,0.942036,1.06079e-07
3606,-23.6102,1,10.2458,10.8783,43.4578,53.2149,0.0970606,0.263046,0.941608,1.11884e-07
3607,-19.5076,1,10.2305,10.6604,43.4578,51.9118,0.0978181,0.256639,0.961717,1.15288e-07
3608,-29.5311,1,10.2157,10.1952,43.4578,52.4447,0.0952387,0.258259,0.992463,1.19503e-07
3609,-27.4066,1,10.1793,9.79229,43.4578,51.8443,0.0946181,0.260193,1.01638,1.15985e-07
3610,-32.421,1,10.1881,9.80403,43.4578,51.9512,0.0939246,0.261698,1.00685,1.12714e-07
3611,-32.2904,1,10.1612,9.86949,43.4578,51.7,0.093256,0.260722,1.00249,1.1122e-07
3612,-19.2403,1,10.1739,9.74836,43.4578,52.2131,0.0947889,0.259813,1.01539,1.1956e-07
3613,-19.8642,1,10.1893,9.64408,43.4578,54.1797,0.0950844,0.263084,1.0038,1.31794e-07
3614,-27.1509,1,10.1735,9.38117,43.4578,54.1984,0.0941971,0.261508,1.00645,1.30705e-07
3615,-21.5946,1,10.1745,9.77665,43.4578,53.3501,0.0939122,0.26077,0.99662,1.40267e-07
3616,-19.7079,1,10.1589,9.88819,43.4578,53.8251,0.0942068,0.263588,0.96683,1.4625e-07
3617,-24.5443,1,10.1787,10.0226,43.4578,53.5275,0.094571,0.260951,0.94489,1.42437e-07
3618,-22.7864,1,10.1565,10.0675,43.4578,54.0404,0.094585,0.261331,0.939046,1.41737e-07
3619,-24.371,1,10.161,10.0565,43.4578,53.3085,0.0942016,0.260938,0.931134,1.44437e-07
3620,-22.7606,1,10.1905,9.98916,43.4578,53.0138,0.0946012,0.260051,0.962264,1.4042e-07
3621,-27.3448,1,10.1783,9.81365,43.4578,53.2867,0.0941681,0.261357,0.987279,1.30281e-07
3622,-24.2043,1,10.1543,9.55445,43.4578,53.761,0.0937873,0.261239,1.02183,1.30282e-07
3623,-21.1444,1,10.184,9.66226,43.4578,54.2029,0.0941289,0.261195,1.01831,1.37099e-07
3624,-21.7623,1,10.2336,9.95906,43.4578,53.4118,0.0947495,0.261465,1.01808,1.3838e-07
3625,-15.5118,1,10.2493,10.3272,43.4578,53.5953,0.096058,0.259308,1.01585,1.42198e-07
3626,-5.7635,1,10.2709,10.6768,43.4578,51.9394,0.098368,0.259124,1.01548,1.51728e-07
3627,-14.7063,1,10.2752,10.6598,43.4578,51.145,0.0990933,0.260879,0.981225,1.45167e-07
3628,-14.8298,1,10.2389,10.5077,43.4578,52.2221,0.0991348,0.264336,0.958102,1.41396e-07
3629,-21.7819,1,10.1948,10.0849,43.4578,53.5662,0.0985828,0.267816,0.93928,1.3041e-07
3630,-18.7017,1,10.2173,10.0961,43.4578,53.5108,0.0977941,0.268775,0.988452,1.30953e-07
3631,-11.9696,1,10.1869,10.0258,43.4578,55.1724,0.0981841,0.271587,1.012,1.32731e-07
3632,-16.8664,1,10.1382,10.011,43.4578,55.9068,0.0975168,0.268819,0.995573,1.34899e-07
3633,-15.5666,1,10.1153,9.50834,43.4578,56.1371,0.0966644,0.266214,1.01109,1.43353e-07
3634,-22.4683,1,10.1156,9.19686,43.4578,54.8033,0.0957884,0.259259,0.985329,1.44423e-07
3635,-18.3397,1,10.1352,9.24617,43.4578,53.9268,0.0949214,0.256487,1.00398,1.56174e-07
3636,-15.4259,1,10.1176,9.26122,43.4578,53.4227,0.095215,0.253559,1.00771,1.57814e-07
3637,-25.9059,1,10.1254,9.56575,43.4578,53.898,0.0942831,0.256125,0.997311,1.4622e-07
3638,-27.6305,1,10.1705,10.0226,43.4578,54.67,0.094428,0.257461,0.9647,1.3802e-07
3639,-19.4184,1,10.1717,10.485,43.4578,56.0767,0.094854,0.261864,0.966323,1.411e-07
3640,-27.7858,1,10.1807,10.1476,43.4578,57.9658,0.0948627,0.262145,0.941401,1.32999e-07
3641,-31.2589,1,10.2073,10.379,43.4578,58.363,0.0942146,0.261871,0.922332,1.30495e-07
3642,-22.8868,1,10.205,10.3845,43.4578,57.6138,0.0946523,0.262961,0.969817,1.28934e-07
3643,-20.6861,1,10.2313,10.4767,43.4578,57.6931,0.0958055,0.264266,0.966894,1.29894e-07
3644,-26.3498,1,10.2005,10.5056,43.4578,56.9728,0.0955128,0.262291,0.968303,1.24169e-07
3645,-27.6702,1,10.2257,10.4868,43.4578,55.7808,0.0956581,0.262699,0.972012,1.18887e-07
3646,-23.3139,1,10.1839,10.0556,43.4578,54.7516,0.0965256,0.261529,0.983243,1.13468e-07
3647,-26.3684,1,10.169,9.7886,43.4578,54.6007,0.0965554,0.25815,0.988289,1.10909e-07
3648,-34.3078,1,10.1752,9.57386,43.4578,54.2991,0.0957845,0.25593,0.994968,1.03402e-07
3649,-32.4915,1,10.1615,9.49364,43.4578,55.8043,0.0951127,0.256774,0.974287,1.04459e-07
3650,-33.3663,1,10.1036,9.19706,43.4578,56.6409,0.0949611,0.256873,0.944196,1.01469e-07
3651,-32.472,1,10.105,9.29623,43.4578,55.2153,0.0948723,0.257767,0.93461,1.01684e-07
3652,-39.0378,1,10.1147,9.42487,43.4578,55.8751,0.0938862,0.257413,0.907972,1.0092e-07
3653,-43.9072,1,10.1157,9.79671,43.4578,56.2197,0.0928533,0.25779,0.896835,9.51058e-08
3654,-42.5584,1,10.1423,9.69133,43.4578,55.6749,0.0928335,0.260375,0.909129,8.99892e-08
3655,-37.0208,1,10.1986,9.84186,43.4578,54.589,0.0937743,0.259085,0.92776,9.02184e-08
3656,-35.3223,1,10.1935,9.74013,43.4578,55.481,0.0948943,0.259677,0.914795,8.87688e-08
3657,-29.1269,1,10.1455,9.69174,43.4578,54.672,0.0950103,0.259407,0.929724,9.54374e-08
3658,-27.2625,1,10.156,9.70047,43.4578,54.9719,0.0948366,0.261058,0.966864,1.03323e-07
3659,-25.5854,1,10.1752,10.0238,43.4578,54.4966,0.09555,0.260434,0.995941,1.03838e-07
3660,-27.4881,1,10.1894,10.1477,43.4578,54.3464,0.096015,0.262697,0.99822,1.01455e-07
3661,-25.2457,1,10.2154,10.1711,43.4578,53.8576,0.0967859,0.259341,0.996863,1.02745e-07
3662,-23.8723,1,10.2121,10.4331,43.4578,53.1667,0.0969938,0.261417,0.969651,1.08218e-07
3663,-29.6413,1,10.1811,10.5379,43.4578,52.9467,0.0953383,0.26236,0.989848,1.08459e-07
3664,-22.7084,1,10.1541,10.3034,43.4578,53.633,0.0962597,0.257595,0.979126,1.10333e-07
3665,-30.7648,1,10.1683,10.1941,43.4578,53.4666,0.0961402,0.258046,0.976441,1.04064e-07
3666,-24.9655,1,10.1894,10.3656,43.4578,52.9487,0.0964261,0.258016,0.981328,1.0774e-07
3667,-27.1261,1,10.1846,10.308,43.4578,52.7113,0.0968365,0.260034,0.971033,1.03534e-07
3668,-24.0617,1,10.1931,10.4281,43.4578,54.5898,0.0967834,0.266316,0.992784,1.04699e-07
3669,-24.9747,1,10.2018,10.4327,43.4578,54.2884,0.0964464,0.267365,1.00792,1.06807e-07
3670,-22.1645,1,10.2104,10.422,43.4578,53.6679,0.0971731,0.263317,1.01049,1.08868e-07
3671,-15.8466,1,10.2377,10.5836,43.4578,54.0354,0.0979727,0.264565,1.03395,1.15941e-07
3672,-25.6339,1,10.2318,10.6341,43.4578,53.9982,0.0970525,0.264249,1.03043,1.13248e-07
3673,-32.3287,1,10.2146,10.4081,43.4578,53.961,0.0960167,0.260704,1.01968,1.05963e-07
3674,-30.1279,1,10.1996,10.373,43.4578,54.0352,0.0956162,0.259113,1.00248,1.04443e-07
3675,-29.5081,1,10.169,9.9971,43.4578,55.3342,0.0951547,0.256763,0.996159,1.06266e-07
3676,-30.9104,1,10.1709,10.0955,43.4578,53.7454,0.0943479,0.256429,1.01682,1.06847e-07
3677,-25.0596,1,10.1537,10.1105,43.4578,53.2623,0.094294,0.25953,1.03177,1.11516e-07
3678,-15.738,1,10.1504,10.5019,43.4578,53.4814,0.0952636,0.261657,1.04023,1.23166e-07
3679,-20.8854,1,10.1753,10.9298,43.4578,53.738,0.0961075,0.26177,1.01338,1.2216e-07
3680,-24.5549,1,10.2247,10.7147,43.4578,53.9039,0.0968507,0.261468,0.94648,1.23322e-07
3681,-21.7592,1,10.2658,10.7485,43.4578,52.2409,0.0968879,0.260088,0.955029,1.28273e-07
3682,-22.1425,1,10.2709,10.9022,43.4578,52.4201,0.0968693,0.260167,0.949992,1.2907e-07
3683,-18.7741,1,10.2506,11.0814,43.4578,51.9125,0.0966102,0.264387,0.960854,1.33211e-07
3684,-13.7195,1,10.2144,10.4848,43.4578,52.055,0.0962793,0.266078,0.995174,1.44898e-07
3685,-22.7967,1,10.2047,10.0338,43.4578,52.18,0.0958742,0.267436,0.968989,1.41091e-07
3686,-23.7041,1,10.1938,9.9459,43.4578,51.8921,0.0961091,0.263082,0.957897,1.33899e-07
3687,-27.1719,1,10.1678,9.85536,43.4578,51.6416,0.0956936,0.261583,0.969062,1.23571e-07
3688,-21.8268,1,10.17,10.0814,43.4578,52.3454,0.0956727,0.258993,0.995079,1.24777e-07
3689,-22.1167,1,10.2033,10.1491,43.4578,54.0373,0.0955962,0.259362,1.01714,1.27673e-07
3690,-22.5295,1,10.2314,10.2772,43.4578,54.9922,0.0957282,0.259104,1.02025,1.27753e-07
3691,-25.0217,1,10.2462,10.6762,43.4578,54.9165,0.0954411,0.262101,1.03863,1.22178e-07
3692,-25.5613,1,10.2574,10.4252,43.4578,54.3467,0.0952857,0.26166,1.08439,1.16994e-07
3693,-26.238,1,10.2587,10.3478,43.4578,53.2878,0.0954234,0.257683,1.06698,1.16868e-07
3694,-31.2933,1,10.2594,10.1289,43.4578,52.3995,0.0954335,0.256812,1.03127,1.1073e-07
3695,-32.944,1,10.2457,10.5084,43.4578,53.2724,0.0947345,0.257552,1.0295,1.05551e-07
3696,-30.8055,1,10.2465,10.4922,43.4578,52.8308,0.0945451,0.257082,1.03164,1.06052e-07
3697,-29.7699,1,10.2465,10.4321,43.4578,52.1722,0.0948112,0.256075,1.00752,1.08111e-07
3698,-31.5562,1,10.2357,10.5599,43.4578,53.3385,0.0948428,0.258903,0.974678,1.06601e-07
3699,-31.572,1,10.2134,10.4628,43.4578,53.1365,0.0948834,0.256348,0.965013,1.05654e-07
3700,-25.7536,1,10.2026,10.0632,43.4578,52.8434,0.0964907,0.254046,0.978288,1.01812e-07
3701,-34.8601,1,10.1678,9.92984,43.4578,54.2008,0.0947409,0.257291,0.979644,1.01346e-07
3702,-26.0046,1,10.1836,10.1726,43.4578,52.5683,0.0955234,0.260351,0.955179,1.06819e-07
3703,-31.3521,1,10.178,10.2781,43.4578,53.2489,0.0953045,0.262749,0.93958,1.05434e-07
3704,-25.1539,1,10.1686,10.1768,43.4578,52.3988,0.0952527,0.262558,0.94444,1.13633e-07
3705,-28.752,1,10.1835,10.5156,43.4578,52.3268,0.0948451,0.266345,0.956565,1.12733e-07
3706,-26.6843,1,10.1665,9.75818,43.4578,52.4882,0.0956013,0.266381,0.964301,1.08907e-07
3707,-22.7857,1,10.1572,9.66608,43.4578,54.1839,0.0955775,0.271879,0.986299,1.12947e-07
3708,-24.273,1,10.1608,9.83617,43.4578,53.5086,0.0951217,0.269052,0.957792,1.23589e-07
3709,-23.3911,1,10.159,10.0776,43.4578,53.435,0.0946576,0.269168,0.942428,1.31185e-07
3710,-29.0516,1,10.2255,10.1388,43.4578,53.5816,0.0957531,0.268593,0.950514,1.1766e-07
3711,-23.9375,1,10.2172,10.2543,43.4578,53.1748,0.0963265,0.266771,0.964109,1.14779e-07
3712,-25.5104,1,10.2337,10.6484,43.4578,52.7526,0.096111,0.264822,0.984347,1.13631e-07
3713,-19.792,1,10.2331,10.6399,43.4578,51.9846,0.0971471,0.262769,0.993455,1.14448e-07
3714,-29.944,1,10.1939,10.4015,43.4578,52.6574,0.0954269,0.26298,1.02467,1.10915e-07
3715,-26.6804,1,10.14,9.80776,43.4578,53.2855,0.095076,0.262717,1.01376,1.11503e-07
3716,-22.6834,1,10.1282,9.91922,43.4578,53.867,0.0961865,0.260926,0.974708,1.1258e-07
3717,-19.4296,1,10.1306,9.89553,43.4578,54.0147,0.097978,0.257086,0.946204,1.12196e-07
3718,-26.2538,1,10.1564,10.0728,43.4578,54.6042,0.097459,0.26422,0.925865,1.11032e-07
3719,-25.7983,1,10.1583,10.0779,43.4578,54.8286,0.0980501,0.267736,0.90303,1.05537e-07
3720,-23.8989,1,10.1867,9.77297,43.4578,54.4504,0.0986773,0.262746,0.906845,1.06557e-07
3721,-22.8838,1,10.1866,9.65196,43.4578,53.0631,0.0983199,0.260091,0.90892,1.12791e-07
3722,-25.1286,1,10.2095,9.93436,43.4578,53.7139,0.0974125,0.257882,0.903382,1.20135e-07
3723,-25.8679,1,10.2586,10.4102,43.4578,53.2503,0.0975658,0.257049,0.902517,1.19161e-07
3724,-20.326,1,10.2494,10.7116,43.4578,53.0304,0.0977676,0.258362,0.905107,1.23592e-07
3725,-21.1538,1,10.2554,10.8507,43.4578,52.8113,0.0975602,0.261244,0.893877,1.2929e-07
3726,-25.8278,1,10.2211,10.5278,43.4578,52.0057,0.0957273,0.263295,0.923626,1.31474e-07
3727,-26.5666,1,10.2229,10.7325,43.4578,51.3216,0.0950227,0.260094,0.938774,1.3115e-07
3728,-14.3498,1,10.2366,10.612,43.4578,51.145,0.0971005,0.259602,0.926395,1.3709e-07
3729,-16.2536,1,10.2339,10.5652,43.4578,51.7549,0.0984916,0.262085,0.873157,1.38364e-07
3730,-16.5903,1,10.2157,10.1683,43.4578,51.6125,0.098339,0.261389,0.909297,1.38487e-07
3731,-14.6926,1,10.2359,10.289,43.4578,51.3102,0.098968,0.258241,0.925963,1.40053e-07
3732,-9.52456,1,10.2113,10.2762,43.4578,52.0086,0.0990078,0.260578,0.986521,1.43655e-07
3733,-17.7164,1,10.1882,10.1903,43.4578,51.65,0.0987124,0.263505,1.00793,1.31518e-07
3734,-23.1341,1,10.1929,10.2841,43.4578,50.8623,0.0978275,0.261778,0.979493,1.27822e-07
3735,-27.1131,1,10.1833,10.5382,43.4578,51.6574,0.0970729,0.258226,0.994612,1.17475e-07
3736,-21.6262,1,10.232,10.627,43.4578,51.2296,0.0988241,0.2546,1.00983,1.08929e-07
3737,-28.2484,1,10.271,10.5345,43.4578,51.9787,0.0985082,0.253614,0.986941,1.0716e-07
3738,-23.3214,1,10.226,10.2081,43.4578,54.672,0.0986119,0.253179,0.948149,1.1031e-07
3739,-24.7824,1,10.1776,9.86652,43.4578,55.6735,0.0973275,0.255848,0.959247,1.13622e-07
3740,-30.1282,1,10.1975,9.8578,43.4578,54.3937,0.0958739,0.255088,0.969748,1.14894e-07
3741,-18.8657,1,10.2035,10.0505,43.4578,53.9056,0.0969702,0.253504,0.999374,1.17363e-07
3742,-23.6873,1,10.2201,10.0775,43.4578,52.8947,0.0978045,0.255484,0.953986,1.16001e-07
3743,-23.6455,1,10.2253,10.1018,43.4578,52.1806,0.097905,0.258618,0.94868,1.13817e-07
3744,-23.5054,1,10.2071,10.5998,43.4578,52.5017,0.0972204,0.261413,0.959033,1.14115e-07
3745,-24.7623,1,10.2233,10.713,43.4578,53.6038,0.0969528,0.266963,0.957581,1.13469e-07
3746,-35.7252,1,10.2666,11.113,43.4578,53.8239,0.0955491,0.266476,0.936199,1.09653e-07
3747,-34.5328,1,10.2815,11.2305,43.4578,53.341,0.0943716,0.266515,0.946044,1.09949e-07
3748,-24.1698,1,10.2578,10.9822,43.4578,52.9734,0.0953416,0.265034,0.968601,1.11092e-07
3749,-28.3329,1,10.2389,10.4948,43.4578,52.6449,0.0954046,0.262064,0.966491,1.11816e-07
3750,-29.1116,1,10.2227,10.4132,43.4578,53.2901,0.0949441,0.264861,0.957647,1.12978e-07
3751,-31.0763,1,10.2178,10.3372,43.4578,53.3996,0.0943772,0.265322,0.934149,1.15782e-07
