iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,beta_bias_lcat_2,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2,plcat_1,plcat_2
138,769.165,1,5.27089,0.651118,21.0166,7.35772,22.4757,-18.3993,19.0147,0.22877,0.222212,0.609461,0.36136,4.06374,0.9,0.133603,0.0729583,0.0714132,0.928587
139,762.966,1,5.2633,0.666572,20.9238,7.51873,22.319,-18.6981,19.3867,0.227196,0.228614,0.621048,0.358595,4.17034,0.9,0.131412,0.0711972,0.0713857,0.928614
140,757.404,1,5.27837,0.653468,21.0299,6.98686,21.5097,-18.4224,19.103,0.220214,0.243531,0.604694,0.324322,4.10536,0.9,0.129834,0.0720173,0.0713432,0.928657
141,763.248,1,5.27162,0.657576,21.0445,7.10894,21.3586,-18.9558,19.5738,0.223983,0.23898,0.60921,0.326625,4.21175,0.9,0.131622,0.0735209,0.0714082,0.928592
142,753.726,1,5.25631,0.673863,20.9025,7.20438,21.9065,-19.3973,20.0012,0.225764,0.248669,0.550788,0.323682,4.28494,0.9,0.128586,0.0715487,0.071411,0.928589
143,759.538,1,5.28989,0.66678,21.1142,7.11849,21.7499,-19.3975,19.8993,0.22173,0.261856,0.538736,0.32828,4.22958,0.9,0.132489,0.0727036,0.0714048,0.928595
144,760.531,1,5.26078,0.670117,21.1519,6.69415,21.678,-19.7069,20.3672,0.22096,0.257342,0.508962,0.336463,4.33042,0.9,0.136766,0.0699303,0.0714137,0.928586
145,759.873,1,5.2598,0.666735,21.3038,6.80672,22.0864,-19.5557,20.1919,0.219125,0.249436,0.519125,0.341276,4.32939,0.9,0.132234,0.0716972,0.0713643,0.928636
146,749.768,1,5.24844,0.651421,21.092,6.51944,21.8157,-18.1308,18.7912,0.223854,0.258726,0.507654,0.390772,4.07092,0.9,0.133545,0.0681123,0.071356,0.928644
147,755.428,1,5.27766,0.60954,21.4434,6.82504,21.2515,-18.0153,18.6377,0.225123,0.269875,0.472889,0.373409,4.03081,0.9,0.130216,0.0706601,0.071348,0.928652
148,756.983,1,5.26404,0.634433,21.415,6.93363,21.1421,-17.8678,18.5427,0.211222,0.276944,0.452912,0.341574,4.0107,0.9,0.131937,0.0717203,0.0713257,0.928674
149,753.391,1,5.28978,0.644484,21.286,6.83796,21.2628,-17.8773,18.4754,0.214791,0.280453,0.411324,0.357887,4.01217,0.9,0.131929,0.0714083,0.071345,0.928655
150,773.55,1,5.31662,0.639147,21.2012,7.08683,21.5659,-17.9188,18.6131,0.214265,0.28429,0.407511,0.394588,4.08026,0.9,0.135188,0.0765746,0.0713488,0.928651
151,758.271,1,5.31459,0.602001,21.2642,7.20645,21.1715,-17.2401,17.8537,0.213768,0.281086,0.419476,0.383405,3.85764,0.9,0.128603,0.0745478,0.0713277,0.928672
152,751.982,1,5.32077,0.619316,21.5489,7.05631,21.7478,-17.1686,17.8285,0.214461,0.292658,0.328888,0.378132,3.83187,0.9,0.126421,0.0764386,0.0713824,0.928618
153,756.799,1,5.32551,0.598204,21.5139,7.15713,21.712,-17.1996,17.8871,0.218158,0.285676,0.325508,0.366003,3.84751,0.9,0.129735,0.0752344,0.071381,0.928619
154,750.538,1,5.29888,0.616978,21.4344,6.89172,21.721,-17.149,17.8483,0.218458,0.28923,0.290276,0.397307,3.8665,0.9,0.128802,0.0752235,0.0713799,0.92862
155,739.067,1,5.29918,0.622735,21.6883,6.82082,21.955,-16.9094,17.6267,0.213091,0.294169,0.263002,0.424926,3.84622,0.9,0.129506,0.0714623,0.0714069,0.928593
156,741.106,1,5.27569,0.646576,21.1272,6.87913,20.8916,-17.238,17.8021,0.220035,0.277084,0.286998,0.404199,3.86495,0.9,0.129263,0.0700014,0.0713822,0.928618
157,744.802,1,5.29543,0.630719,20.973,6.84178,21.5091,-17.7096,18.2988,0.21794,0.283854,0.282646,0.410983,3.93509,0.9,0.132175,0.068611,0.07137,0.92863
158,744.429,1,5.29152,0.646328,21.3382,6.94578,21.0247,-17.8362,18.4307,0.214246,0.273108,0.314985,0.39669,3.95256,0.9,0.130301,0.0697328,0.0714149,0.928585
159,739.79,1,5.29804,0.645176,21.5721,6.98175,21.232,-18.0348,18.686,0.218522,0.27118,0.350818,0.412469,4.02509,0.9,0.127065,0.0687935,0.0714134,0.928587
160,747.022,1,5.30045,0.629581,21.2289,7.14008,21.5838,-17.3972,18.0369,0.215989,0.289949,0.389734,0.41711,3.92738,0.9,0.127915,0.0701859,0.0714046,0.928595
161,764.611,1,5.31033,0.64526,21.1758,7.15018,20.7689,-17.2585,17.8318,0.216624,0.285231,0.407032,0.408756,3.88217,0.9,0.135623,0.0719337,0.0713982,0.928602
162,757.48,1,5.29426,0.640725,21.1421,7.11495,21.1567,-18.3242,19.0111,0.223184,0.289573,0.432679,0.421694,4.07614,0.9,0.134201,0.0700045,0.0714078,0.928592
163,756.879,1,5.29036,0.644555,21.2182,7.05824,20.9412,-18.986,19.6214,0.218395,0.278276,0.435764,0.398787,4.20369,0.9,0.135656,0.0695395,0.0713652,0.928635
164,758.775,1,5.28767,0.657593,20.8659,7.1215,21.0032,-18.9436,19.7014,0.220216,0.276971,0.443286,0.381466,4.27634,0.9,0.13481,0.0680017,0.0713684,0.928632
165,754.688,1,5.29473,0.658102,20.7268,7.41859,20.9128,-18.682,19.3577,0.220021,0.276699,0.452608,0.338005,4.159,0.9,0.132335,0.0709278,0.0713966,0.928603
166,753.302,1,5.25769,0.641688,20.6185,7.32808,20.5596,-18.4302,19.064,0.223886,0.28433,0.439431,0.322953,4.09913,0.9,0.134289,0.0693649,0.0714004,0.9286
167,758.497,1,5.26917,0.628254,20.449,7.59561,20.4704,-18.7883,19.3562,0.224637,0.287578,0.496586,0.345918,4.13432,0.9,0.130623,0.0706151,0.071414,0.928586
168,755.643,1,5.26085,0.626926,20.5113,7.3739,20.4319,-18.9169,19.4789,0.223381,0.282187,0.473533,0.336217,4.15718,0.9,0.132416,0.0700905,0.0714162,0.928584
169,760.113,1,5.25963,0.650671,20.7399,7.44095,20.167,-19.2126,19.81,0.2245,0.268512,0.496564,0.331803,4.22198,0.9,0.133211,0.0710767,0.0714103,0.92859
170,766.339,1,5.25878,0.626011,20.722,7.38386,20.7174,-18.6405,19.3193,0.222672,0.260053,0.493005,0.315961,4.20251,0.9,0.13531,0.0715744,0.0713572,0.928643
171,753.873,1,5.30682,0.651272,20.8955,7.1865,20.6205,-18.3596,19.0448,0.220253,0.26311,0.502675,0.316839,4.11023,0.9,0.130398,0.0720468,0.0713929,0.928607
172,753.11,1,5.28246,0.648773,21.1549,6.88608,21.2979,-18.3943,19.1301,0.22254,0.268488,0.473745,0.315919,4.10903,0.9,0.131931,0.0691204,0.0713598,0.92864
173,753.315,1,5.27567,0.639,21.0405,6.8103,21.1962,-18.3006,18.9569,0.219086,0.270595,0.482537,0.305157,4.08512,0.9,0.132496,0.0705169,0.0714078,0.928592
174,747.766,1,5.2731,0.639158,20.9619,7.00405,21.0019,-18.2177,18.7126,0.213406,0.269925,0.472418,0.337023,4.01581,0.9,0.131064,0.0709514,0.0714141,0.928586
175,747.119,1,5.27149,0.644649,21.2366,6.80939,21.2659,-18.2134,18.8603,0.214555,0.268875,0.452891,0.350585,4.07429,0.9,0.128722,0.0717606,0.0714015,0.928599
176,752.799,1,5.29918,0.670764,21.4126,6.97789,21.2147,-18.3318,19.0139,0.219002,0.267087,0.432367,0.352532,4.13984,0.9,0.126478,0.0725014,0.0713884,0.928612
177,750.94,1,5.27632,0.648829,21.2769,7.03535,21.4137,-18.0391,18.6001,0.223636,0.264127,0.473291,0.32781,4.0081,0.9,0.131864,0.070661,0.0713834,0.928617
178,752.045,1,5.26242,0.634932,21.3408,7.23934,21.4853,-18.7432,19.3675,0.224439,0.279022,0.47576,0.361101,4.16752,0.9,0.130931,0.069951,0.0713248,0.928675
179,750.477,1,5.3096,0.650867,21.2843,7.30774,21.7403,-17.9794,18.675,0.218703,0.279313,0.520386,0.357733,4.04223,0.9,0.131319,0.0692152,0.0713801,0.92862
180,753.677,1,5.2665,0.658923,21.0684,7.08378,21.6517,-18.0512,18.7739,0.217936,0.2997,0.477646,0.401427,4.07039,0.9,0.13595,0.0679263,0.0713302,0.92867
181,757.198,1,5.27741,0.633989,21.1162,7.12561,22.052,-17.1694,17.8559,0.216687,0.296107,0.497612,0.412592,3.87994,0.9,0.140061,0.0654983,0.0713975,0.928602
182,761.811,1,5.25778,0.637388,21.1181,6.96667,22.1827,-18.5496,19.1842,0.217454,0.29331,0.51874,0.408934,4.12344,0.9,0.139213,0.0663151,0.0713908,0.928609
183,764.38,1,5.24933,0.64342,20.8866,7.33374,22.6913,-18.7568,19.2001,0.219754,0.286654,0.557238,0.420749,4.09068,0.9,0.13752,0.0677428,0.0714017,0.928598
184,764.371,1,5.27301,0.653325,20.8324,7.81334,22.452,-18.3744,18.8894,0.217856,0.288443,0.536824,0.428583,4.11251,0.9,0.138654,0.0670275,0.071362,0.928638
185,775.831,1,5.28899,0.657022,20.9086,7.61363,22.6891,-17.689,18.1559,0.221129,0.29062,0.524672,0.440036,3.9244,0.9,0.138515,0.0709796,0.0712508,0.928749
186,768.75,1,5.31461,0.645608,20.7481,7.6155,23.2129,-17.9799,18.5765,0.222376,0.277826,0.52265,0.447787,3.97718,0.9,0.134861,0.0698648,0.0714079,0.928592
187,771.331,1,5.26849,0.637416,20.8602,7.35184,24.0463,-17.8615,18.4044,0.220159,0.280421,0.523343,0.462622,4.01872,0.9,0.135732,0.0693407,0.0713676,0.928632
188,769.666,1,5.25856,0.636036,21.1461,6.91013,23.0089,-18.6982,19.4191,0.216447,0.269451,0.496862,0.455721,4.1846,0.9,0.133633,0.0695052,0.0714199,0.92858
189,767.27,1,5.25866,0.655144,20.9893,7.11954,22.8618,-19.3595,20.2019,0.22384,0.26964,0.458805,0.460145,4.33802,0.9,0.135087,0.0692803,0.0713981,0.928602
190,767.521,1,5.26769,0.634024,20.9314,7.27229,22.7207,-19.1005,19.8401,0.225998,0.270404,0.471025,0.455695,4.24853,0.9,0.130007,0.0725449,0.0714083,0.928592
191,771.53,1,5.26193,0.655905,21.3463,7.18671,22.4455,-18.6999,19.4763,0.223211,0.280217,0.507342,0.450252,4.18103,0.9,0.134155,0.0703835,0.071414,0.928586
192,761.657,1,5.27323,0.670052,21.6168,6.88355,21.7945,-18.5531,19.2046,0.225874,0.281875,0.520709,0.448051,4.1373,0.9,0.13099,0.0695064,0.0713923,0.928608
193,772.317,1,5.26975,0.665228,21.8453,6.80391,22.1661,-18.427,19.0366,0.223924,0.291735,0.514745,0.445809,4.0684,0.9,0.133797,0.0716966,0.0714055,0.928595
194,765.636,1,5.28355,0.675856,21.8313,7.0589,22.0105,-18.2717,19.0276,0.222462,0.274337,0.517248,0.43416,4.13686,0.9,0.130855,0.0696179,0.0714167,0.928583
195,760.798,1,5.26094,0.64605,21.4425,6.79312,22.5344,-18.208,18.7567,0.217786,0.25828,0.539905,0.414179,4.05551,0.9,0.132923,0.0692683,0.071417,0.928583
196,768.905,1,5.23131,0.655551,21.6025,6.14088,22.642,-18.0334,18.4795,0.219414,0.264985,0.503256,0.435047,4.02191,0.9,0.135026,0.0718925,0.0714256,0.928574
197,765.425,1,5.22498,0.654851,21.4706,6.1384,22.975,-17.959,18.4694,0.218255,0.2603,0.508796,0.431649,4.02356,0.9,0.134979,0.069709,0.07142,0.92858
198,766.391,1,5.26257,0.649015,21.6187,6.69453,22.8624,-17.4605,18.0143,0.220161,0.262082,0.535468,0.437767,3.8735,0.9,0.134801,0.0697336,0.0713996,0.9286
199,766.506,1,5.23431,0.629015,21.2467,6.92299,22.1108,-18.3109,18.8652,0.214785,0.269729,0.528316,0.411083,4.03607,0.9,0.135897,0.0710509,0.0714071,0.928593
200,765.546,1,5.22813,0.631576,21.0214,7.13289,21.6908,-19.0698,19.6686,0.218389,0.266792,0.456058,0.414853,4.20451,0.9,0.131991,0.0733293,0.071413,0.928587
201,757.238,1,5.25219,0.64595,21.2899,7.33382,22.1034,-18.6148,19.1309,0.225546,0.274688,0.443975,0.415533,4.05281,0.9,0.129552,0.0720423,0.0714139,0.928586
202,756.886,1,5.28922,0.660945,21.3006,7.2413,21.5736,-18.1415,18.6939,0.224694,0.261382,0.400624,0.38405,3.9893,0.9,0.130661,0.073956,0.0713995,0.928601
203,764.87,1,5.31849,0.662601,21.3414,7.17063,21.6405,-17.2736,17.8697,0.221456,0.257302,0.452024,0.371502,3.86171,0.9,0.132255,0.0754791,0.0713836,0.928616
204,762.55,1,5.26895,0.636373,20.9939,7.27376,21.3804,-18.1116,18.7901,0.224862,0.244847,0.429597,0.372183,4.04611,0.9,0.131032,0.0754938,0.0714041,0.928596
205,761.721,1,5.27008,0.64825,20.9724,7.44159,20.081,-18.2674,18.8699,0.226224,0.249244,0.41596,0.373271,4.0588,0.9,0.130777,0.0744811,0.0714067,0.928593
206,755.701,1,5.30464,0.647241,21.0506,7.42556,20.2647,-18.5515,19.1017,0.224807,0.24323,0.411206,0.355431,4.09992,0.9,0.128056,0.0756564,0.0714064,0.928594
207,762.876,1,5.30197,0.663727,21.1542,6.87336,20.0577,-17.9825,18.7201,0.219809,0.233264,0.41997,0.32235,4.0361,0.9,0.135174,0.0740591,0.0713103,0.92869
208,755.957,1,5.25917,0.659829,21.2454,6.87005,19.4874,-19.1502,19.8949,0.229985,0.242821,0.415254,0.323842,4.21482,0.9,0.132891,0.0746868,0.0714093,0.928591
209,759.234,1,5.29526,0.628022,21.4627,7.04712,19.4527,-18.4734,19.2386,0.225291,0.257125,0.422672,0.332235,4.15413,0.9,0.132602,0.0755857,0.0712941,0.928706
210,767.315,1,5.27746,0.624248,21.3069,6.59004,19.6068,-19.0122,19.5508,0.218269,0.24932,0.429534,0.318708,4.17627,0.9,0.136663,0.0767388,0.0713715,0.928628
211,759.713,1,5.27397,0.666225,21.3775,6.61718,20.1626,-18.9227,19.4627,0.218702,0.249392,0.37203,0.324706,4.13048,0.9,0.133591,0.0764783,0.0713684,0.928632
212,767.077,1,5.25014,0.678053,21.4803,6.5883,19.7169,-19.5574,20.0338,0.221597,0.256449,0.423213,0.363202,4.21103,0.9,0.133039,0.0770295,0.0714093,0.928591
213,767.925,1,5.21638,0.672459,21.3915,6.45427,19.4864,-19.0466,19.4873,0.225678,0.245962,0.403668,0.344998,4.08903,0.9,0.130929,0.0764856,0.0714071,0.928593
214,759.077,1,5.25654,0.633676,21.7671,6.35642,20.6159,-18.6414,19.0627,0.221835,0.242132,0.384272,0.333132,4.08311,0.9,0.132652,0.0756611,0.0713969,0.928603
215,769.924,1,5.26721,0.645272,21.8848,6.26732,20.0848,-18.601,19.1302,0.225988,0.237487,0.435522,0.319552,4.09748,0.9,0.134222,0.0758668,0.0713881,0.928612
216,753.741,1,5.28427,0.646136,21.9555,6.2033,20.1025,-19.2564,19.8222,0.220866,0.234787,0.454589,0.32001,4.22059,0.9,0.134014,0.0720734,0.0713971,0.928603
217,764.065,1,5.27429,0.637346,22.1374,6.29486,20.336,-19.5392,20.1867,0.225491,0.246602,0.496858,0.327735,4.25449,0.9,0.134702,0.0741585,0.0713869,0.928613
218,759.562,1,5.26928,0.624057,22.1465,5.84401,20.6182,-18.2394,19.0169,0.221659,0.234796,0.474724,0.334142,4.11763,0.9,0.131692,0.0715561,0.0713869,0.928613
219,755.206,1,5.25247,0.659123,21.9841,6.09867,21.3315,-18.7798,19.5037,0.226001,0.243804,0.505951,0.331119,4.18384,0.9,0.133064,0.070876,0.0713594,0.928641
220,747.201,1,5.24201,0.634795,21.9364,5.86893,20.8099,-19.654,20.4129,0.226471,0.252253,0.504478,0.317139,4.31784,0.9,0.132493,0.0685299,0.0714084,0.928592
221,748.795,1,5.2598,0.666408,22.109,5.75338,20.9016,-19.4852,20.1199,0.224579,0.25733,0.471408,0.332914,4.28609,0.9,0.133787,0.0689078,0.0713986,0.928601
222,744.783,1,5.25598,0.648163,22.1164,5.62614,21.237,-17.9584,18.5245,0.218077,0.242874,0.504401,0.337675,4.03956,0.9,0.137171,0.0654625,0.0713961,0.928604
223,743.768,1,5.25018,0.646771,22.1959,5.73715,21.6045,-17.9579,18.5269,0.213419,0.24908,0.500712,0.356606,4.04916,0.9,0.130651,0.0682649,0.0714027,0.928597
224,752.152,1,5.25263,0.645561,22.4582,5.71949,21.9146,-17.2647,17.8756,0.209891,0.246741,0.506146,0.365188,3.90504,0.9,0.132127,0.0702329,0.071403,0.928597
225,749.089,1,5.24445,0.638223,22.6063,5.51983,23.0294,-17.7603,18.428,0.217537,0.249436,0.517386,0.385875,3.98468,0.9,0.130359,0.0704222,0.0714045,0.928595
226,762.724,1,5.23712,0.63953,21.9738,5.35028,23.4268,-17.803,18.5356,0.223636,0.256526,0.50726,0.366545,4.02425,0.9,0.138152,0.0689415,0.0714093,0.928591
227,754.438,1,5.24208,0.662174,21.7338,5.83318,23.7452,-18.3831,19.1279,0.232273,0.252009,0.570273,0.348244,4.10786,0.9,0.133395,0.0669457,0.0714149,0.928585
228,752.651,1,5.29362,0.631028,21.8459,6.29246,24.2803,-18.1782,18.9488,0.2261,0.250074,0.595865,0.359763,4.11257,0.9,0.132658,0.0677031,0.0714228,0.928577
229,763.451,1,5.26734,0.647267,21.719,6.31207,23.8892,-18.4343,19.1493,0.230649,0.242862,0.584192,0.349192,4.1611,0.9,0.134259,0.0689234,0.07142,0.92858
230,745.978,1,5.27786,0.646685,21.5227,6.5689,23.586,-18.6304,19.2373,0.223562,0.244126,0.580425,0.336018,4.14048,0.9,0.130714,0.0680806,0.0714217,0.928578
231,750.433,1,5.2906,0.637601,21.5473,6.57548,23.6697,-18.8411,19.4954,0.222006,0.24958,0.56405,0.349231,4.18161,0.9,0.13354,0.066511,0.0714184,0.928582
232,754.61,1,5.25763,0.670569,21.4457,6.12029,23.049,-18.0347,18.5702,0.22184,0.249264,0.56907,0.363808,4.00997,0.9,0.138764,0.0652075,0.071405,0.928595
233,759.281,1,5.26668,0.658383,21.7766,5.93739,22.7214,-18.0812,18.6421,0.218099,0.259529,0.554328,0.360129,4.00904,0.9,0.135969,0.0694115,0.0714002,0.9286
234,742.781,1,5.287,0.633465,21.9607,6.00486,22.9958,-18.9611,19.6654,0.222828,0.253257,0.561033,0.348625,4.14625,0.9,0.135051,0.065941,0.0714111,0.928589
235,754.639,1,5.29568,0.644379,21.9409,6.10588,23.0655,-18.0402,18.725,0.218,0.246197,0.581068,0.346429,4.00746,0.9,0.133927,0.0684115,0.0713845,0.928616
236,747.455,1,5.31198,0.652593,22.3896,6.16156,24.0543,-18.2341,18.9306,0.223641,0.251211,0.596855,0.361776,4.06864,0.9,0.127821,0.0686549,0.0713795,0.92862
237,752.699,1,5.2982,0.663553,22.1272,6.13725,23.092,-18.2866,18.8757,0.218155,0.249306,0.628409,0.346429,4.02759,0.9,0.129035,0.0698186,0.0713855,0.928614
238,752.717,1,5.27635,0.63943,22.3822,5.8415,23.0149,-18.4538,19.0527,0.220676,0.258596,0.562172,0.325628,4.02835,0.9,0.132693,0.0698692,0.071397,0.928603
239,753.028,1,5.28067,0.638573,21.8328,6.11788,22.7503,-19.2437,19.8883,0.223118,0.251351,0.572584,0.354643,4.24203,0.9,0.126058,0.0721422,0.0714123,0.928588
240,753.975,1,5.32171,0.666925,22.3936,5.96648,23.6562,-18.5131,19.1818,0.223425,0.241542,0.62205,0.341095,4.10825,0.9,0.128272,0.0714065,0.071415,0.928585
241,743.757,1,5.29886,0.685513,22.148,6.06594,23.9941,-18.131,18.7795,0.21943,0.24018,0.623123,0.331323,4.06135,0.9,0.129797,0.0681823,0.0713548,0.928645
242,742.815,1,5.27735,0.651485,21.9709,6.1137,23.4749,-17.8617,18.5402,0.224663,0.235125,0.6154,0.333641,3.98224,0.9,0.129983,0.0678954,0.0713835,0.928617
243,741.247,1,5.28325,0.660344,21.6655,6.39679,22.8906,-18.7461,19.4407,0.221183,0.229618,0.600451,0.327842,4.18099,0.9,0.129912,0.066273,0.0714039,0.928596
244,742.663,1,5.28466,0.6257,21.4532,6.21779,22.5168,-18.1995,18.9197,0.219693,0.219805,0.572029,0.312093,4.07966,0.9,0.132834,0.0657462,0.0713094,0.928691
245,740.367,1,5.26288,0.630365,21.6307,6.27511,22.8773,-18.5604,19.1461,0.22102,0.231604,0.540647,0.347587,4.09092,0.9,0.131857,0.0660359,0.0713911,0.928609
246,747.812,1,5.26391,0.611232,21.4662,6.18064,23.6758,-17.7271,18.3743,0.219878,0.233649,0.555165,0.368664,3.94274,0.9,0.131323,0.0677833,0.0714165,0.928583
247,753.789,1,5.29586,0.636654,21.5387,6.4365,24.328,-17.1092,17.8907,0.21893,0.242413,0.613787,0.389949,3.91771,0.9,0.133467,0.0680662,0.0714097,0.92859
248,748.534,1,5.28608,0.658381,21.5235,6.41578,24.309,-18.0173,18.7278,0.224083,0.243532,0.630355,0.378806,4.01078,0.9,0.134519,0.0658265,0.0714154,0.928585
249,744.659,1,5.28205,0.665448,21.2141,6.37219,23.7758,-18.2078,18.8984,0.221396,0.240341,0.595372,0.358584,4.05395,0.9,0.133913,0.0652905,0.0714128,0.928587
250,737.973,1,5.28249,0.647947,21.1345,6.42236,23.3055,-17.6147,18.2158,0.217437,0.23345,0.603997,0.351963,3.92134,0.9,0.132317,0.0643372,0.0714013,0.928599
251,738.477,1,5.2751,0.650251,21.1801,6.2295,23.7619,-17.9891,18.6049,0.221817,0.244019,0.589006,0.365842,4.00676,0.9,0.133107,0.0645981,0.0713965,0.928604
252,746.646,1,5.25446,0.636869,21.4011,6.1807,24.5167,-18.3766,19.0983,0.218733,0.249822,0.599916,0.388271,4.08309,0.9,0.132196,0.0649063,0.0713938,0.928606
253,752.355,1,5.26844,0.64092,21.147,6.18773,24.8439,-18.362,19.0945,0.216112,0.249412,0.614649,0.385055,4.09241,0.9,0.137391,0.063054,0.0714038,0.928596
254,750.979,1,5.24943,0.656887,21.1161,6.21232,24.2396,-18.1642,18.8591,0.216011,0.251049,0.609149,0.351961,4.08888,0.9,0.137033,0.06355,0.0714213,0.928579
255,746.747,1,5.26792,0.631927,21.4169,6.14977,24.4109,-18.0526,18.7399,0.212926,0.264124,0.620011,0.385094,4.07971,0.9,0.136717,0.0626236,0.0713985,0.928602
256,752.249,1,5.26316,0.641906,21.2165,5.95685,24.3709,-17.6284,18.2939,0.215394,0.27503,0.611155,0.380552,4.00634,0.9,0.13822,0.0639294,0.0713811,0.928619
257,762.335,1,5.24679,0.609985,21.4226,5.90594,24.9053,-17.2832,17.9911,0.209079,0.266344,0.6022,0.370135,3.9634,0.9,0.139841,0.0679055,0.0714223,0.928578
258,762.733,1,5.26621,0.64765,21.7135,6.13539,25.8466,-17.7211,18.4216,0.213765,0.290683,0.529981,0.400764,4.05359,0.9,0.138302,0.0679711,0.0713848,0.928615
259,755.808,1,5.21441,0.631609,21.4618,5.62604,25.8862,-17.6754,18.1965,0.216394,0.267607,0.513269,0.413436,3.96786,0.9,0.140952,0.0645726,0.0712697,0.92873
260,748.945,1,5.2065,0.642337,21.6797,5.54112,26.5511,-17.3454,17.8938,0.211742,0.274433,0.491205,0.431679,3.84804,0.9,0.136986,0.0642325,0.0713502,0.92865
261,750.071,1,5.19734,0.622036,21.7464,5.43467,27.6794,-18.4821,19.1818,0.215858,0.27417,0.516842,0.432096,4.08753,0.9,0.134422,0.0660553,0.0714129,0.928587
262,751.995,1,5.1955,0.624696,21.9457,5.42653,26.6765,-17.6126,18.2856,0.213854,0.280093,0.552207,0.450345,3.97431,0.9,0.13508,0.0627526,0.0713627,0.928637
263,756.712,1,5.18395,0.617762,21.6605,5.43227,27.0077,-18.0691,18.7375,0.21655,0.275751,0.542047,0.476394,4.04224,0.9,0.13913,0.0624639,0.0713856,0.928614
264,748.402,1,5.19782,0.634033,22.074,5.23526,27.1417,-17.4841,18.2561,0.216732,0.278733,0.516393,0.46531,3.98148,0.9,0.138801,0.0605267,0.0713567,0.928643
265,764.001,1,5.18933,0.62421,21.9768,5.31079,26.7672,-17.3017,17.8435,0.214461,0.272261,0.512461,0.454471,3.87211,0.9,0.140512,0.0641686,0.0713741,0.928626
266,758.658,1,5.18183,0.650265,22.4278,5.06334,28.2443,-17.3565,17.9865,0.218255,0.276299,0.498674,0.46936,3.90363,0.9,0.139788,0.0648956,0.0713522,0.928648
267,749.714,1,5.20355,0.65178,22.0939,5.21071,27.8346,-17.6566,18.3523,0.22119,0.264658,0.512529,0.464188,3.97572,0.9,0.138505,0.0630156,0.0713692,0.928631
268,756.338,1,5.21612,0.641984,22.1678,5.38991,27.0268,-18.1117,18.631,0.219388,0.264684,0.550116,0.442187,4.02042,0.9,0.136936,0.0648942,0.0713858,0.928614
269,752.095,1,5.22649,0.648188,22.1105,5.51806,27.1937,-18.2986,18.8432,0.22063,0.250086,0.545485,0.447222,4.04572,0.9,0.131995,0.0665974,0.0713792,0.928621
270,751.737,1,5.23595,0.65873,22.4132,5.60453,26.824,-17.7347,18.3101,0.223866,0.260416,0.511636,0.467027,3.97232,0.9,0.130411,0.0666382,0.0713762,0.928624
271,754.15,1,5.24075,0.632458,22.6551,5.41194,26.8152,-17.4677,17.9963,0.220906,0.262736,0.497909,0.497423,3.82408,0.9,0.130099,0.069004,0.0714044,0.928596
272,757.087,1,5.23434,0.647553,22.5908,5.34253,26.2044,-17.6548,18.3045,0.222491,0.271991,0.529597,0.512772,3.90336,0.9,0.129225,0.0696627,0.0713996,0.9286
273,759.728,1,5.24683,0.637542,22.5724,5.34906,26.486,-17.7301,18.4778,0.223945,0.255789,0.50671,0.4974,3.93688,0.9,0.130216,0.0704879,0.0713932,0.928607
274,762.692,1,5.22586,0.660836,22.5915,5.21504,27.0603,-18.2527,18.9496,0.220645,0.244464,0.489307,0.491465,4.02696,0.9,0.133135,0.0694118,0.0714092,0.928591
275,767.755,1,5.2456,0.684588,22.2423,5.56695,26.7075,-18.3275,18.8285,0.21866,0.260683,0.492818,0.522908,4.0612,0.9,0.136512,0.0688831,0.0713616,0.928638
276,761.952,1,5.19254,0.663322,22.3042,5.50076,25.7437,-18.707,19.1929,0.221267,0.261528,0.55132,0.501351,4.13576,0.9,0.129883,0.0682713,0.0714067,0.928593
277,760.179,1,5.23128,0.653995,22.0917,5.4244,25.0835,-17.5106,18.0611,0.218595,0.26993,0.535921,0.49092,3.91593,0.9,0.132412,0.0680257,0.0714102,0.92859
278,761.578,1,5.23136,0.670519,22.269,5.81374,25.4261,-17.5616,18.1848,0.21871,0.268158,0.575139,0.457479,3.96675,0.9,0.131409,0.0678437,0.0713827,0.928617
279,753.194,1,5.27535,0.671112,21.9397,5.89205,26.2267,-17.6061,18.4002,0.214924,0.265598,0.547452,0.441144,4.01073,0.9,0.130086,0.0685548,0.0714055,0.928594
280,762.632,1,5.23863,0.66905,21.973,5.97753,26.117,-18.8155,19.3935,0.223008,0.257441,0.584948,0.435816,4.20503,0.9,0.134531,0.0676268,0.0712432,0.928757
281,755.272,1,5.24437,0.659457,21.8659,6.08298,26.8182,-18.2994,18.8599,0.225133,0.245935,0.548666,0.458852,4.05524,0.9,0.130509,0.0677445,0.0713044,0.928696
282,762.938,1,5.21386,0.667413,22.0054,5.91722,26.3309,-17.6768,18.1721,0.217014,0.241817,0.486791,0.481066,3.97503,0.9,0.135025,0.0693165,0.0713659,0.928634
283,758.126,1,5.22879,0.65143,21.6055,6.05665,25.745,-18.3951,18.9676,0.217815,0.239222,0.527289,0.413424,4.09774,0.9,0.138106,0.0658507,0.0713709,0.928629
