standEta_Cl_abscissa,standEta_Cl_cdf,standEta_Q_abscissa,standEta_Q_cdf,split
0.232204,0.520143,0.171349,0.520143,All
0.232416,0.520286,0.171484,0.520286,All
0.232432,0.520429,0.17223,0.520429,All
0.232601,0.520571,0.17223,0.520571,All
0.233755,0.520714,0.172272,0.520714,All
0.23476,0.520857,0.173006,0.520857,All
0.23476,0.521,0.173206,0.521,All
0.235398,0.521143,0.173633,0.521143,All
0.235627,0.521286,0.17384,0.521286,All
0.23613,0.521429,0.17389,0.521429,All
0.236171,0.521571,0.173985,0.521571,All
0.236171,0.521714,0.174968,0.521714,All
0.236594,0.521857,0.17505,0.521857,All
0.236932,0.522,0.175439,0.522,All
0.237093,0.522143,0.175439,0.522143,All
0.237093,0.522286,0.175444,0.522286,All
0.237419,0.522429,0.175446,0.522429,All
0.237884,0.522571,0.176197,0.522571,All
0.237884,0.522714,0.17633,0.522714,All
0.237884,0.522857,0.176483,0.522857,All
0.237884,0.523,0.176617,0.523,All
0.237884,0.523143,0.177163,0.523143,All
0.237884,0.523286,0.177163,0.523286,All
0.238864,0.523429,0.177237,0.523429,All
0.239012,0.523571,0.177418,0.523571,All
0.239012,0.523714,0.177512,0.523714,All
0.239107,0.523857,0.177967,0.523857,All
0.23944,0.524,0.178061,0.524,All
0.23944,0.524143,0.178337,0.524143,All
0.239541,0.524286,0.178337,0.524286,All
0.239541,0.524429,0.17881,0.524429,All
0.239541,0.524571,0.178927,0.524571,All
0.239821,0.524714,0.179137,0.524714,All
0.240158,0.524857,0.179137,0.524857,All
0.240158,0.525,0.179137,0.525,All
0.240406,0.525143,0.179197,0.525143,All
0.240572,0.525286,0.179197,0.525286,All
0.240572,0.525429,0.179197,0.525429,All
0.241151,0.525571,0.179197,0.525571,All
0.241151,0.525714,0.179592,0.525714,All
0.2413,0.525857,0.179714,0.525857,All
0.241386,0.526,0.18018,0.526,All
0.241951,0.526143,0.180289,0.526143,All
0.242005,0.526286,0.180289,0.526286,All
0.242005,0.526429,0.180408,0.526429,All
0.242254,0.526571,0.180537,0.526571,All
0.242254,0.526714,0.180618,0.526714,All
0.243635,0.526857,0.180833,0.526857,All
0.243635,0.527,0.181082,0.527,All
0.243833,0.527143,0.181435,0.527143,All
0.243907,0.527286,0.181435,0.527286,All
0.243907,0.527429,0.181435,0.527429,All
0.244096,0.527571,0.181435,0.527571,All
0.244688,0.527714,0.181435,0.527714,All
0.244739,0.527857,0.182734,0.527857,All
0.245177,0.528,0.182855,0.528,All
0.245623,0.528143,0.183066,0.528143,All
0.245623,0.528286,0.183103,0.528286,All
0.245623,0.528429,0.183408,0.528429,All
0.245623,0.528571,0.18344,0.528571,All
0.245623,0.528714,0.183685,0.528714,All
0.245761,0.528857,0.184116,0.528857,All
0.245761,0.529,0.18441,0.529,All
0.245761,0.529143,0.18441,0.529143,All
0.245943,0.529286,0.18441,0.529286,All
0.245943,0.529429,0.184923,0.529429,All
0.245943,0.529571,0.185308,0.529571,All
0.245943,0.529714,0.185348,0.529714,All
0.245943,0.529857,0.185562,0.529857,All
0.246608,0.53,0.185741,0.53,All
0.246608,0.530143,0.186454,0.530143,All
0.246608,0.530286,0.187021,0.530286,All
0.246608,0.530429,0.187279,0.530429,All
0.246608,0.530571,0.187744,0.530571,All
0.246608,0.530714,0.187868,0.530714,All
0.247076,0.530857,0.187885,0.530857,All
0.247102,0.531,0.188358,0.531,All
0.247234,0.531143,0.188358,0.531143,All
0.247234,0.531286,0.188474,0.531286,All
0.248365,0.531429,0.188764,0.531429,All
0.249204,0.531571,0.188764,0.531571,All
0.249204,0.531714,0.188813,0.531714,All
0.24939,0.531857,0.188993,0.531857,All
0.249468,0.532,0.189779,0.532,All
0.249468,0.532143,0.189875,0.532143,All
0.249468,0.532286,0.189944,0.532286,All
0.250093,0.532429,0.190268,0.532429,All
0.250182,0.532571,0.191638,0.532571,All
0.250182,0.532714,0.191639,0.532714,All
0.250319,0.532857,0.192326,0.532857,All
0.250413,0.533,0.192326,0.533,All
0.250714,0.533143,0.192577,0.533143,All
0.250956,0.533286,0.192826,0.533286,All
0.250961,0.533429,0.192826,0.533429,All
0.251896,0.533571,0.192826,0.533571,All
0.253266,0.533714,0.193202,0.533714,All
0.253345,0.533857,0.1939,0.533857,All
0.253455,0.534,0.194056,0.534,All
0.253637,0.534143,0.19424,0.534143,All
0.254783,0.534286,0.194663,0.534286,All
0.255318,0.534429,0.195095,0.534429,All
0.255424,0.534571,0.195463,0.534571,All
0.255424,0.534714,0.195658,0.534714,All
0.255937,0.534857,0.195658,0.534857,All
0.256756,0.535,0.19577,0.535,All
0.256853,0.535143,0.198,0.535143,All
0.257179,0.535286,0.198,0.535286,All
0.257651,0.535429,0.198,0.535429,All
0.258184,0.535571,0.198736,0.535571,All
0.258403,0.535714,0.198736,0.535714,All
0.25903,0.535857,0.200225,0.535857,All
0.260435,0.536,0.200427,0.536,All
0.260443,0.536143,0.200449,0.536143,All
0.260694,0.536286,0.201088,0.536286,All
0.261212,0.536429,0.201351,0.536429,All
0.261658,0.536571,0.201496,0.536571,All
0.262204,0.536714,0.201513,0.536714,All
0.262982,0.536857,0.20162,0.536857,All
0.262982,0.537,0.202729,0.537,All
0.263942,0.537143,0.202876,0.537143,All
0.26396,0.537286,0.204551,0.537286,All
0.264544,0.537429,0.204782,0.537429,All
0.265921,0.537571,0.205153,0.537571,All
0.266099,0.537714,0.205153,0.537714,All
0.266099,0.537857,0.206038,0.537857,All
0.266563,0.538,0.206056,0.538,All
0.267417,0.538143,0.2066,0.538143,All
0.267847,0.538286,0.206677,0.538286,All
0.267894,0.538429,0.206955,0.538429,All
0.26827,0.538571,0.207063,0.538571,All
0.269162,0.538714,0.207594,0.538714,All
0.269163,0.538857,0.208934,0.538857,All
0.269163,0.539,0.208947,0.539,All
0.269236,0.539143,0.209189,0.539143,All
0.269236,0.539286,0.209681,0.539286,All
0.269304,0.539429,0.209681,0.539429,All
0.270179,0.539571,0.209722,0.539571,All
0.270378,0.539714,0.209722,0.539714,All
0.271865,0.539857,0.209722,0.539857,All
0.271865,0.54,0.209741,0.54,All
0.272047,0.540143,0.210008,0.540143,All
0.272047,0.540286,0.210249,0.540286,All
0.273548,0.540429,0.210249,0.540429,All
0.273627,0.540571,0.210469,0.540571,All
0.274612,0.540714,0.210819,0.540714,All
0.274853,0.540857,0.211167,0.540857,All
0.275118,0.541,0.211679,0.541,All
0.275466,0.541143,0.211679,0.541143,All
0.27559,0.541286,0.211779,0.541286,All
0.275781,0.541429,0.212178,0.541429,All
0.275869,0.541571,0.212287,0.541571,All
0.276421,0.541714,0.212622,0.541714,All
0.276421,0.541857,0.212701,0.541857,All
0.276421,0.542,0.212985,0.542,All
0.276729,0.542143,0.21329,0.542143,All
0.277062,0.542286,0.213418,0.542286,All
0.277062,0.542429,0.213653,0.542429,All
0.277062,0.542571,0.213732,0.542571,All
0.277062,0.542714,0.214307,0.542714,All
0.277062,0.542857,0.214307,0.542857,All
0.277376,0.543,0.214413,0.543,All
0.277673,0.543143,0.215168,0.543143,All
0.277673,0.543286,0.215168,0.543286,All
0.277673,0.543429,0.215185,0.543429,All
0.278166,0.543571,0.215219,0.543571,All
0.278349,0.543714,0.215273,0.543714,All
0.278592,0.543857,0.215404,0.543857,All
0.279297,0.544,0.215516,0.544,All
0.28023,0.544143,0.215516,0.544143,All
0.28023,0.544286,0.215557,0.544286,All
0.280404,0.544429,0.215557,0.544429,All
0.280523,0.544571,0.215621,0.544571,All
0.280546,0.544714,0.215682,0.544714,All
0.280546,0.544857,0.215768,0.544857,All
0.280546,0.545,0.216204,0.545,All
0.280546,0.545143,0.216204,0.545143,All
0.280546,0.545286,0.216204,0.545286,All
0.281584,0.545429,0.216204,0.545429,All
0.281584,0.545571,0.216235,0.545571,All
0.281584,0.545714,0.216263,0.545714,All
0.281584,0.545857,0.216502,0.545857,All
0.281584,0.546,0.216502,0.546,All
0.281775,0.546143,0.216502,0.546143,All
0.281775,0.546286,0.216847,0.546286,All
0.281775,0.546429,0.217206,0.546429,All
0.282129,0.546571,0.217494,0.546571,All
0.284657,0.546714,0.217676,0.546714,All
0.285152,0.546857,0.219165,0.546857,All
0.285152,0.547,0.219165,0.547,All
0.285775,0.547143,0.219165,0.547143,All
0.286684,0.547286,0.219772,0.547286,All
0.287642,0.547429,0.220107,0.547429,All
0.288172,0.547571,0.220348,0.547571,All
0.288172,0.547714,0.220781,0.547714,All
0.288422,0.547857,0.221615,0.547857,All
0.28843,0.548,0.222488,0.548,All
0.28843,0.548143,0.222488,0.548143,All
0.288507,0.548286,0.222488,0.548286,All
0.289855,0.548429,0.223078,0.548429,All
0.289949,0.548571,0.223078,0.548571,All
0.289949,0.548714,0.223078,0.548714,All
0.290393,0.548857,0.223428,0.548857,All
0.290498,0.549,0.223999,0.549,All
0.290675,0.549143,0.224211,0.549143,All
0.291378,0.549286,0.224497,0.549286,All
0.291532,0.549429,0.224497,0.549429,All
0.291562,0.549571,0.224497,0.549571,All
0.29173,0.549714,0.224802,0.549714,All
0.29173,0.549857,0.225347,0.549857,All
0.29173,0.55,0.225445,0.55,All
0.292004,0.550143,0.225489,0.550143,All
0.292004,0.550286,0.225489,0.550286,All
0.292004,0.550429,0.225489,0.550429,All
0.29201,0.550571,0.226124,0.550571,All
0.292232,0.550714,0.226328,0.550714,All
0.292617,0.550857,0.22643,0.550857,All
0.292928,0.551,0.22643,0.551,All
0.293025,0.551143,0.226898,0.551143,All
0.293025,0.551286,0.226898,0.551286,All
0.293025,0.551429,0.226898,0.551429,All
0.293062,0.551571,0.227111,0.551571,All
0.293062,0.551714,0.228207,0.551714,All
0.29444,0.551857,0.228592,0.551857,All
0.295056,0.552,0.22899,0.552,All
0.296046,0.552143,0.229078,0.552143,All
0.296614,0.552286,0.229342,0.552286,All
0.297621,0.552429,0.229832,0.552429,All
0.297705,0.552571,0.230103,0.552571,All
0.298018,0.552714,0.230103,0.552714,All
0.298609,0.552857,0.23042,0.552857,All
0.298655,0.553,0.231623,0.553,All
0.298923,0.553143,0.232059,0.553143,All
0.299112,0.553286,0.233063,0.553286,All
0.299898,0.553429,0.234202,0.553429,All
0.299951,0.553571,0.234322,0.553571,All
0.300077,0.553714,0.234631,0.553714,All
0.300366,0.553857,0.234727,0.553857,All
0.300949,0.554,0.23495,0.554,All
0.30105,0.554143,0.235102,0.554143,All
0.301854,0.554286,0.236093,0.554286,All
0.302182,0.554429,0.236307,0.554429,All
0.302182,0.554571,0.237205,0.554571,All
0.302332,0.554714,0.237255,0.554714,All
0.302581,0.554857,0.239196,0.554857,All
0.30261,0.555,0.239196,0.555,All
0.303365,0.555143,0.239196,0.555143,All
0.304149,0.555286,0.239482,0.555286,All
0.304945,0.555429,0.239482,0.555429,All
0.304945,0.555571,0.239822,0.555571,All
0.305644,0.555714,0.240012,0.555714,All
0.305956,0.555857,0.240235,0.555857,All
0.307216,0.556,0.240313,0.556,All
0.307216,0.556143,0.24045,0.556143,All
0.307451,0.556286,0.24045,0.556286,All
0.307451,0.556429,0.241433,0.556429,All
0.307638,0.556571,0.242157,0.556571,All
0.308224,0.556714,0.242272,0.556714,All
0.309618,0.556857,0.242345,0.556857,All
0.309618,0.557,0.242906,0.557,All
0.310717,0.557143,0.243076,0.557143,All
0.310717,0.557286,0.243469,0.557286,All
0.310967,0.557429,0.243626,0.557429,All
0.311531,0.557571,0.244386,0.557571,All
0.311531,0.557714,0.244395,0.557714,All
0.311722,0.557857,0.24441,0.557857,All
0.312108,0.558,0.244448,0.558,All
0.312481,0.558143,0.244481,0.558143,All
0.312765,0.558286,0.244562,0.558286,All
0.312982,0.558429,0.244562,0.558429,All
0.313153,0.558571,0.244778,0.558571,All
0.314035,0.558714,0.244915,0.558714,All
0.314727,0.558857,0.245369,0.558857,All
0.314727,0.559,0.245489,0.559,All
0.315241,0.559143,0.245489,0.559143,All
0.315241,0.559286,0.245489,0.559286,All
0.315273,0.559429,0.245547,0.559429,All
0.317153,0.559571,0.245549,0.559571,All
0.317524,0.559714,0.245549,0.559714,All
0.317524,0.559857,0.245959,0.559857,All
0.318348,0.56,0.246655,0.56,All
0.318996,0.560143,0.246683,0.560143,All
0.319012,0.560286,0.247379,0.560286,All
0.319093,0.560429,0.247379,0.560429,All
0.31916,0.560571,0.247487,0.560571,All
0.319248,0.560714,0.247537,0.560714,All
0.319248,0.560857,0.247706,0.560857,All
0.319248,0.561,0.247873,0.561,All
0.319248,0.561143,0.248146,0.561143,All
0.319772,0.561286,0.248314,0.561286,All
0.320126,0.561429,0.248961,0.561429,All
0.320126,0.561571,0.249009,0.561571,All
0.320225,0.561714,0.249135,0.561714,All
0.320225,0.561857,0.249135,0.561857,All
0.32038,0.562,0.249877,0.562,All
0.320518,0.562143,0.249877,0.562143,All
0.321086,0.562286,0.250051,0.562286,All
0.321086,0.562429,0.250109,0.562429,All
0.321086,0.562571,0.250632,0.562571,All
0.321086,0.562714,0.251551,0.562714,All
0.321704,0.562857,0.25157,0.562857,All
0.321728,0.563,0.251753,0.563,All
0.322922,0.563143,0.251799,0.563143,All
0.323426,0.563286,0.251873,0.563286,All
0.323922,0.563429,0.251873,0.563429,All
0.323959,0.563571,0.251873,0.563571,All
0.324107,0.563714,0.251873,0.563714,All
0.324206,0.563857,0.251873,0.563857,All
0.324989,0.564,0.251873,0.564,All
0.324989,0.564143,0.252214,0.564143,All
0.324989,0.564286,0.25279,0.564286,All
0.324996,0.564429,0.252932,0.564429,All
0.324996,0.564571,0.253058,0.564571,All
0.325449,0.564714,0.253058,0.564714,All
0.325932,0.564857,0.253757,0.564857,All
0.32614,0.565,0.254969,0.565,All
0.326258,0.565143,0.254969,0.565143,All
0.326258,0.565286,0.255353,0.565286,All
0.326365,0.565429,0.255488,0.565429,All
0.327115,0.565571,0.255664,0.565571,All
0.327218,0.565714,0.257591,0.565714,All
0.328032,0.565857,0.257835,0.565857,All
0.328252,0.566,0.258063,0.566,All
0.328252,0.566143,0.258619,0.566143,All
0.329098,0.566286,0.258654,0.566286,All
0.329407,0.566429,0.258654,0.566429,All
0.329407,0.566571,0.258654,0.566571,All
0.329904,0.566714,0.25898,0.566714,All
0.330026,0.566857,0.25898,0.566857,All
0.330026,0.567,0.259334,0.567,All
0.330668,0.567143,0.259782,0.567143,All
0.330731,0.567286,0.259782,0.567286,All
0.331517,0.567429,0.259782,0.567429,All
0.331895,0.567571,0.259782,0.567571,All
0.332956,0.567714,0.259782,0.567714,All
0.332971,0.567857,0.2604,0.567857,All
0.332996,0.568,0.260472,0.568,All
0.334474,0.568143,0.260472,0.568143,All
0.334721,0.568286,0.260542,0.568286,All
0.335102,0.568429,0.260542,0.568429,All
0.335102,0.568571,0.260577,0.568571,All
0.335102,0.568714,0.260815,0.568714,All
0.336088,0.568857,0.261118,0.568857,All
0.336884,0.569,0.261322,0.569,All
0.337263,0.569143,0.261433,0.569143,All
0.337671,0.569286,0.261491,0.569286,All
0.337878,0.569429,0.261491,0.569429,All
0.337923,0.569571,0.261491,0.569571,All
0.337923,0.569714,0.261786,0.569714,All
0.338097,0.569857,0.261963,0.569857,All
0.338268,0.57,0.262019,0.57,All
0.338504,0.570143,0.262159,0.570143,All
0.338504,0.570286,0.262169,0.570286,All
0.338504,0.570429,0.263157,0.570429,All
0.338593,0.570571,0.263157,0.570571,All
0.338593,0.570714,0.263807,0.570714,All
0.338718,0.570857,0.263807,0.570857,All
0.338844,0.571,0.263807,0.571,All
0.339114,0.571143,0.264169,0.571143,All
0.339342,0.571286,0.264416,0.571286,All
0.339789,0.571429,0.264527,0.571429,All
0.340017,0.571571,0.264569,0.571571,All
0.340017,0.571714,0.264705,0.571714,All
0.340112,0.571857,0.265094,0.571857,All
0.340374,0.572,0.265327,0.572,All
0.341232,0.572143,0.266397,0.572143,All
0.341232,0.572286,0.266397,0.572286,All
0.341232,0.572429,0.266397,0.572429,All
0.341731,0.572571,0.266648,0.572571,All
0.341823,0.572714,0.266648,0.572714,All
0.342367,0.572857,0.266687,0.572857,All
0.342453,0.573,0.266782,0.573,All
0.342587,0.573143,0.266863,0.573143,All
0.3431,0.573286,0.266963,0.573286,All
0.343805,0.573429,0.266963,0.573429,All
0.344128,0.573571,0.266963,0.573571,All
0.344128,0.573714,0.267303,0.573714,All
0.344911,0.573857,0.267764,0.573857,All
0.344962,0.574,0.267838,0.574,All
0.345482,0.574143,0.267838,0.574143,All
0.34562,0.574286,0.267838,0.574286,All
0.345862,0.574429,0.268003,0.574429,All
0.346851,0.574571,0.268003,0.574571,All
0.346851,0.574714,0.268003,0.574714,All
0.347586,0.574857,0.268263,0.574857,All
0.347586,0.575,0.268309,0.575,All
0.347586,0.575143,0.268309,0.575143,All
0.347621,0.575286,0.268664,0.575286,All
0.347896,0.575429,0.268682,0.575429,All
0.347896,0.575571,0.268877,0.575571,All
0.348074,0.575714,0.268877,0.575714,All
0.34817,0.575857,0.270012,0.575857,All
0.348378,0.576,0.270376,0.576,All
0.350415,0.576143,0.270656,0.576143,All
0.351636,0.576286,0.270656,0.576286,All
0.352629,0.576429,0.271257,0.576429,All
0.352835,0.576571,0.271955,0.576571,All
0.352855,0.576714,0.272077,0.576714,All
0.353138,0.576857,0.272724,0.576857,All
0.35323,0.577,0.272995,0.577,All
0.35479,0.577143,0.273689,0.577143,All
0.35479,0.577286,0.273747,0.577286,All
0.357241,0.577429,0.273845,0.577429,All
0.357837,0.577571,0.273845,0.577571,All
0.357837,0.577714,0.273967,0.577714,All
0.358018,0.577857,0.274361,0.577857,All
0.358018,0.578,0.275086,0.578,All
0.358106,0.578143,0.275086,0.578143,All
0.358533,0.578286,0.27549,0.578286,All
0.358614,0.578429,0.275554,0.578429,All
0.358768,0.578571,0.276214,0.578571,All
0.358768,0.578714,0.277525,0.578714,All
0.359149,0.578857,0.277525,0.578857,All
0.359149,0.579,0.277525,0.579,All
0.359259,0.579143,0.277576,0.579143,All
0.359516,0.579286,0.277576,0.579286,All
0.359976,0.579429,0.277576,0.579429,All
0.360194,0.579571,0.277992,0.579571,All
0.360622,0.579714,0.27828,0.579714,All
0.360921,0.579857,0.27828,0.579857,All
0.360921,0.58,0.27828,0.58,All
0.361923,0.580143,0.278957,0.580143,All
0.36213,0.580286,0.278957,0.580286,All
0.36225,0.580429,0.279097,0.580429,All
0.36225,0.580571,0.279601,0.580571,All
0.3623,0.580714,0.279601,0.580714,All
0.362666,0.580857,0.279734,0.580857,All
0.362666,0.581,0.280307,0.581,All
0.364003,0.581143,0.280756,0.581143,All
0.364355,0.581286,0.280756,0.581286,All
0.364742,0.581429,0.280773,0.581429,All
0.365045,0.581571,0.281505,0.581571,All
0.365058,0.581714,0.281563,0.581714,All
0.365179,0.581857,0.282338,0.581857,All
0.366105,0.582,0.282338,0.582,All
0.366126,0.582143,0.282338,0.582143,All
0.366379,0.582286,0.282478,0.582286,All
0.367162,0.582429,0.282735,0.582429,All
0.367278,0.582571,0.282976,0.582571,All
0.367692,0.582714,0.282976,0.582714,All
0.367711,0.582857,0.283252,0.582857,All
0.367719,0.583,0.283252,0.583,All
0.367792,0.583143,0.283252,0.583143,All
0.367792,0.583286,0.283773,0.583286,All
0.367972,0.583429,0.283773,0.583429,All
0.367972,0.583571,0.283891,0.583571,All
0.368158,0.583714,0.283891,0.583714,All
0.368425,0.583857,0.283927,0.583857,All
0.368633,0.584,0.284132,0.584,All
0.369588,0.584143,0.284472,0.584143,All
0.37016,0.584286,0.28484,0.584286,All
0.370309,0.584429,0.284968,0.584429,All
0.370309,0.584571,0.284968,0.584571,All
0.370453,0.584714,0.285199,0.584714,All
0.370928,0.584857,0.285199,0.584857,All
0.371898,0.585,0.285424,0.585,All
0.37193,0.585143,0.286239,0.585143,All
0.372286,0.585286,0.286239,0.585286,All
0.372857,0.585429,0.286545,0.585429,All
0.373819,0.585571,0.286938,0.585571,All
0.373917,0.585714,0.287346,0.585714,All
0.374261,0.585857,0.287346,0.585857,All
0.374275,0.586,0.287404,0.586,All
0.375703,0.586143,0.287818,0.586143,All
0.375895,0.586286,0.287818,0.586286,All
0.376665,0.586429,0.287855,0.586429,All
0.376665,0.586571,0.287919,0.586571,All
0.376665,0.586714,0.288796,0.586714,All
0.377109,0.586857,0.289359,0.586857,All
0.377248,0.587,0.289359,0.587,All
0.378214,0.587143,0.290029,0.587143,All
0.379044,0.587286,0.290116,0.587286,All
0.379095,0.587429,0.290116,0.587429,All
0.379159,0.587571,0.290277,0.587571,All
0.380498,0.587714,0.290376,0.587714,All
0.380796,0.587857,0.290708,0.587857,All
0.38136,0.588,0.290708,0.588,All
0.381731,0.588143,0.291128,0.588143,All
0.382017,0.588286,0.291247,0.588286,All
0.382889,0.588429,0.291728,0.588429,All
0.383098,0.588571,0.29185,0.588571,All
0.383098,0.588714,0.291918,0.588714,All
0.383785,0.588857,0.292015,0.588857,All
0.386474,0.589,0.292434,0.589,All
0.386474,0.589143,0.29256,0.589143,All
0.386562,0.589286,0.293061,0.589286,All
0.387197,0.589429,0.293064,0.589429,All
0.387384,0.589571,0.293802,0.589571,All
0.387435,0.589714,0.293802,0.589714,All
0.387435,0.589857,0.293802,0.589857,All
0.387435,0.59,0.293803,0.59,All
0.387456,0.590143,0.294022,0.590143,All
0.387552,0.590286,0.294263,0.590286,All
0.387661,0.590429,0.295123,0.590429,All
0.387744,0.590571,0.295866,0.590571,All
0.388233,0.590714,0.295866,0.590714,All
0.390042,0.590857,0.295871,0.590857,All
0.390437,0.591,0.295904,0.591,All
0.390464,0.591143,0.296266,0.591143,All
0.390547,0.591286,0.296529,0.591286,All
0.390805,0.591429,0.297049,0.591429,All
0.391358,0.591571,0.297073,0.591571,All
0.391411,0.591714,0.297098,0.591714,All
0.391428,0.591857,0.29716,0.591857,All
0.391428,0.592,0.297554,0.592,All
0.391535,0.592143,0.298045,0.592143,All
0.392157,0.592286,0.298392,0.592286,All
0.392549,0.592429,0.298594,0.592429,All
0.392729,0.592571,0.298955,0.592571,All
0.393415,0.592714,0.298955,0.592714,All
0.393873,0.592857,0.299389,0.592857,All
0.393873,0.593,0.299468,0.593,All
0.39419,0.593143,0.299736,0.593143,All
0.39419,0.593286,0.299737,0.593286,All
0.39419,0.593429,0.299737,0.593429,All
0.39419,0.593571,0.299744,0.593571,All
0.395425,0.593714,0.299766,0.593714,All
0.395425,0.593857,0.300026,0.593857,All
0.395783,0.594,0.300026,0.594,All
0.395783,0.594143,0.300431,0.594143,All
0.397467,0.594286,0.301077,0.594286,All
0.397467,0.594429,0.301077,0.594429,All
