iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1972,463.631,1,6.51049,0.629411,25.761,7.03098,32.0938,0.268,0.212209,0.243731,0.723374,0.350864,0.784777,0.352037,0.0665338
1973,455.506,1,6.51307,0.604674,25.5169,7.09406,31.3926,0.268,0.207044,0.25102,0.705058,0.364393,0.816853,0.348292,0.0650521
1974,455.869,1,6.54506,0.605556,26.1794,6.85035,30.5912,0.268,0.210134,0.270427,0.693292,0.385945,0.852119,0.351454,0.0636617
1975,458.685,1,6.58032,0.611738,25.7847,7.0868,29.8703,0.268,0.208611,0.280742,0.675738,0.428018,0.790714,0.354738,0.0632201
1976,452.172,1,6.60712,0.614427,26.2029,7.516,30.2508,0.268,0.21241,0.277994,0.658628,0.417181,0.841099,0.354886,0.0624934
1977,448.874,1,6.64116,0.616274,25.9554,7.81115,30.0438,0.268,0.211755,0.278076,0.641951,0.406618,0.806095,0.356232,0.0609111
1978,438.537,1,6.61696,0.609634,25.7786,7.52757,29.7399,0.268,0.206393,0.273702,0.625696,0.396322,0.823282,0.355014,0.061824
1979,455.765,1,6.65773,0.59753,26.5441,7.34875,30.6903,0.268,0.206276,0.270884,0.632493,0.415271,0.826124,0.354015,0.0630809
1980,446.225,1,6.61696,0.639865,26.0477,7.3694,30.9394,0.268,0.204744,0.290556,0.616478,0.414274,0.879334,0.352279,0.0639649
1981,446.538,1,6.60553,0.633915,26.3056,7.19907,29.6892,0.268,0.20487,0.283199,0.600868,0.403784,0.835735,0.349887,0.0641606
1982,441.9,1,6.59517,0.61733,26.054,7.2679,29.8905,0.268,0.211612,0.276028,0.600468,0.396315,0.83674,0.352908,0.062536
1983,429.278,1,6.61677,0.616596,25.4831,7.58377,28.2935,0.268,0.209877,0.269039,0.596118,0.38628,0.89015,0.357619,0.0609526
1984,432.786,1,6.63556,0.609442,25.3885,7.95949,27.1498,0.268,0.211538,0.262227,0.582721,0.387453,0.884846,0.354099,0.0602342
1985,433.067,1,6.62345,0.612628,25.3433,7.71064,27.3811,0.268,0.207266,0.259377,0.567966,0.378519,0.885021,0.356651,0.060762
1986,433.345,1,6.63222,0.61732,25.3635,8.55398,27.6678,0.268,0.20485,0.253645,0.578875,0.38993,0.861209,0.34762,0.0619566
1987,433.793,1,6.63915,0.624273,25.3417,8.02972,27.2945,0.268,0.207373,0.247222,0.600575,0.380056,0.813544,0.354786,0.0603878
1988,444.051,1,6.63517,0.619658,25.3396,7.9948,27.095,0.268,0.214857,0.245778,0.585368,0.370433,0.78931,0.352181,0.0629033
1989,445.598,1,6.62127,0.632408,25.5413,7.67477,27.0985,0.268,0.209417,0.265065,0.60389,0.37299,0.835115,0.351913,0.0630921
1990,445.634,1,6.61668,0.605552,25.6999,7.70834,27.6716,0.268,0.206074,0.283445,0.609491,0.407467,0.856415,0.352568,0.0620863
1991,440.734,1,6.62081,0.617707,25.1954,7.96152,27.2636,0.268,0.209829,0.276268,0.615551,0.39715,0.885388,0.355088,0.0626448
1992,456.733,1,6.61474,0.628841,25.4455,7.95897,27.9212,0.268,0.210379,0.269272,0.6211,0.395022,0.866283,0.350242,0.0652911
1993,449.383,1,6.59797,0.621869,25.7542,8.01947,28.184,0.268,0.2117,0.28366,0.623688,0.385019,0.835464,0.346339,0.0636379
1994,445.648,1,6.64538,0.631243,25.7337,7.89145,29.0062,0.268,0.20634,0.286876,0.609398,0.423498,0.884558,0.3522,0.0631835
1995,435.961,1,6.61861,0.606184,25.8042,8.00722,30.2414,0.268,0.206811,0.281449,0.601266,0.412775,0.898564,0.353899,0.0615837
1996,439.461,1,6.62267,0.620687,25.4194,8.30541,30.9115,0.268,0.210395,0.278057,0.622549,0.402323,0.896505,0.352462,0.0615179
1997,435.423,1,6.64721,0.619292,25.3109,8.11385,29.254,0.268,0.208818,0.272308,0.636566,0.392136,0.881836,0.355699,0.0599603
1998,440.419,1,6.61699,0.626447,25.9364,7.76677,29.5788,0.268,0.210253,0.281954,0.620447,0.384448,0.874689,0.349765,0.0619825
1999,435.875,1,6.61042,0.609154,26.0612,7.72822,30.1293,0.268,0.214745,0.274815,0.685363,0.374713,0.890002,0.348832,0.0605673
2000,440.678,1,6.59815,0.603475,25.6219,7.85341,29.9101,0.268,0.209308,0.284432,0.668009,0.369798,0.838626,0.347208,0.0610707
2001,437.786,1,6.61686,0.595018,25.2876,7.85628,30.736,0.268,0.207946,0.279129,0.663622,0.390038,0.826947,0.35149,0.0595697
2002,457.379,1,6.59532,0.599967,25.1973,7.83681,29.6229,0.268,0.210489,0.297118,0.656257,0.396436,0.795857,0.355149,0.0617393
2003,453.163,1,6.62414,0.598066,25.9478,7.13721,29.3972,0.268,0.205486,0.289595,0.63964,0.447899,0.818573,0.352042,0.0644795
2004,465.439,1,6.61365,0.587203,26.7493,6.95245,29.8312,0.268,0.205438,0.282262,0.623444,0.436558,0.751388,0.353815,0.0658327
2005,462.115,1,6.6023,0.605781,26.3686,7.1529,31.8398,0.268,0.202226,0.279805,0.612077,0.425504,0.772686,0.351102,0.0659389
2006,454.886,1,6.56062,0.621756,25.919,7.36586,30.868,0.268,0.203897,0.272721,0.669279,0.41473,0.790186,0.346935,0.0644972
2007,447.396,1,6.55932,0.628733,25.4835,7.45021,30.7173,0.268,0.206836,0.265815,0.652333,0.404229,0.810371,0.348637,0.0639555
2008,442.439,1,6.5865,0.599934,25.188,7.89498,31.9604,0.268,0.211111,0.277417,0.66719,0.412455,0.838372,0.349708,0.0623361
2009,446.562,1,6.60148,0.617564,25.575,7.88748,31.5369,0.268,0.219929,0.273692,0.650726,0.402011,0.867859,0.355388,0.0623509
2010,449.462,1,6.60658,0.630977,25.8117,7.46888,31.963,0.268,0.21436,0.281446,0.672249,0.395382,0.834221,0.355123,0.0609061
2011,443.345,1,6.60938,0.629083,26.0544,7.5317,33.0596,0.268,0.211738,0.27432,0.696818,0.424417,0.824682,0.354923,0.0593639
2012,449.897,1,6.61844,0.630153,26.099,7.27415,33.2847,0.268,0.212946,0.269643,0.736695,0.413671,0.806395,0.354064,0.0611744
2013,434.606,1,6.64111,0.628329,25.9823,7.37046,34.4263,0.268,0.207554,0.262815,0.722604,0.403196,0.836356,0.354217,0.0596254
2014,437.928,1,6.63175,0.65115,26.1305,7.33255,33.4989,0.268,0.209036,0.261897,0.738007,0.392987,0.817055,0.35824,0.0581156
2015,439.55,1,6.60726,0.661553,26.0543,7.41423,34.0638,0.268,0.212536,0.255266,0.71932,0.386047,0.828625,0.357118,0.0592143
2016,452.742,1,6.58573,0.65805,26.398,6.99758,33.6856,0.268,0.218725,0.257381,0.74776,0.376272,0.81943,0.354681,0.0632034
2017,447.735,1,6.58162,0.62266,26.5281,6.76514,33.4116,0.268,0.213187,0.275075,0.728826,0.389792,0.853888,0.35152,0.0629863
2018,447.511,1,6.60863,0.648426,26.3374,7.48759,32.9129,0.268,0.215176,0.26811,0.721275,0.379922,0.802513,0.355648,0.0613914
2019,439.665,1,6.61685,0.630249,25.8567,7.69598,31.8648,0.268,0.211439,0.261322,0.703012,0.395264,0.860334,0.352328,0.0606812
2020,447.278,1,6.618,0.623633,25.3391,8.16557,30.8965,0.268,0.210492,0.259919,0.685211,0.407782,0.824053,0.352561,0.0613218
2021,444.823,1,6.61324,0.632785,24.9112,8.16566,30.6765,0.268,0.211275,0.275618,0.667861,0.429064,0.870345,0.353895,0.0611666
2022,435.864,1,6.60508,0.634631,24.9125,8.5809,30.3525,0.268,0.210497,0.272596,0.650951,0.4182,0.877659,0.355361,0.0596178
2023,435.192,1,6.62013,0.614888,25.1299,8.21418,29.8333,0.268,0.210879,0.274396,0.634468,0.407611,0.9056,0.356737,0.0595399
2024,434.647,1,6.60827,0.609998,25.7372,7.84399,30.4381,0.268,0.210076,0.269082,0.618403,0.39729,0.882473,0.354673,0.0599886
2025,443.428,1,6.6078,0.609305,25.5283,8.1006,30.9849,0.268,0.210907,0.280494,0.602745,0.387231,0.875601,0.351983,0.062559
2026,445.532,1,6.60662,0.643514,25.5244,7.84756,31.0987,0.268,0.212393,0.289814,0.6071,0.377426,0.843912,0.35959,0.0609749
2027,436.152,1,6.57461,0.636475,25.6046,7.66047,31.109,0.268,0.215115,0.282475,0.610089,0.374183,0.852218,0.356611,0.0601504
2028,441.518,1,6.59014,0.627593,25.3397,7.88175,30.9025,0.268,0.213471,0.278139,0.594641,0.364708,0.813747,0.354449,0.061968
2029,442.863,1,6.58847,0.63998,25.8319,7.52477,31.7844,0.268,0.212775,0.295146,0.579584,0.382969,0.854664,0.354436,0.0624575
2030,443.742,1,6.57936,0.645607,25.7913,7.34201,31.3519,0.268,0.207388,0.30667,0.572847,0.394614,0.869448,0.354233,0.0614829
2031,444.747,1,6.61246,0.621049,25.6766,7.52796,30.6128,0.268,0.208351,0.311576,0.614134,0.384622,0.870782,0.355498,0.0610792
2032,443.295,1,6.58562,0.635926,25.5446,7.32935,29.6734,0.268,0.205436,0.309166,0.598584,0.39707,0.894042,0.350765,0.0640784
2033,441.159,1,6.59952,0.623541,26.1848,7.20227,30.9633,0.268,0.209434,0.305395,0.583428,0.387016,0.885963,0.350469,0.0633647
2034,444.277,1,6.61469,0.6281,26.1783,7.03908,30.3562,0.268,0.211126,0.305613,0.568655,0.403859,0.881696,0.352706,0.0641681
2035,431.867,1,6.61147,0.615065,26.3518,7.06101,31.7858,0.268,0.206285,0.297875,0.554256,0.397575,0.889133,0.348174,0.0625434
2036,450.419,1,6.62921,0.627574,26.9878,7.16502,31.6621,0.268,0.211204,0.292904,0.574884,0.400777,0.893271,0.357068,0.0631936
2037,435.047,1,6.59072,0.61488,26.6149,6.74407,30.864,0.268,0.207485,0.303159,0.607599,0.390629,0.902012,0.353064,0.0615935
2038,437.154,1,6.62174,0.64366,26.7161,7.08925,29.5512,0.268,0.210774,0.295483,0.592214,0.380738,0.893131,0.353907,0.0619032
2039,444.48,1,6.61905,0.637132,26.2846,7.42603,29.5321,0.268,0.205586,0.294257,0.578752,0.388524,0.889664,0.352292,0.0631935
2040,444.857,1,6.57071,0.631977,26.1838,7.15946,30.1464,0.268,0.210734,0.323565,0.615346,0.409131,0.902993,0.349302,0.0624999
2041,450.313,1,6.59596,0.608156,25.9952,7.67781,31.0177,0.268,0.205405,0.318781,0.616653,0.416027,0.916716,0.351368,0.0636091
2042,444.025,1,6.59799,0.613004,26.1437,7.33088,33.3555,0.268,0.209723,0.311911,0.601039,0.427425,0.90207,0.356095,0.0619985
2043,454.689,1,6.60464,0.621571,26.3258,7.19756,33.5889,0.268,0.204413,0.304631,0.610711,0.458894,0.887494,0.354576,0.0633635
2044,443.937,1,6.58899,0.604354,26.481,7.19524,32.5125,0.268,0.211095,0.304845,0.595247,0.447275,0.899368,0.35455,0.0617591
2045,448.283,1,6.57444,0.610439,26.7053,7.17884,32.4239,0.268,0.207221,0.315082,0.58924,0.435949,0.88985,0.352238,0.0627088
2046,451.637,1,6.59052,0.606965,26.1637,7.06175,31.8332,0.268,0.217053,0.307104,0.575241,0.441058,0.87076,0.358604,0.0623736
2047,445.579,1,6.57736,0.626701,25.8686,7.07978,29.5198,0.268,0.211557,0.299328,0.577149,0.429891,0.825545,0.351587,0.0609318
2048,446.677,1,6.60606,0.605302,26.2497,7.57076,29.4548,0.268,0.207445,0.291749,0.620982,0.419005,0.820616,0.348003,0.0624409
2049,448.324,1,6.58957,0.61991,25.8553,7.26248,28.6906,0.268,0.204641,0.284362,0.605258,0.408396,0.805081,0.348122,0.0646383
2050,449.218,1,6.59323,0.597588,25.4692,7.51779,28.9206,0.268,0.206903,0.277162,0.600781,0.398055,0.752497,0.353528,0.0630016
2051,443.453,1,6.61219,0.622943,25.3415,7.57012,29.3948,0.268,0.207534,0.272505,0.585568,0.387976,0.710152,0.353323,0.0614064
2052,449.549,1,6.66146,0.615633,25.3365,8.10726,29.0449,0.268,0.20701,0.273207,0.62683,0.378152,0.725646,0.354348,0.0608768
2053,447.749,1,6.62762,0.607023,25.8769,7.90841,28.4626,0.268,0.211671,0.26629,0.610958,0.389139,0.787337,0.353919,0.061932
2054,445.073,1,6.61593,0.640841,25.9451,7.87867,28.8739,0.268,0.213672,0.270602,0.595489,0.379286,0.827006,0.356042,0.0615035
2055,439.153,1,6.61742,0.621815,25.7092,7.96778,27.5583,0.268,0.208262,0.275397,0.58041,0.369682,0.844063,0.349256,0.0634929
2056,439.272,1,6.62051,0.612268,26.2444,7.71081,28.4906,0.268,0.20741,0.291573,0.644938,0.360321,0.890601,0.356129,0.0619308
2057,435.102,1,6.59363,0.638827,26.1037,7.43019,28.7272,0.268,0.204053,0.28419,0.633518,0.366568,0.873747,0.352694,0.0607175
2058,432.587,1,6.59565,0.618139,26.515,7.38319,28.907,0.268,0.207217,0.28001,0.617477,0.365384,0.88482,0.349473,0.0604063
2059,436.632,1,6.58905,0.601851,26.1382,7.75289,29.1086,0.268,0.208181,0.289099,0.601842,0.356133,0.906048,0.351565,0.0624642
2060,442.713,1,6.62928,0.6337,25.9285,7.72639,29.105,0.268,0.212162,0.290695,0.586603,0.354261,0.880461,0.352128,0.0624009
2061,448.071,1,6.60751,0.617492,26.0339,7.25176,29.451,0.268,0.210124,0.298816,0.57175,0.378931,0.844469,0.354034,0.0617823
2062,440.358,1,6.5829,0.615941,26.042,7.29257,29.0849,0.268,0.204803,0.29125,0.584901,0.378804,0.875869,0.352278,0.0618496
2063,441.266,1,6.58864,0.595718,25.5553,7.60157,29.5019,0.268,0.209556,0.283876,0.598384,0.369213,0.888381,0.354974,0.0628298
2064,437.404,1,6.62593,0.606678,26.1552,7.41063,31.2311,0.268,0.204768,0.276688,0.583692,0.383527,0.867458,0.353385,0.0612389
2065,440.08,1,6.61159,0.630112,25.6206,7.6192,30.8949,0.268,0.201744,0.269682,0.591156,0.373816,0.82857,0.353134,0.0606035
2066,437.838,1,6.6237,0.626464,25.5006,7.74018,29.6704,0.268,0.201646,0.267313,0.591923,0.364351,0.852416,0.351452,0.0619122
2067,442.315,1,6.59457,0.613424,26.2497,7.27301,30.3036,0.268,0.207885,0.287487,0.577579,0.377908,0.878739,0.351222,0.0628945
2068,446.216,1,6.57508,0.636992,25.836,7.16731,30.1388,0.268,0.202622,0.29937,0.580903,0.408466,0.871438,0.351355,0.0635781
2069,446.415,1,6.57618,0.619624,26.0751,7.36168,31.0113,0.268,0.200366,0.29179,0.611291,0.398124,0.829629,0.352596,0.0632084
2070,453.493,1,6.58645,0.638417,25.8205,7.33043,30.0309,0.268,0.204441,0.284402,0.595812,0.388043,0.811877,0.355451,0.0636113
2071,453.099,1,6.64644,0.636068,25.813,8.11861,29.3889,0.268,0.211531,0.295854,0.676657,0.386984,0.829353,0.355536,0.0623613
2072,446.514,1,6.63285,0.620845,25.1992,8.42873,28.1176,0.268,0.214074,0.292657,0.709184,0.377185,0.825085,0.358748,0.0607922
2073,444.039,1,6.61189,0.637195,25.5069,8.25866,28.324,0.268,0.208653,0.30065,0.691227,0.367635,0.843664,0.352568,0.0612511
2074,446.866,1,6.62568,0.610029,25.1051,8.43579,28.1826,0.268,0.207174,0.293038,0.673724,0.358326,0.828736,0.35103,0.063214
2075,445.909,1,6.65841,0.602097,24.7541,8.81238,28.1872,0.268,0.205738,0.288018,0.656665,0.368341,0.834512,0.350394,0.061958
2076,443.725,1,6.68478,0.628882,24.6528,8.85255,28.9571,0.268,0.206676,0.280725,0.640038,0.359014,0.816375,0.355208,0.0642002
2077,445.631,1,6.63159,0.639308,24.2313,9.34256,28.4279,0.268,0.212725,0.276566,0.623832,0.349924,0.783825,0.35154,0.0631286
2078,453.482,1,6.60471,0.625738,24.544,9.06426,27.4886,0.268,0.214183,0.269563,0.635077,0.380222,0.786228,0.35272,0.0636651
2079,443.839,1,6.65418,0.635923,24.0988,9.33165,27.3102,0.268,0.20876,0.262738,0.632876,0.370595,0.789758,0.354258,0.0620531
2080,440.225,1,6.66773,0.636578,24.1599,9.0701,27.8879,0.268,0.207784,0.271978,0.642672,0.361211,0.840154,0.356478,0.0611663
2081,437.41,1,6.64789,0.635183,24.266,9.18878,27.8284,0.268,0.209486,0.279106,0.659656,0.352065,0.877878,0.357514,0.0609348
2082,429.894,1,6.66688,0.611392,24.2872,9.43856,27.8509,0.268,0.207532,0.280463,0.642953,0.34315,0.850581,0.353784,0.0593919
2083,430.896,1,6.68135,0.649567,24.9306,9.01907,28.7527,0.268,0.211153,0.299034,0.626673,0.360251,0.859359,0.359037,0.0578881
2084,433.867,1,6.66417,0.655805,24.8712,9.09342,28.4749,0.268,0.211462,0.292763,0.632925,0.35113,0.835079,0.355676,0.0577163
2085,434.596,1,6.6714,0.627194,24.6574,9.01683,28.0108,0.268,0.211306,0.28535,0.616899,0.342239,0.866941,0.351882,0.060334
2086,449.079,1,6.61555,0.639568,24.2999,9.01832,27.0503,0.268,0.214633,0.281177,0.605801,0.388054,0.818258,0.35836,0.0614323
2087,447.284,2,6.61143,0.629162,24.2108,9.13111,27.5065,0.268,0.209199,0.301229,0.664493,0.418853,0.805629,0.356436,0.0598768
2088,455.764,2,6.60689,0.604409,24.2129,8.73461,28.3365,0.268,0.206327,0.293602,0.665695,0.422575,0.802547,0.354238,0.0605075
2089,451.825,2,6.60869,0.608421,24.2816,8.54754,28.4434,0.268,0.207515,0.306718,0.633703,0.46572,0.83833,0.355134,0.0586485
2090,451.094,2,6.57964,0.641108,24.6921,8.61907,28.9254,0.268,0.212105,0.322125,0.623268,0.44627,0.823568,0.353739,0.0590406
2091,440.764,2,6.57927,0.642422,25.2968,7.68685,30.5956,0.268,0.208386,0.326754,0.608581,0.430464,0.814359,0.352793,0.0586427
2092,437.386,2,6.61316,0.647465,25.7005,7.78514,30.3889,0.268,0.204233,0.313272,0.649896,0.420902,0.848494,0.352973,0.0575628
2093,438.552,2,6.60496,0.661344,25.4835,7.73876,29.8817,0.268,0.202952,0.302633,0.660737,0.415645,0.861614,0.350688,0.0586895
2094,439.804,2,6.6073,0.64248,25.8124,7.70385,30.9616,0.268,0.206158,0.292729,0.664246,0.458788,0.886107,0.352278,0.0586913
2095,446.39,2,6.6159,0.643467,26.3545,7.55372,32.1564,0.268,0.208641,0.293364,0.628691,0.464138,0.871467,0.356378,0.0606458
2096,446.21,2,6.62483,0.646819,26.1716,7.58506,30.9754,0.268,0.20135,0.293614,0.624841,0.448981,0.869011,0.35195,0.0616685
2097,449.749,2,6.62548,0.660998,26.1636,7.54572,31.1186,0.268,0.201789,0.29005,0.633303,0.473915,0.889007,0.354905,0.0619556
2098,439.843,2,6.60114,0.65029,26.1868,7.41215,31.4199,0.268,0.20289,0.296046,0.611275,0.47598,0.876355,0.355883,0.0601287
2099,434.106,2,6.60235,0.627878,26.0683,7.39288,31.005,0.268,0.204824,0.290052,0.56463,0.451283,0.872831,0.353574,0.0596591
2100,438.466,2,6.58735,0.623191,25.6934,7.43453,30.4591,0.268,0.207382,0.293741,0.547825,0.432629,0.864158,0.354455,0.058973
2101,436.033,2,6.58805,0.60424,25.6718,7.45175,29.9159,0.268,0.206071,0.29656,0.565525,0.421561,0.86864,0.355102,0.0586084
2102,434.55,2,6.61824,0.610944,26.0148,7.59057,30.4212,0.268,0.205076,0.296318,0.543156,0.421924,0.863898,0.35441,0.0589794
2103,440.068,2,6.61608,0.627404,26.0142,7.6893,29.8475,0.268,0.20525,0.295378,0.555134,0.422671,0.874981,0.350517,0.0601465
2104,439.099,2,6.61283,0.62113,25.8987,7.69707,30.2093,0.268,0.206763,0.305963,0.523425,0.416453,0.872603,0.353526,0.0603034
2105,440.383,2,6.604,0.622379,25.8795,7.79694,30.34,0.268,0.206342,0.30594,0.521503,0.42341,0.870496,0.352195,0.0604094
2106,441.818,2,6.59538,0.618896,25.672,7.76878,29.4512,0.268,0.209312,0.302111,0.524097,0.423852,0.846982,0.352017,0.0603885
2107,434.453,2,6.59438,0.624072,25.6227,7.73534,29.1697,0.268,0.210515,0.302799,0.533745,0.410025,0.843631,0.353086,0.0595299
2108,455.018,2,6.59898,0.631469,25.8589,7.54896,29.0977,0.268,0.210065,0.301809,0.53952,0.399191,0.830508,0.354585,0.0612896
2109,452.261,2,6.60424,0.631481,25.9275,7.50977,29.2514,0.268,0.209268,0.302402,0.536158,0.396774,0.831426,0.355324,0.0618428
2110,448.686,2,6.61526,0.626914,25.8282,7.59925,28.789,0.268,0.206205,0.305142,0.533006,0.398249,0.811597,0.353284,0.0619224
2111,447.245,2,6.61954,0.629805,25.8306,7.61336,28.887,0.268,0.205129,0.309305,0.54522,0.400841,0.823141,0.352609,0.0621449
2112,446.892,2,6.62461,0.618992,25.7818,7.84049,29.5483,0.268,0.205189,0.309242,0.55376,0.398466,0.826713,0.351576,0.0617159
2113,435.618,2,6.62542,0.627967,25.5913,7.94905,29.7494,0.268,0.2057,0.30667,0.557273,0.401954,0.843672,0.352542,0.0603706
2114,444.494,2,6.62716,0.629119,25.6196,8.05972,29.797,0.268,0.205005,0.30699,0.565066,0.416656,0.838786,0.352919,0.0600953
2115,442.936,2,6.62627,0.62739,25.6489,7.99022,29.7019,0.268,0.205752,0.310819,0.561726,0.425679,0.838895,0.353879,0.0596612
2116,446.567,2,6.62646,0.626468,25.6476,7.94979,29.927,0.268,0.207169,0.311531,0.560929,0.429155,0.846337,0.355365,0.0595607
2117,443.265,2,6.628,0.626563,25.7258,7.92156,29.9234,0.268,0.207317,0.307272,0.564578,0.429903,0.849494,0.356051,0.0596314
2118,440.467,2,6.62435,0.628869,25.8414,7.80253,30.1975,0.268,0.20815,0.306237,0.559754,0.429081,0.857824,0.355624,0.0598324
2119,439.052,2,6.62546,0.631061,25.8492,7.78238,30.194,0.268,0.207048,0.30479,0.569319,0.424738,0.861185,0.355382,0.0598457
2120,437.25,2,6.62785,0.632077,25.8165,7.79967,30.3828,0.268,0.20651,0.303147,0.571327,0.432453,0.863472,0.355848,0.059598
2121,443.13,2,6.62533,0.632521,25.875,7.78033,30.3457,0.268,0.206948,0.300812,0.573158,0.434496,0.862869,0.355296,0.0599252
2122,438.115,2,6.61667,0.629154,25.8932,7.74878,30.3277,0.268,0.207352,0.302284,0.571302,0.430357,0.860115,0.3547,0.0597546
2123,435.764,2,6.61758,0.623995,25.9109,7.74366,30.2947,0.268,0.206921,0.302245,0.565292,0.42685,0.859875,0.354593,0.0598637
2124,450.594,2,6.61556,0.619128,25.8789,7.79835,30.239,0.268,0.206772,0.303589,0.562313,0.426982,0.858825,0.354047,0.0602123
2125,439.059,2,6.61158,0.619579,25.8462,7.80408,30.1548,0.268,0.206365,0.303024,0.560821,0.426272,0.855934,0.353626,0.0602383
2126,441.218,2,6.60826,0.621005,25.8768,7.79533,30.182,0.268,0.206374,0.298143,0.561539,0.426559,0.85348,0.353406,0.0603797
2127,450.801,2,6.60705,0.61746,25.8144,7.82654,30.0392,0.268,0.206415,0.297633,0.557729,0.424637,0.849254,0.352815,0.0608775
2128,432.992,2,6.60925,0.619161,25.8419,7.80726,29.8805,0.268,0.206775,0.293753,0.55404,0.420344,0.84987,0.352533,0.0608478
2129,435.541,2,6.61021,0.617295,25.8143,7.81311,29.7596,0.268,0.206398,0.28939,0.552197,0.417667,0.851475,0.352476,0.060894
2130,443.704,2,6.61107,0.616062,25.8033,7.83202,29.5828,0.268,0.206841,0.288039,0.553633,0.414847,0.84899,0.352014,0.0609062
2131,438.94,2,6.61289,0.615045,25.7512,7.86924,29.4415,0.268,0.207088,0.286915,0.556641,0.413788,0.848226,0.352752,0.0606645
2132,444.139,2,6.60761,0.614189,25.7041,7.85954,29.4082,0.268,0.207659,0.285847,0.561006,0.409887,0.847811,0.352956,0.0606404
2133,447.896,2,6.60648,0.613772,25.6685,7.84072,29.4496,0.268,0.208033,0.284943,0.563075,0.408891,0.846947,0.353469,0.0607276
2134,436.529,2,6.60681,0.614693,25.6814,7.83487,29.5127,0.268,0.208029,0.28572,0.566385,0.409461,0.8503,0.353924,0.0605775
2135,444.158,2,6.60519,0.615246,25.6911,7.82459,29.5658,0.268,0.208388,0.28583,0.570548,0.408275,0.853152,0.35372,0.0606797
2136,442.986,2,6.60641,0.615423,25.7034,7.83872,29.5288,0.268,0.208658,0.285187,0.570997,0.406639,0.852917,0.353676,0.0606327
2137,435.523,2,6.61018,0.6152,25.7166,7.83691,29.5082,0.268,0.208594,0.284629,0.57437,0.406505,0.852786,0.353899,0.0604573
2138,445.013,2,6.61055,0.615041,25.7195,7.83628,29.4979,0.268,0.208689,0.284651,0.575333,0.406685,0.852525,0.353941,0.0604587
2139,436.321,2,6.61056,0.615254,25.7216,7.83109,29.4867,0.268,0.2087,0.284419,0.575487,0.40635,0.852821,0.35393,0.060452
2140,441.088,2,6.61078,0.615286,25.7203,7.82747,29.4959,0.268,0.208656,0.284243,0.576507,0.405873,0.852679,0.353982,0.0604351
2141,442.426,2,6.61092,0.615497,25.7193,7.82313,29.5145,0.268,0.208579,0.284062,0.577141,0.405691,0.851589,0.353982,0.0603962
2142,439.339,2,6.61102,0.615551,25.7135,7.82138,29.521,0.268,0.208545,0.283952,0.577646,0.405807,0.851016,0.354061,0.0603491
2143,438.461,2,6.61185,0.615737,25.7257,7.81885,29.534,0.268,0.208672,0.283801,0.57762,0.405579,0.850879,0.354188,0.0603272
2144,443.911,2,6.61218,0.615668,25.7337,7.81616,29.5576,0.268,0.208674,0.283644,0.577723,0.404804,0.850226,0.354138,0.060334
