iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1166,766.655,1,5.26776,0.636305,20.0612,6.81304,22.4631,0.207391,0.248185,0.705143,0.348087,0.997578,0.303532,0.0610928
1167,759.723,1,5.2526,0.624266,20.1175,6.47214,22.5047,0.207899,0.253974,0.687288,0.349944,0.998276,0.30332,0.0607188
1168,757.642,1,5.26178,0.616146,20.2096,6.30251,22.5485,0.207033,0.251224,0.692268,0.346265,0.998708,0.301055,0.0616417
1169,752.077,1,5.25492,0.635458,20.2108,6.14701,22.5518,0.205927,0.252836,0.677047,0.348752,0.999,0.302945,0.0608988
1170,755.273,1,5.2529,0.621778,20.3686,6.05526,22.7802,0.204377,0.251142,0.67572,0.347522,0.998754,0.301994,0.0611588
1171,762.224,1,5.25963,0.623789,20.4155,5.91029,22.8613,0.204754,0.254264,0.684968,0.352769,0.998657,0.300536,0.0629788
1172,752.715,1,5.27286,0.622054,20.4106,6.18587,22.8901,0.208553,0.253547,0.667624,0.353525,0.999,0.300649,0.0634273
1173,753.024,1,5.284,0.626045,20.2659,6.41169,22.716,0.205332,0.250622,0.714481,0.349497,0.999,0.302773,0.0622223
1174,755.489,1,5.2562,0.620316,20.4416,6.51602,22.9166,0.209967,0.249167,0.725049,0.347274,0.999,0.296513,0.0626668
1175,748.525,1,5.27458,0.608101,20.3079,6.40946,22.7922,0.211039,0.249015,0.70669,0.343265,0.999,0.302403,0.06108
1176,755.255,1,5.25982,0.609425,20.3122,6.38029,22.8028,0.210519,0.249835,0.688796,0.342006,0.999,0.304786,0.0627378
1177,764.153,1,5.26819,0.58913,20.3267,6.26951,22.8273,0.211444,0.24684,0.684261,0.339109,0.9983,0.304017,0.0621585
1178,767.187,1,5.27314,0.580093,20.3211,6.52071,22.8506,0.214032,0.244635,0.730381,0.336056,0.998411,0.301026,0.0635404
1179,767.185,1,5.25504,0.617364,20.3368,6.18243,22.9332,0.218249,0.253283,0.711887,0.343584,0.998704,0.310563,0.0622032
1180,754.862,1,5.27121,0.594331,20.4339,6.2192,22.9637,0.212722,0.24687,0.693862,0.339733,0.998982,0.302724,0.0622276
1181,755.828,1,5.27595,0.602133,20.3738,6.37812,22.8837,0.207336,0.245134,0.676293,0.337056,0.999,0.299246,0.0637646
1182,753.864,1,5.26951,0.600361,20.4305,5.96262,23.0156,0.203924,0.247913,0.659169,0.341995,0.999,0.30023,0.0629484
1183,751.036,1,5.24336,0.621047,20.3931,5.84119,22.9734,0.214982,0.253569,0.642478,0.34874,0.999,0.303584,0.0618131
1184,753.551,1,5.25669,0.610517,20.4156,6.05669,23.0246,0.214658,0.255462,0.651551,0.350065,0.999,0.301783,0.0622074
1185,751.334,1,5.27804,0.603405,20.4151,6.16,22.9932,0.209379,0.253704,0.696913,0.344365,0.999,0.302307,0.0613256
1186,752.095,1,5.28583,0.628438,20.4852,6.38018,23.0934,0.204252,0.255593,0.679267,0.346713,0.998908,0.299827,0.061168
1187,754.153,1,5.2548,0.6105,20.4798,6.03746,23.0937,0.20475,0.257603,0.664117,0.349945,0.998804,0.299838,0.0612718
1188,764.136,1,5.24182,0.605107,20.3352,6.19579,22.887,0.208723,0.260101,0.66713,0.350115,0.998632,0.303342,0.0628633
1189,755.281,1,5.25202,0.633402,20.2675,6.20822,22.7241,0.203438,0.257012,0.663597,0.345008,0.998861,0.302197,0.061598
1190,759.132,1,5.23916,0.635976,20.2782,5.94249,22.7605,0.206225,0.25551,0.653637,0.344513,0.99888,0.304847,0.0624393
1191,760.301,1,5.24197,0.622017,20.3255,6.18939,22.836,0.207179,0.26123,0.69528,0.352188,0.999,0.301863,0.0638202
1192,761.288,1,5.27501,0.620912,20.3572,6.16211,22.936,0.204088,0.263076,0.68981,0.355125,0.999,0.298352,0.0649247
1193,766.021,1,5.27906,0.633817,20.2463,6.31215,22.7105,0.206991,0.263647,0.68767,0.357292,0.999,0.302765,0.0647221
1194,764.612,1,5.24256,0.630539,20.2922,6.21645,22.8475,0.205385,0.267117,0.707262,0.361896,0.999,0.306267,0.0636142
1195,765.967,1,5.23856,0.636522,20.404,6.19881,23.0384,0.201063,0.268175,0.689354,0.362705,0.998734,0.303079,0.0637514
1196,770.354,1,5.27916,0.633256,20.4816,6.34689,23.0809,0.206367,0.271262,0.684805,0.359328,0.998769,0.302727,0.0647809
1197,765.472,1,5.27955,0.641959,20.456,6.46385,23.0733,0.206243,0.273657,0.685112,0.358314,0.998924,0.302458,0.0637779
1198,762.639,1,5.27174,0.612223,20.4668,6.32505,23.0726,0.201021,0.273713,0.683081,0.357411,0.999,0.294799,0.0668516
1199,771.964,1,5.28444,0.617434,20.4326,6.67107,23.085,0.202487,0.273111,0.684037,0.358005,0.999,0.294666,0.0683982
1200,769.682,1,5.28779,0.6156,20.5313,6.47756,23.2776,0.205919,0.269924,0.676268,0.355867,0.999,0.297901,0.0669171
1201,772.424,1,5.2694,0.619253,20.4694,6.71017,23.1518,0.200705,0.272075,0.69606,0.355956,0.999,0.297744,0.0679234
1202,771.157,1,5.28181,0.608101,20.4732,6.4945,23.1236,0.204303,0.276765,0.678435,0.36288,0.998942,0.298573,0.0671784
1203,762.64,1,5.26694,0.601864,20.6247,6.21256,23.2715,0.200334,0.286572,0.661257,0.375396,0.999,0.298874,0.0663076
1204,762.392,1,5.29015,0.610787,20.729,6.12818,23.4632,0.209833,0.296024,0.644514,0.386262,0.999,0.296931,0.0659182
1205,766.774,1,5.27199,0.587461,20.6602,6.38697,23.369,0.216368,0.295973,0.628194,0.383807,0.998999,0.300878,0.064282
1206,766.064,1,5.25637,0.595751,20.4535,6.3185,23.0642,0.216428,0.291326,0.612288,0.37932,0.998762,0.304211,0.0630871
1207,765.992,1,5.26167,0.582232,20.4967,6.36982,23.1584,0.211734,0.287619,0.600766,0.377915,0.998828,0.302413,0.0635831
1208,764.949,1,5.28066,0.599393,20.665,6.14551,23.411,0.216132,0.291366,0.585554,0.384692,0.998998,0.305497,0.0630994
1209,757.429,1,5.24956,0.616156,20.5736,6.13778,23.3271,0.214221,0.289869,0.570728,0.38453,0.999,0.303075,0.0628854
1210,761.798,1,5.26956,0.615931,20.6674,5.85864,23.4603,0.20977,0.291823,0.556277,0.385212,0.999,0.301074,0.0646957
1211,762.089,1,5.28582,0.620057,20.8256,6.24528,23.7423,0.204459,0.29608,0.552561,0.391725,0.999,0.304436,0.0647609
1212,771.986,1,5.25592,0.651362,20.711,6.14221,23.5299,0.207427,0.293504,0.564034,0.387976,0.998969,0.305473,0.0659104
1213,770.396,1,5.28378,0.63045,20.6513,6.21176,23.5191,0.207288,0.289731,0.561069,0.387046,0.998995,0.301294,0.0666012
1214,774.83,1,5.26354,0.61423,20.7117,6.31634,23.6159,0.203583,0.288753,0.566505,0.38501,0.998887,0.299883,0.0681411
1215,773.843,1,5.28832,0.603303,20.6221,6.34203,23.4789,0.201838,0.291342,0.607177,0.385864,0.999,0.296502,0.0689351
1216,774.045,1,5.27269,0.618331,20.5958,6.44208,23.396,0.206879,0.288913,0.656663,0.38046,0.999,0.302365,0.0671896
1217,765.829,1,5.26581,0.616147,20.6676,6.32956,23.6414,0.211614,0.289103,0.640036,0.380963,0.998821,0.298325,0.0654884
1218,767.231,1,5.27741,0.627603,20.5047,6.41915,23.3724,0.209035,0.285545,0.62383,0.381452,0.998836,0.301511,0.0647682
1219,770.764,1,5.26946,0.605861,20.5295,6.46907,23.4003,0.203742,0.279271,0.608034,0.373274,0.998594,0.304384,0.0650691
1220,756.046,1,5.27312,0.620196,20.4057,6.33526,23.2423,0.200732,0.273659,0.619708,0.372566,0.999,0.305406,0.0634215
1221,755.377,1,5.27902,0.622803,20.4787,6.20681,23.3342,0.200477,0.272206,0.623541,0.371021,0.999,0.301373,0.0624936
1222,758.43,1,5.26277,0.63158,20.6843,6.23706,23.6743,0.207693,0.273837,0.629985,0.37261,0.999,0.302778,0.0629613
1223,756.936,1,5.23967,0.632269,20.5219,6.11038,23.4973,0.211679,0.277358,0.614034,0.375706,0.999,0.306432,0.0615483
1224,753.041,1,5.2322,0.614267,20.4546,6.09033,23.4686,0.206571,0.271073,0.624777,0.366193,0.99898,0.305277,0.0601151
1225,759.848,1,5.24895,0.615884,20.4572,5.98689,23.415,0.207111,0.270566,0.636294,0.365037,0.999,0.302156,0.0630254
1226,765.613,1,5.24269,0.618081,20.5027,6.32868,23.4621,0.205444,0.27136,0.654107,0.366775,0.99869,0.305445,0.062623
1227,763.361,1,5.24673,0.615193,20.4601,6.13688,23.4979,0.210224,0.270959,0.656118,0.362526,0.998683,0.303644,0.0621173
1228,766.495,1,5.29234,0.60555,20.521,6.1126,23.475,0.207341,0.266978,0.672434,0.359371,0.998748,0.295955,0.0651459
1229,761.395,1,5.27084,0.624557,20.5435,6.14659,23.6084,0.208064,0.267622,0.655408,0.360464,0.998879,0.298979,0.0634963
1230,756.957,1,5.26344,0.598851,20.3515,6.04151,23.3443,0.209353,0.268705,0.638813,0.361692,0.999,0.298796,0.0635005
1231,755.029,1,5.25533,0.608599,20.3712,6.37866,23.3469,0.206226,0.26362,0.661798,0.354063,0.999,0.298602,0.0628769
1232,762.286,1,5.26193,0.593737,20.3314,6.18564,23.3582,0.206626,0.26792,0.645041,0.359685,0.998799,0.302232,0.0639287
1233,755.869,1,5.26574,0.617578,20.3024,6.15286,23.3026,0.207715,0.274983,0.628708,0.363566,0.999,0.304738,0.0631096
1234,763.746,1,5.2742,0.604019,20.3546,6.23051,23.5447,0.203517,0.275891,0.612789,0.362678,0.998847,0.302338,0.0644093
1235,768.025,1,5.26676,0.605765,20.3264,6.55029,23.4986,0.208789,0.278527,0.608408,0.369724,0.998946,0.304853,0.064764
1236,764.002,1,5.26915,0.612057,20.4249,6.42574,23.5631,0.210619,0.275101,0.645952,0.366961,0.999,0.305717,0.0635446
1237,767.577,1,5.28081,0.622763,20.5333,6.17294,23.7091,0.207761,0.272542,0.629597,0.370261,0.99898,0.303028,0.0655224
1238,760.382,1,5.28412,0.605985,20.5764,6.11221,23.731,0.2025,0.270548,0.613655,0.366361,0.999,0.299622,0.0655166
1239,761.267,1,5.28689,0.598074,20.7187,6.09864,24.0129,0.204397,0.275249,0.598117,0.368038,0.999,0.29871,0.0656606
1240,766.435,1,5.28793,0.596403,20.8057,6.12762,24.175,0.200576,0.276985,0.582972,0.372048,0.999,0.297781,0.0677681
1241,768.183,1,5.25915,0.649096,20.7146,5.90878,24.0335,0.197554,0.276098,0.599532,0.375419,0.998891,0.299191,0.0664103
1242,760.302,1,5.25353,0.650729,20.6604,6.07665,23.9051,0.202684,0.274973,0.584351,0.375656,0.999,0.30165,0.0647287
1243,754.55,1,5.27578,0.619621,20.6024,5.83031,23.814,0.198263,0.270979,0.576385,0.368745,0.999,0.298486,0.0636995
1244,766.048,1,5.26017,0.616741,20.7001,5.71473,23.9335,0.204301,0.272345,0.569139,0.370852,0.998753,0.300708,0.0652104
1245,759.862,1,5.2675,0.607812,20.5524,6.11668,23.68,0.205996,0.268066,0.626164,0.367506,0.998891,0.305021,0.0635593
1246,762.557,1,5.27706,0.620628,20.5414,6.38964,23.6721,0.207764,0.268654,0.634263,0.368231,0.998991,0.302845,0.0635962
1247,763.549,1,5.30405,0.607361,20.6249,6.08211,23.8018,0.205071,0.270541,0.618204,0.37014,0.998851,0.299683,0.0645325
1248,764.498,1,5.24781,0.632745,20.7099,5.76553,23.9437,0.210178,0.263691,0.60255,0.360767,0.998676,0.306994,0.0630092
1249,762.76,1,5.25383,0.626212,20.6887,5.93156,23.9494,0.207897,0.265141,0.590262,0.362627,0.998832,0.301964,0.0640949
1250,761.523,1,5.24667,0.614354,20.8261,5.93215,24.2305,0.208055,0.269426,0.610187,0.368659,0.999,0.306829,0.0628135
1251,758.604,1,5.27428,0.611989,20.7143,5.83751,24.0994,0.207373,0.26464,0.594737,0.365039,0.998614,0.304024,0.0618994
1252,766.893,1,5.23245,0.598716,20.7993,5.80163,24.314,0.205536,0.268242,0.582935,0.369548,0.998549,0.303712,0.0640315
1253,766.038,1,5.26821,0.592502,20.868,5.86272,24.3633,0.2086,0.266344,0.568174,0.366453,0.998373,0.304738,0.0633833
1254,764.769,1,5.2968,0.59947,20.9214,5.97834,24.4036,0.208238,0.269011,0.559237,0.3742,0.998262,0.300097,0.0633734
1255,763.885,1,5.25206,0.590456,20.9286,5.8752,24.4301,0.207469,0.269539,0.618097,0.369586,0.998515,0.303847,0.0622365
1256,760.436,1,5.27609,0.597836,20.9576,5.9739,24.4055,0.21041,0.271812,0.602446,0.368625,0.998516,0.304551,0.0612191
1257,765.76,1,5.24384,0.616666,20.9496,5.68092,24.3641,0.213064,0.267693,0.627734,0.365939,0.998288,0.305297,0.0616756
1258,765.808,1,5.27592,0.617816,20.9341,5.62491,24.3124,0.207669,0.263508,0.61184,0.358826,0.997528,0.29804,0.0631973
1259,767.307,1,5.24958,0.653575,20.9081,5.63692,24.3696,0.203147,0.264058,0.596348,0.359696,0.997961,0.302399,0.0641448
1260,770.067,1,5.2504,0.631898,20.9386,5.49923,24.3844,0.203937,0.265771,0.581248,0.360539,0.997567,0.300947,0.0645522
1261,767.153,1,5.25116,0.653355,21.0424,5.56429,24.6747,0.20093,0.262941,0.56653,0.3525,0.997077,0.30674,0.0629177
1262,774.063,1,5.23985,0.644501,21.07,5.67946,24.6768,0.20532,0.256284,0.604241,0.343575,0.997213,0.305586,0.0638677
1263,779.162,1,5.25328,0.655824,20.927,5.50141,24.6111,0.203379,0.257253,0.609123,0.341091,0.996095,0.304227,0.0642249
1264,781.533,1,5.24454,0.634945,20.8449,6.03421,24.3662,0.210342,0.259666,0.655713,0.346456,0.997061,0.301743,0.0656494
1265,769.343,1,5.27349,0.61143,20.7375,6.33408,24.245,0.212212,0.257513,0.63911,0.34541,0.997839,0.302292,0.0639871
1266,764.012,1,5.2708,0.610667,20.6364,6.33193,24.0805,0.211976,0.255502,0.622927,0.344008,0.997993,0.303881,0.0623669
1267,768.061,1,5.26609,0.600019,20.8884,5.92345,24.4286,0.207036,0.259483,0.607154,0.349529,0.998035,0.299258,0.0649769
1268,770.099,1,5.22757,0.626295,20.7712,5.71382,24.1847,0.208165,0.265618,0.591781,0.355847,0.998198,0.302981,0.065214
1269,764.896,1,5.2239,0.608716,20.7103,5.88033,24.0302,0.209504,0.271834,0.576797,0.368773,0.998206,0.29788,0.0638758
1270,761.175,1,5.25325,0.598186,20.7207,5.75089,24.0553,0.204199,0.27003,0.562192,0.36697,0.998126,0.297808,0.0628864
1271,769.502,1,5.24429,0.617814,20.9044,5.84853,24.4444,0.212108,0.266837,0.552282,0.36209,0.997934,0.303638,0.0637185
1272,759.413,1,5.23757,0.610787,20.7542,5.8954,24.2012,0.210313,0.262726,0.542766,0.35476,0.998239,0.305769,0.0621051
1273,759.528,1,5.27871,0.601168,20.8918,5.84743,24.363,0.204988,0.267021,0.552484,0.35692,0.998522,0.298027,0.0638473
1274,762.284,1,5.25901,0.631186,20.9833,5.80816,24.5462,0.209232,0.26549,0.626205,0.35552,0.998388,0.297766,0.0629017
1275,763.018,1,5.22759,0.618209,20.9474,5.87643,24.5255,0.209745,0.263742,0.640369,0.35,0.998282,0.299481,0.0624674
1276,763.81,1,5.22664,0.626622,20.9673,5.55105,24.608,0.214792,0.266575,0.624155,0.350224,0.998387,0.304954,0.0620437
1277,765.058,1,5.20478,0.634337,20.9711,5.53268,24.7317,0.214153,0.261469,0.608351,0.342937,0.998645,0.302934,0.0640689
1278,765.407,1,5.19925,0.630128,21.053,5.62132,24.8459,0.214065,0.260746,0.641205,0.343177,0.998668,0.306113,0.0631237
1279,762.951,1,5.20454,0.641551,21.0204,5.52621,24.827,0.220897,0.25454,0.624969,0.336932,0.998681,0.311933,0.0617867
1280,750.521,1,5.24934,0.62535,21.0827,5.47946,24.9198,0.215304,0.254037,0.609145,0.334573,0.999,0.305335,0.0616632
1281,752.98,1,5.23606,0.640495,21.2199,5.59652,25.1463,0.212752,0.257932,0.600768,0.339934,0.999,0.303058,0.0625831
1282,751.213,1,5.23532,0.628553,21.1836,5.26364,24.996,0.215444,0.25497,0.620921,0.338895,0.998928,0.302624,0.0609984
1283,757.575,1,5.2484,0.639429,21.2098,5.37429,25.1512,0.211017,0.259551,0.633499,0.344939,0.998765,0.301175,0.0621678
1284,757.262,1,5.23902,0.630933,21.2845,5.4712,25.3088,0.209189,0.271587,0.661202,0.357338,0.999,0.302296,0.0619626
1285,749.379,1,5.22762,0.642086,21.2173,5.48661,25.2009,0.208171,0.271444,0.667519,0.355382,0.999,0.304491,0.0603936
1286,755.914,1,5.22783,0.65048,21.39,5.3225,25.472,0.209761,0.269913,0.650617,0.350799,0.999,0.312509,0.0603986
1287,750.219,1,5.25001,0.63352,21.4591,5.54559,25.6113,0.212335,0.270495,0.634143,0.350668,0.998952,0.305998,0.0592924
1288,752.216,1,5.25575,0.659964,21.4921,5.49054,25.6693,0.212572,0.266732,0.618086,0.348642,0.999,0.306466,0.0613964
1289,758.423,1,5.22194,0.649642,21.5598,5.35851,25.8251,0.213973,0.272216,0.602436,0.353473,0.998832,0.306148,0.0613915
1290,757.842,1,5.22976,0.647512,21.5889,5.1615,25.8092,0.210312,0.27052,0.587182,0.349372,0.999,0.308143,0.0626652
1291,754.881,1,5.21078,0.621295,21.3994,5.2093,25.4363,0.2051,0.270689,0.572314,0.349386,0.998928,0.301949,0.0624899
1292,750.592,1,5.19127,0.62984,21.5186,4.96781,25.5896,0.210543,0.268235,0.557823,0.345325,0.998976,0.3028,0.0617663
1293,747.739,1,5.20782,0.628227,21.4361,5.04996,25.4682,0.206548,0.269426,0.570732,0.346391,0.999,0.301857,0.0617371
1294,754.542,1,5.25737,0.624101,21.6797,5.50488,25.7812,0.206153,0.262604,0.60694,0.33762,0.998534,0.301088,0.0615161
1295,753.077,1,5.23893,0.613833,21.6439,5.45801,25.6816,0.211325,0.255955,0.639311,0.329072,0.998957,0.304449,0.0612976
1296,755.242,1,5.22015,0.622956,21.6256,5.43067,25.6784,0.205975,0.250629,0.642328,0.324042,0.998974,0.300978,0.0635018
1297,754.7,1,5.25197,0.639329,21.5528,5.39086,25.5598,0.203509,0.254892,0.626064,0.326347,0.999,0.309316,0.0628381
1298,749.798,1,5.24063,0.621023,21.4022,5.43578,25.42,0.211257,0.258899,0.610211,0.332725,0.999,0.305009,0.0619978
1299,751.23,1,5.23931,0.607746,21.3127,5.37418,25.2565,0.209872,0.265037,0.594761,0.338236,0.999,0.303779,0.0620967
1300,747.957,1,5.2623,0.621662,21.3307,5.3323,25.3115,0.213139,0.265161,0.608208,0.338713,0.999,0.30247,0.0617228
1301,760.148,1,5.24231,0.638673,21.3994,5.26519,25.4435,0.212151,0.263668,0.592807,0.335773,0.998945,0.308589,0.0633867
1302,751.735,1,5.2419,0.633189,21.387,5.1492,25.4467,0.206779,0.263814,0.577797,0.33214,0.999,0.306919,0.0627239
1303,749.421,1,5.23901,0.601299,21.4162,5.14573,25.4641,0.201543,0.261691,0.590717,0.331082,0.999,0.300054,0.0632115
1304,755.676,1,5.25057,0.627395,21.5004,5.71165,25.6086,0.202189,0.256572,0.575759,0.323572,0.999,0.303364,0.0649287
1305,755.651,1,5.25575,0.659396,21.5926,5.35765,25.744,0.204679,0.255168,0.561181,0.323554,0.998837,0.302679,0.0639731
1306,759.378,1,5.23158,0.619477,21.5809,5.45199,25.6533,0.204827,0.253227,0.550557,0.320575,0.999,0.300567,0.0668263
1307,758.948,1,5.24928,0.640102,21.6332,5.35027,25.7221,0.205532,0.255288,0.536616,0.322217,0.999,0.299823,0.0677895
1308,756.305,1,5.24748,0.664962,21.6199,5.36114,25.7873,0.212433,0.254388,0.541713,0.31856,0.999,0.302763,0.0662952
1309,763.672,1,5.23472,0.646932,21.6152,5.17147,25.8316,0.211639,0.252377,0.55824,0.31667,0.999,0.302633,0.0675457
1310,756.886,1,5.2314,0.639816,21.6364,5.47907,25.8972,0.208965,0.251372,0.561012,0.317753,0.998755,0.305581,0.0658354
1311,756.082,1,5.25868,0.635604,21.686,5.71568,25.9077,0.214514,0.250391,0.546807,0.316355,0.998862,0.305134,0.0641684
1312,756.083,1,5.26999,0.6086,21.5831,5.7732,25.7915,0.213487,0.253227,0.581284,0.32225,0.999,0.302176,0.0640482
1313,750.794,1,5.25667,0.611624,21.6565,5.48191,25.8892,0.208081,0.253865,0.566565,0.319905,0.999,0.301378,0.063612
1314,756.819,1,5.23096,0.640958,21.604,5.32675,25.8136,0.213252,0.255183,0.55222,0.322974,0.998987,0.306247,0.0641083
1315,752.096,1,5.2393,0.641804,21.5919,5.21439,25.738,0.215922,0.255569,0.572128,0.326542,0.998797,0.304341,0.062485
1316,758.261,1,5.26697,0.617412,21.3777,5.59766,25.4434,0.210455,0.261964,0.557641,0.339078,0.99878,0.304578,0.0632624
1317,754.062,1,5.25681,0.630027,21.4508,5.60105,25.6285,0.210641,0.261429,0.548664,0.336225,0.999,0.301406,0.0647421
1318,761.586,1,5.24671,0.602485,21.4461,5.23148,25.578,0.20895,0.26629,0.563411,0.33964,0.999,0.299529,0.0676978
1319,768.207,1,5.26209,0.605688,21.3655,5.27795,25.4165,0.204915,0.264997,0.549145,0.338654,0.998758,0.2993,0.0685563
1320,770.033,1,5.26369,0.614082,21.5398,5.40066,25.6461,0.212952,0.270918,0.568058,0.349089,0.998958,0.300678,0.0677195
1321,764.539,1,5.25462,0.602778,21.5685,5.4461,25.7218,0.20756,0.271652,0.553675,0.355911,0.998849,0.299187,0.0671098
1322,761.676,1,5.24864,0.627567,21.3676,5.53449,25.3968,0.211383,0.279755,0.539655,0.365937,0.999,0.300852,0.0658464
1323,769.391,1,5.2607,0.614055,21.2882,5.64613,25.2011,0.208809,0.280837,0.525991,0.364562,0.998895,0.299892,0.0678223
1324,766.656,1,5.24505,0.614871,21.3557,5.40672,25.2181,0.20527,0.28218,0.521417,0.365126,0.999,0.302377,0.0667406
1325,758.555,1,5.25445,0.613173,21.537,5.36548,25.4841,0.206201,0.279446,0.557251,0.361961,0.999,0.300144,0.0650507
1326,761.551,1,5.24516,0.631647,21.3001,5.48937,25.1691,0.201865,0.281487,0.588517,0.366362,0.999,0.302814,0.0649165
1327,756.713,1,5.26782,0.629072,21.2459,5.51056,25.043,0.199218,0.277244,0.589154,0.357673,0.999,0.296909,0.0649745
1328,757.486,1,5.25045,0.650162,21.3523,5.35429,25.1686,0.19902,0.273984,0.574236,0.356718,0.998857,0.30338,0.0633293
1329,758.838,1,5.24264,0.641504,21.3772,5.54889,25.1798,0.200317,0.277658,0.570134,0.360994,0.999,0.297704,0.0653748
1330,754.516,1,5.268,0.624641,21.3361,5.52535,25.1193,0.201039,0.277956,0.565955,0.361488,0.998996,0.296234,0.0637195
1331,753.211,1,5.25781,0.634977,21.4365,5.36805,25.2433,0.208053,0.281771,0.568217,0.366946,0.999,0.301898,0.0621061
1332,751.197,1,5.25688,0.643738,21.4428,5.28021,25.196,0.206999,0.28497,0.5581,0.369536,0.999,0.299041,0.0614853
1333,757.716,1,5.25674,0.620289,21.4825,5.38552,25.2122,0.202141,0.286217,0.560218,0.37349,0.998913,0.300542,0.0628236
1334,758.508,1,5.24296,0.628039,21.4942,5.3061,25.2256,0.207444,0.285765,0.556809,0.374222,0.998818,0.303053,0.0619972
1335,760.25,1,5.25954,0.625908,21.5232,5.55574,25.3093,0.204441,0.288349,0.581934,0.377575,0.998987,0.30396,0.0626459
1336,758.235,1,5.25437,0.635565,21.4692,5.3789,25.2516,0.203874,0.288488,0.56794,0.374507,0.999,0.300695,0.0649555
1337,754.756,1,5.2421,0.640351,21.3169,5.50629,25.0781,0.21002,0.284397,0.562164,0.371605,0.99891,0.303668,0.0633108
1338,753.726,1,5.24738,0.637383,21.4309,5.32018,25.168,0.205445,0.284241,0.54793,0.372609,0.998933,0.302299,0.0617077
1339,758.436,1,5.22924,0.640282,21.2805,5.40614,24.9167,0.207792,0.280894,0.555604,0.365938,0.99871,0.304275,0.0616932
1340,762.638,1,5.24387,0.611616,21.2723,5.31351,24.9608,0.205156,0.286917,0.583273,0.371802,0.999,0.302549,0.0650554
1341,766.832,1,5.24082,0.6124,21.249,5.15156,24.9263,0.205436,0.282082,0.612402,0.366383,0.998978,0.30755,0.0639983
1342,755.471,1,5.27072,0.619285,21.3563,5.51527,25.1878,0.209337,0.279017,0.596896,0.366879,0.998907,0.303183,0.0623778
1343,759.556,1,5.27018,0.627822,21.2571,5.34693,25.0596,0.204037,0.280536,0.648008,0.373975,0.999,0.306134,0.0617629
1344,763.978,1,5.24268,0.623848,21.1503,5.51774,24.9145,0.207819,0.280296,0.6316,0.375663,0.998813,0.303042,0.0629284
1345,755.814,1,5.253,0.653786,21.081,5.50058,24.7558,0.202953,0.283906,0.615607,0.379153,0.99891,0.300351,0.061929
1346,753.513,1,5.25151,0.646408,21.1447,5.58835,24.8733,0.206742,0.280157,0.60002,0.373353,0.999,0.304537,0.0608692
1347,747.391,1,5.26417,0.637633,21.168,5.70655,24.887,0.203903,0.279509,0.584827,0.374527,0.999,0.303719,0.0599983
1348,757.133,1,5.27067,0.633443,21.1226,5.49757,24.8924,0.209927,0.277895,0.570019,0.373655,0.998854,0.309062,0.0607857
1349,750.27,1,5.25319,0.61979,21.2146,5.58395,24.992,0.209147,0.27867,0.555586,0.367792,0.999,0.304025,0.0606395
1350,749.572,1,5.25635,0.618591,21.1889,5.57981,24.9238,0.205385,0.278394,0.566842,0.371448,0.998971,0.302711,0.0600721
1351,760.933,1,5.24903,0.611545,21.0237,5.43611,24.6745,0.21024,0.278045,0.552489,0.370436,0.998599,0.306068,0.061716
1352,764.448,1,5.22752,0.608029,20.9895,5.26932,24.561,0.210887,0.277703,0.552802,0.370337,0.998491,0.306335,0.0624145
1353,761.915,1,5.2335,0.628754,21.0756,5.21664,24.6681,0.205547,0.277798,0.556721,0.372423,0.998648,0.303624,0.0628482
1354,755.797,1,5.22104,0.602754,21.0988,5.21016,24.7525,0.20054,0.275048,0.556788,0.375626,0.998838,0.305457,0.0613302
1355,760.186,1,5.24358,0.599782,20.9701,5.64604,24.5712,0.201993,0.279298,0.583661,0.381335,0.999,0.30569,0.0630413
1356,759,1,5.24604,0.6218,21.1504,5.73764,24.9064,0.203397,0.276419,0.569461,0.38119,0.999,0.303286,0.0637654
1357,761.727,1,5.2617,0.603753,21.1527,5.59224,24.8636,0.204592,0.274527,0.58513,0.381035,0.999,0.300227,0.064629
1358,760.941,1,5.27134,0.606514,21.1509,5.65259,24.9372,0.204892,0.275792,0.570314,0.382344,0.998974,0.301701,0.0648261
1359,766.285,1,5.2692,0.602844,21.1225,5.59818,24.8997,0.20573,0.276374,0.555873,0.381942,0.998895,0.303101,0.0654753
1360,763.322,1,5.29616,0.599649,21.099,5.68186,24.8021,0.204216,0.276676,0.541798,0.381473,0.998827,0.298567,0.0652791
1361,761.583,1,5.28408,0.59934,21.0343,5.72026,24.6074,0.203762,0.274986,0.52808,0.381119,0.998809,0.296721,0.0653572
1362,761.804,1,5.2441,0.608946,21.0024,5.82751,24.5789,0.208158,0.268023,0.546418,0.371469,0.998843,0.297816,0.0651406
1363,762.035,1,5.25583,0.612057,20.8124,5.81304,24.2914,0.203716,0.26752,0.562755,0.370676,0.99853,0.297854,0.064006
1364,762.605,1,5.24047,0.596782,20.8103,5.7857,24.288,0.203166,0.269107,0.548506,0.37445,0.998352,0.303508,0.0632333
1365,762.37,1,5.23564,0.622011,20.7681,5.79567,24.2667,0.20268,0.269543,0.534618,0.37725,0.998128,0.298677,0.063564
