iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2
1932,763.917,1,5.34711,0.305773,22.2097,5.41047,26.6743,0.731782,0.214166,0.283647,0.528926,0.666287,5.11905,0.937533,0.142084,0.0613135
1933,768.773,1,5.3509,0.301203,22.1615,5.50802,26.928,0.769999,0.21732,0.276465,0.543117,0.651789,5.07572,0.929412,0.142901,0.0619145
1934,762.707,1,5.37353,0.27448,22.233,5.4994,26.4139,0.788596,0.211818,0.282239,0.560166,0.652054,4.96303,0.948369,0.143902,0.0610142
1935,769.341,1,5.32013,0.303945,22.3722,5.40116,27.6076,0.768863,0.207287,0.275092,0.566568,0.668893,4.89838,0.943095,0.146798,0.0615517
1936,758.163,1,5.34377,0.344212,22.6908,5.19034,27.8554,0.640958,0.214671,0.268127,0.552222,0.6687,4.77435,0.942954,0.143081,0.06362
1937,759.538,1,5.33486,0.319374,22.5025,5.01072,28.214,0.679891,0.214438,0.261338,0.53824,0.651768,4.79904,0.932281,0.139458,0.0629481
1938,764.644,1,5.31995,0.307044,22.5471,5.23386,27.5933,0.61932,0.213453,0.266146,0.524611,0.647039,4.91868,0.92243,0.138471,0.063949
1939,772.159,1,5.31086,0.302179,22.9801,4.98436,28.1117,0.69607,0.211919,0.269849,0.511328,0.648713,4.83802,0.926118,0.140097,0.0662547
1940,772.904,1,5.31531,0.308673,23.1349,5.01399,27.4169,0.626707,0.215116,0.268387,0.498381,0.665879,4.85848,0.903767,0.140872,0.0645771
1941,777.888,1,5.32438,0.295823,22.9836,4.9976,28.3077,0.613844,0.215549,0.271175,0.485761,0.70194,4.82095,0.91082,0.137579,0.0677757
1942,774.465,1,5.29162,0.290888,22.9892,5.06616,27.9081,0.68299,0.212649,0.264309,0.526093,0.716444,4.99835,0.902422,0.138507,0.0660596
1943,777.01,1,5.2763,0.293269,22.8887,4.95939,27.6813,0.509517,0.211383,0.257616,0.528377,0.713012,4.87179,0.915957,0.137399,0.0670144
1944,779.209,1,5.28943,0.338747,22.6137,5.24231,28.5731,0.565226,0.214889,0.258362,0.533793,0.722821,4.74843,0.912929,0.136367,0.0678408
1945,774.929,1,5.30658,0.319235,22.7793,5.52478,28.1472,0.553738,0.215376,0.274402,0.538196,0.723826,4.85346,0.918348,0.137847,0.066123
1946,770.551,1,5.31629,0.327454,22.6221,5.42536,30.1467,0.549026,0.214666,0.267454,0.524569,0.720642,4.73056,0.914615,0.138564,0.0644487
1947,768.767,1,5.32501,0.344038,22.5951,5.17868,30.5525,0.611263,0.219904,0.268169,0.511286,0.720292,4.76494,0.920232,0.140083,0.06302
1948,767.169,1,5.28636,0.331087,22.5157,5.08568,29.6973,0.707002,0.21816,0.287189,0.501421,0.706256,4.93051,0.923196,0.139945,0.0619791
1949,772.854,1,5.26905,0.319761,22.4017,5.17648,28.8663,0.635757,0.222424,0.292978,0.49671,0.688373,4.85004,0.920328,0.140447,0.0638204
1950,768.559,1,5.3195,0.300867,22.1154,5.25527,28.4392,0.679797,0.224843,0.292429,0.509212,0.670943,5.09485,0.922035,0.142992,0.0622044
1951,761.179,1,5.31688,0.29458,22.0679,5.5743,27.9849,0.62011,0.219149,0.286718,0.496319,0.653954,5.2022,0.922681,0.14105,0.0606294
1952,753.277,1,5.30493,0.323375,21.9725,5.48194,27.6782,0.7062,0.2136,0.300314,0.483752,0.682486,5.09227,0.947603,0.138488,0.0607586
1953,762.593,1,5.29978,0.31165,22.1913,5.56248,28.3924,0.665724,0.212985,0.299453,0.523844,0.677092,5.10458,0.939693,0.136473,0.0627924
1954,764.326,1,5.27436,0.327151,21.9602,5.68035,28.0254,0.611244,0.209697,0.303708,0.55004,0.659989,5.03798,0.94718,0.139987,0.062383
1955,771.61,1,5.24128,0.309438,21.915,5.82597,27.8108,0.412281,0.214636,0.296018,0.536112,0.670242,4.91041,0.930834,0.141974,0.0633366
1956,763.301,1,5.23561,0.305387,21.9437,5.48842,28.7949,0.437688,0.214695,0.288523,0.522538,0.675012,4.78608,0.922578,0.144632,0.0617328
1957,764.424,1,5.22609,0.315423,21.8234,5.43405,29.3264,0.468962,0.21527,0.283487,0.509307,0.689808,4.78726,0.917739,0.143351,0.0603001
1958,774.643,1,5.23331,0.282087,21.9478,5.566,28.1111,0.399128,0.218632,0.282246,0.497095,0.708422,4.76112,0.908622,0.144206,0.0621919
1959,779.743,1,5.22072,0.311391,21.9141,5.59865,28.2871,0.43094,0.213694,0.292036,0.494699,0.711803,4.84886,0.927798,0.147549,0.0633173
1960,783.56,1,5.23198,0.317178,22.0829,5.68928,28.6096,0.389824,0.221476,0.304065,0.533111,0.700218,4.86064,0.915054,0.148064,0.0622826
1961,777.574,1,5.27157,0.286234,22.0319,5.6145,28.9203,0.430693,0.220309,0.296366,0.519613,0.682488,4.9076,0.926276,0.146768,0.0632333
1962,774.714,1,5.25966,0.304657,22.1124,5.51281,29.9415,0.434572,0.221365,0.290594,0.506456,0.665207,4.92363,0.945698,0.151069,0.062334
1963,762.726,1,5.27079,0.289384,21.6985,5.70523,28.6864,0.508256,0.220153,0.283236,0.493632,0.648364,4.93181,0.938982,0.147244,0.0607557
1964,775.857,1,5.27068,0.304014,21.5352,5.72714,28.785,0.47531,0.222198,0.284147,0.517419,0.690215,4.80694,0.9394,0.150906,0.0614198
1965,773.43,1,5.27281,0.316246,21.8567,5.81261,29.0686,0.513864,0.222131,0.276952,0.51072,0.672739,4.99446,0.936289,0.150514,0.0608479
1966,772.315,1,5.27131,0.292282,21.7181,5.63086,28.5699,0.467801,0.224862,0.27272,0.497789,0.671054,4.93961,0.949747,0.15082,0.0619187
1967,764.521,1,5.26181,0.290876,21.8738,5.51181,28.4002,0.504785,0.22429,0.277847,0.485184,0.654062,5.31367,0.947404,0.147001,0.0615128
1968,763.24,1,5.25944,0.278888,21.6743,5.73311,29.142,0.51587,0.227492,0.295593,0.52382,0.685558,5.4102,0.952769,0.144739,0.0599553
1969,768.639,1,5.24619,0.265974,21.7867,5.78947,29.2166,0.512061,0.22733,0.299035,0.53444,0.714937,5.36412,0.948381,0.143242,0.0608611
1970,764.526,1,5.25951,0.261021,21.9021,5.60968,29.6731,0.530571,0.225751,0.291984,0.560215,0.696834,5.32524,0.946996,0.139942,0.0613641
1971,762.455,1,5.28571,0.264198,22.1583,5.55148,30.5914,0.704866,0.222702,0.291303,0.54603,0.67919,5.34903,0.948992,0.136995,0.0633658
1972,759.66,1,5.2646,0.297145,21.6661,5.66599,30.6791,0.677849,0.219907,0.285448,0.532204,0.661993,5.23489,0.960529,0.141852,0.0618069
1973,757.921,1,5.27363,0.275393,21.6542,5.65536,30.1644,0.695877,0.22236,0.297417,0.522817,0.685481,5.28902,0.97115,0.141752,0.0622694
1974,766.932,1,5.25675,0.282172,21.9756,5.37596,29.6363,0.688329,0.22212,0.310594,0.509579,0.709899,5.29391,0.960924,0.142749,0.0627937
1975,762.858,1,5.2736,0.299645,22.0071,5.67176,29.4797,0.585947,0.223282,0.302729,0.505029,0.698632,5.15986,0.955832,0.139135,0.0638067
1976,757.645,1,5.28232,0.334194,22.0231,5.79457,28.9103,0.480991,0.224285,0.295064,0.544997,0.680942,5.02921,0.958915,0.141515,0.062191
1977,755.888,1,5.29826,0.34005,21.8616,5.89051,28.3918,0.561112,0.226546,0.299893,0.531197,0.674271,4.96702,0.95606,0.140533,0.0606658
1978,759.138,1,5.29742,0.301468,21.6288,5.70494,27.7574,0.591175,0.222015,0.29489,0.517747,0.660241,4.86489,0.95033,0.142186,0.0615257
1979,773.084,1,5.34696,0.301244,21.6043,5.85584,27.476,0.57852,0.225132,0.298497,0.504638,0.66722,4.75863,0.937001,0.143648,0.0645791
1980,776.36,1,5.34728,0.333877,21.8973,5.70277,28.9267,0.699037,0.224588,0.303619,0.501984,0.668417,4.98261,0.932055,0.143571,0.0636196
1981,770.806,1,5.35636,0.288562,22.0576,5.50912,29.0227,0.695454,0.227769,0.297601,0.489274,0.651493,5.08852,0.938294,0.144955,0.0622791
1982,775.083,1,5.34997,0.288244,21.8686,5.55801,28.3922,0.720844,0.226367,0.29213,0.488206,0.664812,5.02081,0.93474,0.145693,0.0629975
1983,771.208,1,5.33696,0.289076,21.6613,5.59084,27.5212,0.75526,0.223773,0.297799,0.497306,0.654825,5.12369,0.937672,0.148454,0.0614024
1984,758.101,1,5.31543,0.283755,21.6613,5.77253,25.9592,0.550095,0.218434,0.298718,0.484714,0.672734,4.99395,0.952734,0.148896,0.0598476
1985,756.28,1,5.31921,0.28839,21.7377,5.67392,26.0014,0.60117,0.214442,0.293585,0.47244,0.67762,4.8675,0.95843,0.145126,0.0616715
1986,762.349,1,5.35196,0.29711,22.0387,5.69972,26.537,0.631761,0.221429,0.286151,0.493915,0.660462,4.74426,0.949961,0.142151,0.0627761
1987,765.214,1,5.34047,0.324258,21.9916,5.71782,25.6708,0.550581,0.216969,0.278905,0.556349,0.643739,4.62413,0.944077,0.143113,0.0629311
1988,769.603,1,5.38087,0.29998,22.0661,5.54382,25.5289,0.624618,0.226939,0.281654,0.552374,0.627439,4.59384,0.950511,0.143438,0.0643832
1989,765.129,1,5.39606,0.306717,22.1694,5.59145,25.2766,0.694548,0.222164,0.286344,0.562173,0.611552,4.60795,0.945424,0.142519,0.0627943
1990,776.803,1,5.38881,0.325691,22.0833,5.51778,25.552,0.71928,0.216539,0.287482,0.591153,0.597974,4.49127,0.930812,0.146395,0.0639249
1991,771.491,1,5.40508,0.33305,21.925,5.4913,25.0807,0.728445,0.220549,0.280203,0.576185,0.582833,4.58154,0.924139,0.147215,0.0630514
1992,782.691,1,5.38016,0.34544,22.2453,5.24096,25.5471,0.750449,0.225019,0.277285,0.561595,0.603742,4.68473,0.927145,0.148236,0.0651358
1993,777.299,1,5.35546,0.355791,22.2858,5.20254,25.2496,0.669723,0.224281,0.283281,0.566915,0.596536,4.56611,0.916321,0.145693,0.0634865
1994,763.411,1,5.37723,0.320854,22.0807,5.69928,24.4536,0.653781,0.223392,0.281069,0.552561,0.636263,4.69614,0.933822,0.142004,0.0628192
1995,764.351,1,5.37239,0.267522,21.8225,5.88496,25.4874,0.722391,0.218362,0.273952,0.538569,0.620153,4.96707,0.920364,0.139863,0.0627253
1996,762.153,1,5.36132,0.271269,21.2935,5.9692,25.1632,0.792056,0.22158,0.287592,0.529381,0.621715,5.17504,0.911793,0.144642,0.061137
1997,767.375,1,5.374,0.25501,21.4482,6.0962,25.2285,0.709012,0.21847,0.288615,0.518164,0.605973,5.22195,0.925215,0.145186,0.060658
1998,760.717,1,5.37092,0.257039,21.6802,6.03356,24.9134,0.666886,0.225247,0.290822,0.515454,0.603283,5.08973,0.929322,0.14151,0.0610537
1999,757.09,1,5.36496,0.22757,21.45,6.01786,24.1756,0.721609,0.225218,0.286325,0.530711,0.588007,5.15594,0.926614,0.138545,0.0604695
2000,770.87,1,5.34745,0.23948,21.4044,6.29886,24.0614,0.664666,0.225614,0.287678,0.521166,0.573119,5.14893,0.891398,0.138645,0.0632534
2001,771.692,1,5.37463,0.245844,21.3211,6.35213,25.0408,0.671984,0.224727,0.286083,0.527405,0.592602,5.06876,0.893319,0.139192,0.0628454
2002,781.761,1,5.37377,0.273182,21.4346,5.98077,24.6097,0.74414,0.220995,0.290488,0.514051,0.61021,4.94041,0.870498,0.141672,0.0647697
2003,782.191,1,5.39168,0.287673,21.4888,5.73125,24.2553,0.860523,0.219696,0.283132,0.50104,0.632792,5.03547,0.862509,0.147809,0.0631297
2004,785.504,1,5.38026,0.243885,22.2095,5.63723,25.5311,0.815355,0.223051,0.275963,0.514857,0.616769,5.3333,0.833031,0.144067,0.0638534
2005,779.554,1,5.34166,0.245817,22.1409,5.46869,27.2259,0.798934,0.22261,0.275006,0.539289,0.601152,5.22886,0.87278,0.141772,0.0634628
2006,783.132,1,5.33028,0.259637,21.7528,5.6504,25.6933,0.719235,0.219668,0.274341,0.546908,0.614514,5.23135,0.853128,0.141732,0.0636109
2007,780.24,1,5.30823,0.307866,21.5986,5.87516,25.7436,0.58199,0.223578,0.267395,0.53306,0.598954,5.11142,0.85431,0.146309,0.0620002
2008,776.481,1,5.32391,0.298715,21.3721,6.05164,25.9466,0.55127,0.228902,0.271878,0.519562,0.627994,5.02268,0.8997,0.144889,0.0624937
2009,780.578,1,5.33308,0.288813,21.5793,6.29928,25.2132,0.518066,0.233264,0.264994,0.536754,0.627563,4.98057,0.897444,0.14122,0.0651635
2010,780.618,1,5.33893,0.300058,21.3572,5.9648,25.3702,0.534109,0.232154,0.268234,0.52898,0.631796,4.91227,0.917978,0.145541,0.0642197
2011,790.354,1,5.3309,0.27892,21.8401,5.91932,25.2875,0.622762,0.231457,0.284323,0.544004,0.670086,5.20249,0.90419,0.146377,0.0644639
2012,787.363,1,5.37983,0.274134,21.5967,6.14052,24.7553,0.641606,0.233875,0.277124,0.54598,0.653119,5.17026,0.890025,0.14333,0.064735
2013,777.224,1,5.36012,0.285695,21.3681,6.00543,24.751,0.646684,0.232588,0.270107,0.536474,0.636582,5.18073,0.916729,0.142322,0.0642316
2014,783.94,1,5.37383,0.299402,21.5869,5.89449,24.6507,0.61769,0.227575,0.263268,0.572945,0.620463,5.04956,0.895258,0.141666,0.0659383
2015,774.666,1,5.36346,0.300951,21.4382,6.08176,23.5852,0.635071,0.232919,0.256602,0.616973,0.604753,5.03273,0.897469,0.139276,0.0642687
2016,786.421,1,5.38714,0.301932,21.5061,5.94587,22.8544,0.719704,0.230656,0.250104,0.635975,0.596127,5.1928,0.902755,0.144852,0.0647532
2017,790.98,1,5.39306,0.287549,21.7183,5.71632,21.9717,0.773835,0.230562,0.248509,0.631656,0.584034,5.18512,0.907031,0.145405,0.0665059
2018,787.828,1,5.37617,0.318629,21.4824,5.90589,21.8415,0.729214,0.225836,0.249231,0.623166,0.572346,5.0832,0.901809,0.145994,0.0655652
2019,784.322,1,5.36416,0.310206,21.7951,5.84803,23.2034,0.656348,0.228953,0.254714,0.633803,0.583143,5.11443,0.899441,0.142297,0.0654015
2020,784.861,1,5.35685,0.300343,21.687,5.82521,23.7056,0.651148,0.234408,0.257915,0.617755,0.612129,5.04208,0.895656,0.14238,0.0648782
2021,788.19,1,5.37119,0.286647,21.5788,5.8571,24.2395,0.706755,0.228472,0.262559,0.602113,0.639436,5.20046,0.906009,0.143302,0.0658267
2022,777.1,1,5.35778,0.294225,21.4903,6.28363,24.6628,0.666218,0.229074,0.255911,0.586867,0.623246,5.06878,0.880963,0.139957,0.0641599
2023,764.537,1,5.36657,0.30332,21.4439,6.22255,23.3135,0.659606,0.228003,0.262133,0.572007,0.623759,4.94044,0.911778,0.137627,0.0628388
2024,764.852,1,5.40808,0.285083,21.6828,6.14499,23.3435,0.783195,0.22223,0.266041,0.557524,0.607965,4.82443,0.907001,0.138954,0.0624169
2025,768.972,1,5.40854,0.247505,21.6253,6.33033,23.6823,0.751496,0.219875,0.282643,0.543407,0.597307,4.96671,0.915838,0.139485,0.0635651
2026,777.565,1,5.38645,0.277964,21.2423,6.23424,23.6803,0.741718,0.217317,0.286956,0.581114,0.582183,4.94242,0.910659,0.145448,0.062755
2027,766.528,1,5.38595,0.262128,21.2599,6.20751,23.965,0.784102,0.225295,0.27969,0.593434,0.601532,4.86264,0.927472,0.142489,0.061166
2028,770.746,1,5.368,0.245539,21.3978,5.96139,24.8295,0.755516,0.225102,0.283116,0.578408,0.586301,4.84489,0.923977,0.140109,0.0644934
2029,774.426,1,5.37229,0.293788,21.494,6.04438,24.0934,0.734607,0.224123,0.30051,0.563762,0.580788,4.86457,0.926956,0.144274,0.0637155
2030,767.532,1,5.37949,0.291105,21.4871,5.78241,24.517,0.639229,0.220747,0.301389,0.549487,0.587431,4.7414,0.92755,0.146313,0.0621022
2031,762.696,1,5.39362,0.26762,21.2984,5.94082,23.6867,0.701226,0.232144,0.297867,0.535574,0.572557,4.78522,0.906015,0.142608,0.0605297
2032,762.586,1,5.39451,0.289727,21.2741,6.19557,23.1446,0.792159,0.227815,0.290325,0.551525,0.55806,4.97269,0.933924,0.142015,0.061311
2033,761.006,1,5.42722,0.275113,21.4156,6.04223,23.6743,0.817446,0.230006,0.289172,0.53756,0.543929,5.08766,0.948047,0.143815,0.0615726
2034,758.385,1,5.44833,0.265693,21.482,6.02932,24.5422,0.743543,0.233164,0.295436,0.523948,0.559635,5.02805,0.944177,0.143571,0.0602636
2035,765.375,1,5.45511,0.272904,21.4934,5.89047,24.9031,0.846048,0.239885,0.301647,0.513293,0.566015,5.13966,0.948327,0.144884,0.0613862
2036,756.457,1,5.44641,0.271624,21.5358,6.0863,24.1442,0.916679,0.234451,0.297319,0.536907,0.594967,5.13834,0.955404,0.145743,0.0598319
2037,751.804,1,5.44715,0.241755,21.4836,5.82471,23.7486,0.902465,0.235937,0.291491,0.545772,0.587362,5.3267,0.956818,0.146237,0.0583169
2038,753.994,1,5.42982,0.26674,21.6035,5.82318,24.0843,0.801166,0.230556,0.300389,0.552144,0.604204,5.19183,0.960134,0.146052,0.0581815
2039,758.349,1,5.44071,0.272399,21.65,5.8528,24.9134,0.887765,0.22687,0.297089,0.538163,0.596346,5.06037,0.957652,0.143834,0.061255
2040,759.021,1,5.37098,0.317338,21.6364,6.05461,24.5757,0.717093,0.230536,0.298193,0.526712,0.593854,4.93224,0.96043,0.145225,0.0609548
2041,761.12,1,5.3876,0.291258,21.467,6.03724,25.1739,0.664377,0.22907,0.299656,0.539679,0.613848,4.88511,0.958689,0.144417,0.061174
2042,761.019,1,5.3896,0.28502,21.6102,5.82294,26.1612,0.804666,0.230993,0.300214,0.542177,0.62699,5.04462,0.950009,0.143006,0.060123
2043,772.244,1,5.42069,0.254451,21.7705,5.87638,27.326,0.760813,0.233592,0.297366,0.528449,0.620345,5.03361,0.93721,0.143051,0.0630186
2044,767.025,1,5.39836,0.252128,21.5746,6.02263,26.7167,0.898874,0.2298,0.291565,0.54911,0.640316,4.96176,0.944306,0.143291,0.0614996
2045,773.323,1,5.41683,0.250867,21.453,6.22637,26.5564,0.914617,0.228219,0.300926,0.553377,0.643161,5.06471,0.935353,0.145218,0.0614201
2046,779.538,1,5.39656,0.242922,21.2115,6.15628,26.6797,0.847216,0.22614,0.297226,0.573933,0.661281,4.9525,0.931666,0.149098,0.0613291
2047,767.081,1,5.35244,0.259905,21.3051,5.94412,25.0078,0.731497,0.220414,0.293208,0.618097,0.644537,4.8271,0.931597,0.145322,0.060071
2048,769.043,1,5.39073,0.26249,20.9838,6.19416,24.1963,0.841714,0.226678,0.29191,0.602447,0.628217,4.93483,0.924744,0.1421,0.0607709
2049,778.037,1,5.36275,0.278757,21.1179,5.88943,23.9445,0.814984,0.222248,0.294177,0.587872,0.640579,5.09133,0.937388,0.143495,0.0637536
2050,765.349,1,5.36951,0.301626,21.2671,6.16365,25.3007,0.791817,0.222168,0.300095,0.572987,0.639465,5.17019,0.938888,0.143869,0.0621393
2051,767.62,1,5.37312,0.291297,20.8659,6.13899,25.1569,0.783298,0.227032,0.292497,0.558478,0.623383,5.07678,0.92362,0.143603,0.0607889
2052,778.971,1,5.44098,0.296923,21.0071,6.05954,25.6672,0.839711,0.226653,0.285091,0.556804,0.622168,4.94824,0.90816,0.145422,0.0624775
2053,772.369,1,5.41258,0.284266,21.317,6.12562,24.8057,0.8632,0.226402,0.288937,0.542705,0.638046,4.97425,0.91793,0.14174,0.0638321
2054,776.386,1,5.40312,0.320482,21.6427,5.95367,26.3268,0.870737,0.222007,0.283039,0.566539,0.633719,5.02476,0.91638,0.140051,0.0642085
2055,789.781,1,5.41125,0.308651,21.816,6.00138,25.1328,0.891287,0.221184,0.292925,0.552193,0.658227,5.0213,0.880098,0.138567,0.0684643
2056,789.66,1,5.35968,0.300029,22.0144,5.97282,26.1239,0.702288,0.217611,0.295677,0.578356,0.676246,4.95244,0.8865,0.141734,0.0667308
2057,788.044,1,5.32311,0.315415,22.2113,5.75896,26.7705,0.668299,0.217169,0.28954,0.563712,0.676755,4.92125,0.896159,0.142994,0.0653653
2058,776.658,1,5.33044,0.294965,21.8265,6.15186,26.9897,0.600567,0.217433,0.301836,0.549439,0.694352,4.81896,0.932249,0.139374,0.0672159
2059,773.186,1,5.30938,0.279111,22.1141,6.08743,26.9081,0.609831,0.217416,0.304289,0.536488,0.67677,5.05705,0.925511,0.135868,0.0655139
2060,773.265,1,5.30659,0.286351,21.4742,6.22323,26.314,0.596694,0.219732,0.296584,0.585418,0.659634,4.92901,0.910931,0.139941,0.0638551
2061,776.076,1,5.3098,0.291176,21.5055,5.91153,25.5445,0.57223,0.221487,0.289075,0.575035,0.646861,4.84885,0.922082,0.144137,0.0626058
2062,767.462,1,5.31711,0.287376,21.4236,5.92877,25.4669,0.609074,0.222141,0.281755,0.567752,0.630482,4.95684,0.915629,0.14422,0.0610206
2063,773.77,1,5.29826,0.259876,21.2242,5.90983,25.8986,0.556906,0.225576,0.297073,0.557985,0.614518,4.95033,0.938478,0.148625,0.0613531
2064,765.464,1,5.3166,0.268578,21.4683,5.87498,26.5539,0.534105,0.223646,0.29089,0.553127,0.606832,4.87001,0.942718,0.146253,0.0604528
2065,763.452,1,5.31474,0.268379,21.3546,5.95775,26.7541,0.498578,0.224844,0.291858,0.567736,0.614667,4.76855,0.949456,0.148059,0.0594918
2066,760.218,1,5.29479,0.267831,21.2037,5.77372,25.7669,0.499163,0.221981,0.28832,0.553361,0.613806,4.88723,0.943175,0.14634,0.0596631
2067,769.934,1,5.28599,0.292685,21.7148,5.61113,25.8344,0.591921,0.217749,0.288955,0.539349,0.605606,5.08371,0.940535,0.147413,0.0619483
2068,762.114,1,5.27759,0.259765,21.6703,5.77553,25.812,0.541723,0.214735,0.304793,0.525693,0.620994,5.07786,0.938008,0.146888,0.0603798
2069,762.593,1,5.28796,0.25975,21.5101,5.95505,26.1056,0.481799,0.216946,0.299707,0.512382,0.614782,5.05031,0.924323,0.1435,0.0597165
2070,760.851,1,5.28162,0.303164,21.6126,5.82226,26.1713,0.532301,0.215286,0.298169,0.499408,0.641247,5.09553,0.928821,0.143514,0.05979
2071,759.552,1,5.3151,0.279975,21.4513,6.23668,25.6895,0.574325,0.218677,0.303148,0.503861,0.645954,5.1119,0.933404,0.14097,0.0597469
2072,770.15,1,5.33514,0.288111,21.4487,6.16015,25.0713,0.536261,0.224125,0.310069,0.54587,0.639012,5.08163,0.930383,0.144089,0.0605649
2073,767.201,1,5.32206,0.288513,21.398,6.15056,25.0237,0.598979,0.224061,0.315209,0.532048,0.622832,5.06824,0.924907,0.142551,0.060448
2074,764.269,1,5.30754,0.289077,21.2841,6.00015,24.6077,0.527554,0.223768,0.307228,0.518577,0.607062,5.16985,0.931873,0.148855,0.0589174
2075,768.411,1,5.32603,0.312478,21.1979,5.89921,23.7559,0.505215,0.222155,0.299449,0.51209,0.593625,5.043,0.920795,0.149608,0.0590695
2076,765.4,1,5.33617,0.27698,21.0177,5.80176,24.0533,0.610031,0.225419,0.291867,0.513234,0.578594,5.24332,0.911749,0.147728,0.059206
2077,752.791,1,5.30457,0.300719,21.2008,5.94687,23.6277,0.528726,0.223107,0.284476,0.500239,0.563944,5.11055,0.93034,0.144638,0.0585655
2078,760.427,1,5.28973,0.303998,21.1753,5.96021,23.1996,0.428887,0.226095,0.277273,0.492992,0.556263,5.01753,0.936468,0.149307,0.0591401
2079,761.491,1,5.31119,0.302029,20.8719,6.22525,22.7814,0.414521,0.224307,0.287981,0.480509,0.548078,4.89049,0.930613,0.152265,0.0582397
2080,763.14,1,5.32085,0.322286,21.0463,5.99009,22.67,0.499047,0.228422,0.295479,0.494243,0.534201,4.81419,0.930244,0.150963,0.0590031
2081,763.716,1,5.29779,0.278773,20.8151,6.00274,22.1751,0.449846,0.228772,0.293773,0.496207,0.520674,4.90048,0.939502,0.147644,0.0613002
2082,759.991,1,5.32904,0.281397,20.6867,6.3047,21.7384,0.419907,0.229787,0.291073,0.483643,0.507491,4.95729,0.918127,0.146148,0.0602194
2083,757.439,1,5.35206,0.2811,21.216,6.28295,22.9193,0.539435,0.234045,0.307715,0.471397,0.494641,4.97973,0.928114,0.145246,0.0602563
2084,768.312,1,5.37872,0.297457,21.1654,6.30136,22.6111,0.587723,0.230622,0.303005,0.495927,0.496744,4.93602,0.915531,0.144944,0.0619906
2085,764.523,1,5.3972,0.273845,21.1382,6.24582,22.6046,0.572331,0.227676,0.297244,0.48337,0.486134,4.89622,0.930425,0.144955,0.0632392
2086,777.053,1,5.34431,0.299863,20.8981,6.33434,21.9639,0.551893,0.223758,0.306162,0.484313,0.536864,4.91274,0.931069,0.14733,0.064592
2087,777.395,1,5.33612,0.273274,21.157,6.15437,22.6887,0.550949,0.224565,0.325821,0.487443,0.542423,4.78834,0.924399,0.145547,0.0644941
2088,772.579,1,5.36818,0.254025,21.0388,6.45373,22.9471,0.548125,0.220497,0.317571,0.537335,0.528688,4.78643,0.921974,0.144259,0.0632824
2089,765.226,1,5.36372,0.307683,21.1033,6.18689,23.1029,0.553349,0.224441,0.315153,0.533007,0.525588,4.76144,0.921839,0.144413,0.06168
2090,775.768,1,5.34587,0.345742,21.1086,6.12492,23.5664,0.561127,0.227543,0.328783,0.527507,0.528951,4.68865,0.880293,0.145467,0.0612507
