iteration,convergenceIndicator,phase,Cl_pop,V_pop,a1,a2,f_pop,omega_Cl,omega_V,omega_f
4596,993.925,2,10.1497,54.2446,3.40882,3.285,0.907599,0.25033,0.166549,0.193639
4597,1000.2,2,10.1559,54.3126,3.41408,3.28976,0.908367,0.251764,0.165267,0.193388
4598,1000.69,2,10.1625,54.4325,3.41456,3.29576,0.908237,0.25193,0.166072,0.193028
4599,994.759,2,10.1654,54.4136,3.41716,3.29703,0.908938,0.25139,0.166257,0.192106
4600,993.086,2,10.1687,54.408,3.41076,3.29972,0.908928,0.251699,0.166751,0.192306
4601,988.901,2,10.1677,54.3434,3.40631,3.29853,0.908932,0.251589,0.167146,0.191891
4602,988.394,2,10.1501,54.247,3.40617,3.29422,0.907288,0.250916,0.167097,0.191919
4603,992.233,2,10.1477,54.2397,3.40511,3.29304,0.906724,0.250392,0.168039,0.191673
4604,1003.21,2,10.1444,54.2269,3.41373,3.28902,0.906571,0.250029,0.169441,0.193149
4605,995.094,2,10.1395,54.3018,3.41564,3.28482,0.9066,0.248973,0.171056,0.193677
4606,994.579,2,10.1365,54.357,3.41963,3.28086,0.906296,0.24909,0.171576,0.193347
4607,998.379,2,10.1326,54.3516,3.42321,3.28342,0.905915,0.249871,0.171101,0.192835
4608,997.274,2,10.1254,54.3319,3.42614,3.28595,0.905078,0.250485,0.17018,0.192604
4609,997.277,2,10.1069,54.4157,3.43476,3.28603,0.904333,0.249877,0.169607,0.191641
4610,995.639,2,10.0915,54.5207,3.44021,3.28199,0.903486,0.249427,0.16974,0.191825
4611,995.471,2,10.0861,54.5336,3.44447,3.27781,0.902964,0.249414,0.16943,0.192578
4612,999.412,2,10.0655,54.5161,3.44698,3.27795,0.901705,0.24959,0.17006,0.192769
4613,994.22,2,10.0638,54.5087,3.4534,3.27592,0.901391,0.249329,0.16934,0.191798
4614,993.979,2,10.0695,54.4765,3.44772,3.28465,0.90128,0.248602,0.168987,0.190998
4615,1001.39,2,10.0782,54.5425,3.44476,3.2899,0.901332,0.248303,0.170928,0.190908
4616,988.864,2,10.0737,54.6417,3.44812,3.28002,0.90193,0.247893,0.170703,0.191344
4617,989.542,2,10.0717,54.6567,3.4464,3.2728,0.902461,0.247773,0.171389,0.191889
4618,996.156,2,10.0702,54.6863,3.44714,3.27268,0.901464,0.247295,0.171861,0.192173
4619,999.326,2,10.0704,54.7443,3.45466,3.26962,0.901659,0.246857,0.172442,0.192243
4620,991.5,2,10.0719,54.7871,3.45871,3.26146,0.902988,0.24691,0.172484,0.192405
4621,986.734,2,10.0701,54.8001,3.4574,3.25815,0.903224,0.246927,0.172092,0.191209
4622,986.274,2,10.0715,54.7647,3.45582,3.25562,0.903609,0.246665,0.171196,0.190608
4623,992.413,2,10.0748,54.765,3.45863,3.25379,0.903971,0.246359,0.171303,0.189828
4624,993.718,2,10.079,54.63,3.45822,3.25866,0.903923,0.246548,0.170554,0.188756
4625,995.559,2,10.0971,54.5325,3.4542,3.26087,0.903781,0.247228,0.171399,0.188724
4626,988.977,2,10.0961,54.4219,3.4478,3.26061,0.904361,0.248049,0.170965,0.18906
4627,990.297,2,10.0871,54.4106,3.44318,3.26032,0.903733,0.247899,0.170789,0.189884
4628,999.148,2,10.0696,54.4962,3.44307,3.2655,0.902804,0.247747,0.171019,0.190179
4629,989.048,2,10.0653,54.5325,3.44237,3.26217,0.902164,0.247556,0.169891,0.191256
4630,987.799,2,10.0624,54.5429,3.44491,3.25624,0.902393,0.247538,0.169529,0.190747
4631,987.65,2,10.066,54.549,3.4434,3.25636,0.902969,0.247684,0.16837,0.190212
4632,992.801,2,10.0655,54.5287,3.44601,3.25804,0.903481,0.247739,0.167429,0.189622
4633,994.483,2,10.0606,54.4709,3.44751,3.26146,0.902791,0.24753,0.166414,0.189748
4634,992.146,2,10.0568,54.4264,3.44503,3.26314,0.90298,0.247046,0.166847,0.189614
4635,1001,2,10.0565,54.4102,3.44594,3.27138,0.902538,0.246916,0.167237,0.189068
4636,989.708,2,10.0518,54.4068,3.44789,3.26798,0.901471,0.246604,0.167088,0.188617
4637,987.023,2,10.0485,54.3616,3.44831,3.26147,0.90137,0.24656,0.167009,0.188679
4638,993.939,2,10.0407,54.4322,3.4506,3.261,0.901822,0.24614,0.166614,0.189288
4639,997.677,2,10.0381,54.4267,3.44746,3.26656,0.90133,0.245752,0.166964,0.190185
4640,995.574,2,10.0514,54.3904,3.44219,3.27179,0.902226,0.245751,0.167416,0.190613
4641,990.85,2,10.0679,54.4328,3.44015,3.27047,0.903247,0.246131,0.167392,0.190667
4642,988.147,2,10.0796,54.4085,3.43824,3.26895,0.904698,0.246046,0.167175,0.190286
4643,988.197,2,10.0852,54.4308,3.43582,3.26525,0.906,0.24668,0.167688,0.189738
4644,1002.05,2,10.083,54.4654,3.44158,3.2669,0.90649,0.247805,0.167941,0.189646
4645,998.039,2,10.0779,54.4213,3.44241,3.26976,0.90588,0.248449,0.167371,0.190368
4646,997.231,2,10.0779,54.4272,3.44357,3.27241,0.905405,0.248269,0.166719,0.19133
4647,983.34,2,10.0789,54.4192,3.43565,3.27529,0.905622,0.247772,0.16542,0.190897
4648,995.267,2,10.0876,54.3855,3.43774,3.27321,0.9062,0.248691,0.16556,0.190989
4649,996.185,2,10.0906,54.464,3.44012,3.26996,0.907041,0.248952,0.166433,0.191426
4650,996.502,2,10.1013,54.4638,3.43674,3.2757,0.907298,0.250405,0.165879,0.191242
4651,999.03,2,10.1006,54.5057,3.44257,3.27551,0.907861,0.250418,0.166498,0.190616
4652,992.825,2,10.0974,54.5285,3.43899,3.27758,0.90812,0.250373,0.16662,0.190637
4653,991.531,2,10.0969,54.6585,3.44084,3.27565,0.908456,0.249734,0.166565,0.190349
4654,991.63,2,10.0972,54.668,3.4395,3.27436,0.908729,0.249754,0.167135,0.189902
4655,1002.39,2,10.0998,54.6851,3.445,3.27933,0.909135,0.249216,0.165948,0.191169
4656,994.075,2,10.1038,54.7079,3.44393,3.27526,0.910322,0.249217,0.166624,0.192451
4657,991.548,2,10.1036,54.7333,3.44174,3.27683,0.910863,0.249166,0.16554,0.192953
4658,988.098,2,10.1077,54.7631,3.4398,3.27564,0.911353,0.248853,0.165135,0.192556
4659,993.438,2,10.1095,54.7777,3.44337,3.27248,0.91147,0.249048,0.165056,0.192347
4660,991.956,2,10.1121,54.8478,3.44264,3.272,0.911114,0.248597,0.164267,0.193462
4661,994.033,2,10.1097,54.7699,3.44268,3.27267,0.911051,0.24839,0.164597,0.193173
4662,989.519,2,10.1075,54.7531,3.44248,3.27405,0.910879,0.248382,0.163404,0.192518
4663,990.98,2,10.1109,54.7421,3.43941,3.27312,0.910555,0.248357,0.16369,0.192843
4664,991.894,2,10.1059,54.6805,3.43881,3.27232,0.909459,0.248088,0.163909,0.192846
4665,994.24,2,10.0962,54.6622,3.44357,3.26805,0.908366,0.248086,0.164021,0.193084
4666,982.759,2,10.0926,54.657,3.43892,3.26131,0.907881,0.247462,0.163945,0.194076
4667,989.257,2,10.0907,54.6425,3.44043,3.2549,0.907685,0.246893,0.16455,0.194545
4668,992.347,2,10.0817,54.6784,3.43843,3.25144,0.907161,0.246959,0.166093,0.194884
4669,985.617,2,10.0799,54.6418,3.4296,3.25118,0.907426,0.247008,0.166355,0.195406
4670,991.748,2,10.0877,54.6078,3.42552,3.25388,0.907706,0.247135,0.166447,0.195593
4671,990.063,2,10.0999,54.56,3.42372,3.25814,0.908255,0.247756,0.164918,0.195122
4672,989.278,2,10.1052,54.5395,3.4227,3.25688,0.908495,0.247479,0.164948,0.1952
4673,992.654,2,10.1016,54.4315,3.42348,3.25867,0.908666,0.247163,0.164664,0.19512
4674,988.951,2,10.1028,54.4376,3.41992,3.25983,0.908118,0.247545,0.16414,0.195252
4675,993.816,2,10.0952,54.5273,3.42346,3.25635,0.908358,0.247893,0.164318,0.195685
4676,994.804,2,10.0937,54.6112,3.42149,3.25716,0.908613,0.248077,0.165273,0.196065
4677,997.142,2,10.0994,54.6369,3.42642,3.25544,0.908521,0.248045,0.166001,0.196076
4678,996.022,2,10.1046,54.7077,3.43153,3.25538,0.90924,0.248063,0.16582,0.195806
4679,996.846,2,10.1015,54.722,3.43748,3.25614,0.909159,0.247763,0.165678,0.195319
4680,990.308,2,10.0974,54.7259,3.43916,3.25514,0.909167,0.247199,0.1652,0.195165
4681,986.277,2,10.0979,54.6745,3.43629,3.25206,0.909058,0.247481,0.164815,0.195348
4682,995.186,2,10.1034,54.5884,3.43276,3.25448,0.908463,0.247622,0.165847,0.195577
4683,990.452,2,10.1121,54.5262,3.42798,3.25884,0.908343,0.248316,0.165603,0.194662
4684,993.908,2,10.1194,54.5188,3.42528,3.26577,0.909026,0.248278,0.164868,0.194424
4685,997.401,2,10.1143,54.4256,3.42353,3.27338,0.908799,0.248369,0.16462,0.194185
4686,999.25,2,10.1179,54.4533,3.42382,3.27931,0.909321,0.248575,0.164018,0.194764
4687,993.702,2,10.1224,54.4131,3.42212,3.28258,0.909283,0.248807,0.162807,0.19565
4688,995.194,2,10.129,54.4573,3.42121,3.28374,0.909921,0.249184,0.162946,0.195903
4689,991.721,2,10.1392,54.4277,3.42326,3.28038,0.910222,0.249636,0.162625,0.195954
4690,992.901,2,10.14,54.4157,3.42236,3.27662,0.910252,0.250111,0.163619,0.196227
4691,989.917,2,10.1385,54.4082,3.42695,3.2686,0.909614,0.249968,0.163493,0.196783
4692,983.171,2,10.138,54.413,3.42108,3.26391,0.909692,0.249312,0.164452,0.196673
4693,992.386,2,10.1447,54.4114,3.42579,3.26229,0.910145,0.249015,0.164174,0.196069
4694,993.246,2,10.144,54.3777,3.42432,3.2651,0.909993,0.248505,0.164396,0.195968
4695,988.79,2,10.1433,54.3528,3.42232,3.26354,0.910366,0.248432,0.164572,0.195859
4696,993.102,2,10.1461,54.2782,3.42614,3.26423,0.909273,0.248467,0.16403,0.19504
4697,992.298,2,10.1407,54.2742,3.42517,3.26649,0.909492,0.249143,0.163394,0.194736
4698,993.697,2,10.1378,54.2387,3.4255,3.2719,0.908842,0.248875,0.162574,0.194138
4699,999.227,2,10.1354,54.2854,3.42651,3.2749,0.908087,0.248828,0.163072,0.194545
4700,996.494,2,10.1305,54.3386,3.4306,3.27501,0.907467,0.248433,0.162896,0.194845
4701,993.737,2,10.1271,54.3527,3.43556,3.27183,0.906907,0.248274,0.162741,0.19483
4702,988.563,2,10.1324,54.4056,3.43668,3.27003,0.907966,0.24857,0.162132,0.193993
4703,989.297,2,10.1349,54.4033,3.43718,3.27063,0.908236,0.247602,0.161828,0.193406
4704,989.425,2,10.1365,54.4125,3.44292,3.26392,0.90788,0.24733,0.161995,0.192788
4705,988.992,2,10.1276,54.3979,3.44115,3.26264,0.907102,0.246873,0.162755,0.192201
4706,994.876,2,10.1243,54.4055,3.44525,3.26146,0.906764,0.247533,0.163085,0.191199
4707,994.84,2,10.1131,54.3701,3.44786,3.26381,0.905633,0.247088,0.163045,0.190563
4708,996.91,2,10.1105,54.3469,3.44553,3.26823,0.905109,0.247635,0.163511,0.19031
4709,993.484,2,10.1055,54.3524,3.43873,3.2697,0.904597,0.247499,0.164669,0.191364
4710,999.392,2,10.1036,54.3951,3.44618,3.26538,0.904985,0.247819,0.165745,0.191176
4711,989.783,2,10.1003,54.4389,3.44867,3.26093,0.905279,0.247755,0.165228,0.191467
4712,984.229,2,10.1042,54.4741,3.44222,3.25841,0.906342,0.247822,0.164687,0.192397
4713,988.84,2,10.1069,54.4514,3.43493,3.25887,0.906658,0.248122,0.164594,0.193588
4714,987.368,2,10.1095,54.4732,3.43539,3.25652,0.907688,0.248304,0.16345,0.193802
4715,1001.38,2,10.1068,54.4688,3.43746,3.26271,0.906572,0.248741,0.163064,0.193988
4716,1004.55,2,10.1067,54.4724,3.44437,3.26541,0.906736,0.248734,0.163365,0.194219
4717,1000.09,2,10.109,54.4704,3.44422,3.26788,0.906575,0.248958,0.164242,0.194573
4718,992.073,2,10.1046,54.4919,3.44286,3.26949,0.906054,0.248218,0.164635,0.194037
4719,989.513,2,10.1065,54.4737,3.44147,3.26835,0.905806,0.247837,0.165317,0.193131
4720,987.616,2,10.1062,54.4529,3.43926,3.26727,0.906229,0.247805,0.165413,0.19233
4721,989.602,2,10.1039,54.43,3.44122,3.26409,0.906402,0.248314,0.165194,0.191542
4722,987.853,2,10.0984,54.4598,3.44456,3.26189,0.906753,0.248115,0.164394,0.190511
4723,987.411,2,10.0968,54.4439,3.44332,3.25991,0.905933,0.248348,0.164282,0.189941
4724,988.5,2,10.0989,54.436,3.44167,3.25724,0.905953,0.24893,0.163776,0.190469
4725,993.082,2,10.1046,54.4093,3.44125,3.25535,0.906585,0.250114,0.163692,0.19094
4726,995.028,2,10.105,54.4017,3.44093,3.25693,0.907019,0.250608,0.163584,0.191189
4727,990.429,2,10.109,54.4422,3.4396,3.25666,0.907641,0.251167,0.162799,0.191663
4728,990.309,2,10.0971,54.563,3.44352,3.2525,0.907315,0.251111,0.162657,0.191409
4729,989.738,2,10.0962,54.6263,3.4446,3.25295,0.907621,0.251122,0.161893,0.190897
4730,993.896,2,10.0979,54.6494,3.44369,3.25278,0.90766,0.25128,0.162044,0.19169
4731,994.554,2,10.0976,54.6594,3.44535,3.25154,0.907878,0.251899,0.162286,0.191665
4732,983.128,2,10.096,54.6541,3.4407,3.25029,0.907044,0.251823,0.161702,0.191559
4733,986.141,2,10.0986,54.691,3.43924,3.2487,0.906636,0.251217,0.161483,0.191551
4734,993.264,2,10.0933,54.6972,3.44424,3.24645,0.906787,0.250557,0.16164,0.191502
4735,985.918,2,10.0962,54.7186,3.44652,3.24055,0.907117,0.250272,0.16174,0.191192
4736,984.656,2,10.0961,54.7431,3.44034,3.24103,0.90726,0.249957,0.161459,0.19167
4737,991.766,2,10.0955,54.7696,3.44191,3.24145,0.907463,0.250156,0.160947,0.191646
4738,995.261,2,10.0917,54.8441,3.44413,3.24016,0.907853,0.250841,0.16175,0.191318
4739,998.616,2,10.0907,54.8693,3.44819,3.2406,0.907621,0.250908,0.162205,0.191545
4740,1002.8,2,10.0986,54.7827,3.45075,3.2445,0.907447,0.251279,0.162436,0.192269
4741,994.025,2,10.0905,54.7579,3.45383,3.24323,0.906269,0.251303,0.162464,0.192212
4742,997.654,2,10.0878,54.7473,3.4576,3.24685,0.90585,0.251261,0.161845,0.191925
4743,988.593,2,10.0837,54.7593,3.45562,3.24787,0.90595,0.250851,0.161259,0.191958
4744,993.51,2,10.0816,54.746,3.45487,3.24904,0.905165,0.251247,0.161019,0.192165
4745,995.786,2,10.08,54.7132,3.45762,3.25104,0.904775,0.250874,0.160988,0.191794
4746,992.967,2,10.076,54.6643,3.45619,3.25092,0.903807,0.250181,0.161736,0.192186
4747,995.283,2,10.0735,54.5896,3.45576,3.25275,0.902967,0.249547,0.162096,0.192594
4748,993.281,2,10.07,54.6253,3.45469,3.25473,0.90282,0.249291,0.162085,0.192615
4749,995.743,2,10.0711,54.6788,3.45739,3.25486,0.903376,0.249032,0.161955,0.192906
4750,996.496,2,10.0714,54.6887,3.46053,3.25599,0.904148,0.248948,0.161956,0.192539
4751,999.572,2,10.069,54.6803,3.46025,3.26092,0.904125,0.249101,0.162011,0.192656
4752,995.667,2,10.069,54.7416,3.46098,3.26236,0.904409,0.249534,0.162412,0.191763
4753,991.715,2,10.0705,54.7516,3.46214,3.26293,0.904516,0.249643,0.161557,0.191445
4754,989.798,2,10.0706,54.7207,3.46069,3.26341,0.904753,0.249586,0.161081,0.191224
4755,986.403,2,10.0665,54.6701,3.46069,3.25964,0.903666,0.24954,0.160232,0.191547
4756,992.279,2,10.0643,54.677,3.45937,3.26127,0.902771,0.24941,0.159557,0.192108
4757,991.187,2,10.07,54.6953,3.45552,3.26162,0.902759,0.249713,0.159718,0.192458
4758,996.78,2,10.0738,54.6858,3.45307,3.26407,0.903146,0.250374,0.159996,0.192884
4759,998.169,2,10.0759,54.6847,3.45263,3.26449,0.903085,0.250559,0.160251,0.194166
4760,987.228,2,10.0797,54.6778,3.45353,3.25791,0.903427,0.250453,0.161,0.193707
4761,988.312,2,10.0809,54.6741,3.45377,3.25286,0.903745,0.249624,0.1622,0.193367
4762,993.752,2,10.0778,54.6086,3.45456,3.25169,0.903523,0.249143,0.163136,0.193147
4763,993.382,2,10.0802,54.5682,3.45292,3.25484,0.904009,0.24928,0.163231,0.192483
4764,991.627,2,10.0789,54.5789,3.45051,3.25334,0.904398,0.248926,0.165014,0.191841
4765,993.341,2,10.0744,54.574,3.44608,3.25592,0.904526,0.24893,0.166173,0.19135
4766,994.885,2,10.0742,54.5064,3.4466,3.25879,0.904664,0.249394,0.165653,0.190928
4767,990.202,2,10.078,54.4452,3.44162,3.26253,0.904779,0.249406,0.165578,0.190541
4768,990.493,2,10.0751,54.3915,3.439,3.26429,0.904282,0.249119,0.165633,0.190263
4769,995.537,2,10.0654,54.3921,3.44046,3.26422,0.903675,0.248895,0.165829,0.190616
4770,997.957,2,10.0592,54.3928,3.44035,3.26579,0.902996,0.24866,0.16636,0.191259
4771,1000.04,2,10.0587,54.4442,3.43614,3.2697,0.902119,0.248727,0.16764,0.192041
4772,1000.31,2,10.0588,54.4223,3.44236,3.27064,0.902458,0.248487,0.167022,0.192414
4773,1001.56,2,10.0644,54.4154,3.44353,3.27463,0.902364,0.248267,0.167611,0.192384
4774,999.878,2,10.0739,54.4273,3.44616,3.27617,0.903292,0.248602,0.167375,0.192632
4775,994.865,2,10.0789,54.4385,3.44556,3.27751,0.903661,0.248783,0.167114,0.192656
4776,994.119,2,10.0783,54.4951,3.44508,3.27472,0.903806,0.249473,0.166999,0.193504
4777,997.091,2,10.0882,54.489,3.44336,3.27512,0.903885,0.250447,0.167219,0.193879
4778,992.706,2,10.0896,54.4656,3.44549,3.27267,0.904456,0.250089,0.16727,0.193709
4779,989.222,2,10.0917,54.4823,3.4451,3.27112,0.904991,0.249379,0.167282,0.193383
4780,990.069,2,10.0919,54.4561,3.44494,3.26723,0.904843,0.249504,0.167015,0.193942
4781,990.042,2,10.0954,54.4595,3.44467,3.2654,0.904842,0.24936,0.167168,0.193485
4782,988.189,2,10.0925,54.4806,3.44563,3.2618,0.904455,0.249114,0.16694,0.193263
4783,986.461,2,10.0864,54.5028,3.44652,3.25742,0.904127,0.248625,0.166743,0.193085
4784,990.064,2,10.0887,54.5218,3.44599,3.25892,0.904174,0.248307,0.16615,0.192628
4785,992.911,2,10.088,54.5174,3.44867,3.25745,0.904421,0.248291,0.165892,0.192469
4786,991.712,2,10.0903,54.4642,3.4438,3.26354,0.904877,0.248235,0.165486,0.191977
4787,994.472,2,10.0876,54.4513,3.44295,3.2665,0.904947,0.247994,0.165033,0.19228
4788,989.274,2,10.0902,54.439,3.43674,3.26465,0.904623,0.248106,0.166275,0.192723
4789,988.919,2,10.0889,54.4474,3.436,3.26083,0.904214,0.248442,0.166415,0.192897
4790,982.371,2,10.0826,54.4615,3.43314,3.25688,0.904041,0.248338,0.166179,0.192746
4791,988.166,2,10.0828,54.4128,3.43303,3.25556,0.903628,0.248295,0.165647,0.19271
4792,992.576,2,10.0907,54.4192,3.43024,3.25701,0.904132,0.248343,0.166358,0.192499
4793,990.7,2,10.0968,54.4808,3.43251,3.25298,0.904878,0.248169,0.167122,0.192095
4794,995.068,2,10.0963,54.4296,3.43304,3.25481,0.904569,0.248264,0.167402,0.191694
4795,989.677,2,10.0952,54.3916,3.42937,3.25609,0.904692,0.248228,0.167501,0.191737
4796,991.419,2,10.1013,54.3274,3.42583,3.25674,0.904138,0.248678,0.167319,0.192505
4797,992.089,2,10.1042,54.295,3.42229,3.26214,0.903761,0.249034,0.16644,0.192453
4798,986.605,2,10.1101,54.2891,3.41936,3.26126,0.904242,0.249173,0.166195,0.192464
4799,985.34,2,10.1078,54.3186,3.41835,3.25774,0.904397,0.249018,0.166051,0.192602
4800,986.75,2,10.1108,54.3366,3.41611,3.2572,0.904931,0.249572,0.165784,0.192129
4801,995.553,2,10.1129,54.3563,3.41799,3.2598,0.905114,0.249507,0.165711,0.19178
4802,992.135,2,10.1177,54.3423,3.41886,3.26304,0.905302,0.249629,0.164929,0.191159
4803,990.84,2,10.1252,54.3245,3.41889,3.26168,0.905975,0.24999,0.165408,0.190663
4804,992.853,2,10.1342,54.315,3.4229,3.26004,0.907016,0.250531,0.164803,0.190492
4805,987.143,2,10.1373,54.3604,3.42259,3.25713,0.907116,0.250417,0.165059,0.190259
4806,987.16,2,10.1371,54.3566,3.42051,3.25435,0.907456,0.250473,0.16501,0.19094
4807,987.51,2,10.1314,54.405,3.4209,3.24985,0.907317,0.250895,0.165105,0.191085
4808,993.306,2,10.132,54.3818,3.41446,3.25501,0.907128,0.251016,0.165488,0.191635
4809,991.64,2,10.1376,54.3821,3.41089,3.25641,0.907454,0.251429,0.165971,0.191735
4810,988.098,2,10.1383,54.4196,3.40863,3.25746,0.90781,0.251408,0.165445,0.191907
4811,990.039,2,10.1355,54.4697,3.40929,3.25729,0.907747,0.251634,0.165188,0.191564
4812,986.934,2,10.1371,54.4163,3.40802,3.25794,0.907486,0.251604,0.164497,0.19143
4813,982.89,2,10.134,54.4293,3.40786,3.25571,0.907714,0.251412,0.163755,0.19108
4814,992.155,2,10.1345,54.4654,3.41086,3.25386,0.907592,0.251692,0.163386,0.191398
4815,1002.4,2,10.1388,54.4699,3.4124,3.25959,0.907622,0.252331,0.163754,0.191071
4816,993.942,2,10.1406,54.4671,3.41438,3.25793,0.907879,0.251879,0.164357,0.191473
4817,994.645,2,10.1512,54.5028,3.41228,3.26099,0.908616,0.252524,0.164104,0.19188
4818,995.689,2,10.1528,54.5363,3.41322,3.2622,0.908627,0.252662,0.163912,0.19243
4819,989.835,2,10.1498,54.5554,3.41201,3.26083,0.908673,0.25254,0.163557,0.193488
4820,993.158,2,10.1438,54.5764,3.41465,3.25898,0.908195,0.252325,0.16342,0.194054
4821,994.602,2,10.1371,54.5546,3.41677,3.26106,0.9077,0.251843,0.163177,0.193954
4822,996.809,2,10.1361,54.5206,3.41605,3.26555,0.907697,0.25157,0.163204,0.194105
4823,989.651,2,10.1324,54.4977,3.41705,3.26235,0.907446,0.251314,0.163331,0.194427
4824,993.485,2,10.1252,54.4901,3.42286,3.26162,0.907284,0.251092,0.162447,0.194201
4825,990.97,2,10.1189,54.4499,3.42571,3.26094,0.906871,0.250407,0.162433,0.193668
4826,987.902,2,10.1165,54.385,3.42613,3.2625,0.906833,0.249363,0.162299,0.192722
4827,988.477,2,10.1189,54.3441,3.42309,3.2621,0.906568,0.248907,0.16294,0.192744
4828,990.357,2,10.1159,54.3555,3.42215,3.26248,0.906562,0.248661,0.163285,0.19241
4829,995.694,2,10.1038,54.3584,3.4289,3.26306,0.905738,0.248259,0.162831,0.191644
4830,987.452,2,10.0987,54.3268,3.42857,3.26114,0.90506,0.248115,0.163006,0.191263
4831,987.765,2,10.0924,54.335,3.42866,3.2596,0.904617,0.247496,0.163325,0.190905
4832,992.415,2,10.0909,54.3369,3.43129,3.26046,0.904362,0.246919,0.163365,0.190272
4833,990.285,2,10.0877,54.322,3.43256,3.26121,0.903734,0.246823,0.162878,0.189834
4834,996.606,2,10.0846,54.3064,3.43239,3.26484,0.903451,0.246776,0.163007,0.189824
4835,984.586,2,10.0819,54.2931,3.43013,3.26407,0.903431,0.247004,0.162394,0.189591
4836,989.375,2,10.0807,54.2356,3.42814,3.26593,0.903352,0.247338,0.161759,0.189575
4837,988.493,2,10.0758,54.2576,3.42687,3.26758,0.902971,0.247305,0.161229,0.189303
4838,998.341,2,10.0759,54.2863,3.4264,3.2709,0.903164,0.247357,0.16127,0.190104
4839,987.133,2,10.0743,54.2621,3.42311,3.2703,0.903187,0.247425,0.160882,0.190835
4840,992.555,2,10.0771,54.2899,3.4235,3.27103,0.903707,0.247661,0.160593,0.190935
4841,994.417,2,10.082,54.3438,3.42205,3.27101,0.903954,0.247969,0.161136,0.191504
4842,988.809,2,10.082,54.3471,3.42111,3.26938,0.904411,0.248078,0.161247,0.191593
4843,985.473,2,10.0815,54.3637,3.42047,3.2671,0.904735,0.247828,0.161333,0.191238
4844,992.021,2,10.0941,54.3696,3.42147,3.26861,0.905556,0.248359,0.160901,0.190629
4845,985.408,2,10.0989,54.3526,3.42221,3.26755,0.906323,0.248256,0.160355,0.189945
4846,990.101,2,10.1037,54.3604,3.41979,3.26729,0.906423,0.248742,0.160747,0.189935
4847,996.724,2,10.1077,54.387,3.42102,3.26776,0.906511,0.249662,0.160924,0.189987
4848,991.46,2,10.117,54.4186,3.41886,3.26719,0.907391,0.250496,0.161185,0.190211
4849,989.336,2,10.1185,54.4226,3.41651,3.26948,0.907087,0.250779,0.160312,0.190544
4850,991.659,2,10.1224,54.4769,3.41908,3.26986,0.907321,0.251119,0.159628,0.190156
4851,999.199,2,10.1245,54.5057,3.42485,3.27314,0.907342,0.250925,0.158989,0.189786
4852,994.121,2,10.1245,54.5221,3.42382,3.27426,0.907538,0.250847,0.159962,0.189386
4853,990.087,2,10.1273,54.5217,3.42394,3.27415,0.907839,0.25046,0.160401,0.188792
4854,990.613,2,10.1357,54.5209,3.422,3.27402,0.908783,0.250839,0.160961,0.188426
4855,994.681,2,10.1464,54.5597,3.42127,3.27594,0.908998,0.251545,0.161277,0.187929
4856,991.079,2,10.1424,54.5461,3.41948,3.27502,0.909085,0.251027,0.161961,0.18845
4857,998.255,2,10.14,54.5811,3.41851,3.27675,0.90855,0.251262,0.162334,0.189329
4858,994.44,2,10.1378,54.5247,3.42099,3.27626,0.907951,0.251536,0.161819,0.189692
4859,994.235,2,10.1322,54.5356,3.4247,3.27701,0.90728,0.251674,0.160912,0.189583
4860,997.864,2,10.1337,54.5296,3.42685,3.27909,0.907671,0.251839,0.160611,0.189744
