iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1357,435.949,1,5.33863,0.608928,20.3137,6.21207,22.8772,0.268,0.21514,0.26383,0.639592,0.411453,0.879117,0.306122,0.0682418
1358,425.813,1,5.32959,0.627395,20.3991,6.3512,22.8388,0.268,0.214636,0.276965,0.634417,0.402217,0.874792,0.304028,0.0665139
1359,421.855,1,5.32534,0.631334,20.1565,6.29647,22.9312,0.268,0.210544,0.276116,0.62078,0.42318,0.883753,0.300915,0.0653346
1360,410.818,1,5.31869,0.626239,20.4436,6.34289,23.5996,0.268,0.210386,0.276977,0.605062,0.428818,0.893472,0.307009,0.0636803
1361,411.026,1,5.33219,0.637768,19.9067,6.37437,22.6441,0.268,0.207111,0.286927,0.589741,0.41796,0.905076,0.303667,0.0626764
1362,422.14,1,5.34905,0.633754,20.094,6.55608,22.5111,0.268,0.205151,0.291041,0.588369,0.413918,0.904582,0.298004,0.0642941
1363,414.149,1,5.35377,0.645552,20.1218,6.71605,21.8695,0.268,0.205167,0.283672,0.627727,0.412965,0.907706,0.300227,0.0626662
1364,407.751,1,5.34137,0.638624,20.1518,6.30797,22.055,0.268,0.208022,0.279751,0.621595,0.402509,0.880671,0.303015,0.0612064
1365,401.709,1,5.32602,0.633645,20.0816,6.25795,21.9345,0.268,0.211695,0.272668,0.605856,0.392317,0.907753,0.30384,0.0614221
1366,407.438,1,5.32344,0.623125,20.3617,5.97798,22.5786,0.268,0.206928,0.28627,0.63118,0.396371,0.925861,0.305822,0.0607748
1367,412.565,1,5.31312,0.643067,20.3424,6.0183,22.8151,0.268,0.213204,0.28889,0.655535,0.419104,0.918021,0.305079,0.0608035
1368,420.964,1,5.32168,0.61221,20.5294,5.68761,22.9135,0.268,0.208076,0.286913,0.657171,0.428955,0.888861,0.304722,0.0622158
1369,416.054,1,5.33214,0.623954,20.2565,6.15771,22.319,0.268,0.208996,0.279648,0.640531,0.418094,0.879062,0.299241,0.0631404
1370,415.131,1,5.32747,0.639332,20.3524,5.81594,23.0614,0.268,0.205869,0.272609,0.624313,0.407507,0.871447,0.300755,0.0632029
1371,407.954,1,5.36566,0.659247,20.5685,6.11777,23.807,0.268,0.21562,0.294927,0.608505,0.409726,0.909112,0.302397,0.0616025
1372,409.662,1,5.38018,0.631437,20.3932,6.2122,23.7614,0.268,0.213957,0.305632,0.599701,0.414337,0.882465,0.310542,0.0600427
1373,415.183,1,5.36996,0.634166,20.6212,6.37636,23.8232,0.268,0.21455,0.297893,0.59548,0.418301,0.870486,0.303775,0.0611686
1374,415.2,1,5.36657,0.647813,20.4002,6.2883,24.1747,0.268,0.209118,0.293784,0.612443,0.407774,0.891937,0.296084,0.0645877
1375,418.146,1,5.35709,0.62377,20.4332,6.19788,24.8848,0.268,0.212093,0.308155,0.596935,0.397449,0.89343,0.301911,0.0640842
1376,424.754,1,5.34861,0.614197,20.4805,6.14513,24.1575,0.268,0.215108,0.300352,0.58686,0.387386,0.879946,0.29664,0.0655878
1377,433.983,1,5.34038,0.628825,20.9658,6.18836,24.6836,0.268,0.209891,0.292747,0.573605,0.398916,0.849549,0.30319,0.0673481
1378,426.77,1,5.33279,0.637482,20.8459,5.97654,24.5706,0.268,0.216851,0.285335,0.655169,0.413523,0.859236,0.307602,0.0656428
1379,406.217,1,5.33332,0.649672,20.8343,5.69218,24.2549,0.268,0.212089,0.27811,0.651878,0.405177,0.901992,0.301391,0.0639807
1380,408.337,1,5.3462,0.632744,20.9393,6.07743,24.6333,0.268,0.210417,0.27896,0.635372,0.405552,0.884141,0.295947,0.0623607
1381,418.822,1,5.3586,0.635671,20.8571,6.17166,24.3965,0.268,0.20958,0.284512,0.654097,0.429034,0.861911,0.299782,0.0627899
1382,414.445,1,5.34722,0.637843,20.9017,5.95969,24.8973,0.268,0.212617,0.288221,0.637535,0.42153,0.881375,0.306844,0.0612668
1383,414.413,1,5.32752,0.637875,20.6136,6.13648,24.2957,0.268,0.207874,0.291899,0.637919,0.43717,0.90638,0.301495,0.0616885
1384,396.847,1,5.34881,0.637861,20.8801,5.84329,23.9651,0.268,0.206956,0.295321,0.621766,0.426101,0.905756,0.301125,0.0601265
1385,404.716,1,5.31885,0.619758,20.5964,5.79116,24.2851,0.268,0.211046,0.287843,0.606023,0.442816,0.904321,0.301002,0.0602491
1386,403.605,1,5.31654,0.64656,20.8597,5.57835,23.5853,0.268,0.208247,0.294369,0.629754,0.433383,0.930671,0.298361,0.0616384
1387,404.784,1,5.31371,0.615275,20.5472,5.71911,23.7497,0.268,0.203468,0.30903,0.652215,0.440046,0.949803,0.296912,0.0626112
1388,394.808,1,5.3193,0.632238,20.6561,5.60946,23.3788,0.268,0.207612,0.302299,0.6357,0.43317,0.945268,0.304084,0.0610259
1389,396.877,1,5.3096,0.615097,20.9006,5.61561,23.9411,0.268,0.204689,0.306148,0.619604,0.425732,0.937604,0.304005,0.0594806
1390,396.002,1,5.32695,0.623239,20.9964,5.6211,24.1243,0.268,0.209767,0.298396,0.611567,0.44465,0.936592,0.302523,0.0589017
1391,402.092,1,5.32126,0.606372,20.9086,5.51873,24.2531,0.268,0.208199,0.29084,0.629687,0.433391,0.919373,0.304973,0.0587992
1392,416.185,1,5.32315,0.62698,20.8906,5.81814,23.6583,0.268,0.212418,0.283476,0.627893,0.422418,0.921829,0.304433,0.0611008
1393,415.476,1,5.36023,0.641111,21.0689,6.09649,23.7732,0.268,0.214244,0.276298,0.611995,0.419568,0.925361,0.300993,0.0634516
1394,408.985,1,5.34314,0.626248,21.0381,5.75074,23.8121,0.268,0.20882,0.276176,0.622586,0.408945,0.92142,0.301217,0.0628243
1395,402.755,1,5.33164,0.612031,20.826,5.86345,23.8807,0.268,0.213093,0.269183,0.606822,0.411367,0.923622,0.304775,0.0612989
1396,405.052,1,5.31512,0.627062,20.8733,5.79867,23.5217,0.268,0.211774,0.280872,0.591457,0.400951,0.920931,0.30256,0.0623456
1397,405.767,1,5.33466,0.637524,20.5575,5.70801,23.5294,0.268,0.211623,0.286167,0.576481,0.390798,0.919,0.307938,0.0617423
1398,409.245,1,5.32455,0.591361,20.5728,5.75644,24.3651,0.268,0.206264,0.285584,0.642458,0.390143,0.937984,0.301742,0.0634117
1399,408.528,1,5.34033,0.594693,20.6501,5.85416,24.462,0.268,0.209716,0.286884,0.657698,0.389849,0.913324,0.301668,0.0618061
1400,408.134,1,5.33024,0.65545,20.4983,5.7584,23.7146,0.268,0.204836,0.279987,0.641045,0.394809,0.92905,0.30385,0.0623071
1401,407.678,1,5.33808,0.666238,20.4591,5.89143,23.7504,0.268,0.20247,0.272897,0.632146,0.386265,0.928728,0.302615,0.0633237
1402,405.614,1,5.3502,0.664852,20.414,6.18488,23.4985,0.268,0.206425,0.265988,0.62524,0.389032,0.945505,0.305623,0.0645358
1403,396.024,1,5.35901,0.610524,19.8781,6.59212,22.7165,0.268,0.204899,0.259253,0.609408,0.379182,0.949636,0.297884,0.0649822
1404,397.509,1,5.32199,0.635643,20.2461,6.1355,23.1639,0.268,0.201187,0.282764,0.593978,0.396093,0.953731,0.296942,0.0637841
1405,397.618,1,5.30338,0.627182,20.216,5.88029,22.8559,0.268,0.204914,0.287326,0.579987,0.39618,0.941135,0.303293,0.0621691
1406,397.761,1,5.33095,0.61669,20.408,5.6904,22.926,0.268,0.205074,0.291235,0.589012,0.393051,0.940336,0.301746,0.060843
1407,403.679,1,5.34493,0.619143,20.5001,5.88751,22.6838,0.268,0.212649,0.283861,0.588393,0.383099,0.914509,0.302569,0.0603625
1408,400.218,1,5.35824,0.640068,20.2062,6.23628,22.3305,0.268,0.209036,0.279642,0.586478,0.374711,0.896192,0.305584,0.0588341
1409,402.072,1,5.36989,0.639342,20.8008,6.16542,23.2584,0.268,0.209884,0.272561,0.596989,0.385476,0.89451,0.298658,0.0600609
1410,410.948,1,5.37287,0.639334,21.2745,5.68502,23.2676,0.268,0.212657,0.275444,0.584797,0.375715,0.898403,0.297231,0.0634375
1411,406.384,1,5.33901,0.655832,20.8013,5.75178,22.3153,0.268,0.21657,0.26847,0.581827,0.366202,0.890767,0.30347,0.0618312
1412,414.305,1,5.3234,0.644904,20.3053,6.3561,21.4576,0.268,0.215551,0.273869,0.602543,0.35693,0.866507,0.309185,0.0629015
1413,405.104,1,5.37107,0.605645,20.4097,6.38393,21.2297,0.268,0.211976,0.27125,0.591387,0.347892,0.840253,0.301357,0.0626302
1414,410.048,1,5.33366,0.61865,20.2919,6.21502,21.3527,0.268,0.213874,0.270328,0.578875,0.362994,0.812419,0.303786,0.0616466
1415,415.184,1,5.34888,0.631591,20.5614,6.05644,21.8976,0.268,0.213398,0.264134,0.564217,0.357487,0.788744,0.304144,0.0612949
1416,407.341,1,5.32078,0.63318,20.3028,6.08628,21.8173,0.268,0.207994,0.257446,0.574269,0.361325,0.805943,0.305468,0.0602383
1417,405.72,1,5.3599,0.634527,20.3039,5.99043,21.841,0.268,0.207692,0.26389,0.571776,0.364696,0.787798,0.303775,0.0601823
1418,405.894,1,5.3413,0.619599,20.4669,5.86137,22.3052,0.268,0.208753,0.268462,0.616904,0.355462,0.845095,0.303562,0.0600336
1419,402.931,1,5.33485,0.631034,20.6299,5.88217,22.7039,0.268,0.206463,0.261956,0.662523,0.346461,0.822315,0.304834,0.0587402
1420,417.214,1,5.35913,0.641237,20.5579,5.89311,23.0163,0.268,0.218093,0.265458,0.677023,0.379314,0.775411,0.305032,0.0583631
1421,420.428,1,5.31972,0.643081,20.4488,5.86849,22.824,0.268,0.212571,0.275018,0.65988,0.36971,0.768019,0.307747,0.0593787
1422,413.149,1,5.33361,0.624374,20.8521,5.58437,24.2338,0.268,0.212347,0.268869,0.64884,0.360348,0.745349,0.304572,0.0585371
1423,416.796,1,5.345,0.620283,20.9634,5.60878,24.8026,0.268,0.213784,0.262061,0.632411,0.374348,0.784533,0.300141,0.0613742
1424,415.329,1,5.31747,0.623072,20.8408,5.59363,23.6668,0.268,0.211641,0.274609,0.632234,0.377613,0.824647,0.305543,0.060575
1425,415.724,1,5.31861,0.600058,21.0587,5.5894,23.8371,0.268,0.21219,0.28439,0.616226,0.371748,0.839517,0.304153,0.0623796
1426,411.755,1,5.34329,0.603158,21.0629,5.51761,24.1236,0.268,0.214465,0.277189,0.60784,0.362335,0.852301,0.302294,0.0627368
1427,415.05,1,5.35074,0.633247,20.916,5.4736,23.71,0.268,0.213479,0.282611,0.59245,0.377308,0.849762,0.305533,0.0611483
1428,419.142,1,5.34611,0.59929,21.1153,5.46258,24.4599,0.268,0.218437,0.301379,0.621711,0.397359,0.861204,0.303058,0.0610706
1429,405.11,1,5.33551,0.620259,21.1909,5.57608,24.1853,0.268,0.215509,0.293748,0.605968,0.387298,0.877214,0.302061,0.0598801
1430,412.672,1,5.32665,0.615736,20.5531,5.56262,23.1154,0.268,0.210053,0.288939,0.649977,0.38513,0.867232,0.301712,0.0612451
1431,407.296,1,5.33936,0.632506,21.1046,5.63039,22.7987,0.268,0.211147,0.287289,0.667007,0.375379,0.858173,0.300933,0.0598671
1432,401.976,1,5.3372,0.625138,20.6819,5.91196,22.4385,0.268,0.210161,0.280015,0.650118,0.365874,0.828787,0.299904,0.0583512
1433,407.829,1,5.34223,0.640015,20.3101,5.77087,21.671,0.268,0.212654,0.272925,0.633656,0.35661,0.821182,0.30539,0.0600706
1434,407.187,1,5.33702,0.643188,20.3665,5.93837,21.8994,0.268,0.213255,0.280622,0.617612,0.34758,0.81267,0.303754,0.0598806
1435,405.911,1,5.35463,0.627229,20.4545,5.96399,21.9089,0.268,0.215711,0.277854,0.601974,0.338779,0.845282,0.305423,0.0590645
1436,411.455,1,5.32945,0.613961,20.4786,6.14505,22.1428,0.268,0.211469,0.28588,0.674232,0.330201,0.870086,0.299899,0.0620792
1437,420.758,1,5.31432,0.608647,20.3605,5.94656,22.2698,0.268,0.209938,0.278641,0.705719,0.32184,0.857265,0.301758,0.0641075
1438,417.567,1,5.3197,0.636361,20.1671,5.89349,22.4717,0.268,0.21293,0.271586,0.68785,0.347185,0.883731,0.300209,0.0635556
1439,403.946,1,5.33218,0.635812,20.2078,6.03021,22.367,0.268,0.211654,0.276028,0.670433,0.368334,0.87691,0.298657,0.0619463
1440,415.075,1,5.32986,0.636738,20.5602,5.92649,23.1592,0.268,0.218401,0.287676,0.653458,0.359007,0.865696,0.30053,0.0633689
1441,416.678,1,5.34933,0.619239,20.8035,5.88628,23.2918,0.268,0.212871,0.293176,0.638112,0.366632,0.883105,0.303266,0.0630226
1442,411.346,1,5.35994,0.627657,20.7456,5.88772,23.1532,0.268,0.218354,0.298147,0.652105,0.357349,0.884125,0.305627,0.0614268
1443,407.831,1,5.35998,0.636991,20.9972,5.95909,22.8265,0.268,0.212825,0.290597,0.635593,0.348301,0.859345,0.30209,0.0607057
1444,414.933,1,5.3429,0.642494,20.1693,6.15268,22.8047,0.268,0.211373,0.283239,0.659913,0.339482,0.80517,0.306643,0.0597908
1445,410.975,1,5.35455,0.649478,20.4483,6.12365,24.1643,0.268,0.216578,0.285134,0.700454,0.330886,0.779302,0.305103,0.0590958
1446,413.01,1,5.33551,0.621615,20.3,6.17052,24.142,0.268,0.211418,0.277914,0.708979,0.322508,0.799665,0.305101,0.0605666
1447,408.37,1,5.3217,0.632064,20.0726,5.92797,23.2336,0.268,0.21026,0.270877,0.702945,0.314342,0.842526,0.303251,0.0600494
1448,399.535,1,5.36421,0.645737,20.3268,6.24439,24.013,0.268,0.214611,0.293166,0.722117,0.306382,0.816028,0.304368,0.0585289
1449,398.111,1,5.35107,0.654318,20.5107,6.03042,25.0611,0.268,0.218324,0.285742,0.711042,0.298624,0.795002,0.306644,0.0570469
1450,406.687,1,5.37377,0.659457,20.6012,6.21291,25.2006,0.268,0.218406,0.278507,0.693038,0.31628,0.742541,0.305543,0.0576594
1451,412.717,1,5.36337,0.661478,20.5128,6.40516,24.91,0.268,0.219992,0.277226,0.715378,0.309531,0.766221,0.306,0.059692
1452,415.477,1,5.3585,0.641125,19.6977,6.26145,23.926,0.268,0.215372,0.270206,0.762207,0.301693,0.777598,0.308997,0.0601107
1453,417.651,1,5.33941,0.62811,19.8592,6.38898,23.9262,0.268,0.21059,0.269677,0.787419,0.305483,0.76267,0.307029,0.0591724
1454,414.67,1,5.34697,0.626241,20.0928,6.0651,24.3184,0.268,0.211563,0.262849,0.813385,0.297748,0.778794,0.305004,0.0586485
1455,410.79,1,5.32265,0.629775,20.3291,6.12012,24.4449,0.268,0.215302,0.256592,0.807166,0.325597,0.785204,0.308379,0.0571635
1456,413.795,1,5.32605,0.633881,20.136,6.1547,24.7594,0.268,0.216081,0.266292,0.786728,0.330865,0.748153,0.303504,0.058087
1457,419.054,1,5.33239,0.624871,20.195,5.95062,25.1691,0.268,0.217277,0.286848,0.766808,0.363902,0.754509,0.30327,0.0585207
1458,426.806,1,5.33721,0.639938,20.4587,6.12678,26.3686,0.268,0.224031,0.283715,0.754642,0.386425,0.812349,0.305392,0.0616123
1459,419.077,1,5.36991,0.637128,20.5758,6.28333,26.1931,0.268,0.218359,0.28509,0.790646,0.37664,0.841416,0.298113,0.0623934
1460,415.074,1,5.36055,0.625787,19.7851,6.90334,25.0509,0.268,0.213551,0.277871,0.775762,0.367103,0.819725,0.304414,0.0608135
1461,410.798,1,5.34454,0.642033,19.9447,6.58671,24.6246,0.268,0.213484,0.271667,0.82282,0.357808,0.795038,0.304414,0.0592737
1462,419.285,1,5.32859,0.620734,19.9807,6.35731,24.9443,0.268,0.211435,0.275025,0.803137,0.348748,0.77583,0.304555,0.0608867
1463,419.04,1,5.35683,0.633376,19.7975,6.34543,23.3436,0.268,0.2098,0.292576,0.782801,0.339918,0.879179,0.300346,0.0614776
1464,416.376,1,5.35321,0.644917,19.9552,6.3784,23.882,0.268,0.20938,0.289522,0.76298,0.348997,0.852355,0.305008,0.0619483
1465,412.393,1,5.34161,0.63577,19.9559,6.39164,24.4856,0.268,0.21226,0.2891,0.743661,0.357111,0.877109,0.303524,0.0613005
1466,421.404,1,5.34157,0.613565,20.103,6.0525,24.3693,0.268,0.212282,0.28178,0.724831,0.361734,0.873405,0.30432,0.0643882
1467,413.905,1,5.33833,0.627684,20.6441,5.8742,24.2772,0.268,0.21123,0.277948,0.706478,0.388632,0.872617,0.299467,0.0627579
1468,405.301,1,5.32338,0.613443,20.5667,5.76131,24.2063,0.268,0.205882,0.283356,0.708238,0.39459,0.909257,0.300148,0.0611688
1469,400.976,1,5.34001,0.62909,20.3965,6.03029,23.8406,0.268,0.204228,0.283569,0.709048,0.388489,0.893981,0.306094,0.05962
1470,414.057,1,5.30888,0.627293,20.2132,6.02233,23.9559,0.268,0.20453,0.302231,0.71914,0.395817,0.868946,0.300652,0.0600827
1471,403.578,1,5.3374,0.635641,20.3103,5.9697,23.3934,0.268,0.209636,0.294579,0.70093,0.385795,0.891562,0.296942,0.0599252
1472,410.659,1,5.31332,0.612138,20.0744,6.1854,23.7323,0.268,0.213659,0.28712,0.683183,0.376026,0.888662,0.303711,0.0602564
1473,404.638,1,5.33753,0.596713,20.0779,6.38098,23.7734,0.268,0.20949,0.287856,0.665884,0.379178,0.910767,0.30161,0.0613906
1474,409.039,1,5.32495,0.622296,20.2819,5.87473,23.532,0.268,0.204186,0.29406,0.649023,0.369577,0.877796,0.30111,0.0610527
1475,416.479,1,5.31002,0.628971,20.7415,5.62428,24.046,0.268,0.218878,0.286614,0.643634,0.38331,0.83661,0.303498,0.0622194
1476,426.465,1,5.32974,0.617397,20.7179,5.73145,23.5322,0.268,0.213336,0.280466,0.65942,0.373605,0.783064,0.304158,0.0620845
1477,424.742,1,5.30613,0.658204,20.7666,5.73465,24.1893,0.268,0.215206,0.276732,0.646849,0.408837,0.694881,0.305837,0.0605124
1478,424.077,1,5.32481,0.624306,20.4489,6.00077,24.2974,0.268,0.219509,0.269725,0.647302,0.398485,0.722819,0.306348,0.0601773
1479,424.511,1,5.32864,0.647282,20.5496,6.14233,24.2891,0.268,0.213951,0.262895,0.68793,0.388395,0.66952,0.30544,0.0614032
1480,421.522,1,5.34128,0.650055,20.6442,6.00725,23.3973,0.268,0.213269,0.256238,0.670511,0.378561,0.66255,0.302764,0.0614854
1481,419.456,1,5.33202,0.666653,20.4833,5.87664,23.5442,0.268,0.210117,0.24975,0.653533,0.368975,0.699677,0.302411,0.0627004
1482,418.705,1,5.35704,0.599791,20.1952,6.5408,23.6536,0.268,0.208308,0.245595,0.678506,0.359633,0.742888,0.299337,0.062778
1483,412.75,1,5.35372,0.617867,20.8083,6.22742,23.6151,0.268,0.210845,0.26037,0.661326,0.350527,0.741896,0.299519,0.0624439
1484,415.969,1,5.35277,0.65695,20.637,6.27379,23.543,0.268,0.217087,0.267027,0.704477,0.341651,0.83133,0.30211,0.0610172
1485,415.927,1,5.32059,0.667187,20.5241,5.8613,23.3246,0.268,0.218452,0.261566,0.686639,0.333,0.790384,0.304664,0.0617637
1486,416.162,1,5.3474,0.637485,20.5446,5.94004,24.6471,0.268,0.219267,0.273047,0.723151,0.324569,0.826497,0.302504,0.0623679
1487,418.548,1,5.38106,0.613247,20.313,6.16975,24.2423,0.268,0.213715,0.276451,0.70484,0.31635,0.839053,0.294888,0.0655523
1488,428.71,1,5.37249,0.619172,20.2468,5.89315,23.7812,0.268,0.212009,0.285177,0.690921,0.325073,0.814797,0.301496,0.0638925
1489,424.579,1,5.37674,0.623332,20.5575,5.85408,23.5491,0.268,0.215054,0.289545,0.715948,0.316842,0.831051,0.304863,0.0633416
1490,417.444,1,5.36045,0.644048,20.5087,5.97935,23.5073,0.268,0.21686,0.289907,0.69782,0.336923,0.834924,0.300538,0.0637001
1491,425.976,1,5.36168,0.627925,20.3669,6.03813,23.1797,0.268,0.219442,0.287551,0.714912,0.328392,0.825608,0.303521,0.0631282
1492,412.814,1,5.35978,0.621006,20.1598,6.16021,23.1373,0.268,0.213885,0.28027,0.752685,0.320077,0.854074,0.300446,0.061876
1493,412.105,1,5.34238,0.613186,20.2177,6.02221,23.9958,0.268,0.208469,0.273174,0.758095,0.311973,0.846258,0.300954,0.0620101
1494,413.058,1,5.3465,0.62523,20.0232,6.1799,23.0027,0.268,0.208742,0.269042,0.789305,0.31352,0.839702,0.297615,0.0616144
1495,411.678,1,5.37095,0.624188,20.1239,6.2485,24.2118,0.268,0.208789,0.268536,0.769319,0.316185,0.851223,0.301574,0.0614618
1496,412.69,1,5.36092,0.621777,20.3011,6.48672,24.4252,0.268,0.213846,0.261737,0.780975,0.308179,0.873848,0.297453,0.0639753
1497,406.655,1,5.3519,0.609335,19.9594,6.52688,24.3056,0.268,0.212285,0.2584,0.764668,0.300376,0.859808,0.298722,0.0623554
1498,414.374,1,5.35193,0.618199,20.0374,6.34942,24.1152,0.268,0.216073,0.266433,0.745306,0.325577,0.849892,0.298125,0.0628533
1499,408.548,1,5.34449,0.632014,19.9322,6.70962,23.8315,0.268,0.211359,0.269167,0.787546,0.317334,0.859914,0.297524,0.0626463
1500,403.905,1,5.34076,0.633691,19.7525,6.43804,23.9936,0.268,0.216365,0.266725,0.767605,0.309299,0.81682,0.305538,0.0610601
1501,401.119,1,5.34973,0.664163,19.8882,6.48288,23.5993,0.268,0.213819,0.259971,0.76929,0.301467,0.821966,0.305151,0.059514
1502,408.624,1,5.3478,0.659574,19.8248,6.58254,23.4629,0.268,0.20975,0.258901,0.7604,0.295534,0.811021,0.300293,0.0614961
1503,400.735,1,5.36223,0.646011,19.9463,6.58229,23.4327,0.268,0.210321,0.268032,0.74932,0.332989,0.869824,0.303594,0.0599389
1504,396.874,1,5.35959,0.626297,19.8844,6.46427,23.3279,0.268,0.207592,0.287388,0.738764,0.344595,0.912047,0.301071,0.0584213
1505,399.01,1,5.34257,0.621533,19.8713,6.4854,23.3475,0.268,0.207007,0.288659,0.734804,0.33587,0.907851,0.302759,0.0594008
1506,409.822,1,5.34188,0.624648,19.6826,6.27159,22.9852,0.268,0.214123,0.28135,0.758493,0.327365,0.87431,0.309484,0.0602192
1507,414.277,1,5.36194,0.622046,20.0652,6.74476,23.1471,0.268,0.211267,0.274226,0.740072,0.319076,0.85621,0.301647,0.0625633
1508,413.125,1,5.3419,0.615396,20.0163,6.29457,23.7075,0.268,0.211563,0.26992,0.721333,0.310997,0.854276,0.303018,0.0628005
1509,409.232,1,5.31472,0.630722,19.884,6.41833,23.7637,0.268,0.211537,0.265475,0.729194,0.319304,0.863072,0.302687,0.0612103
1510,410.496,1,5.36676,0.643798,20.155,6.64799,23.2823,0.268,0.211741,0.258753,0.74684,0.311219,0.837326,0.302494,0.0621488
1511,411.228,1,5.35813,0.628294,19.8994,6.35424,22.9995,0.268,0.213161,0.252201,0.727929,0.311835,0.828382,0.301641,0.0620216
1512,407.912,1,5.35295,0.62302,20.471,6.19908,22.9622,0.268,0.209778,0.268746,0.709498,0.311541,0.865111,0.301476,0.0621201
1513,400.358,1,5.36978,0.639168,20.4265,5.9992,22.7661,0.268,0.208163,0.272191,0.691533,0.303653,0.854317,0.302404,0.0609418
1514,400.706,1,5.34654,0.619484,20.5253,5.92424,22.9613,0.268,0.214133,0.274553,0.674023,0.295964,0.840626,0.298873,0.0609276
1515,403.854,1,5.34698,0.613071,20.3702,6.16317,22.6893,0.268,0.215262,0.288096,0.656956,0.28847,0.885527,0.301415,0.0614687
1516,399.139,1,5.34665,0.635312,20.1777,6.24518,22.5038,0.268,0.216006,0.280801,0.657561,0.281166,0.900046,0.297833,0.0623272
1517,399.183,1,5.35456,0.613211,20.5408,6.17687,22.6384,0.268,0.215557,0.282849,0.664888,0.29079,0.881818,0.298881,0.0612134
1518,402.873,1,5.34159,0.638415,20.1037,6.06259,22.2487,0.268,0.218834,0.275687,0.648052,0.289685,0.862242,0.305984,0.0604675
1519,404.022,1,5.33912,0.6088,20.2319,5.99701,21.9269,0.268,0.213293,0.268706,0.675592,0.293834,0.87713,0.300799,0.06144
1520,401.507,1,5.35055,0.630095,20.3125,6.11365,21.5657,0.268,0.211215,0.278771,0.680918,0.306895,0.874425,0.302415,0.0600242
1521,407.134,1,5.32394,0.600384,20.0616,6.10453,21.8434,0.268,0.209739,0.275959,0.663676,0.333219,0.875519,0.306994,0.0605764
1522,409.355,1,5.35543,0.629852,20.3249,5.90699,22.0804,0.268,0.212302,0.279326,0.646872,0.340676,0.891101,0.310175,0.0607177
1523,421.033,1,5.37111,0.623932,20.301,6.29321,21.8061,0.268,0.213133,0.284747,0.699362,0.337816,0.843577,0.304447,0.0624828
1524,417.215,1,5.36243,0.629657,20.0171,6.35191,21.8807,0.268,0.211748,0.284806,0.703573,0.329262,0.800601,0.302631,0.0620268
1525,412.087,1,5.35779,0.62316,20.3995,6.06331,21.4569,0.268,0.20777,0.296471,0.685758,0.320925,0.790649,0.301809,0.0604563
1526,415.516,1,5.36603,0.638705,20.4628,6.00846,22.2278,0.268,0.207136,0.288964,0.668394,0.3188,0.824913,0.301548,0.0619354
1527,415.329,1,5.35309,0.662323,20.6835,6.18015,21.7645,0.268,0.208771,0.281647,0.65147,0.32401,0.777329,0.305783,0.0619818
1528,420.661,1,5.36366,0.661379,20.5678,5.99127,22.1673,0.268,0.213421,0.274516,0.634975,0.315806,0.731241,0.30337,0.0640002
1529,414.483,1,5.35903,0.633835,20.6525,5.96288,21.8842,0.268,0.208017,0.272028,0.618897,0.345389,0.795357,0.301723,0.0623797
1530,423.934,1,5.33159,0.620197,20.1859,6.21028,22.0741,0.268,0.211064,0.274435,0.603226,0.336643,0.748572,0.303116,0.0630981
