iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a
263,317.262,1,10.2945,33.8682,18.1831,51.2782,0.270055,0.295181,0.998923,0.213283,1.0001
264,316.555,1,10.4083,34.6189,17.6573,52.0786,0.264827,0.286475,0.974943,0.21947,1.00301
265,312.736,1,10.3329,35.2725,18.2742,49.4591,0.265758,0.271319,0.900721,0.231993,0.994006
266,310.125,1,10.348,34.9487,17.886,50.2437,0.261954,0.272403,0.894721,0.240227,0.978042
267,314.934,1,10.3588,34.8428,17.9548,49.1526,0.268204,0.276247,0.895939,0.232915,1.00167
268,316.302,1,10.3341,34.713,18.4029,49.338,0.265362,0.259461,0.97442,0.209407,1.02302
269,316.271,1,10.3515,35.0204,17.4526,49.3804,0.267024,0.28352,1.00358,0.189313,1.01935
270,313.973,1,10.2937,35.3239,17.2078,50.9912,0.26542,0.284185,1.01801,0.209886,0.990655
271,315.431,1,10.3424,35.6077,16.5893,49.9888,0.263509,0.280375,0.956945,0.228726,0.997714
272,312.908,1,10.3479,35.4883,16.369,49.5219,0.264564,0.299768,0.95516,0.208554,0.988043
273,316.386,1,10.2875,36.8465,14.8075,50.9233,0.266296,0.284954,0.874197,0.186537,1.04541
274,321.381,1,10.3141,37.5781,15.3453,48.3095,0.25767,0.295734,0.798729,0.183111,1.08652
275,313.718,1,10.381,36.1045,16.3139,47.6209,0.262928,0.29701,0.814744,0.173211,1.04573
276,307.324,1,10.3771,36.5728,16.0228,47.2692,0.265753,0.275892,0.829425,0.175091,1.01656
277,320.273,1,10.3424,36.7351,16.2671,47.1925,0.263978,0.269871,0.84569,0.179741,1.08482
278,324.043,1,10.3524,36.9287,15.6315,46.9416,0.259265,0.278214,0.872604,0.181662,1.09759
279,318.094,1,10.3547,36.9718,15.0734,46.3621,0.257489,0.264742,0.924518,0.197244,1.05121
280,302.761,1,10.3496,36.8031,15.8428,46.3441,0.262649,0.251159,0.900937,0.194948,0.980535
281,306.514,1,10.38,36.718,15.8389,46.6185,0.264249,0.246879,0.874725,0.222548,0.986599
282,305.479,1,10.3637,36.2291,17.4425,48.1422,0.262432,0.253209,0.868934,0.234393,0.972233
283,307.029,1,10.3518,36.9365,16.243,48.3485,0.265659,0.270539,0.842958,0.23452,0.973189
284,315.254,1,10.3321,37.5098,15.4053,48.174,0.269415,0.278514,0.862565,0.225976,1.0115
285,315.45,1,10.3066,37.6958,15.1481,48.4103,0.262996,0.276275,0.810622,0.209782,1.03774
286,320.925,1,10.4036,37.7866,14.3741,50.5803,0.265318,0.280826,0.929152,0.217581,1.03736
287,318.198,1,10.3288,37.8842,14.5304,48.9667,0.264449,0.283156,0.891763,0.219387,1.02689
288,319.176,1,10.3418,37.3026,15.2349,49.3881,0.265512,0.284945,0.855506,0.241553,1.02239
289,326.061,1,10.2811,37.3848,14.7935,48.5484,0.264338,0.298355,0.889867,0.239561,1.04854
290,324.955,1,10.3191,37.6806,15.2497,48.5999,0.265643,0.27442,0.898902,0.21427,1.07143
291,320.129,1,10.2531,37.2477,16.0369,47.2505,0.265898,0.268472,0.843941,0.238111,1.04045
292,318.47,1,10.2894,37.5844,15.4477,48.9015,0.264606,0.248096,0.860009,0.250601,1.03358
293,315.217,1,10.2843,37.3245,14.8291,48.759,0.269022,0.236404,0.854568,0.248107,1.02336
294,313.78,1,10.3801,36.6825,15.4847,49.0129,0.264314,0.269591,0.854664,0.225963,1.01273
295,323.408,1,10.3236,37.0128,15.5703,48.0514,0.267271,0.265979,0.878454,0.248491,1.04631
296,322.646,1,10.319,37.0364,15.9437,49.2601,0.270025,0.247389,0.843735,0.263687,1.04875
297,327.136,1,10.3818,37.0814,16.6588,52.2583,0.275165,0.240051,0.809237,0.280259,1.07232
298,330.397,1,10.3064,35.562,17.039,52.6738,0.273298,0.236221,0.88339,0.281898,1.07952
299,325.057,1,10.3131,35.3881,17.4235,52.9561,0.273517,0.243684,0.901084,0.276425,1.045
300,321.898,1,10.2954,36.3815,17.0346,53.5332,0.279334,0.233741,0.862798,0.299103,1.02573
301,322.221,1,10.2959,36.641,16.038,54.2472,0.276623,0.209436,0.907525,0.272929,1.05179
302,321.168,1,10.3281,36.585,16.409,54.8397,0.275003,0.215675,0.884688,0.293613,1.03526
303,321.378,1,10.2671,36.6186,15.5343,53.7686,0.267847,0.224386,0.898884,0.334658,1.01249
304,325.486,1,10.2701,36.9696,16.3046,54.8416,0.26934,0.234056,0.908645,0.299328,1.04531
305,327.81,1,10.2617,36.533,16.1,52.5603,0.270468,0.23888,0.873627,0.293314,1.06052
306,328.277,1,10.299,36.5617,15.8826,54.6227,0.271193,0.279516,0.887223,0.287574,1.03927
307,324.578,1,10.2578,37.3021,15.6371,56.0913,0.268784,0.277619,0.848557,0.293547,1.02536
308,327.307,1,10.2913,37.1906,15.7836,54.4688,0.269934,0.252169,0.816782,0.2999,1.05665
309,323.297,1,10.2858,37.0397,15.9557,51.5803,0.265574,0.255764,0.896346,0.275236,1.03405
310,319.605,1,10.3116,36.9208,15.3169,52.7803,0.262037,0.255247,0.885373,0.296242,1.00761
311,324.393,1,10.2814,36.899,15.1738,54.1386,0.262668,0.262313,0.928076,0.276316,1.03197
312,317.095,1,10.2724,37.7924,15.2471,52.3781,0.267474,0.261739,0.873691,0.249773,1.01477
313,314.067,1,10.2909,37.5517,15.4246,51.5071,0.265828,0.252975,0.862111,0.224519,1.0225
314,317.226,1,10.3122,37.3411,15.0922,51.1429,0.263588,0.253509,0.887345,0.212232,1.0446
315,306.147,1,10.3288,37.0992,15.4599,48.9183,0.265898,0.244347,0.961692,0.192642,0.992447
316,310.343,1,10.3469,37.2556,15.5174,49.6767,0.265605,0.264566,0.863219,0.211459,1.00501
317,314.38,1,10.2682,37.4114,15.3649,49.1501,0.265777,0.268197,0.935959,0.199615,1.02076
318,312.293,1,10.3303,36.8502,15.1588,48.9222,0.269639,0.267943,0.922446,0.214145,0.999588
319,313.449,1,10.3484,36.859,15.2415,50.7499,0.272627,0.29033,0.973472,0.205391,0.99058
320,315.977,1,10.2642,37.391,14.7232,55.1969,0.268972,0.266465,1.01251,0.186984,1.02648
321,304.422,1,10.3247,37.0025,14.5863,53.8324,0.261745,0.270759,1.03144,0.167649,0.980998
322,307.827,1,10.2899,36.6359,15.3267,54.0332,0.268244,0.252626,1.05506,0.162995,1.0059
323,313.432,1,10.2971,36.5246,16.2397,53.7533,0.270376,0.254466,1.07501,0.1665,1.0274
324,307.962,1,10.2639,36.0124,16.1865,56.2292,0.269568,0.254668,0.980843,0.148922,1.03381
325,310.873,1,10.3528,35.0831,17.582,55.3304,0.269417,0.255454,0.97776,0.150281,1.04334
326,306.111,1,10.3888,35.2395,17.3633,55.237,0.268306,0.252598,0.97371,0.144706,1.02633
327,311.172,1,10.371,35.1934,16.9944,54.5922,0.267256,0.265791,0.986285,0.177302,1.01409
328,305.212,1,10.3024,35.4677,16.9749,54.8766,0.264103,0.289957,0.928006,0.160484,0.995422
329,302.495,1,10.3106,35.3216,16.595,53.4883,0.26354,0.30163,0.905258,0.165166,0.975544
330,309.923,1,10.2898,35.4612,17.2055,53.6166,0.264567,0.280918,0.914642,0.167543,1.02035
331,321.923,1,10.3544,35.2077,17.6153,52.4559,0.260002,0.290899,0.949164,0.164889,1.08006
332,322.179,1,10.3869,33.9601,18.0366,51.4517,0.269132,0.308313,0.947282,0.157733,1.07422
333,316.715,1,10.2764,34.2932,18.0282,52.8691,0.26516,0.316262,0.884751,0.160184,1.05055
334,305.931,1,10.3154,34.997,17.1017,53.3364,0.264522,0.331374,0.933919,0.154039,0.984623
335,312.886,1,10.2918,34.3528,17.7919,52.8505,0.270656,0.337744,0.904037,0.158634,1.01518
336,313.085,1,10.2784,34.1219,17.2361,51.6053,0.26219,0.349812,1.01023,0.143903,1.01372
337,304.929,1,10.3436,34.9098,16.8211,51.5555,0.268593,0.357024,0.97713,0.128711,0.987783
338,297.784,1,10.3531,34.8572,17.1197,51.2422,0.265437,0.353591,0.880959,0.136372,0.959239
339,303.764,1,10.3241,35.3313,16.8423,51.5437,0.266329,0.346608,0.87233,0.132556,0.997528
340,299.718,1,10.3296,35.4287,17.3651,51.0258,0.259742,0.349462,0.881944,0.120044,0.9918
341,301.071,1,10.3016,34.9072,17.2338,51.7805,0.257796,0.353721,0.912489,0.109248,1.00694
342,299.81,1,10.3769,35.0854,17.0325,50.5515,0.262175,0.357389,0.91153,0.102829,1.00539
343,295.599,1,10.3709,34.7402,17.1217,50.3708,0.261684,0.367649,0.88933,0.0919726,1.00268
344,297.807,1,10.3319,34.9404,16.903,48.7502,0.258867,0.338541,0.918705,0.0899454,1.02335
345,293.345,1,10.3031,34.6764,18.0246,49.3733,0.260536,0.33416,0.906801,0.0908694,1.00121
346,298.389,1,10.3524,35.1654,16.8684,50.0072,0.260184,0.332224,0.967216,0.102847,1.00106
347,313.628,1,10.369,34.3983,17.0215,50.0986,0.262673,0.334548,0.961975,0.110638,1.07055
348,315.322,1,10.2987,34.7009,16.5358,49.7856,0.259515,0.327185,0.997241,0.0989579,1.12183
349,302.811,1,10.3521,35.6943,17.4862,50.0537,0.26198,0.317661,0.898316,0.0962964,1.05127
350,308.722,1,10.3451,35.1766,17.6973,50.8987,0.263789,0.329192,0.882578,0.108868,1.06106
351,312.73,1,10.2859,35.2439,17.4232,50.705,0.263525,0.337581,0.869335,0.122725,1.06327
352,314.839,1,10.3059,34.9834,17.0709,51.4586,0.268148,0.332501,0.929371,0.141176,1.04274
353,324.406,1,10.3186,34.9824,16.6997,52.2984,0.263234,0.373703,0.921337,0.144128,1.07852
354,321.617,1,10.3486,35.0041,17.0966,53.9162,0.263085,0.336787,0.955419,0.144541,1.07315
355,319.915,1,10.338,34.4654,17.6096,53.0503,0.262268,0.303955,0.949657,0.17758,1.04918
356,315.602,1,10.3212,34.4444,17.3816,53.8741,0.261242,0.286166,0.976256,0.168521,1.03926
357,313.727,1,10.3266,34.631,17.2061,55.1207,0.263491,0.297989,0.963488,0.165399,1.02659
358,312.543,1,10.3744,33.8415,17.3977,54.2784,0.268859,0.316117,0.984944,0.153073,1.01674
359,309.821,1,10.3407,33.8418,17.8021,54.9483,0.262706,0.329607,1.00251,0.145582,1.00446
360,314.741,1,10.3168,32.4921,18.211,54.1569,0.264952,0.355588,1.03805,0.164771,0.994641
361,312.889,1,10.3234,32.8621,17.3252,55.0068,0.266133,0.363816,1.05695,0.147376,1.00047
362,311.861,1,10.2765,33.4376,18.1519,56.3222,0.261683,0.349634,0.99215,0.131817,1.02716
363,308.402,1,10.3001,32.7799,18.5426,54.4761,0.265585,0.357629,1.02348,0.130858,0.996106
364,304.593,1,10.357,33.3029,17.2383,53.5369,0.264734,0.341083,1.06289,0.134733,0.974211
365,301.605,1,10.3951,33.6668,18.6421,52.8316,0.264956,0.341907,0.990302,0.135159,0.968205
366,311.395,1,10.3464,33.1825,19.1593,51.9302,0.263901,0.346368,0.98379,0.157235,0.996275
367,314.537,1,10.3443,33.9923,17.727,50.6012,0.261134,0.340191,1.0236,0.151015,1.01704
368,318.303,1,10.2808,34.0381,17.2308,50.0193,0.256819,0.343496,1.04164,0.153699,1.03295
369,304.629,1,10.3025,33.775,17.782,50.6378,0.260258,0.356986,0.992152,0.140691,0.973977
370,303.443,1,10.359,33.5991,18.2757,49.1015,0.264319,0.326136,0.964027,0.149734,0.973836
371,302.006,1,10.2825,33.752,18.477,49.1065,0.26142,0.316711,0.954755,0.151165,0.9723
372,303.666,1,10.3566,34.1335,18.302,49.5615,0.26674,0.324906,0.98433,0.155182,0.966205
373,305.438,1,10.3814,34.4744,16.3952,49.3732,0.268407,0.319075,1.01753,0.157572,0.969973
374,316.9,1,10.3677,34.149,16.718,48.1596,0.263314,0.30993,1.01912,0.162029,1.03247
375,322.826,1,10.3674,34.9836,17.4626,47.9536,0.266165,0.337058,1.00296,0.14727,1.06745
376,322.997,1,10.3738,35.0915,16.4525,47.8997,0.266852,0.333669,0.946342,0.135517,1.09183
377,318.247,1,10.3289,35.5838,16.0241,49.4706,0.265031,0.349009,0.964302,0.131705,1.06076
378,319.5,1,10.3986,35.9614,16.2122,48.5228,0.261369,0.356308,0.928158,0.155468,1.04697
379,309.906,1,10.3357,35.126,16.9138,47.7819,0.257329,0.341562,0.938913,0.157506,1.00079
380,307.096,1,10.2501,35.6124,16.7639,47.1658,0.257342,0.326438,0.942559,0.148807,1.00047
381,310.142,1,10.3698,34.9777,16.3838,47.9189,0.261342,0.32805,0.914939,0.174136,0.994793
382,307.165,1,10.4015,34.2672,17.496,48.5067,0.258678,0.32989,0.908413,0.158885,0.994379
383,324.625,1,10.4004,34.8482,17.6482,47.4342,0.261935,0.366233,0.915267,0.176353,1.0533
384,318.326,1,10.34,35.7056,16.8232,47.3413,0.255392,0.328319,0.901388,0.185055,1.03453
385,319.519,1,10.3131,36.1268,16.9288,46.9498,0.259087,0.334945,0.889053,0.195717,1.02942
386,313.007,1,10.3614,35.0919,17.1041,47.3368,0.259966,0.333808,0.907978,0.20397,0.986084
387,325.075,1,10.3717,35.3449,17.1873,48.0021,0.264263,0.309775,0.876887,0.215267,1.05608
388,324.37,1,10.334,35.5165,17.0807,47.878,0.258286,0.319531,0.836348,0.219671,1.05512
389,315.111,1,10.3124,35.472,16.6086,47.9411,0.262587,0.328639,0.85319,0.19648,1.01426
390,314.024,1,10.3319,35.5453,16.8191,49.0469,0.262359,0.332367,0.883088,0.178465,1.01422
391,304.632,1,10.3777,35.1785,17.2972,48.8309,0.261055,0.297278,0.845668,0.160677,1.0065
392,305.638,1,10.4071,35.0155,16.6035,48.2321,0.260879,0.296508,0.924269,0.165108,0.992636
393,303.847,1,10.3538,35.2831,16.4683,48.2379,0.261896,0.298848,0.952066,0.164801,0.977769
394,306.433,1,10.3063,35.4388,16.6926,48.3333,0.259573,0.31392,0.923525,0.158812,0.99496
395,314.992,1,10.3814,35.2957,16.6646,48.5304,0.26197,0.307697,0.939328,0.180383,1.02026
396,312.283,1,10.3443,35.3089,16.6181,49.1352,0.269466,0.29205,0.947991,0.176223,1.01157
397,320.035,1,10.3532,35.4681,17.7048,49.1565,0.266735,0.28095,0.967991,0.217609,1.02553
398,316.997,1,10.3683,35.6774,17.2672,49.8448,0.264319,0.300516,0.912641,0.221464,1.00695
399,315.151,1,10.3475,35.2073,17.4046,49.6096,0.261336,0.309508,0.920289,0.230208,0.987872
400,313.673,1,10.31,34.527,17.2208,49.5572,0.260847,0.352276,0.922985,0.205904,0.981094
401,312.917,1,10.3819,34.3162,17.6983,50.3073,0.260504,0.347098,0.875223,0.194422,0.991904
402,307.121,1,10.38,34.3568,17.4734,52.764,0.263922,0.338117,0.923259,0.215098,0.942779
403,304.649,1,10.3457,34.2081,17.8898,53.6146,0.267737,0.340888,0.971151,0.19239,0.938639
404,304.445,1,10.3447,34.1194,17.9862,52.4616,0.267557,0.348211,0.964006,0.17398,0.946955
405,301.557,1,10.3393,33.7447,17.5767,52.0432,0.263272,0.37922,0.980891,0.160496,0.932024
406,307.279,1,10.3137,33.3932,18.4442,53.1009,0.265423,0.390095,0.957696,0.151315,0.966741
407,308.311,1,10.2812,32.8072,19.974,54.0305,0.265141,0.372566,0.977845,0.13534,0.996326
408,317.7,1,10.3199,32.2262,18.4742,53.8179,0.267599,0.39298,1.0607,0.132912,1.02245
409,310.216,1,10.3737,32.5878,17.6142,52.8284,0.269878,0.403337,1.06575,0.120214,0.992171
410,304.551,1,10.3295,32.3052,18.9864,52.149,0.268512,0.402179,0.984712,0.107523,0.998345
411,308.076,1,10.3772,32.4107,18.3154,52.3517,0.263618,0.382872,1.04242,0.106497,1.01299
412,309.155,1,10.3602,32.622,18.7009,52.4394,0.26243,0.395264,1.02444,0.108792,1.01407
413,301.169,1,10.2838,32.8874,17.9877,52.3002,0.263428,0.389641,1.05669,0.124285,0.951206
414,296.892,1,10.3029,33.2591,17.4955,52.8016,0.265166,0.395586,1.05965,0.111164,0.956581
415,299.237,1,10.3638,32.8679,17.9574,52.2934,0.26205,0.397765,1.03917,0.110253,0.95846
416,296.334,1,10.2912,32.6802,18.8535,51.2803,0.260193,0.395352,1.01137,0.109554,0.950525
417,300.383,1,10.3682,32.7552,18.7716,50.041,0.259699,0.402783,0.983164,0.112948,0.968108
418,305.158,1,10.3949,33.3397,18.1206,50.252,0.262775,0.402817,0.944615,0.105057,1.00715
419,302.648,1,10.3,34.4366,16.8696,49.5517,0.262789,0.375803,1.01191,0.103034,0.996969
420,304.525,1,10.2878,34.4684,16.8408,49.7241,0.266152,0.351077,1.05246,0.105587,1.00553
421,310.224,1,10.299,34.6198,17.066,49.5697,0.265434,0.359305,1.08438,0.118761,1.01076
422,308.65,1,10.3032,33.905,17.1762,48.5419,0.26556,0.364704,1.10078,0.126999,0.988361
423,307.912,1,10.332,33.9458,17.441,49.8919,0.26344,0.359546,1.04293,0.125267,0.997573
424,305.579,1,10.3291,34.2132,16.9363,49.9833,0.260305,0.363002,1.04261,0.132442,0.977941
425,305.413,1,10.2873,34.0442,17.3552,49.3113,0.2588,0.363464,0.948147,0.125267,0.999462
426,304.251,1,10.3654,33.8473,17.3203,49.7014,0.260171,0.35111,0.992962,0.138354,0.97673
427,309.867,1,10.3382,34.0883,17.2242,49.4741,0.26244,0.332134,0.989804,0.143892,1.00731
428,309.403,1,10.3293,34.2108,17.037,49.0115,0.260349,0.325879,0.973742,0.147963,1.00715
429,301.594,1,10.3595,34.1306,17.4657,50.4229,0.263989,0.305522,1.06177,0.140097,0.969651
430,301.448,1,10.3027,34.6372,17.3081,50.5709,0.268799,0.289923,1.00399,0.168061,0.956043
431,306.676,1,10.3405,34.0038,17.6809,50.7798,0.265493,0.295907,1.03011,0.176652,0.970529
432,310.483,1,10.3391,34.11,18.4004,51.1429,0.265309,0.298614,1.01764,0.171894,0.994461
433,309.192,1,10.3145,34.3676,17.8549,51.224,0.267936,0.282756,0.978815,0.19013,0.985319
434,312.275,1,10.3446,34.8548,16.7185,50.6821,0.259386,0.296966,1.06783,0.201732,0.977767
435,310.439,1,10.3091,34.1645,16.9736,50.724,0.261993,0.296444,1.15407,0.195091,0.961084
436,313.902,1,10.3331,33.7098,17.3092,51.8242,0.262588,0.269466,1.20971,0.209325,0.975108
437,314.877,1,10.3785,33.7371,18.267,49.7311,0.261264,0.278648,1.13329,0.23273,0.970231
438,320.047,1,10.3265,33.5745,17.9255,50.4882,0.262799,0.28016,1.09893,0.282676,0.971612
439,309.107,1,10.3168,33.4555,18.4627,53.2815,0.262976,0.273647,1.06805,0.254748,0.93883
440,303.836,1,10.3407,33.815,18.1066,53.638,0.265352,0.24872,1.00448,0.229095,0.947877
441,312.818,1,10.329,34.4261,18.855,52.4116,0.266991,0.255524,0.952545,0.212932,1.00686
442,310.425,1,10.4262,33.7626,18.4605,51.0759,0.268356,0.243057,0.960552,0.236722,0.984375
443,312.687,1,10.3478,33.9713,19.2054,49.4585,0.266239,0.238255,0.948211,0.235033,1.00303
444,313.578,1,10.3857,33.7071,18.7698,48.4829,0.267955,0.259494,0.997479,0.251091,0.977512
445,318.723,1,10.3538,33.9955,18.801,48.6859,0.263492,0.272439,0.990945,0.228975,1.0139
446,317.038,1,10.3554,34.5583,18.605,48.4591,0.261114,0.28033,0.952853,0.228683,1.00812
447,317.222,1,10.2352,34.9301,19.292,46.363,0.26065,0.286178,0.908807,0.227877,1.01381
448,310.103,1,10.3588,34.7004,17.5002,46.7108,0.264291,0.274594,0.921273,0.222721,0.98215
449,304.089,1,10.3513,34.9963,17.9721,46.8471,0.266729,0.260125,0.933409,0.199208,0.977857
450,307.582,1,10.3076,35.1546,17.7643,47.0112,0.263927,0.268813,0.936798,0.228887,0.966322
451,307.975,1,10.3594,34.1924,18.7885,45.9804,0.268423,0.263704,0.942041,0.240299,0.960994
452,311.056,1,10.3506,34.0279,18.5879,46.7039,0.268476,0.266033,0.978207,0.225808,0.978759
453,315.902,1,10.3567,33.4264,19.5359,47.1594,0.26183,0.278816,0.909746,0.246304,0.998489
454,315.202,1,10.3369,34.0505,18.847,47.8147,0.260246,0.284118,0.952809,0.246363,0.986295
455,315.349,1,10.3361,33.7829,18.9656,47.5662,0.25806,0.274203,0.975666,0.220354,1.01204
456,316.107,1,10.4218,33.3204,18.5078,49.1684,0.263247,0.28126,0.994092,0.251523,0.981678
457,320.639,1,10.3735,33.3205,19.2806,49.6806,0.265666,0.274806,0.959989,0.238004,1.02052
458,315.148,1,10.4568,32.8477,19.4651,47.8806,0.269553,0.281185,0.971159,0.229596,0.989858
459,315.131,1,10.378,33.0125,19.0344,48.6738,0.265018,0.292542,1.00146,0.240913,0.975232
460,309.595,1,10.3084,34.1782,19.0387,47.8987,0.265466,0.2748,0.914241,0.238108,0.970408
461,307.91,1,10.3429,34.3808,18.5419,47.5615,0.265457,0.269895,0.956366,0.220432,0.968987
462,312.082,1,10.3313,34.5323,18.8714,49.9755,0.263322,0.272389,0.919141,0.230674,0.989288
463,316.793,1,10.3513,34.1172,18.5286,50.4478,0.27308,0.276783,0.961413,0.219482,1.00684
464,321.832,1,10.3757,33.6121,18.6939,51.7705,0.272006,0.285489,1.01063,0.205495,1.03195
465,317.168,1,10.3563,33.8806,18.9298,50.1454,0.267103,0.314186,0.959188,0.195296,1.01094
466,320.575,1,10.3272,34.0566,18.728,48.7377,0.266096,0.317711,0.935883,0.202653,1.02608
467,317.91,1,10.2838,35.1924,17.6398,47.3992,0.266975,0.32238,0.960268,0.219435,0.993919
468,319.315,1,10.3057,35.048,17.3768,47.1623,0.268239,0.31335,0.926225,0.226531,1.00531
469,308.862,1,10.3036,34.2914,17.8731,49.0142,0.263389,0.316886,0.989149,0.202616,0.964821
470,316.247,1,10.3376,33.7122,17.794,49.8406,0.262907,0.328459,0.979194,0.20863,0.989329
471,309.188,1,10.3462,33.7927,18.7551,49.6551,0.266912,0.293783,0.97631,0.194124,0.978073
472,310.563,1,10.3122,34.3923,17.5192,48.0328,0.266864,0.295091,1.00595,0.211673,0.967602
473,317.259,1,10.3227,34.7811,17.0926,48.0372,0.264215,0.283891,1.03141,0.200723,1.01323
474,315.08,1,10.3102,33.9342,17.8605,48.6026,0.262757,0.273307,1.00729,0.225002,0.994954
475,318.964,1,10.3679,34.3332,17.6038,47.7588,0.264783,0.277747,0.988376,0.230098,1.01126
476,316.669,1,10.3284,34.0739,18.5248,48.1654,0.263601,0.280271,0.968586,0.209847,1.01507
477,313.158,1,10.4391,33.4625,19.1926,48.5796,0.270803,0.282389,0.950227,0.214469,0.991299
478,315.513,1,10.4159,33.9094,17.9616,49.4043,0.267572,0.281088,1.01692,0.241163,0.979171
479,316.752,1,10.3517,34.1928,17.6887,51.1134,0.270003,0.305892,1.01051,0.215703,0.993244
480,319.172,1,10.272,33.569,17.7668,49.6523,0.261412,0.325785,1.02063,0.218455,0.993795
481,321.405,1,10.3055,34.5906,17.4528,51.2344,0.259049,0.309544,1.03544,0.235563,1.00109
482,314.111,1,10.3327,34.055,17.4664,51.5425,0.263491,0.312878,1.00984,0.223417,0.970864
483,317.658,1,10.392,34.0945,17.5507,50.3232,0.263883,0.304306,1.04441,0.238621,0.978465
484,322.472,1,10.3507,34.3029,17.7685,50.0986,0.263785,0.300111,0.987526,0.254048,1.00442
485,314.618,1,10.3168,33.8777,18.1781,50.6221,0.26838,0.280161,0.951298,0.262427,0.97213
486,317.985,1,10.3475,34.5566,17.7233,48.4853,0.268369,0.279646,0.934851,0.23767,1.00656
487,320.607,1,10.3978,33.9457,19.3549,49.5288,0.274211,0.278495,0.917706,0.247883,1.01432
488,323.334,1,10.3627,34.3053,17.9906,50.5817,0.270103,0.29648,0.992947,0.274818,0.994977
489,321.406,1,10.3471,33.516,18.6774,51.8317,0.272605,0.287295,0.987369,0.247269,1.00441
490,315.681,1,10.3469,32.7849,19.086,49.4332,0.272663,0.275843,1.03511,0.251905,0.971303
491,312.85,1,10.3245,33.2479,19.001,49.8313,0.271262,0.269358,1.03285,0.254675,0.95991
492,312.501,1,10.3455,32.766,19.8876,51.1599,0.270637,0.280806,1.04009,0.230215,0.965836
493,318.594,1,10.2864,32.3143,20.6533,51.2144,0.265313,0.28476,1.04918,0.267185,0.975157
494,317.167,1,10.3097,32.0516,19.4188,51.119,0.264788,0.302387,1.0933,0.258829,0.958455
495,315.396,1,10.3103,32.6772,19.8373,47.7174,0.260557,0.310006,0.977874,0.28549,0.952835
496,315.241,1,10.355,32.5065,20.4383,46.0389,0.25945,0.290653,0.960935,0.288578,0.960053
497,310.017,1,10.2948,32.2962,20.2173,46.7288,0.260942,0.292796,0.949917,0.279999,0.938194
498,310.244,1,10.3397,33.5811,19.4393,48.5398,0.265203,0.28114,1.02536,0.250438,0.954134
499,318.49,1,10.3256,33.4435,19.2757,51.3663,0.269,0.266072,0.998386,0.292365,0.976567
500,317.159,1,10.3461,33.5284,18.7014,52.2616,0.263576,0.275305,1.0399,0.27528,0.970632
501,311.873,1,10.2972,33.657,18.5875,51.3091,0.261726,0.298754,1.02903,0.246218,0.95877
502,315.923,1,10.2979,33.9682,18.3466,49.7845,0.262108,0.296511,1.0178,0.249815,0.971451
503,310.201,1,10.3346,33.0873,18.5847,48.2897,0.263183,0.302895,1.03346,0.239741,0.942996
504,312.86,1,10.369,33.5137,17.9197,48.3732,0.265476,0.296617,1.01917,0.232473,0.964125
505,314.727,1,10.323,33.4505,18.5233,49.4932,0.262203,0.316048,1.00998,0.223478,0.973188
506,309.183,1,10.3183,33.7419,18.142,49.975,0.259289,0.321927,1.00492,0.199885,0.96405
