standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,split
0.0994204,0.438714,-0.108347,0.438714,0.0182065,0.438714,All
0.0994204,0.438857,-0.107427,0.438857,0.018634,0.438857,All
0.0994204,0.439,-0.107393,0.439,0.0187544,0.439,All
0.0994204,0.439143,-0.106878,0.439143,0.0192529,0.439143,All
0.0995164,0.439286,-0.106607,0.439286,0.0194272,0.439286,All
0.099791,0.439429,-0.106442,0.439429,0.0194335,0.439429,All
0.100094,0.439571,-0.106243,0.439571,0.0196356,0.439571,All
0.100126,0.439714,-0.106114,0.439714,0.020256,0.439714,All
0.10062,0.439857,-0.10539,0.439857,0.0206352,0.439857,All
0.1012,0.44,-0.105227,0.44,0.0215557,0.44,All
0.101232,0.440143,-0.103963,0.440143,0.0215698,0.440143,All
0.101257,0.440286,-0.103963,0.440286,0.021708,0.440286,All
0.101984,0.440429,-0.103882,0.440429,0.022327,0.440429,All
0.102039,0.440571,-0.103377,0.440571,0.0228565,0.440571,All
0.102352,0.440714,-0.102421,0.440714,0.0232618,0.440714,All
0.10247,0.440857,-0.102274,0.440857,0.0233074,0.440857,All
0.10247,0.441,-0.102069,0.441,0.0233074,0.441,All
0.102648,0.441143,-0.100961,0.441143,0.0236616,0.441143,All
0.102801,0.441286,-0.100961,0.441286,0.0238585,0.441286,All
0.102876,0.441429,-0.100686,0.441429,0.0257357,0.441429,All
0.103035,0.441571,-0.100656,0.441571,0.0261382,0.441571,All
0.103199,0.441714,-0.0996107,0.441714,0.0261979,0.441714,All
0.10322,0.441857,-0.0995043,0.441857,0.026403,0.441857,All
0.103383,0.442,-0.0995043,0.442,0.0264092,0.442,All
0.103383,0.442143,-0.0992833,0.442143,0.0264744,0.442143,All
0.103383,0.442286,-0.0992833,0.442286,0.0274347,0.442286,All
0.103703,0.442429,-0.0992833,0.442429,0.0276361,0.442429,All
0.103904,0.442571,-0.0992764,0.442571,0.0280346,0.442571,All
0.104093,0.442714,-0.0992764,0.442714,0.0282005,0.442714,All
0.104313,0.442857,-0.0991897,0.442857,0.0282005,0.442857,All
0.104523,0.443,-0.0986621,0.443,0.0282005,0.443,All
0.104804,0.443143,-0.0977536,0.443143,0.0283473,0.443143,All
0.105554,0.443286,-0.0977536,0.443286,0.0283473,0.443286,All
0.105814,0.443429,-0.0972264,0.443429,0.0285908,0.443429,All
0.106281,0.443571,-0.0962766,0.443571,0.0290543,0.443571,All
0.106281,0.443714,-0.0957155,0.443714,0.0290543,0.443714,All
0.106777,0.443857,-0.0950935,0.443857,0.0292771,0.443857,All
0.10683,0.444,-0.0950237,0.444,0.0298023,0.444,All
0.10683,0.444143,-0.0946645,0.444143,0.0298023,0.444143,All
0.107134,0.444286,-0.0946645,0.444286,0.0298607,0.444286,All
0.107156,0.444429,-0.0946299,0.444429,0.0298932,0.444429,All
0.107289,0.444571,-0.0946,0.444571,0.0310074,0.444571,All
0.107289,0.444714,-0.0944973,0.444714,0.031552,0.444714,All
0.107403,0.444857,-0.0929122,0.444857,0.0322836,0.444857,All
0.107553,0.445,-0.0929122,0.445,0.032332,0.445,All
0.107669,0.445143,-0.0927082,0.445143,0.0323632,0.445143,All
0.10832,0.445286,-0.0917556,0.445286,0.0327364,0.445286,All
0.108347,0.445429,-0.0913897,0.445429,0.0353615,0.445429,All
0.108347,0.445571,-0.0911225,0.445571,0.035477,0.445571,All
0.108392,0.445714,-0.0911225,0.445714,0.035477,0.445714,All
0.108392,0.445857,-0.0907584,0.445857,0.0355712,0.445857,All
0.108392,0.446,-0.090731,0.446,0.035594,0.446,All
0.108392,0.446143,-0.0899207,0.446143,0.0356891,0.446143,All
0.108392,0.446286,-0.0894032,0.446286,0.0360739,0.446286,All
0.1085,0.446429,-0.0894032,0.446429,0.0361986,0.446429,All
0.108564,0.446571,-0.089051,0.446571,0.036846,0.446571,All
0.108675,0.446714,-0.0879053,0.446714,0.037015,0.446714,All
0.109037,0.446857,-0.0867478,0.446857,0.0371168,0.446857,All
0.109414,0.447,-0.0866174,0.447,0.037452,0.447,All
0.109486,0.447143,-0.0863196,0.447143,0.0376235,0.447143,All
0.109486,0.447286,-0.0858146,0.447286,0.037715,0.447286,All
0.110048,0.447429,-0.0852012,0.447429,0.0381011,0.447429,All
0.11017,0.447571,-0.0846718,0.447571,0.0382995,0.447571,All
0.110231,0.447714,-0.0845112,0.447714,0.0383818,0.447714,All
0.110343,0.447857,-0.0841025,0.447857,0.0394183,0.447857,All
0.110531,0.448,-0.0841025,0.448,0.0403973,0.448,All
0.110846,0.448143,-0.0841025,0.448143,0.0415488,0.448143,All
0.1111,0.448286,-0.0836487,0.448286,0.0416313,0.448286,All
0.111225,0.448429,-0.082901,0.448429,0.0420633,0.448429,All
0.111225,0.448571,-0.0828842,0.448571,0.0420674,0.448571,All
0.111436,0.448714,-0.0820027,0.448714,0.042759,0.448714,All
0.111743,0.448857,-0.0816345,0.448857,0.043581,0.448857,All
0.111743,0.449,-0.0808646,0.449,0.0439449,0.449,All
0.111979,0.449143,-0.0808646,0.449143,0.0439449,0.449143,All
0.112076,0.449286,-0.0801354,0.449286,0.0439449,0.449286,All
0.11288,0.449429,-0.0801354,0.449429,0.0439449,0.449429,All
0.112954,0.449571,-0.0800044,0.449571,0.0442502,0.449571,All
0.112954,0.449714,-0.0793506,0.449714,0.0443236,0.449714,All
0.112993,0.449857,-0.0792319,0.449857,0.0448425,0.449857,All
0.113413,0.45,-0.0792319,0.45,0.0448425,0.45,All
0.113917,0.450143,-0.0791143,0.450143,0.0450055,0.450143,All
0.114595,0.450286,-0.07907,0.450286,0.0450872,0.450286,All
0.114711,0.450429,-0.0781021,0.450429,0.0451802,0.450429,All
0.11489,0.450571,-0.0780066,0.450571,0.0455319,0.450571,All
0.115155,0.450714,-0.0780066,0.450714,0.0456498,0.450714,All
0.115278,0.450857,-0.0779612,0.450857,0.04581,0.450857,All
0.115412,0.451,-0.0779612,0.451,0.0460264,0.451,All
0.115689,0.451143,-0.0768412,0.451143,0.0460398,0.451143,All
0.115933,0.451286,-0.0744041,0.451286,0.0460398,0.451286,All
0.115933,0.451429,-0.0742366,0.451429,0.0483578,0.451429,All
0.11637,0.451571,-0.0742366,0.451571,0.0486346,0.451571,All
0.11651,0.451714,-0.0737962,0.451714,0.0487887,0.451714,All
0.11653,0.451857,-0.0734989,0.451857,0.0492787,0.451857,All
0.116592,0.452,-0.0734882,0.452,0.0493743,0.452,All
0.116592,0.452143,-0.0734225,0.452143,0.0493743,0.452143,All
0.116592,0.452286,-0.0734225,0.452286,0.0495427,0.452286,All
0.116731,0.452429,-0.0733985,0.452429,0.0497815,0.452429,All
0.11708,0.452571,-0.0733042,0.452571,0.0497815,0.452571,All
0.117236,0.452714,-0.0729405,0.452714,0.0505044,0.452714,All
0.117636,0.452857,-0.0725677,0.452857,0.0506266,0.452857,All
0.117657,0.453,-0.0725677,0.453,0.0506266,0.453,All
0.118378,0.453143,-0.0713772,0.453143,0.0506266,0.453143,All
0.118751,0.453286,-0.0713772,0.453286,0.0507208,0.453286,All
0.119058,0.453429,-0.0712432,0.453429,0.0509672,0.453429,All
0.119602,0.453571,-0.0712432,0.453571,0.0511078,0.453571,All
0.12002,0.453714,-0.0712432,0.453714,0.051316,0.453714,All
0.12002,0.453857,-0.0712432,0.453857,0.051972,0.453857,All
0.12002,0.454,-0.0711555,0.454,0.0521138,0.454,All
0.120034,0.454143,-0.0709072,0.454143,0.0523975,0.454143,All
0.120252,0.454286,-0.0709072,0.454286,0.053181,0.454286,All
0.120698,0.454429,-0.0704002,0.454429,0.0539003,0.454429,All
0.120698,0.454571,-0.0704002,0.454571,0.0540118,0.454571,All
0.120728,0.454714,-0.0703382,0.454714,0.054527,0.454714,All
0.12122,0.454857,-0.0701984,0.454857,0.0546555,0.454857,All
0.121527,0.455,-0.0701984,0.455,0.0549228,0.455,All
0.121864,0.455143,-0.0701984,0.455143,0.056367,0.455143,All
0.122093,0.455286,-0.0691073,0.455286,0.0565037,0.455286,All
0.122157,0.455429,-0.0689818,0.455429,0.0566033,0.455429,All
0.123243,0.455571,-0.067146,0.455571,0.0566053,0.455571,All
0.123544,0.455714,-0.0671359,0.455714,0.0566667,0.455714,All
0.123544,0.455857,-0.0667775,0.455857,0.0566667,0.455857,All
0.12374,0.456,-0.0662593,0.456,0.0571544,0.456,All
0.124515,0.456143,-0.0662593,0.456143,0.0572802,0.456143,All
0.124515,0.456286,-0.0661806,0.456286,0.0572802,0.456286,All
0.124515,0.456429,-0.063018,0.456429,0.0574042,0.456429,All
0.125227,0.456571,-0.0618291,0.456571,0.0575929,0.456571,All
0.125428,0.456714,-0.0615562,0.456714,0.057962,0.456714,All
0.125428,0.456857,-0.0614707,0.456857,0.0585764,0.456857,All
0.125428,0.457,-0.061223,0.457,0.0587445,0.457,All
0.126192,0.457143,-0.0610013,0.457143,0.0592514,0.457143,All
0.12661,0.457286,-0.0610013,0.457286,0.0598196,0.457286,All
0.12661,0.457429,-0.0607507,0.457429,0.0598196,0.457429,All
0.126802,0.457571,-0.0607507,0.457571,0.0601382,0.457571,All
0.126802,0.457714,-0.0607507,0.457714,0.0601382,0.457714,All
0.126965,0.457857,-0.0605906,0.457857,0.0602099,0.457857,All
0.127254,0.458,-0.0581756,0.458,0.060437,0.458,All
0.127278,0.458143,-0.0576911,0.458143,0.0605876,0.458143,All
0.127386,0.458286,-0.0576911,0.458286,0.0624795,0.458286,All
0.12755,0.458429,-0.0574454,0.458429,0.0626216,0.458429,All
0.127734,0.458571,-0.0571599,0.458571,0.0627991,0.458571,All
0.127763,0.458714,-0.0562696,0.458714,0.0627991,0.458714,All
0.127995,0.458857,-0.0562696,0.458857,0.0629621,0.458857,All
0.128823,0.459,-0.0554354,0.459,0.0629621,0.459,All
0.128852,0.459143,-0.0554354,0.459143,0.0629621,0.459143,All
0.128873,0.459286,-0.0553719,0.459286,0.0631248,0.459286,All
0.130323,0.459429,-0.0551974,0.459429,0.0631248,0.459429,All
0.131126,0.459571,-0.0545959,0.459571,0.0633126,0.459571,All
0.131344,0.459714,-0.0542946,0.459714,0.0633658,0.459714,All
0.131412,0.459857,-0.0542946,0.459857,0.0639487,0.459857,All
0.13178,0.46,-0.0531047,0.46,0.0644436,0.46,All
0.13178,0.460143,-0.0531047,0.460143,0.0646726,0.460143,All
0.132091,0.460286,-0.0531047,0.460286,0.0648595,0.460286,All
0.132379,0.460429,-0.05264,0.460429,0.0651845,0.460429,All
0.132383,0.460571,-0.05264,0.460571,0.065271,0.460571,All
0.132383,0.460714,-0.0517698,0.460714,0.0655353,0.460714,All
0.132383,0.460857,-0.0516032,0.460857,0.0657443,0.460857,All
0.132459,0.461,-0.0514686,0.461,0.0657443,0.461,All
0.132475,0.461143,-0.0512483,0.461143,0.0657443,0.461143,All
0.132492,0.461286,-0.051237,0.461286,0.0657443,0.461286,All
0.132603,0.461429,-0.0502829,0.461429,0.0662459,0.461429,All
0.132603,0.461571,-0.0502506,0.461571,0.0667007,0.461571,All
0.132612,0.461714,-0.0499455,0.461714,0.0680575,0.461714,All
0.132627,0.461857,-0.049831,0.461857,0.0687705,0.461857,All
0.132627,0.462,-0.049831,0.462,0.0691265,0.462,All
0.132627,0.462143,-0.0496637,0.462143,0.0696782,0.462143,All
0.132627,0.462286,-0.0488998,0.462286,0.0700943,0.462286,All
0.132627,0.462429,-0.048521,0.462429,0.0702555,0.462429,All
0.132627,0.462571,-0.048521,0.462571,0.0702598,0.462571,All
0.132765,0.462714,-0.048521,0.462714,0.0707565,0.462714,All
0.132896,0.462857,-0.0479748,0.462857,0.0714001,0.462857,All
0.133219,0.463,-0.0472526,0.463,0.0716405,0.463,All
0.133378,0.463143,-0.0469051,0.463143,0.0717009,0.463143,All
0.133378,0.463286,-0.0469051,0.463286,0.0717009,0.463286,All
0.133602,0.463429,-0.0456045,0.463429,0.0717009,0.463429,All
0.133999,0.463571,-0.0455633,0.463571,0.0721341,0.463571,All
0.134502,0.463714,-0.0451341,0.463714,0.0726197,0.463714,All
0.134616,0.463857,-0.0451341,0.463857,0.0729014,0.463857,All
0.134616,0.464,-0.0442041,0.464,0.0730565,0.464,All
0.134616,0.464143,-0.0438259,0.464143,0.0739257,0.464143,All
0.134746,0.464286,-0.0432785,0.464286,0.0744926,0.464286,All
0.134746,0.464429,-0.0425897,0.464429,0.0745905,0.464429,All
0.135243,0.464571,-0.0424406,0.464571,0.0749623,0.464571,All
0.135427,0.464714,-0.0423367,0.464714,0.0751901,0.464714,All
0.135575,0.464857,-0.0422985,0.464857,0.0752693,0.464857,All
0.135601,0.465,-0.0420923,0.465,0.075295,0.465,All
0.136314,0.465143,-0.0417663,0.465143,0.075295,0.465143,All
0.136396,0.465286,-0.0414224,0.465286,0.0757535,0.465286,All
0.136396,0.465429,-0.0406714,0.465429,0.075768,0.465429,All
0.136396,0.465571,-0.0406714,0.465571,0.0758296,0.465571,All
0.136499,0.465714,-0.0405302,0.465714,0.0763462,0.465714,All
0.136701,0.465857,-0.0402227,0.465857,0.0763462,0.465857,All
0.136736,0.466,-0.0400285,0.466,0.0766557,0.466,All
0.138001,0.466143,-0.0398119,0.466143,0.0766905,0.466143,All
0.138045,0.466286,-0.0397062,0.466286,0.0770165,0.466286,All
0.138045,0.466429,-0.0382291,0.466429,0.0770165,0.466429,All
0.138269,0.466571,-0.0362577,0.466571,0.0776481,0.466571,All
0.138275,0.466714,-0.0358098,0.466714,0.0776481,0.466714,All
0.139044,0.466857,-0.0355857,0.466857,0.0778619,0.466857,All
0.139088,0.467,-0.0349394,0.467,0.0779271,0.467,All
0.139248,0.467143,-0.0348748,0.467143,0.0781817,0.467143,All
0.139584,0.467286,-0.0340292,0.467286,0.0782431,0.467286,All
0.139642,0.467429,-0.0338246,0.467429,0.0785396,0.467429,All
0.139642,0.467571,-0.0324904,0.467571,0.0785432,0.467571,All
0.139642,0.467714,-0.0324904,0.467714,0.0788788,0.467714,All
0.139642,0.467857,-0.0321148,0.467857,0.0788788,0.467857,All
0.139724,0.468,-0.0321148,0.468,0.0792381,0.468,All
0.139976,0.468143,-0.0316125,0.468143,0.0792916,0.468143,All
0.139976,0.468286,-0.031534,0.468286,0.0798802,0.468286,All
0.139981,0.468429,-0.0313159,0.468429,0.0798802,0.468429,All
0.139981,0.468571,-0.0310587,0.468571,0.080517,0.468571,All
0.140003,0.468714,-0.0306915,0.468714,0.0807647,0.468714,All
0.140159,0.468857,-0.0298362,0.468857,0.0808452,0.468857,All
0.140354,0.469,-0.0298362,0.469,0.0823096,0.469,All
0.140401,0.469143,-0.0298362,0.469143,0.0826738,0.469143,All
0.140438,0.469286,-0.0281295,0.469286,0.0826738,0.469286,All
0.140835,0.469429,-0.0279987,0.469429,0.0826738,0.469429,All
0.140887,0.469571,-0.0279987,0.469571,0.0827857,0.469571,All
0.14096,0.469714,-0.0278809,0.469714,0.0828591,0.469714,All
0.141113,0.469857,-0.0274284,0.469857,0.0828591,0.469857,All
0.141113,0.47,-0.0274284,0.47,0.0828591,0.47,All
0.141192,0.470143,-0.027078,0.470143,0.0831236,0.470143,All
0.141294,0.470286,-0.0269539,0.470286,0.0833808,0.470286,All
0.141294,0.470429,-0.0269362,0.470429,0.0834292,0.470429,All
0.141429,0.470571,-0.0269362,0.470571,0.0834292,0.470571,All
0.141435,0.470714,-0.0268529,0.470714,0.0836983,0.470714,All
0.142277,0.470857,-0.0254133,0.470857,0.0839121,0.470857,All
0.142277,0.471,-0.0252028,0.471,0.0842193,0.471,All
0.142474,0.471143,-0.0231125,0.471143,0.085654,0.471143,All
0.143516,0.471286,-0.0231125,0.471286,0.085654,0.471286,All
0.143715,0.471429,-0.0228418,0.471429,0.0861359,0.471429,All
0.143863,0.471571,-0.0224742,0.471571,0.0864919,0.471571,All
0.14416,0.471714,-0.0208638,0.471714,0.0870079,0.471714,All
0.144738,0.471857,-0.020814,0.471857,0.0870079,0.471857,All
0.144863,0.472,-0.0206399,0.472,0.0881648,0.472,All
0.145016,0.472143,-0.0204422,0.472143,0.0885224,0.472143,All
0.145062,0.472286,-0.0199882,0.472286,0.0890777,0.472286,All
0.145113,0.472429,-0.0194522,0.472429,0.0893752,0.472429,All
0.145113,0.472571,-0.0190021,0.472571,0.0894641,0.472571,All
0.145201,0.472714,-0.0179739,0.472714,0.0900309,0.472714,All
0.145572,0.472857,-0.0179739,0.472857,0.0903029,0.472857,All
0.145738,0.473,-0.0179739,0.473,0.0905552,0.473,All
0.146179,0.473143,-0.0179739,0.473143,0.0913502,0.473143,All
0.146224,0.473286,-0.0179189,0.473286,0.0913502,0.473286,All
0.146796,0.473429,-0.0172888,0.473429,0.0913502,0.473429,All
0.146796,0.473571,-0.0172315,0.473571,0.0915265,0.473571,All
0.147421,0.473714,-0.0171406,0.473714,0.092125,0.473714,All
0.147432,0.473857,-0.0171406,0.473857,0.0921358,0.473857,All
0.147498,0.474,-0.0170595,0.474,0.0921358,0.474,All
0.14772,0.474143,-0.016865,0.474143,0.0923821,0.474143,All
0.14772,0.474286,-0.0156478,0.474286,0.0925008,0.474286,All
0.147873,0.474429,-0.0155601,0.474429,0.0925008,0.474429,All
0.147893,0.474571,-0.0155601,0.474571,0.0928592,0.474571,All
0.148004,0.474714,-0.0152641,0.474714,0.0930913,0.474714,All
0.148035,0.474857,-0.0152641,0.474857,0.0934836,0.474857,All
0.14814,0.475,-0.0147397,0.475,0.0938386,0.475,All
0.148326,0.475143,-0.0135324,0.475143,0.0941419,0.475143,All
0.148326,0.475286,-0.012427,0.475286,0.0942192,0.475286,All
0.148326,0.475429,-0.0120113,0.475429,0.0947038,0.475429,All
0.148326,0.475571,-0.0118017,0.475571,0.094755,0.475571,All
0.148621,0.475714,-0.0115258,0.475714,0.0959121,0.475714,All
0.148947,0.475857,-0.0112494,0.475857,0.096402,0.475857,All
0.149034,0.476,-0.0103506,0.476,0.0964603,0.476,All
0.149034,0.476143,-0.0103083,0.476143,0.0972619,0.476143,All
0.149034,0.476286,-0.0103083,0.476286,0.0972619,0.476286,All
0.14954,0.476429,-0.0103083,0.476429,0.0972619,0.476429,All
0.149559,0.476571,-0.0103001,0.476571,0.0975457,0.476571,All
0.150732,0.476714,-0.00989268,0.476714,0.0979491,0.476714,All
0.150836,0.476857,-0.00974311,0.476857,0.0979554,0.476857,All
0.150839,0.477,-0.00932798,0.477,0.0984421,0.477,All
0.150927,0.477143,-0.00894758,0.477143,0.0989042,0.477143,All
0.151044,0.477286,-0.00858234,0.477286,0.0989042,0.477286,All
0.151761,0.477429,-0.0074827,0.477429,0.0990058,0.477429,All
0.151828,0.477571,-0.00738455,0.477571,0.0992536,0.477571,All
0.151829,0.477714,-0.00714164,0.477714,0.100285,0.477714,All
0.151987,0.477857,-0.00714164,0.477857,0.10065,0.477857,All
0.152057,0.478,-0.00670566,0.478,0.100713,0.478,All
0.152133,0.478143,-0.00631457,0.478143,0.101123,0.478143,All
0.152133,0.478286,-0.00616936,0.478286,0.101232,0.478286,All
0.152133,0.478429,-0.00441022,0.478429,0.101411,0.478429,All
0.152133,0.478571,-0.00441022,0.478571,0.101618,0.478571,All
0.153315,0.478714,-0.00438669,0.478714,0.101713,0.478714,All
0.153316,0.478857,-0.00438669,0.478857,0.102669,0.478857,All
0.153412,0.479,-0.00433582,0.479,0.102759,0.479,All
0.153989,0.479143,-0.0042369,0.479143,0.103186,0.479143,All
0.154017,0.479286,-0.00366678,0.479286,0.103427,0.479286,All
0.155118,0.479429,-0.0036158,0.479429,0.103427,0.479429,All
0.15534,0.479571,-0.00344842,0.479571,0.103493,0.479571,All
0.155511,0.479714,-0.00197286,0.479714,0.103493,0.479714,All
0.156183,0.479857,-0.00169731,0.479857,0.103882,0.479857,All
0.156674,0.48,-0.00169731,0.48,0.105156,0.48,All
0.157131,0.480143,-0.00169731,0.480143,0.105346,0.480143,All
0.157131,0.480286,-0.00169731,0.480286,0.105549,0.480286,All
0.158068,0.480429,-0.00122824,0.480429,0.105549,0.480429,All
0.158445,0.480571,-0.000974757,0.480571,0.106016,0.480571,All
0.158511,0.480714,-0.000489295,0.480714,0.106212,0.480714,All
0.158888,0.480857,-0.000489295,0.480857,0.106848,0.480857,All
0.1592,0.481,-0.00036693,0.481,0.107495,0.481,All
0.1592,0.481143,-0.00036693,0.481143,0.108969,0.481143,All
0.159314,0.481286,-0.000171656,0.481286,0.109461,0.481286,All
0.15944,0.481429,0.000535627,0.481429,0.10981,0.481429,All
0.160316,0.481571,0.00072677,0.481571,0.109823,0.481571,All
0.160941,0.481714,0.00119419,0.481714,0.109823,0.481714,All
0.162092,0.481857,0.00153109,0.481857,0.110033,0.481857,All
0.16245,0.482,0.00261579,0.482,0.110394,0.482,All
0.16245,0.482143,0.00285714,0.482143,0.110394,0.482143,All
0.162559,0.482286,0.00440673,0.482286,0.110882,0.482286,All
0.162559,0.482429,0.00489938,0.482429,0.111007,0.482429,All
0.162684,0.482571,0.00570091,0.482571,0.111044,0.482571,All
0.162874,0.482714,0.0060126,0.482714,0.111196,0.482714,All
0.163094,0.482857,0.0060126,0.482857,0.111709,0.482857,All
0.163577,0.483,0.0060126,0.483,0.111941,0.483,All
0.164014,0.483143,0.00604933,0.483143,0.111997,0.483143,All
0.164074,0.483286,0.00614698,0.483286,0.112006,0.483286,All
0.164523,0.483429,0.00658082,0.483429,0.1122,0.483429,All
0.164523,0.483571,0.0069492,0.483571,0.112786,0.483571,All
0.164523,0.483714,0.00698127,0.483714,0.113035,0.483714,All
0.164523,0.483857,0.00817592,0.483857,0.113181,0.483857,All
0.164523,0.484,0.00856222,0.484,0.113937,0.484,All
0.164523,0.484143,0.00862803,0.484143,0.114019,0.484143,All
0.16493,0.484286,0.00862803,0.484286,0.114101,0.484286,All
0.165341,0.484429,0.00873565,0.484429,0.114101,0.484429,All
0.166058,0.484571,0.00950066,0.484571,0.114232,0.484571,All
0.166164,0.484714,0.0113062,0.484714,0.114478,0.484714,All
0.166788,0.484857,0.0114791,0.484857,0.115319,0.484857,All
0.166788,0.485,0.0125889,0.485,0.115765,0.485,All
0.166905,0.485143,0.0136623,0.485143,0.116003,0.485143,All
0.166905,0.485286,0.0145597,0.485286,0.116208,0.485286,All
0.167243,0.485429,0.015695,0.485429,0.116247,0.485429,All
0.16749,0.485571,0.0160158,0.485571,0.117394,0.485571,All
0.167695,0.485714,0.0167973,0.485714,0.117451,0.485714,All
0.168248,0.485857,0.0179513,0.485857,0.117857,0.485857,All
0.168651,0.486,0.018784,0.486,0.117873,0.486,All
0.169121,0.486143,0.0189969,0.486143,0.117873,0.486143,All
0.169121,0.486286,0.0191986,0.486286,0.118049,0.486286,All
0.169121,0.486429,0.0193667,0.486429,0.118969,0.486429,All
0.169493,0.486571,0.0198519,0.486571,0.119514,0.486571,All
0.169739,0.486714,0.020863,0.486714,0.119758,0.486714,All
0.170032,0.486857,0.0218868,0.486857,0.120451,0.486857,All
0.170032,0.487,0.0221136,0.487,0.120827,0.487,All
0.170114,0.487143,0.0221136,0.487143,0.120972,0.487143,All
0.170172,0.487286,0.0221136,0.487286,0.121163,0.487286,All
0.170183,0.487429,0.0223141,0.487429,0.121841,0.487429,All
0.170448,0.487571,0.0231097,0.487571,0.122288,0.487571,All
0.170584,0.487714,0.023202,0.487714,0.122303,0.487714,All
0.171258,0.487857,0.0234227,0.487857,0.122522,0.487857,All
0.171583,0.488,0.0240079,0.488,0.122522,0.488,All
0.171583,0.488143,0.0242249,0.488143,0.122589,0.488143,All
0.171655,0.488286,0.0242274,0.488286,0.122945,0.488286,All
0.171655,0.488429,0.0245633,0.488429,0.123766,0.488429,All
0.172056,0.488571,0.0247777,0.488571,0.123766,0.488571,All
0.172626,0.488714,0.0247777,0.488714,0.123766,0.488714,All
0.172637,0.488857,0.0254967,0.488857,0.124043,0.488857,All
0.174415,0.489,0.0254967,0.489,0.124261,0.489,All
0.174576,0.489143,0.0257051,0.489143,0.124261,0.489143,All
0.174668,0.489286,0.0257051,0.489286,0.124261,0.489286,All
0.174772,0.489429,0.0265951,0.489429,0.124261,0.489429,All
0.174839,0.489571,0.0266163,0.489571,0.124379,0.489571,All
0.175166,0.489714,0.0270535,0.489714,0.124553,0.489714,All
0.175307,0.489857,0.0273663,0.489857,0.124622,0.489857,All
0.175319,0.49,0.0274496,0.49,0.124907,0.49,All
0.17553,0.490143,0.0274496,0.490143,0.12501,0.490143,All
0.17553,0.490286,0.027962,0.490286,0.125497,0.490286,All
0.175814,0.490429,0.0293404,0.490429,0.125753,0.490429,All
0.175966,0.490571,0.0293404,0.490571,0.126109,0.490571,All
0.176061,0.490714,0.0298497,0.490714,0.126287,0.490714,All
0.17624,0.490857,0.0301496,0.490857,0.126628,0.490857,All
0.176406,0.491,0.0301496,0.491,0.127125,0.491,All
0.177756,0.491143,0.0301716,0.491143,0.127582,0.491143,All
0.177756,0.491286,0.0301716,0.491286,0.127582,0.491286,All
0.178125,0.491429,0.0322494,0.491429,0.127582,0.491429,All
0.179036,0.491571,0.0327953,0.491571,0.12774,0.491571,All
0.179075,0.491714,0.0327953,0.491714,0.128706,0.491714,All
0.179152,0.491857,0.0336262,0.491857,0.128706,0.491857,All
0.179403,0.492,0.0338471,0.492,0.128706,0.492,All
0.179403,0.492143,0.0348426,0.492143,0.129092,0.492143,All
0.179403,0.492286,0.0348608,0.492286,0.129917,0.492286,All
0.179605,0.492429,0.0361884,0.492429,0.130264,0.492429,All
0.179605,0.492571,0.0362204,0.492571,0.1303,0.492571,All
0.179612,0.492714,0.0365475,0.492714,0.130462,0.492714,All
0.180083,0.492857,0.036745,0.492857,0.130991,0.492857,All
0.180083,0.493,0.036745,0.493,0.131159,0.493,All
0.18012,0.493143,0.036745,0.493143,0.132433,0.493143,All
0.180136,0.493286,0.0367723,0.493286,0.133211,0.493286,All
0.18029,0.493429,0.0369124,0.493429,0.133286,0.493429,All
0.180514,0.493571,0.0373768,0.493571,0.133678,0.493571,All
0.181146,0.493714,0.0395624,0.493714,0.134965,0.493714,All
0.181378,0.493857,0.0407153,0.493857,0.135043,0.493857,All
0.181378,0.494,0.0409563,0.494,0.135187,0.494,All
0.181516,0.494143,0.041179,0.494143,0.135454,0.494143,All
0.181516,0.494286,0.041192,0.494286,0.135581,0.494286,All
0.18164,0.494429,0.0412577,0.494429,0.136563,0.494429,All
0.181992,0.494571,0.0413741,0.494571,0.136563,0.494571,All
0.181992,0.494714,0.041522,0.494714,0.136619,0.494714,All
0.182113,0.494857,0.0426973,0.494857,0.136745,0.494857,All
0.182113,0.495,0.0427566,0.495,0.136953,0.495,All
0.182262,0.495143,0.0427566,0.495143,0.13696,0.495143,All
0.18227,0.495286,0.0433337,0.495286,0.13696,0.495286,All
0.18227,0.495429,0.0434704,0.495429,0.138015,0.495429,All
0.182613,0.495571,0.043534,0.495571,0.138015,0.495571,All
0.183312,0.495714,0.0435824,0.495714,0.138037,0.495714,All
0.183312,0.495857,0.0443829,0.495857,0.138241,0.495857,All
0.183312,0.496,0.0452204,0.496,0.13851,0.496,All
0.183312,0.496143,0.0453427,0.496143,0.138591,0.496143,All
0.183757,0.496286,0.0456586,0.496286,0.138963,0.496286,All
0.184308,0.496429,0.0456586,0.496429,0.139519,0.496429,All
0.185475,0.496571,0.0456586,0.496571,0.139797,0.496571,All
0.185589,0.496714,0.0457,0.496714,0.139826,0.496714,All
0.185589,0.496857,0.0463824,0.496857,0.139826,0.496857,All
0.185589,0.497,0.0466795,0.497,0.139933,0.497,All
0.185648,0.497143,0.0466795,0.497143,0.140141,0.497143,All
0.185648,0.497286,0.0470714,0.497286,0.140499,0.497286,All
0.185648,0.497429,0.047821,0.497429,0.140539,0.497429,All
