iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a
4509,-140.976,2,10.2813,41.3249,11.1559,50.2468,0.263106,0.243032,0.729412,5.61266e-08,0.0628659
4510,-138.849,2,10.2813,41.3245,11.1563,50.2468,0.263108,0.243029,0.729434,5.61271e-08,0.0628648
4511,-130.359,2,10.2813,41.3245,11.1563,50.2468,0.263109,0.243031,0.729442,5.61344e-08,0.0628647
4512,-128.977,2,10.2813,41.3249,11.1559,50.2468,0.263111,0.243034,0.729414,5.61413e-08,0.0628652
4513,-140.35,2,10.2813,41.3257,11.1552,50.2468,0.263111,0.243049,0.729363,5.61359e-08,0.0628651
4514,-144.823,2,10.2813,41.3263,11.1548,50.2468,0.263112,0.243059,0.729295,5.61312e-08,0.0628642
4515,-133.582,2,10.2813,41.3268,11.1544,50.2468,0.263118,0.243065,0.729265,5.61296e-08,0.0628649
4516,-139.151,2,10.2813,41.3258,11.1546,50.2468,0.263121,0.243061,0.729286,5.61217e-08,0.0628651
4517,-140.407,2,10.2813,41.3253,11.155,50.2468,0.263121,0.243049,0.729318,5.6118e-08,0.0628647
4518,-133.71,2,10.2813,41.3251,11.1552,50.2468,0.263123,0.243021,0.729371,5.61152e-08,0.0628659
4519,-138.263,2,10.2813,41.3244,11.1558,50.2468,0.263122,0.243013,0.729372,5.61146e-08,0.0628658
4520,-136.685,2,10.2814,41.3237,11.1567,50.2468,0.263119,0.243009,0.72938,5.61162e-08,0.0628654
4521,-126.442,2,10.2814,41.3234,11.157,50.2468,0.263119,0.243003,0.729379,5.61277e-08,0.0628659
4522,-135.285,2,10.2814,41.3233,11.1569,50.2468,0.263113,0.242996,0.729335,5.61303e-08,0.0628666
4523,-136.08,2,10.2814,41.3234,11.1568,50.2468,0.263111,0.243014,0.7293,5.61267e-08,0.0628669
4524,-135.433,2,10.2814,41.3242,11.1561,50.2468,0.26311,0.243035,0.729272,5.61283e-08,0.0628663
4525,-130.339,2,10.2814,41.3239,11.1562,50.2468,0.263109,0.243055,0.729285,5.6132e-08,0.0628661
4526,-128.234,2,10.2814,41.3239,11.1561,50.2468,0.263107,0.243074,0.729316,5.6133e-08,0.0628666
4527,-131.068,2,10.2814,41.3242,11.1556,50.2468,0.263104,0.243085,0.729314,5.61417e-08,0.0628659
4528,-133.05,2,10.2814,41.3236,11.1554,50.2468,0.263099,0.243092,0.729309,5.61432e-08,0.0628662
4529,-137.15,2,10.2814,41.3235,11.1551,50.2468,0.263092,0.243096,0.729274,5.61434e-08,0.0628664
4530,-133.919,2,10.2813,41.3237,11.1546,50.2468,0.263091,0.243112,0.729255,5.61422e-08,0.0628667
4531,-140.334,2,10.2813,41.3244,11.1543,50.2468,0.263091,0.243125,0.729263,5.6139e-08,0.0628655
4532,-138.907,2,10.2813,41.3245,11.1541,50.2468,0.263091,0.24314,0.72928,5.61362e-08,0.0628645
4533,-142.685,2,10.2813,41.324,11.1544,50.2468,0.263093,0.243137,0.729292,5.61357e-08,0.0628628
4534,-137.168,2,10.2813,41.3234,11.1547,50.2468,0.263098,0.243142,0.729341,5.61328e-08,0.062862
4535,-138.662,2,10.2813,41.3232,11.1548,50.2468,0.263099,0.243148,0.729347,5.61294e-08,0.0628615
4536,-140.31,2,10.2814,41.3231,11.1554,50.2468,0.263101,0.243139,0.729358,5.61254e-08,0.0628612
4537,-143.62,2,10.2814,41.3227,11.1557,50.2468,0.2631,0.243126,0.729361,5.61234e-08,0.0628602
4538,-141.486,2,10.2814,41.3223,11.1559,50.2468,0.263097,0.243124,0.729338,5.61257e-08,0.062859
4539,-143.297,2,10.2814,41.3221,11.1564,50.2468,0.263096,0.243124,0.729345,5.61218e-08,0.0628578
4540,-139.464,2,10.2814,41.3224,11.1567,50.2468,0.263102,0.243126,0.729304,5.61159e-08,0.0628581
4541,-136.051,2,10.2814,41.3228,11.1566,50.2468,0.26311,0.243147,0.729244,5.6115e-08,0.0628579
4542,-137.522,2,10.2814,41.3234,11.1566,50.2468,0.263112,0.243163,0.729174,5.61137e-08,0.0628579
4543,-140.545,2,10.2815,41.3239,11.156,50.2468,0.263113,0.243166,0.729115,5.61149e-08,0.0628572
4544,-138.792,2,10.2815,41.3245,11.1559,50.2468,0.263112,0.24316,0.729063,5.61165e-08,0.0628571
4545,-137.706,2,10.2815,41.3242,11.156,50.2468,0.263113,0.243165,0.729076,5.61215e-08,0.0628555
4546,-147.711,2,10.2815,41.324,11.1556,50.2468,0.263114,0.243175,0.729082,5.61179e-08,0.0628528
4547,-145.054,2,10.2814,41.3241,11.1551,50.2468,0.26311,0.243182,0.729096,5.61155e-08,0.0628508
4548,-141.12,2,10.2814,41.3246,11.1544,50.2468,0.26311,0.243175,0.729121,5.61118e-08,0.0628501
4549,-139.438,2,10.2813,41.3249,11.154,50.2468,0.263108,0.243166,0.729123,5.61101e-08,0.0628499
4550,-139.197,2,10.2813,41.3253,11.1536,50.2468,0.263106,0.243165,0.729085,5.61093e-08,0.0628499
4551,-140.718,2,10.2813,41.3262,11.1531,50.2468,0.263108,0.243161,0.729075,5.61068e-08,0.0628494
4552,-132.666,2,10.2813,41.3272,11.1525,50.2468,0.263107,0.24315,0.729063,5.61113e-08,0.0628499
4553,-130.505,2,10.2812,41.3275,11.1519,50.2468,0.263104,0.243152,0.729049,5.61121e-08,0.0628512
4554,-132.781,2,10.2812,41.3282,11.1514,50.2468,0.263101,0.243145,0.729043,5.61163e-08,0.0628516
4555,-140.863,2,10.2813,41.3286,11.151,50.2468,0.2631,0.243151,0.729041,5.61144e-08,0.0628505
4556,-123.95,2,10.2813,41.3288,11.1507,50.2468,0.263101,0.243167,0.729042,5.61216e-08,0.0628514
4557,-136.552,2,10.2813,41.3293,11.1503,50.2468,0.2631,0.24318,0.72908,5.61194e-08,0.0628506
4558,-140.865,2,10.2813,41.3296,11.1504,50.2468,0.2631,0.243189,0.729047,5.61193e-08,0.0628496
4559,-138.36,2,10.2813,41.3303,11.1503,50.2468,0.263101,0.243196,0.729005,5.61252e-08,0.0628482
4560,-141.939,2,10.2814,41.3306,11.1503,50.2468,0.2631,0.243195,0.728979,5.61217e-08,0.0628478
4561,-137.014,2,10.2814,41.3306,11.1504,50.2468,0.263097,0.243194,0.729006,5.61234e-08,0.062847
4562,-135.582,2,10.2814,41.3312,11.1502,50.2468,0.263094,0.243194,0.729031,5.61219e-08,0.0628471
4563,-133.818,2,10.2813,41.3313,11.1498,50.2468,0.263091,0.243208,0.729017,5.61172e-08,0.0628481
4564,-137.054,2,10.2813,41.3314,11.1496,50.2468,0.263087,0.243215,0.728996,5.61119e-08,0.0628488
4565,-141.162,2,10.2813,41.3316,11.1499,50.2468,0.263087,0.243214,0.728985,5.61087e-08,0.0628483
4566,-146.511,2,10.2813,41.3318,11.1497,50.2468,0.263085,0.243212,0.728948,5.6108e-08,0.0628465
4567,-133.013,2,10.2814,41.3308,11.1503,50.2468,0.26308,0.243202,0.72897,5.6107e-08,0.0628476
4568,-131.573,2,10.2814,41.3298,11.1511,50.2468,0.263076,0.243204,0.729023,5.61073e-08,0.0628479
4569,-139.729,2,10.2814,41.3289,11.1518,50.2468,0.263078,0.243199,0.729065,5.61105e-08,0.0628461
4570,-130.038,2,10.2814,41.3285,11.1519,50.2468,0.263082,0.24321,0.729054,5.6111e-08,0.0628468
4571,-134.512,2,10.2814,41.3287,11.1521,50.2468,0.263084,0.243218,0.72907,5.61115e-08,0.0628464
4572,-134.751,2,10.2814,41.3287,11.1522,50.2468,0.263087,0.243225,0.729089,5.61086e-08,0.0628465
4573,-134.13,2,10.2814,41.3288,11.1521,50.2468,0.26309,0.243214,0.7291,5.61059e-08,0.0628475
4574,-135.935,2,10.2814,41.3291,11.1522,50.2468,0.263092,0.243198,0.729101,5.61062e-08,0.0628479
4575,-132.411,2,10.2814,41.3284,11.1525,50.2468,0.263094,0.243182,0.729097,5.61063e-08,0.0628492
4576,-133.232,2,10.2814,41.3281,11.1526,50.2468,0.263098,0.243168,0.729072,5.61031e-08,0.062851
4577,-133.278,2,10.2814,41.328,11.1527,50.2468,0.263101,0.243161,0.729044,5.60987e-08,0.0628528
4578,-133.556,2,10.2814,41.3288,11.1526,50.2468,0.263106,0.243163,0.729034,5.6098e-08,0.0628533
4579,-146.498,2,10.2814,41.3293,11.1521,50.2468,0.263107,0.243168,0.728969,5.60975e-08,0.0628515
4580,-134.227,2,10.2814,41.3296,11.1516,50.2468,0.263107,0.243176,0.728895,5.60989e-08,0.0628523
4581,-144.097,2,10.2814,41.33,11.1517,50.2468,0.263109,0.243177,0.728861,5.60955e-08,0.0628513
4582,-139.085,2,10.2814,41.3302,11.1516,50.2468,0.263107,0.243166,0.728859,5.60938e-08,0.0628513
4583,-138.215,2,10.2815,41.33,11.1515,50.2468,0.263103,0.243164,0.728836,5.60993e-08,0.0628504
4584,-134.446,2,10.2815,41.3298,11.1517,50.2468,0.263101,0.243163,0.728833,5.60974e-08,0.0628511
4585,-137.746,2,10.2815,41.3296,11.152,50.2468,0.263098,0.243162,0.728802,5.6099e-08,0.0628509
4586,-136.899,2,10.2815,41.3294,11.1523,50.2468,0.263097,0.243167,0.728761,5.60969e-08,0.0628514
4587,-133.01,2,10.2815,41.3286,11.1526,50.2468,0.263098,0.243176,0.728775,5.60934e-08,0.062852
4588,-131.578,2,10.2815,41.3281,11.1526,50.2468,0.263097,0.243195,0.728768,5.60941e-08,0.0628522
4589,-130.523,2,10.2815,41.3276,11.1525,50.2468,0.263096,0.243217,0.728745,5.60883e-08,0.0628539
4590,-142.696,2,10.2815,41.3275,11.1529,50.2468,0.263094,0.243221,0.728731,5.60853e-08,0.0628529
4591,-140.065,2,10.2815,41.3279,11.1529,50.2468,0.263095,0.243225,0.728713,5.60854e-08,0.0628519
4592,-139.485,2,10.2816,41.3283,11.1531,50.2468,0.263094,0.243228,0.728689,5.6085e-08,0.0628514
4593,-137.983,2,10.2816,41.3286,11.153,50.2468,0.263093,0.243214,0.728682,5.60866e-08,0.0628513
4594,-136.076,2,10.2816,41.3292,11.1527,50.2468,0.263093,0.243208,0.728698,5.60917e-08,0.0628504
4595,-138.445,2,10.2815,41.3298,11.1521,50.2468,0.263095,0.243215,0.728697,5.60903e-08,0.0628497
4596,-140.307,2,10.2815,41.3303,11.151,50.2468,0.263092,0.243225,0.728653,5.60873e-08,0.0628495
4597,-137.716,2,10.2815,41.3313,11.1502,50.2468,0.263092,0.243227,0.728618,5.60891e-08,0.0628491
4598,-143.908,2,10.2814,41.3316,11.1499,50.2468,0.263094,0.243224,0.728589,5.60915e-08,0.0628474
4599,-147.573,2,10.2815,41.332,11.1498,50.2468,0.263094,0.24322,0.728534,5.60912e-08,0.0628457
4600,-139.977,2,10.2815,41.333,11.1493,50.2468,0.263096,0.243216,0.728494,5.60939e-08,0.0628449
4601,-143.522,2,10.2815,41.3339,11.1487,50.2468,0.263096,0.243217,0.728455,5.60892e-08,0.0628444
4602,-132.223,2,10.2815,41.3342,11.1483,50.2468,0.263098,0.243213,0.728461,5.60872e-08,0.0628455
4603,-140.764,2,10.2815,41.3342,11.1485,50.2468,0.263097,0.243203,0.728492,5.60825e-08,0.0628452
4604,-138.54,2,10.2815,41.3348,11.1482,50.2468,0.263105,0.243204,0.728492,5.60817e-08,0.0628444
4605,-136.332,2,10.2815,41.3356,11.148,50.2468,0.263109,0.243205,0.728456,5.60827e-08,0.0628444
4606,-136.413,2,10.2814,41.3362,11.1473,50.2468,0.263106,0.243197,0.728439,5.60834e-08,0.0628448
4607,-133.053,2,10.2814,41.3365,11.1466,50.2468,0.263106,0.243187,0.728421,5.60884e-08,0.0628451
4608,-140.817,2,10.2814,41.3367,11.1464,50.2468,0.263111,0.243187,0.728415,5.60889e-08,0.0628439
4609,-131.334,2,10.2814,41.3371,11.1464,50.2468,0.263116,0.243191,0.728433,5.60909e-08,0.0628439
4610,-136.032,2,10.2815,41.3373,11.1467,50.2468,0.263119,0.243192,0.728436,5.60957e-08,0.0628429
4611,-148.912,2,10.2815,41.3379,11.1463,50.2468,0.26312,0.243191,0.728392,5.60888e-08,0.0628417
4612,-134.72,2,10.2814,41.3382,11.1458,50.2468,0.263122,0.243203,0.728376,5.60907e-08,0.0628413
4613,-139.172,2,10.2814,41.3385,11.1459,50.2468,0.263122,0.243215,0.728319,5.60907e-08,0.0628409
4614,-137.952,2,10.2814,41.3382,11.1462,50.2468,0.263124,0.243218,0.72828,5.60914e-08,0.0628406
4615,-139.271,2,10.2814,41.3379,11.1462,50.2468,0.263121,0.243211,0.728242,5.60924e-08,0.0628405
4616,-144.473,2,10.2815,41.3379,11.1462,50.2468,0.263118,0.243195,0.728204,5.60873e-08,0.0628406
4617,-130.335,2,10.2814,41.3381,11.146,50.2468,0.263117,0.24318,0.728186,5.60921e-08,0.0628419
4618,-136.966,2,10.2815,41.3383,11.1458,50.2468,0.263118,0.243168,0.7282,5.60943e-08,0.0628415
4619,-140.213,2,10.2815,41.3383,11.1458,50.2468,0.26312,0.24316,0.728196,5.60932e-08,0.062841
4620,-145.98,2,10.2814,41.3378,11.146,50.2468,0.263116,0.243148,0.728192,5.60885e-08,0.0628402
4621,-143.823,2,10.2814,41.3378,11.1461,50.2468,0.263114,0.243141,0.7282,5.60855e-08,0.0628392
4622,-133.666,2,10.2814,41.3375,11.1462,50.2468,0.263115,0.243138,0.7282,5.60908e-08,0.0628389
4623,-139.526,2,10.2814,41.3372,11.1461,50.2468,0.263118,0.243139,0.728196,5.60961e-08,0.0628371
4624,-133.7,2,10.2814,41.3372,11.1458,50.2468,0.263118,0.243152,0.72818,5.61026e-08,0.0628362
4625,-135.667,2,10.2813,41.3366,11.1459,50.2468,0.263119,0.243155,0.728184,5.61013e-08,0.0628363
4626,-135.514,2,10.2813,41.3368,11.146,50.2468,0.263118,0.243155,0.728166,5.61052e-08,0.0628359
4627,-118.091,2,10.2814,41.3364,11.1462,50.2468,0.26312,0.243172,0.728207,5.61058e-08,0.0628384
4628,-125.087,2,10.2814,41.3367,11.1464,50.2468,0.263124,0.243171,0.728203,5.61098e-08,0.06284
4629,-129.425,2,10.2814,41.337,11.1463,50.2468,0.263126,0.243175,0.728175,5.61138e-08,0.0628409
4630,-139.811,2,10.2814,41.3371,11.1461,50.2468,0.26312,0.243182,0.728141,5.61154e-08,0.0628401
4631,-141.35,2,10.2814,41.3371,11.1458,50.2468,0.263123,0.24319,0.728112,5.61166e-08,0.0628387
4632,-129.68,2,10.2814,41.3371,11.1457,50.2468,0.263124,0.243205,0.728105,5.61193e-08,0.0628391
4633,-137.393,2,10.2814,41.3371,11.1455,50.2468,0.263124,0.243222,0.728108,5.61199e-08,0.0628379
4634,-134.963,2,10.2814,41.337,11.1457,50.2468,0.263125,0.243235,0.728109,5.61191e-08,0.0628377
4635,-137.549,2,10.2815,41.3367,11.1458,50.2468,0.263131,0.243239,0.728085,5.61181e-08,0.0628374
4636,-139.821,2,10.2815,41.3367,11.1458,50.2468,0.263133,0.243242,0.728084,5.61153e-08,0.0628368
4637,-145.232,2,10.2814,41.3367,11.1459,50.2468,0.263136,0.243242,0.728069,5.61093e-08,0.0628359
4638,-145.24,2,10.2815,41.3366,11.146,50.2468,0.263138,0.24323,0.728016,5.61086e-08,0.062835
4639,-136.491,2,10.2815,41.3369,11.1461,50.2468,0.26314,0.243225,0.727982,5.61108e-08,0.0628351
4640,-140.485,2,10.2815,41.3369,11.1463,50.2468,0.263141,0.243228,0.72795,5.61103e-08,0.0628344
4641,-144.322,2,10.2815,41.3366,11.1463,50.2468,0.26314,0.243227,0.727924,5.61085e-08,0.0628333
4642,-144.481,2,10.2815,41.3362,11.1467,50.2468,0.263142,0.243228,0.727939,5.61044e-08,0.0628318
4643,-139.357,2,10.2815,41.3359,11.1469,50.2468,0.263146,0.243219,0.727928,5.61052e-08,0.0628312
4644,-139.426,2,10.2815,41.3358,11.1467,50.2468,0.263147,0.243204,0.727887,5.61037e-08,0.0628318
4645,-140.75,2,10.2815,41.3355,11.1471,50.2468,0.263143,0.243204,0.72792,5.60996e-08,0.0628311
4646,-135.891,2,10.2815,41.3349,11.1476,50.2468,0.263141,0.24321,0.727957,5.6102e-08,0.0628301
4647,-133.535,2,10.2816,41.3347,11.1478,50.2468,0.263141,0.243203,0.727993,5.61004e-08,0.0628307
4648,-132.696,2,10.2816,41.3347,11.1483,50.2468,0.263142,0.243205,0.728015,5.61015e-08,0.0628307
4649,-134.946,2,10.2816,41.3349,11.1484,50.2468,0.263141,0.243217,0.72803,5.6102e-08,0.0628302
4650,-145.789,2,10.2817,41.3355,11.1482,50.2468,0.263142,0.243214,0.727991,5.60983e-08,0.0628293
4651,-137.071,2,10.2817,41.3349,11.1485,50.2468,0.263143,0.243208,0.728006,5.61003e-08,0.0628287
4652,-139.924,2,10.2817,41.3351,11.1485,50.2468,0.263141,0.243203,0.728004,5.60993e-08,0.0628283
4653,-139.818,2,10.2817,41.3355,11.1485,50.2468,0.263141,0.243196,0.727982,5.60961e-08,0.0628285
4654,-135.94,2,10.2818,41.3362,11.1483,50.2468,0.26314,0.243181,0.727973,5.60932e-08,0.0628296
4655,-136.455,2,10.2818,41.3366,11.1481,50.2468,0.263141,0.243165,0.727948,5.60942e-08,0.0628303
4656,-126.011,2,10.2817,41.3363,11.1483,50.2468,0.263142,0.24315,0.727963,5.60967e-08,0.0628323
4657,-131.063,2,10.2817,41.3361,11.1483,50.2468,0.26314,0.243136,0.727959,5.60997e-08,0.0628334
4658,-141.18,2,10.2817,41.336,11.1483,50.2468,0.263139,0.243121,0.727955,5.60943e-08,0.0628338
4659,-141.642,2,10.2817,41.3359,11.1483,50.2468,0.263138,0.243112,0.727948,5.60959e-08,0.0628328
4660,-138.381,2,10.2817,41.3362,11.148,50.2468,0.263138,0.243091,0.727961,5.60934e-08,0.0628333
4661,-136.532,2,10.2817,41.3365,11.1478,50.2468,0.26314,0.243073,0.727983,5.60915e-08,0.0628338
4662,-129.413,2,10.2816,41.3369,11.1474,50.2468,0.263142,0.243066,0.727996,5.60923e-08,0.062835
4663,-132.11,2,10.2816,41.3372,11.1468,50.2468,0.263145,0.243055,0.728016,5.60953e-08,0.0628354
4664,-144.849,2,10.2816,41.3372,11.1466,50.2468,0.263145,0.243054,0.728037,5.60905e-08,0.0628341
4665,-144.287,2,10.2815,41.3379,11.146,50.2468,0.263144,0.24305,0.728056,5.60877e-08,0.0628327
4666,-139.024,2,10.2815,41.3378,11.1463,50.2468,0.263146,0.243044,0.728071,5.6083e-08,0.0628327
4667,-136.834,2,10.2815,41.3377,11.1465,50.2468,0.263148,0.243032,0.728074,5.60805e-08,0.0628333
4668,-136.669,2,10.2815,41.3373,11.1468,50.2468,0.26315,0.243028,0.728084,5.60762e-08,0.0628338
4669,-132.553,2,10.2815,41.3372,11.1469,50.2468,0.26315,0.243026,0.72808,5.60788e-08,0.0628341
4670,-126.389,2,10.2816,41.3367,11.1471,50.2468,0.263152,0.243038,0.728092,5.60818e-08,0.062835
4671,-135.035,2,10.2815,41.3368,11.147,50.2468,0.263155,0.243051,0.728065,5.60792e-08,0.0628353
4672,-134.726,2,10.2815,41.337,11.147,50.2468,0.263158,0.243034,0.728046,5.6084e-08,0.0628355
4673,-139.333,2,10.2816,41.337,11.1471,50.2468,0.263162,0.243018,0.728044,5.60877e-08,0.0628347
4674,-131.279,2,10.2815,41.3371,11.1473,50.2468,0.263165,0.243014,0.728051,5.60915e-08,0.062835
4675,-142.308,2,10.2815,41.337,11.1475,50.2468,0.263163,0.243007,0.728037,5.60885e-08,0.0628346
4676,-135.49,2,10.2816,41.3372,11.1477,50.2468,0.263161,0.243011,0.728005,5.60869e-08,0.0628353
4677,-136.52,2,10.2816,41.3371,11.1481,50.2468,0.263161,0.24301,0.728043,5.60871e-08,0.0628347
4678,-128.395,2,10.2816,41.3371,11.1485,50.2468,0.263162,0.243015,0.728028,5.60916e-08,0.0628354
4679,-141.387,2,10.2816,41.3369,11.1489,50.2468,0.263161,0.243013,0.728032,5.60908e-08,0.0628345
4680,-142.376,2,10.2816,41.3366,11.1491,50.2468,0.263166,0.243008,0.728024,5.60873e-08,0.0628338
4681,-128.932,2,10.2816,41.3363,11.1491,50.2468,0.263169,0.243,0.728014,5.60913e-08,0.0628349
4682,-137.808,2,10.2815,41.3363,11.149,50.2468,0.263172,0.242999,0.728019,5.60886e-08,0.0628348
4683,-129.498,2,10.2815,41.3361,11.1489,50.2468,0.263175,0.243005,0.728006,5.60891e-08,0.0628359
4684,-139.78,2,10.2814,41.3358,11.1487,50.2468,0.263173,0.243018,0.727987,5.60911e-08,0.0628346
4685,-147.134,2,10.2814,41.3355,11.1487,50.2468,0.263171,0.243024,0.727965,5.60871e-08,0.062833
4686,-141.873,2,10.2814,41.3353,11.149,50.2468,0.263169,0.243024,0.727965,5.60859e-08,0.062832
4687,-136.874,2,10.2814,41.3352,11.1492,50.2468,0.263167,0.243025,0.727971,5.6085e-08,0.0628319
4688,-138.824,2,10.2814,41.3353,11.1495,50.2468,0.263167,0.243018,0.727974,5.60849e-08,0.0628315
4689,-130.645,2,10.2815,41.3352,11.1496,50.2468,0.263166,0.243029,0.727999,5.60828e-08,0.0628322
4690,-139.743,2,10.2815,41.3347,11.1499,50.2468,0.263167,0.243024,0.727971,5.60884e-08,0.062831
4691,-134.633,2,10.2815,41.3345,11.1503,50.2468,0.263166,0.24302,0.727949,5.60922e-08,0.0628311
4692,-142.691,2,10.2815,41.3346,11.1505,50.2468,0.263167,0.243014,0.727936,5.60921e-08,0.0628301
4693,-147.299,2,10.2815,41.3345,11.1506,50.2468,0.263169,0.243005,0.727965,5.60872e-08,0.0628284
4694,-140.492,2,10.2815,41.3344,11.1509,50.2468,0.263171,0.243005,0.728004,5.60879e-08,0.0628268
4695,-144.339,2,10.2815,41.3349,11.1509,50.2468,0.263172,0.243,0.728011,5.60901e-08,0.0628247
4696,-147.144,2,10.2815,41.3351,11.1508,50.2468,0.263174,0.242991,0.728004,5.60911e-08,0.0628226
4697,-144.51,2,10.2816,41.335,11.1507,50.2468,0.263171,0.242975,0.727999,5.60886e-08,0.062822
4698,-141.445,2,10.2816,41.3354,11.1506,50.2468,0.263172,0.242971,0.72799,5.60906e-08,0.0628207
4699,-141.847,2,10.2816,41.3357,11.1508,50.2468,0.263168,0.24296,0.727947,5.60895e-08,0.0628208
4700,-146.734,2,10.2816,41.3356,11.151,50.2468,0.263168,0.242956,0.727921,5.60905e-08,0.0628188
4701,-148.303,2,10.2815,41.3358,11.1506,50.2468,0.263174,0.242956,0.727911,5.60893e-08,0.0628164
4702,-140.442,2,10.2815,41.3358,11.1505,50.2468,0.263173,0.242946,0.727937,5.60867e-08,0.062816
4703,-139.937,2,10.2815,41.3362,11.1503,50.2468,0.263172,0.242925,0.727962,5.6086e-08,0.0628158
4704,-139.868,2,10.2815,41.3363,11.15,50.2468,0.263173,0.242917,0.727982,5.60854e-08,0.0628151
4705,-144.247,2,10.2815,41.3361,11.1501,50.2468,0.263172,0.242911,0.727972,5.60798e-08,0.0628147
4706,-140.832,2,10.2815,41.3362,11.1501,50.2468,0.263173,0.242914,0.72795,5.60808e-08,0.0628137
4707,-139.814,2,10.2815,41.3359,11.1503,50.2468,0.263176,0.242905,0.727939,5.60842e-08,0.0628126
4708,-134.434,2,10.2815,41.336,11.1504,50.2468,0.263171,0.242892,0.727905,5.60914e-08,0.0628129
4709,-143.799,2,10.2815,41.3364,11.1503,50.2468,0.263171,0.242879,0.727872,5.60891e-08,0.0628126
4710,-135.286,2,10.2816,41.3362,11.1507,50.2468,0.263174,0.242864,0.727877,5.60925e-08,0.0628125
4711,-131.805,2,10.2816,41.3365,11.151,50.2468,0.263175,0.242861,0.727886,5.60888e-08,0.062814
4712,-133.571,2,10.2816,41.3364,11.1514,50.2468,0.263177,0.242848,0.727937,5.60883e-08,0.0628143
4713,-120.625,2,10.2816,41.3361,11.1517,50.2468,0.263179,0.242836,0.727989,5.60907e-08,0.0628167
4714,-127.704,2,10.2816,41.3357,11.1523,50.2468,0.263185,0.242829,0.728029,5.60898e-08,0.0628181
4715,-133.078,2,10.2816,41.3354,11.1524,50.2468,0.263187,0.242823,0.728036,5.60911e-08,0.0628185
4716,-136.146,2,10.2816,41.335,11.1526,50.2468,0.263189,0.242814,0.728034,5.60889e-08,0.0628191
4717,-123.625,2,10.2816,41.3351,11.1527,50.2468,0.26319,0.242808,0.728074,5.6098e-08,0.0628199
4718,-136.46,2,10.2817,41.3349,11.1531,50.2468,0.263185,0.242823,0.728114,5.60961e-08,0.0628191
4719,-127.596,2,10.2817,41.3351,11.1531,50.2468,0.263184,0.242839,0.728134,5.60976e-08,0.0628197
4720,-125.927,2,10.2817,41.3345,11.1535,50.2468,0.263187,0.242829,0.728163,5.60984e-08,0.0628216
4721,-132.858,2,10.2817,41.3341,11.1539,50.2468,0.263188,0.24283,0.728173,5.61069e-08,0.0628206
4722,-133.731,2,10.2817,41.3339,11.1539,50.2468,0.263186,0.242825,0.728148,5.61057e-08,0.0628218
4723,-138.36,2,10.2817,41.3337,11.1543,50.2468,0.263184,0.24282,0.728156,5.61055e-08,0.0628215
4724,-134.69,2,10.2817,41.334,11.1545,50.2468,0.263184,0.242826,0.72819,5.61052e-08,0.0628211
4725,-131.268,2,10.2818,41.3347,11.1542,50.2468,0.263185,0.242832,0.728197,5.6107e-08,0.0628214
4726,-134.967,2,10.2818,41.3346,11.1545,50.2468,0.263186,0.242834,0.728172,5.61048e-08,0.0628222
4727,-139.489,2,10.2818,41.3345,11.1546,50.2468,0.263185,0.242838,0.728149,5.61029e-08,0.0628219
4728,-145.025,2,10.2817,41.3347,11.1541,50.2468,0.263184,0.242836,0.728154,5.61014e-08,0.0628203
4729,-137.39,2,10.2817,41.3343,11.1538,50.2468,0.263179,0.242834,0.728142,5.61034e-08,0.0628201
4730,-137.734,2,10.2817,41.3344,11.1539,50.2468,0.263177,0.242814,0.728124,5.61036e-08,0.0628208
4731,-144.52,2,10.2816,41.3343,11.1538,50.2468,0.263175,0.242804,0.728104,5.6098e-08,0.0628206
4732,-135.067,2,10.2816,41.3339,11.154,50.2468,0.263174,0.242784,0.728112,5.6099e-08,0.0628213
4733,-139.688,2,10.2816,41.3338,11.1542,50.2468,0.263169,0.242766,0.72812,5.60991e-08,0.0628213
4734,-124.068,2,10.2816,41.3339,11.1541,50.2468,0.263169,0.242765,0.728092,5.61089e-08,0.0628224
4735,-138.555,2,10.2816,41.334,11.154,50.2468,0.263172,0.242764,0.728041,5.611e-08,0.0628223
4736,-142.55,2,10.2816,41.3343,11.154,50.2468,0.263172,0.242767,0.728002,5.61062e-08,0.062822
4737,-135.808,2,10.2816,41.3339,11.1539,50.2468,0.263174,0.242777,0.727981,5.61111e-08,0.062821
4738,-133.399,2,10.2815,41.3339,11.1533,50.2468,0.26318,0.242777,0.727943,5.61139e-08,0.0628213
4739,-136.081,2,10.2815,41.3337,11.153,50.2468,0.263179,0.242782,0.727912,5.61172e-08,0.062821
4740,-142.133,2,10.2815,41.3341,11.1528,50.2468,0.263179,0.24279,0.727863,5.61139e-08,0.0628206
