Cl_abscissa,Cl_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
5.16503,0.0581429,1.64904,0.0582857,56.1775,0.0581429,All
5.16762,0.0582857,1.65021,0.0584286,56.1775,0.0582857,All
5.17349,0.0584286,1.65748,0.0585714,56.1775,0.0584286,All
5.17404,0.0585714,1.66047,0.0587143,56.1775,0.0585714,All
5.17462,0.0587143,1.66854,0.0588571,56.1775,0.0587143,All
5.17502,0.0588571,1.67206,0.059,56.1775,0.0588571,All
5.17502,0.059,1.67228,0.0591429,56.1775,0.059,All
5.1762,0.0591429,1.67976,0.0592857,56.1775,0.0591429,All
5.17627,0.0592857,1.68536,0.0594286,56.1775,0.0592857,All
5.17683,0.0594286,1.6869,0.0595714,56.1775,0.0594286,All
5.18285,0.0595714,1.69261,0.0597143,56.1775,0.0595714,All
5.1853,0.0597143,1.69261,0.0598571,56.1775,0.0597143,All
5.1853,0.0598571,1.69406,0.06,56.1775,0.0598571,All
5.19415,0.06,1.69406,0.0601429,56.1775,0.06,All
5.19434,0.0601429,1.69917,0.0602857,56.1775,0.0601429,All
5.20009,0.0602857,1.70072,0.0604286,56.1775,0.0602857,All
5.20359,0.0604286,1.70072,0.0605714,56.1775,0.0604286,All
5.20359,0.0605714,1.70288,0.0607143,56.1775,0.0605714,All
5.20515,0.0607143,1.70806,0.0608571,56.1775,0.0607143,All
5.20863,0.0608571,1.7097,0.061,56.1775,0.0608571,All
5.21017,0.061,1.71063,0.0611429,56.1775,0.061,All
5.21044,0.0611429,1.71224,0.0612857,56.1775,0.0611429,All
5.21518,0.0612857,1.71444,0.0614286,56.1775,0.0612857,All
5.21557,0.0614286,1.71995,0.0615714,56.1775,0.0614286,All
5.21954,0.0615714,1.72347,0.0617143,56.1775,0.0615714,All
5.22184,0.0617143,1.72727,0.0618571,56.1775,0.0617143,All
5.22631,0.0618571,1.72945,0.062,56.1775,0.0618571,All
5.23042,0.062,1.72969,0.0621429,56.1775,0.062,All
5.23302,0.0621429,1.73176,0.0622857,56.1775,0.0621429,All
5.23364,0.0622857,1.73391,0.0624286,56.1775,0.0622857,All
5.23519,0.0624286,1.73487,0.0625714,56.1775,0.0624286,All
5.24181,0.0625714,1.73487,0.0627143,56.1775,0.0625714,All
5.24309,0.0627143,1.74004,0.0628571,56.1775,0.0627143,All
5.24917,0.0628571,1.74216,0.063,56.1775,0.0628571,All
5.25442,0.063,1.74274,0.0631429,56.1775,0.063,All
5.25691,0.0631429,1.74492,0.0632857,56.1775,0.0631429,All
5.25892,0.0632857,1.75181,0.0634286,56.1775,0.0632857,All
5.26608,0.0634286,1.75427,0.0635714,56.1775,0.0634286,All
5.26815,0.0635714,1.75541,0.0637143,56.1775,0.0635714,All
5.26815,0.0637143,1.75664,0.0638571,56.1775,0.0637143,All
5.26886,0.0638571,1.75664,0.064,56.1775,0.0638571,All
5.26886,0.064,1.75748,0.0641429,56.1775,0.064,All
5.2696,0.0641429,1.75818,0.0642857,56.1775,0.0641429,All
5.2714,0.0642857,1.75818,0.0644286,56.1775,0.0642857,All
5.27267,0.0644286,1.7629,0.0645714,56.1775,0.0644286,All
5.27284,0.0645714,1.76498,0.0647143,56.1775,0.0645714,All
5.27357,0.0647143,1.77205,0.0648571,56.1775,0.0647143,All
5.27438,0.0648571,1.78312,0.065,56.1775,0.0648571,All
5.27906,0.065,1.78751,0.0651429,56.1775,0.065,All
5.28114,0.0651429,1.78759,0.0652857,56.1775,0.0651429,All
5.28247,0.0652857,1.78807,0.0654286,56.1775,0.0652857,All
5.28604,0.0654286,1.79051,0.0655714,56.1775,0.0654286,All
5.30108,0.0655714,1.79349,0.0657143,56.1775,0.0655714,All
5.30317,0.0657143,1.79568,0.0658571,56.1775,0.0657143,All
5.30504,0.0658571,1.79654,0.066,56.1775,0.0658571,All
5.30547,0.066,1.79756,0.0661429,56.1775,0.066,All
5.30601,0.0661429,1.79756,0.0662857,56.1775,0.0661429,All
5.31692,0.0662857,1.80607,0.0664286,56.1775,0.0662857,All
5.31883,0.0664286,1.80908,0.0665714,56.1775,0.0664286,All
5.32362,0.0665714,1.80987,0.0667143,56.1775,0.0665714,All
5.32431,0.0667143,1.81105,0.0668571,56.1775,0.0667143,All
5.32748,0.0668571,1.81105,0.067,56.1775,0.0668571,All
5.33438,0.067,1.81588,0.0671429,56.1775,0.067,All
5.33473,0.0671429,1.82464,0.0672857,56.1775,0.0671429,All
5.33734,0.0672857,1.82806,0.0674286,56.1775,0.0672857,All
5.33746,0.0674286,1.82947,0.0675714,56.1775,0.0674286,All
5.34102,0.0675714,1.82947,0.0677143,56.1775,0.0675714,All
5.34171,0.0677143,1.83277,0.0678571,56.1775,0.0677143,All
5.34228,0.0678571,1.83352,0.068,56.1775,0.0678571,All
5.3443,0.068,1.8352,0.0681429,56.1775,0.068,All
5.35597,0.0681429,1.83724,0.0682857,56.1775,0.0681429,All
5.35796,0.0682857,1.83842,0.0684286,56.1775,0.0682857,All
5.35963,0.0684286,1.83842,0.0685714,56.1775,0.0684286,All
5.36065,0.0685714,1.83842,0.0687143,56.1775,0.0685714,All
5.36537,0.0687143,1.84491,0.0688571,56.1775,0.0687143,All
5.37159,0.0688571,1.84673,0.069,56.1775,0.0688571,All
5.37159,0.069,1.84874,0.0691429,56.1775,0.069,All
5.38361,0.0691429,1.84874,0.0692857,56.1775,0.0691429,All
5.39871,0.0692857,1.84874,0.0694286,56.1775,0.0692857,All
5.39871,0.0694286,1.85055,0.0695714,56.1775,0.0694286,All
5.40476,0.0695714,1.85715,0.0697143,56.1775,0.0695714,All
5.40885,0.0697143,1.85715,0.0698571,56.1775,0.0697143,All
5.41074,0.0698571,1.85778,0.07,56.1775,0.0698571,All
5.41336,0.07,1.86377,0.0701429,56.1775,0.07,All
5.42708,0.0701429,1.86377,0.0702857,56.1775,0.0701429,All
5.43326,0.0702857,1.86377,0.0704286,56.1775,0.0702857,All
5.44205,0.0704286,1.87161,0.0705714,56.1775,0.0704286,All
5.44357,0.0705714,1.87166,0.0707143,56.1775,0.0705714,All
5.45633,0.0707143,1.87189,0.0708571,56.1775,0.0707143,All
5.47681,0.0708571,1.87518,0.071,56.1775,0.0708571,All
5.47947,0.071,1.88247,0.0711429,56.1775,0.071,All
5.48934,0.0711429,1.88759,0.0712857,56.1775,0.0711429,All
5.50183,0.0712857,1.88928,0.0714286,56.1775,0.0712857,All
5.56205,0.0714286,1.88928,0.0715714,56.1775,0.0714286,All
6.01124,0.0715714,1.89391,0.0717143,56.1775,0.0715714,All
6.16712,0.0717143,1.89691,0.0718571,56.1775,0.0717143,All
6.21198,0.0718571,1.89913,0.072,56.1775,0.0718571,All
6.26359,0.072,1.90355,0.0721429,56.1775,0.072,All
6.28493,0.0721429,1.91713,0.0722857,56.1775,0.0721429,All
6.29579,0.0722857,1.91713,0.0724286,56.1775,0.0722857,All
6.31366,0.0724286,1.92113,0.0725714,56.1775,0.0724286,All
6.32059,0.0725714,1.93292,0.0727143,56.1775,0.0725714,All
6.33099,0.0727143,1.93706,0.0728571,56.1775,0.0727143,All
6.35344,0.0728571,1.94363,0.073,56.1775,0.0728571,All
6.36678,0.073,1.9658,0.0731429,56.1775,0.073,All
6.37035,0.0731429,1.97661,0.0732857,56.1775,0.0731429,All
6.37606,0.0732857,1.97807,0.0734286,56.1775,0.0732857,All
6.39036,0.0734286,1.97823,0.0735714,56.1775,0.0734286,All
6.39676,0.0735714,1.97847,0.0737143,56.1775,0.0735714,All
6.39983,0.0737143,1.97855,0.0738571,56.1775,0.0737143,All
6.40584,0.0738571,1.97878,0.074,56.1775,0.0738571,All
6.41099,0.074,1.98204,0.0741429,56.1775,0.074,All
6.41099,0.0741429,1.98902,0.0742857,56.1775,0.0741429,All
6.42245,0.0742857,1.98902,0.0744286,56.1775,0.0742857,All
6.42399,0.0744286,1.99037,0.0745714,56.1775,0.0744286,All
6.42477,0.0745714,1.99507,0.0747143,56.1775,0.0745714,All
6.42671,0.0747143,2.0094,0.0748571,56.1775,0.0747143,All
6.43722,0.0748571,2.02009,0.075,56.1775,0.0748571,All
6.44099,0.075,2.02528,0.0751429,56.1775,0.075,All
6.44124,0.0751429,2.02788,0.0752857,56.1775,0.0751429,All
6.4453,0.0752857,2.02983,0.0754286,56.1775,0.0752857,All
6.4453,0.0754286,2.03654,0.0755714,56.1775,0.0754286,All
6.45896,0.0755714,2.03654,0.0757143,56.1775,0.0755714,All
6.45961,0.0757143,2.03933,0.0758571,56.1775,0.0757143,All
6.46225,0.0758571,2.0492,0.076,56.1775,0.0758571,All
6.46454,0.076,2.05363,0.0761429,56.1775,0.076,All
6.46738,0.0761429,2.06171,0.0762857,56.1775,0.0761429,All
6.46817,0.0762857,2.0632,0.0764286,56.1775,0.0762857,All
6.4733,0.0764286,2.07068,0.0765714,56.1775,0.0764286,All
6.48208,0.0765714,2.08422,0.0767143,56.1775,0.0765714,All
6.48308,0.0767143,2.08614,0.0768571,56.1775,0.0767143,All
6.48308,0.0768571,2.08697,0.077,56.1775,0.0768571,All
6.48323,0.077,2.10521,0.0771429,56.1775,0.077,All
6.49022,0.0771429,2.1083,0.0772857,56.1775,0.0771429,All
6.49028,0.0772857,2.10936,0.0774286,56.1775,0.0772857,All
6.49691,0.0774286,2.1115,0.0775714,56.1775,0.0774286,All
6.49871,0.0775714,2.1115,0.0777143,56.1775,0.0775714,All
6.49871,0.0777143,2.11226,0.0778571,56.1775,0.0777143,All
6.50029,0.0778571,2.11562,0.078,56.1775,0.0778571,All
6.50983,0.078,2.11687,0.0781429,56.1775,0.078,All
6.52159,0.0781429,2.122,0.0782857,56.1775,0.0781429,All
6.52504,0.0782857,2.122,0.0784286,56.1775,0.0782857,All
6.52504,0.0784286,2.12391,0.0785714,56.1775,0.0784286,All
6.52611,0.0785714,2.13461,0.0787143,56.1775,0.0785714,All
6.52706,0.0787143,2.13744,0.0788571,56.1775,0.0787143,All
6.53002,0.0788571,2.13957,0.079,56.1775,0.0788571,All
6.53171,0.079,2.13957,0.0791429,56.1775,0.079,All
6.53191,0.0791429,2.1419,0.0792857,56.1775,0.0791429,All
6.53755,0.0792857,2.1656,0.0794286,56.1775,0.0792857,All
6.53755,0.0794286,2.16748,0.0795714,56.1775,0.0794286,All
6.53978,0.0795714,2.16799,0.0797143,56.1775,0.0795714,All
6.54346,0.0797143,2.17133,0.0798571,56.1775,0.0797143,All
6.54589,0.0798571,2.17156,0.08,56.1775,0.0798571,All
6.54854,0.08,2.17695,0.0801429,56.1775,0.08,All
6.54897,0.0801429,2.17832,0.0802857,56.1775,0.0801429,All
6.55172,0.0802857,2.18569,0.0804286,56.1775,0.0802857,All
6.55183,0.0804286,2.20072,0.0805714,56.1775,0.0804286,All
6.55202,0.0805714,2.20368,0.0807143,56.1775,0.0805714,All
6.55789,0.0807143,2.20398,0.0808571,56.1775,0.0807143,All
6.56361,0.0808571,2.20605,0.081,56.1775,0.0808571,All
6.56788,0.081,2.20746,0.0811429,56.1775,0.081,All
6.5695,0.0811429,2.21263,0.0812857,56.1775,0.0811429,All
6.58017,0.0812857,2.21839,0.0814286,56.1775,0.0812857,All
6.58234,0.0814286,2.22209,0.0815714,56.1775,0.0814286,All
6.5828,0.0815714,2.22209,0.0817143,56.1775,0.0815714,All
6.58849,0.0817143,2.2256,0.0818571,56.1775,0.0817143,All
6.59597,0.0818571,2.23118,0.082,56.1775,0.0818571,All
6.60306,0.082,2.23302,0.0821429,56.1775,0.082,All
6.61028,0.0821429,2.23937,0.0822857,56.1775,0.0821429,All
6.6118,0.0822857,2.24115,0.0824286,56.1775,0.0822857,All
6.6118,0.0824286,2.2415,0.0825714,56.1775,0.0824286,All
6.6119,0.0825714,2.24277,0.0827143,56.1775,0.0825714,All
6.61209,0.0827143,2.24316,0.0828571,56.1775,0.0827143,All
6.61254,0.0828571,2.24875,0.083,56.1775,0.0828571,All
6.61528,0.083,2.25471,0.0831429,56.1775,0.083,All
6.61826,0.0831429,2.25785,0.0832857,56.1775,0.0831429,All
6.61858,0.0832857,2.25909,0.0834286,56.1775,0.0832857,All
6.61942,0.0834286,2.25909,0.0835714,56.1775,0.0834286,All
6.62167,0.0835714,2.27498,0.0837143,56.1775,0.0835714,All
6.62372,0.0837143,2.27498,0.0838571,56.1775,0.0837143,All
6.62478,0.0838571,2.27661,0.084,56.1775,0.0838571,All
6.62478,0.084,2.27788,0.0841429,56.1775,0.084,All
6.62912,0.0841429,2.28696,0.0842857,56.1775,0.0841429,All
6.6317,0.0842857,2.29008,0.0844286,56.1775,0.0842857,All
6.6317,0.0844286,2.29514,0.0845714,56.1775,0.0844286,All
6.63532,0.0845714,2.29813,0.0847143,56.1775,0.0845714,All
6.63958,0.0847143,2.29813,0.0848571,56.1775,0.0847143,All
6.64657,0.0848571,2.30219,0.085,56.1775,0.0848571,All
6.64657,0.085,2.30452,0.0851429,56.1775,0.085,All
6.64872,0.0851429,2.30494,0.0852857,56.1775,0.0851429,All
6.65054,0.0852857,2.30713,0.0854286,56.1775,0.0852857,All
6.6518,0.0854286,2.31266,0.0855714,56.1775,0.0854286,All
6.65234,0.0855714,2.31423,0.0857143,56.1775,0.0855714,All
6.65862,0.0857143,2.31454,0.0858571,56.1775,0.0857143,All
6.65914,0.0858571,2.31525,0.086,56.1775,0.0858571,All
6.65933,0.086,2.31722,0.0861429,56.1775,0.086,All
6.6615,0.0861429,2.3197,0.0862857,56.1775,0.0861429,All
6.66266,0.0862857,2.32081,0.0864286,56.1775,0.0862857,All
6.66287,0.0864286,2.32144,0.0865714,56.1775,0.0864286,All
6.66329,0.0865714,2.32194,0.0867143,56.1775,0.0865714,All
6.66329,0.0867143,2.32194,0.0868571,56.1775,0.0867143,All
6.66329,0.0868571,2.32275,0.087,56.1775,0.0868571,All
6.66552,0.087,2.32758,0.0871429,56.1775,0.087,All
6.66708,0.0871429,2.32758,0.0872857,56.1775,0.0871429,All
6.67581,0.0872857,2.32961,0.0874286,56.1775,0.0872857,All
6.67794,0.0874286,2.32961,0.0875714,56.1775,0.0874286,All
6.67994,0.0875714,2.32961,0.0877143,56.1775,0.0875714,All
6.68034,0.0877143,2.32973,0.0878571,56.1775,0.0877143,All
6.68298,0.0878571,2.33383,0.088,56.1775,0.0878571,All
6.68435,0.088,2.3341,0.0881429,56.1775,0.088,All
6.68498,0.0881429,2.3341,0.0882857,56.1775,0.0881429,All
6.68788,0.0882857,2.3341,0.0884286,56.1775,0.0882857,All
6.68991,0.0884286,2.3341,0.0885714,56.1775,0.0884286,All
6.68991,0.0885714,2.34847,0.0887143,56.1775,0.0885714,All
6.69259,0.0887143,2.35172,0.0888571,56.1775,0.0887143,All
6.69288,0.0888571,2.35212,0.089,56.1775,0.0888571,All
6.69675,0.089,2.36302,0.0891429,56.1775,0.089,All
6.69983,0.0891429,2.37663,0.0892857,56.1775,0.0891429,All
6.69993,0.0892857,2.3779,0.0894286,56.1775,0.0892857,All
6.70177,0.0894286,2.3846,0.0895714,56.1775,0.0894286,All
6.70201,0.0895714,2.3846,0.0897143,56.1775,0.0895714,All
6.70261,0.0897143,2.38583,0.0898571,56.1775,0.0897143,All
6.70514,0.0898571,2.38585,0.09,56.1775,0.0898571,All
6.70598,0.09,2.39205,0.0901429,56.1775,0.09,All
6.70612,0.0901429,2.39524,0.0902857,56.1775,0.0901429,All
6.70612,0.0902857,2.39567,0.0904286,56.1775,0.0902857,All
6.70983,0.0904286,2.39991,0.0905714,56.1775,0.0904286,All
6.71008,0.0905714,2.40158,0.0907143,56.1775,0.0905714,All
6.71008,0.0907143,2.4041,0.0908571,56.1775,0.0907143,All
6.71196,0.0908571,2.40528,0.091,56.1775,0.0908571,All
6.71286,0.091,2.40528,0.0911429,56.1775,0.091,All
6.71301,0.0911429,2.40528,0.0912857,56.1775,0.0911429,All
6.71361,0.0912857,2.40554,0.0914286,56.1775,0.0912857,All
6.71431,0.0914286,2.40766,0.0915714,56.1775,0.0914286,All
6.71607,0.0915714,2.41083,0.0917143,56.1775,0.0915714,All
6.71672,0.0917143,2.42788,0.0918571,56.1775,0.0917143,All
6.71723,0.0918571,2.42954,0.092,56.1775,0.0918571,All
6.7198,0.092,2.43108,0.0921429,56.1775,0.092,All
6.72229,0.0921429,2.43458,0.0922857,56.1775,0.0921429,All
6.72229,0.0922857,2.43458,0.0924286,56.1775,0.0922857,All
6.72229,0.0924286,2.43958,0.0925714,56.1775,0.0924286,All
6.72229,0.0925714,2.43994,0.0927143,56.1775,0.0925714,All
6.72241,0.0927143,2.44039,0.0928571,56.1775,0.0927143,All
6.7229,0.0928571,2.44201,0.093,56.1775,0.0928571,All
6.72321,0.093,2.44226,0.0931429,56.1775,0.093,All
6.72321,0.0931429,2.44226,0.0932857,56.1775,0.0931429,All
6.72549,0.0932857,2.44344,0.0934286,56.1775,0.0932857,All
6.72589,0.0934286,2.44487,0.0935714,56.1775,0.0934286,All
6.72783,0.0935714,2.44487,0.0937143,56.1775,0.0935714,All
6.73022,0.0937143,2.45448,0.0938571,56.1775,0.0937143,All
6.73024,0.0938571,2.45728,0.094,56.1775,0.0938571,All
6.73314,0.094,2.45823,0.0941429,56.1775,0.094,All
6.73697,0.0941429,2.45823,0.0942857,56.1775,0.0941429,All
6.7417,0.0942857,2.47536,0.0944286,56.1775,0.0942857,All
6.74482,0.0944286,2.48551,0.0945714,56.1775,0.0944286,All
6.74523,0.0945714,2.49536,0.0947143,56.1775,0.0945714,All
6.74638,0.0947143,2.50881,0.0948571,56.1775,0.0947143,All
6.74815,0.0948571,2.51532,0.095,56.1775,0.0948571,All
6.75062,0.095,2.51532,0.0951429,56.1775,0.095,All
6.75397,0.0951429,2.51658,0.0952857,56.1775,0.0951429,All
6.75742,0.0952857,2.51658,0.0954286,56.1775,0.0952857,All
6.75742,0.0954286,2.52327,0.0955714,56.1775,0.0954286,All
6.75742,0.0955714,2.52406,0.0957143,56.1775,0.0955714,All
6.7612,0.0957143,2.52494,0.0958571,56.1775,0.0957143,All
6.7612,0.0958571,2.52631,0.096,56.1775,0.0958571,All
6.7612,0.096,2.53109,0.0961429,56.1775,0.096,All
6.7612,0.0961429,2.54279,0.0962857,56.1775,0.0961429,All
6.7651,0.0962857,2.54316,0.0964286,56.1775,0.0962857,All
6.7658,0.0964286,2.54393,0.0965714,56.1775,0.0964286,All
6.767,0.0965714,2.54505,0.0967143,56.1775,0.0965714,All
6.77472,0.0967143,2.54607,0.0968571,56.1775,0.0967143,All
6.77472,0.0968571,2.54894,0.097,56.1775,0.0968571,All
6.77764,0.097,2.55249,0.0971429,56.1775,0.097,All
6.77803,0.0971429,2.55814,0.0972857,56.1775,0.0971429,All
6.77877,0.0972857,2.5599,0.0974286,56.1775,0.0972857,All
6.77877,0.0974286,2.56365,0.0975714,56.1775,0.0974286,All
6.78314,0.0975714,2.56365,0.0977143,56.1775,0.0975714,All
6.78342,0.0977143,2.56514,0.0978571,56.1775,0.0977143,All
6.78342,0.0978571,2.57067,0.098,56.1775,0.0978571,All
6.78581,0.098,2.5779,0.0981429,56.1775,0.098,All
6.78994,0.0981429,2.5779,0.0982857,56.1775,0.0981429,All
6.79041,0.0982857,2.58425,0.0984286,56.1775,0.0982857,All
6.79041,0.0984286,2.58425,0.0985714,56.1775,0.0984286,All
6.79545,0.0985714,2.58425,0.0987143,56.1775,0.0985714,All
6.79652,0.0987143,2.58677,0.0988571,56.1775,0.0987143,All
6.79749,0.0988571,2.58825,0.099,56.1775,0.0988571,All
6.79963,0.099,2.58916,0.0991429,56.1775,0.099,All
6.79981,0.0991429,2.59961,0.0992857,56.1775,0.0991429,All
6.80038,0.0992857,2.60219,0.0994286,56.1775,0.0992857,All
6.80142,0.0994286,2.60299,0.0995714,56.1775,0.0994286,All
6.80142,0.0995714,2.62443,0.0997143,56.1775,0.0995714,All
6.80168,0.0997143,2.63263,0.0998571,56.1775,0.0997143,All
6.8024,0.0998571,2.63442,0.1,56.1775,0.0998571,All
6.8052,0.1,2.64252,0.100143,56.1775,0.1,All
6.80834,0.100143,2.64537,0.100286,56.1775,0.100143,All
6.80916,0.100286,2.64537,0.100429,56.1775,0.100286,All
6.8096,0.100429,2.64709,0.100571,56.1775,0.100429,All
6.8125,0.100571,2.65356,0.100714,56.1775,0.100571,All
6.81451,0.100714,2.66039,0.100857,56.1775,0.100714,All
6.81615,0.100857,2.66193,0.101,56.1775,0.100857,All
6.81617,0.101,2.6662,0.101143,56.1775,0.101,All
6.81647,0.101143,2.67647,0.101286,56.1775,0.101143,All
6.82122,0.101286,2.68038,0.101429,56.1775,0.101286,All
6.8225,0.101429,2.68038,0.101571,56.1775,0.101429,All
6.82417,0.101571,2.68166,0.101714,56.1775,0.101571,All
6.82466,0.101714,2.68737,0.101857,56.1775,0.101714,All
6.82524,0.101857,2.69348,0.102,56.1775,0.101857,All
6.82683,0.102,2.69498,0.102143,56.1775,0.102,All
6.82696,0.102143,2.69546,0.102286,56.1775,0.102143,All
6.83082,0.102286,2.69722,0.102429,56.1775,0.102286,All
6.83202,0.102429,2.69799,0.102571,56.1775,0.102429,All
6.83251,0.102571,2.69836,0.102714,56.1775,0.102571,All
6.83377,0.102714,2.69836,0.102857,56.1775,0.102714,All
6.83425,0.102857,2.69967,0.103,56.1775,0.102857,All
6.83588,0.103,2.69967,0.103143,56.1775,0.103,All
6.84194,0.103143,2.70289,0.103286,56.1775,0.103143,All
6.84457,0.103286,2.70321,0.103429,56.1775,0.103286,All
6.84893,0.103429,2.70556,0.103571,56.1775,0.103429,All
6.85104,0.103571,2.70577,0.103714,56.1775,0.103571,All
6.85206,0.103714,2.71024,0.103857,56.1775,0.103714,All
6.86027,0.103857,2.71606,0.104,56.1775,0.103857,All
6.86125,0.104,2.71641,0.104143,56.1775,0.104,All
6.86358,0.104143,2.7187,0.104286,56.1775,0.104143,All
6.86467,0.104286,2.72108,0.104429,56.1775,0.104286,All
6.86893,0.104429,2.72203,0.104571,56.1775,0.104429,All
6.86957,0.104571,2.7281,0.104714,56.1775,0.104571,All
6.87554,0.104714,2.73162,0.104857,56.1775,0.104714,All
6.87707,0.104857,2.73304,0.105,56.1775,0.104857,All
6.8775,0.105,2.73554,0.105143,56.1775,0.105,All
6.8775,0.105143,2.73723,0.105286,56.1775,0.105143,All
6.87804,0.105286,2.7379,0.105429,56.1775,0.105286,All
6.88041,0.105429,2.74331,0.105571,56.1775,0.105429,All
6.88321,0.105571,2.74399,0.105714,56.1775,0.105571,All
6.88322,0.105714,2.74606,0.105857,56.1775,0.105714,All
6.88617,0.105857,2.74663,0.106,56.1775,0.105857,All
6.88617,0.106,2.74904,0.106143,56.1775,0.106,All
6.8925,0.106143,2.751,0.106286,56.1775,0.106143,All
6.8925,0.106286,2.75235,0.106429,56.1775,0.106286,All
6.89473,0.106429,2.75833,0.106571,56.1775,0.106429,All
6.89577,0.106571,2.75993,0.106714,56.1775,0.106571,All
6.8974,0.106714,2.76557,0.106857,56.1775,0.106714,All
6.89746,0.106857,2.76809,0.107,56.1775,0.106857,All
6.8989,0.107,2.76809,0.107143,56.1775,0.107,All
6.90411,0.107143,2.76809,0.107286,56.1775,0.107143,All
6.90479,0.107286,2.77042,0.107429,56.1775,0.107286,All
6.90672,0.107429,2.77151,0.107571,56.1775,0.107429,All
6.90841,0.107571,2.77713,0.107714,56.1775,0.107571,All
6.91023,0.107714,2.78497,0.107857,56.1775,0.107714,All
6.91272,0.107857,2.78909,0.108,56.1775,0.107857,All
6.91298,0.108,2.79662,0.108143,56.1775,0.108,All
6.913,0.108143,2.79887,0.108286,56.1775,0.108143,All
6.91546,0.108286,2.79887,0.108429,56.1775,0.108286,All
6.91902,0.108429,2.79887,0.108571,56.1775,0.108429,All
6.92003,0.108571,2.80354,0.108714,56.1775,0.108571,All
6.92054,0.108714,2.8048,0.108857,56.1775,0.108714,All
6.92559,0.108857,2.80606,0.109,56.1775,0.108857,All
6.93282,0.109,2.81037,0.109143,56.1775,0.109,All
6.93299,0.109143,2.81686,0.109286,56.1775,0.109143,All
6.933,0.109286,2.81736,0.109429,56.1775,0.109286,All
6.93313,0.109429,2.81736,0.109571,56.1775,0.109429,All
6.93329,0.109571,2.81776,0.109714,56.1775,0.109571,All
6.937,0.109714,2.82248,0.109857,56.1775,0.109714,All
6.93763,0.109857,2.82353,0.11,56.1775,0.109857,All
6.94417,0.11,2.82966,0.110143,56.1775,0.11,All
6.94427,0.110143,2.83502,0.110286,56.1775,0.110143,All
6.94545,0.110286,2.8398,0.110429,56.1775,0.110286,All
6.94695,0.110429,2.84019,0.110571,56.1775,0.110429,All
6.95385,0.110571,2.84324,0.110714,56.1775,0.110571,All
6.95386,0.110714,2.84324,0.110857,56.1775,0.110714,All
6.95537,0.110857,2.84569,0.111,56.1775,0.110857,All
6.95537,0.111,2.84814,0.111143,56.1775,0.111,All
6.95763,0.111143,2.86286,0.111286,56.1775,0.111143,All
6.95824,0.111286,2.86582,0.111429,56.1775,0.111286,All
6.96099,0.111429,2.86745,0.111571,56.1775,0.111429,All
6.96472,0.111571,2.86852,0.111714,56.1775,0.111571,All
6.96472,0.111714,2.8886,0.111857,56.1775,0.111714,All
6.96612,0.111857,2.89243,0.112,56.1775,0.111857,All
6.96673,0.112,2.89337,0.112143,56.1775,0.112,All
6.96724,0.112143,2.89608,0.112286,56.1775,0.112143,All
6.96724,0.112286,2.89608,0.112429,56.1775,0.112286,All
6.96792,0.112429,2.89712,0.112571,56.1775,0.112429,All
6.96792,0.112571,2.89712,0.112714,56.1775,0.112571,All
6.96792,0.112714,2.91027,0.112857,56.1775,0.112714,All
6.97156,0.112857,2.91027,0.113,56.1775,0.112857,All
6.97402,0.113,2.91342,0.113143,56.1775,0.113,All
6.97581,0.113143,2.91342,0.113286,56.1775,0.113143,All
6.97593,0.113286,2.92142,0.113429,56.1775,0.113286,All
6.9774,0.113429,2.93591,0.113571,56.1775,0.113429,All
6.97889,0.113571,2.93783,0.113714,56.1775,0.113571,All
6.97889,0.113714,2.93802,0.113857,56.1775,0.113714,All
6.98002,0.113857,2.94885,0.114,56.1775,0.113857,All
6.98067,0.114,2.9624,0.114143,56.1775,0.114,All
6.98067,0.114143,2.96469,0.114286,56.1775,0.114143,All
6.98463,0.114286,2.96498,0.114429,56.1775,0.114286,All
6.98597,0.114429,2.96879,0.114571,56.1775,0.114429,All
