iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q2_pop,V2_pop,Q3_pop,V3_pop,omega_Cl,omega_V1,omega_Q2,omega_V2,omega_Q3,omega_V3,a
4533,-353.458,2,4.92245,28.7633,4.04013,1,2.7506,1,0.232903,0.217817,2.00955e-08,4.08822,5.24303e-08,3.18164,0.126311
4534,-352.695,2,4.92248,28.7631,4.04013,1,2.7506,1,0.232904,0.217813,2.00952e-08,4.08824,5.24285e-08,3.18175,0.126313
4535,-355.259,2,4.92253,28.7631,4.04013,1,2.7506,1,0.232906,0.217806,2.0095e-08,4.08814,5.24306e-08,3.18173,0.126313
4536,-358.782,2,4.9226,28.7634,4.04013,1,2.7506,1,0.232909,0.217802,2.00949e-08,4.08794,5.24304e-08,3.18161,0.126314
4537,-354.468,2,4.92267,28.7636,4.04013,1,2.7506,1,0.232918,0.217799,2.00963e-08,4.08786,5.24278e-08,3.18153,0.126314
4538,-359.896,2,4.92276,28.7636,4.04013,1,2.7506,1,0.232917,0.217796,2.00946e-08,4.08768,5.24302e-08,3.18132,0.126316
4539,-373.766,2,4.92281,28.7635,4.04013,1,2.7506,1,0.232916,0.217785,2.00944e-08,4.08741,5.24273e-08,3.1812,0.126314
4540,-357.737,2,4.92289,28.7637,4.04013,1,2.7506,1,0.232916,0.217787,2.00943e-08,4.08723,5.24261e-08,3.18109,0.126315
4541,-369.676,2,4.92294,28.7638,4.04013,1,2.7506,1,0.232913,0.217788,2.00931e-08,4.08698,5.24249e-08,3.18118,0.126313
4542,-366.468,2,4.92301,28.7637,4.04013,1,2.7506,1,0.232909,0.217785,2.00933e-08,4.08678,5.24244e-08,3.18115,0.126312
4543,-364.093,2,4.92306,28.7633,4.04013,1,2.7506,1,0.232907,0.217785,2.00936e-08,4.08655,5.24213e-08,3.18125,0.12631
4544,-361.351,2,4.92308,28.763,4.04013,1,2.7506,1,0.232901,0.217785,2.00924e-08,4.08623,5.24209e-08,3.18144,0.12631
4545,-361.868,2,4.92313,28.7626,4.04013,1,2.7506,1,0.232898,0.21779,2.00904e-08,4.08596,5.24197e-08,3.18154,0.126311
4546,-357.941,2,4.92317,28.7628,4.04013,1,2.7506,1,0.232895,0.217796,2.00891e-08,4.08567,5.24202e-08,3.18159,0.126312
4547,-354.364,2,4.92322,28.763,4.04013,1,2.7506,1,0.23289,0.2178,2.00886e-08,4.08537,5.24199e-08,3.18193,0.126313
4548,-355.545,2,4.92325,28.763,4.04013,1,2.7506,1,0.232881,0.217807,2.00885e-08,4.08519,5.24202e-08,3.18192,0.126314
4549,-365.169,2,4.92331,28.7626,4.04013,1,2.7506,1,0.232876,0.217808,2.00882e-08,4.08491,5.24173e-08,3.18178,0.126314
4550,-349.782,2,4.92339,28.7624,4.04013,1,2.7506,1,0.232871,0.217813,2.00878e-08,4.08482,5.24189e-08,3.18168,0.126317
4551,-351.086,2,4.92348,28.7627,4.04013,1,2.7506,1,0.232866,0.217822,2.00873e-08,4.08461,5.24208e-08,3.18154,0.12632
4552,-367.502,2,4.92358,28.7629,4.04013,1,2.7506,1,0.23286,0.217826,2.00875e-08,4.08433,5.24189e-08,3.18137,0.126319
4553,-353.835,2,4.92363,28.7628,4.04013,1,2.7506,1,0.232858,0.217817,2.00884e-08,4.08447,5.24207e-08,3.1813,0.126319
4554,-363.965,2,4.92369,28.763,4.04013,1,2.7506,1,0.232851,0.217812,2.00881e-08,4.08438,5.24219e-08,3.18129,0.126317
4555,-361.53,2,4.92368,28.763,4.04013,1,2.7506,1,0.232847,0.217811,2.00877e-08,4.08435,5.2422e-08,3.18124,0.126317
4556,-359.984,2,4.92374,28.7627,4.04013,1,2.7506,1,0.232841,0.21781,2.0088e-08,4.08414,5.24234e-08,3.18111,0.126317
4557,-364.955,2,4.92379,28.7626,4.04013,1,2.7506,1,0.232841,0.217812,2.00872e-08,4.08391,5.24212e-08,3.18095,0.126317
4558,-367.277,2,4.92383,28.7624,4.04013,1,2.7506,1,0.232842,0.217822,2.00873e-08,4.08371,5.2416e-08,3.18088,0.126316
4559,-358.616,2,4.92391,28.7623,4.04013,1,2.7506,1,0.232841,0.217823,2.00887e-08,4.0835,5.2412e-08,3.18086,0.126316
4560,-357.629,2,4.92395,28.7623,4.04013,1,2.7506,1,0.232839,0.217813,2.0088e-08,4.08323,5.24095e-08,3.18098,0.126318
4561,-365.645,2,4.924,28.7621,4.04013,1,2.7506,1,0.232837,0.217809,2.00875e-08,4.08297,5.24071e-08,3.18096,0.126318
4562,-366.494,2,4.92404,28.7622,4.04013,1,2.7506,1,0.232837,0.217808,2.00861e-08,4.08284,5.24072e-08,3.18097,0.126317
4563,-360.798,2,4.92411,28.7624,4.04013,1,2.7506,1,0.232832,0.217823,2.00852e-08,4.08273,5.24058e-08,3.18082,0.126317
4564,-354.48,2,4.92415,28.7624,4.04013,1,2.7506,1,0.23283,0.217832,2.00874e-08,4.08258,5.24055e-08,3.18086,0.126315
4565,-351.989,2,4.92419,28.7623,4.04013,1,2.7506,1,0.232828,0.217838,2.00873e-08,4.08243,5.2411e-08,3.1808,0.126315
4566,-357.024,2,4.92425,28.7623,4.04013,1,2.7506,1,0.232818,0.217848,2.0088e-08,4.08248,5.2413e-08,3.1807,0.126314
4567,-357.765,2,4.92428,28.7618,4.04013,1,2.7506,1,0.232811,0.217856,2.0088e-08,4.08227,5.24138e-08,3.18076,0.126313
4568,-349.992,2,4.9243,28.7618,4.04013,1,2.7506,1,0.232801,0.217866,2.00898e-08,4.08223,5.24137e-08,3.18087,0.126313
4569,-350.957,2,4.92428,28.7617,4.04013,1,2.7506,1,0.232795,0.217876,2.00908e-08,4.08221,5.24148e-08,3.18085,0.126313
4570,-360.51,2,4.92426,28.7617,4.04013,1,2.7506,1,0.232789,0.217886,2.00914e-08,4.08211,5.24105e-08,3.18084,0.126313
4571,-358.169,2,4.92427,28.7616,4.04013,1,2.7506,1,0.232779,0.217896,2.0091e-08,4.08201,5.24085e-08,3.1808,0.126314
4572,-352.957,2,4.92426,28.7618,4.04013,1,2.7506,1,0.232773,0.217903,2.00916e-08,4.08194,5.24083e-08,3.18077,0.126314
4573,-362.995,2,4.92428,28.7618,4.04013,1,2.7506,1,0.232769,0.217893,2.009e-08,4.08178,5.24071e-08,3.18071,0.126316
4574,-366.019,2,4.92433,28.7618,4.04013,1,2.7506,1,0.232761,0.217892,2.00892e-08,4.08173,5.24081e-08,3.18058,0.126315
4575,-365.099,2,4.92434,28.7618,4.04013,1,2.7506,1,0.232758,0.217886,2.00899e-08,4.0816,5.24034e-08,3.1805,0.126315
4576,-363.131,2,4.92438,28.7618,4.04013,1,2.7506,1,0.232754,0.217881,2.00903e-08,4.08154,5.24037e-08,3.18054,0.126313
4577,-365.885,2,4.92438,28.7617,4.04013,1,2.7506,1,0.232748,0.217875,2.00904e-08,4.08134,5.24012e-08,3.18051,0.126313
4578,-352.03,2,4.92438,28.7618,4.04013,1,2.7506,1,0.232736,0.217869,2.00912e-08,4.08135,5.24043e-08,3.18053,0.126313
4579,-354.853,2,4.92439,28.7614,4.04013,1,2.7506,1,0.232733,0.217864,2.00915e-08,4.08119,5.24045e-08,3.1806,0.126314
4580,-354.969,2,4.92436,28.7613,4.04013,1,2.7506,1,0.23273,0.217858,2.00915e-08,4.08117,5.24049e-08,3.18068,0.126315
4581,-362.48,2,4.92434,28.7614,4.04013,1,2.7506,1,0.232727,0.21785,2.0091e-08,4.0811,5.24037e-08,3.18065,0.126315
4582,-353.243,2,4.92439,28.7611,4.04013,1,2.7506,1,0.232722,0.217845,2.00918e-08,4.08089,5.24071e-08,3.18068,0.126315
4583,-352.076,2,4.92441,28.7615,4.04013,1,2.7506,1,0.232724,0.217844,2.00925e-08,4.08073,5.24097e-08,3.18064,0.126316
4584,-356.964,2,4.92443,28.7614,4.04013,1,2.7506,1,0.232721,0.217838,2.00933e-08,4.08063,5.24093e-08,3.18075,0.126315
4585,-363.545,2,4.92449,28.7615,4.04013,1,2.7506,1,0.232721,0.217831,2.0093e-08,4.08046,5.24064e-08,3.18082,0.126315
4586,-361.944,2,4.92454,28.7613,4.04013,1,2.7506,1,0.232719,0.217824,2.00935e-08,4.08021,5.2407e-08,3.18091,0.126314
4587,-359.744,2,4.9246,28.7614,4.04013,1,2.7506,1,0.232717,0.217823,2.00924e-08,4.07995,5.24099e-08,3.18099,0.126314
4588,-365.998,2,4.92465,28.7615,4.04013,1,2.7506,1,0.232714,0.217812,2.00925e-08,4.07968,5.24076e-08,3.18113,0.126313
4589,-354.548,2,4.92472,28.7615,4.04013,1,2.7506,1,0.232709,0.217808,2.00937e-08,4.07932,5.24055e-08,3.18123,0.126315
4590,-355.386,2,4.92479,28.7618,4.04013,1,2.7506,1,0.232708,0.217816,2.00925e-08,4.07899,5.24074e-08,3.18128,0.126316
4591,-359.629,2,4.92484,28.7621,4.04013,1,2.7506,1,0.232706,0.217811,2.0092e-08,4.07876,5.24079e-08,3.18138,0.126316
4592,-355.581,2,4.92491,28.7622,4.04013,1,2.7506,1,0.232705,0.217807,2.00934e-08,4.07841,5.2408e-08,3.18146,0.126316
4593,-361.916,2,4.92496,28.7622,4.04013,1,2.7506,1,0.232705,0.21781,2.00935e-08,4.07816,5.24044e-08,3.18152,0.126316
4594,-363.58,2,4.925,28.7619,4.04013,1,2.7506,1,0.232701,0.217809,2.00943e-08,4.07781,5.24052e-08,3.18164,0.126314
4595,-354.056,2,4.92504,28.7619,4.04013,1,2.7506,1,0.232703,0.217813,2.00935e-08,4.07761,5.24058e-08,3.18181,0.126314
4596,-351.638,2,4.92507,28.762,4.04013,1,2.7506,1,0.232699,0.217815,2.00942e-08,4.07749,5.24053e-08,3.18179,0.126316
4597,-350.89,2,4.9251,28.7619,4.04013,1,2.7506,1,0.232697,0.217825,2.00955e-08,4.07731,5.24048e-08,3.18185,0.126316
4598,-362.71,2,4.92512,28.7616,4.04013,1,2.7506,1,0.232693,0.217833,2.00941e-08,4.07704,5.24078e-08,3.182,0.126314
4599,-352.965,2,4.92517,28.7617,4.04013,1,2.7506,1,0.232693,0.217837,2.0095e-08,4.07687,5.24077e-08,3.18213,0.126314
4600,-349.067,2,4.92523,28.762,4.04013,1,2.7506,1,0.232696,0.217843,2.00964e-08,4.07673,5.24048e-08,3.18223,0.126315
4601,-351.476,2,4.92526,28.7619,4.04013,1,2.7506,1,0.232699,0.217845,2.00973e-08,4.07665,5.24047e-08,3.18242,0.126314
4602,-347.064,2,4.92532,28.762,4.04013,1,2.7506,1,0.232699,0.217851,2.00974e-08,4.07644,5.24094e-08,3.18255,0.126315
4603,-343.183,2,4.92536,28.7623,4.04013,1,2.7506,1,0.232701,0.217858,2.00981e-08,4.0763,5.24146e-08,3.18281,0.126315
4604,-358.404,2,4.92538,28.7624,4.04013,1,2.7506,1,0.232701,0.217856,2.00982e-08,4.07624,5.24196e-08,3.18282,0.126313
4605,-363.687,2,4.9254,28.7622,4.04013,1,2.7506,1,0.232697,0.217855,2.00972e-08,4.0761,5.24182e-08,3.18291,0.126312
4606,-359.982,2,4.92543,28.7623,4.04013,1,2.7506,1,0.232693,0.217855,2.00967e-08,4.07609,5.24169e-08,3.18295,0.126312
4607,-362.874,2,4.92545,28.7624,4.04013,1,2.7506,1,0.232693,0.217856,2.00952e-08,4.07593,5.24202e-08,3.18296,0.12631
4608,-354.331,2,4.92545,28.7624,4.04013,1,2.7506,1,0.232699,0.217847,2.00948e-08,4.07582,5.24213e-08,3.18307,0.126311
4609,-355.222,2,4.92548,28.7627,4.04013,1,2.7506,1,0.232699,0.217846,2.00942e-08,4.07573,5.24244e-08,3.18297,0.126312
4610,-353.603,2,4.9255,28.7629,4.04013,1,2.7506,1,0.232703,0.21785,2.0094e-08,4.07575,5.24236e-08,3.18291,0.126312
4611,-363.163,2,4.92555,28.7634,4.04013,1,2.7506,1,0.232702,0.217863,2.00931e-08,4.07556,5.24216e-08,3.18278,0.126312
4612,-366.821,2,4.92556,28.7637,4.04013,1,2.7506,1,0.232697,0.217872,2.00931e-08,4.07534,5.24175e-08,3.18286,0.12631
4613,-356.577,2,4.92554,28.7639,4.04013,1,2.7506,1,0.232695,0.217874,2.00922e-08,4.07525,5.24217e-08,3.18295,0.126309
4614,-355.295,2,4.92554,28.764,4.04013,1,2.7506,1,0.232696,0.217881,2.00943e-08,4.07503,5.24224e-08,3.18303,0.126307
4615,-357.125,2,4.92553,28.7636,4.04013,1,2.7506,1,0.232705,0.217879,2.00932e-08,4.07494,5.24219e-08,3.183,0.126308
4616,-357.248,2,4.92551,28.7636,4.04013,1,2.7506,1,0.232712,0.217881,2.00944e-08,4.07471,5.24208e-08,3.18307,0.126307
4617,-359.695,2,4.92545,28.7635,4.04013,1,2.7506,1,0.232727,0.217879,2.00927e-08,4.07449,5.24225e-08,3.18312,0.126306
4618,-354.726,2,4.92537,28.7637,4.04013,1,2.7506,1,0.232744,0.217888,2.00916e-08,4.07443,5.24198e-08,3.18329,0.126306
4619,-357.8,2,4.92538,28.7639,4.04013,1,2.7506,1,0.232755,0.217894,2.0091e-08,4.07438,5.24189e-08,3.18324,0.126305
4620,-359.336,2,4.9254,28.7637,4.04013,1,2.7506,1,0.232765,0.217888,2.00912e-08,4.07438,5.24151e-08,3.18312,0.126306
4621,-356.04,2,4.9254,28.7635,4.04013,1,2.7506,1,0.232777,0.217897,2.0092e-08,4.07434,5.24139e-08,3.18295,0.126305
4622,-350.168,2,4.92541,28.7628,4.04013,1,2.7506,1,0.232787,0.217894,2.00939e-08,4.07424,5.24148e-08,3.18284,0.126305
4623,-348.676,2,4.92546,28.7625,4.04013,1,2.7506,1,0.232794,0.217892,2.00941e-08,4.07426,5.24211e-08,3.18285,0.126304
4624,-368.47,2,4.92554,28.7622,4.04013,1,2.7506,1,0.232802,0.217883,2.00937e-08,4.07421,5.24208e-08,3.18253,0.126303
4625,-367.433,2,4.92565,28.7624,4.04013,1,2.7506,1,0.232811,0.217884,2.00941e-08,4.07403,5.24176e-08,3.18225,0.126302
4626,-368.141,2,4.92575,28.7622,4.04013,1,2.7506,1,0.232825,0.217884,2.00937e-08,4.0738,5.24178e-08,3.18198,0.1263
4627,-358.616,2,4.92586,28.7621,4.04013,1,2.7506,1,0.232833,0.217879,2.0093e-08,4.0736,5.24205e-08,3.18181,0.1263
4628,-372.85,2,4.92598,28.7619,4.04013,1,2.7506,1,0.232837,0.217866,2.00923e-08,4.07338,5.24197e-08,3.1816,0.126299
4629,-360.511,2,4.92609,28.7621,4.04013,1,2.7506,1,0.232846,0.21786,2.00932e-08,4.07307,5.24181e-08,3.18152,0.126299
4630,-373.204,2,4.92618,28.7621,4.04013,1,2.7506,1,0.232853,0.217859,2.00933e-08,4.07281,5.24155e-08,3.18141,0.126296
4631,-371.748,2,4.92627,28.762,4.04013,1,2.7506,1,0.232858,0.217853,2.00931e-08,4.07254,5.24133e-08,3.18131,0.126294
4632,-366.805,2,4.92633,28.7619,4.04013,1,2.7506,1,0.232864,0.217857,2.00929e-08,4.07229,5.24101e-08,3.18109,0.126293
4633,-354.392,2,4.92642,28.7619,4.04013,1,2.7506,1,0.232867,0.217871,2.00938e-08,4.07212,5.2413e-08,3.18093,0.126292
4634,-352.109,2,4.92652,28.7615,4.04013,1,2.7506,1,0.232871,0.2179,2.00947e-08,4.07191,5.24172e-08,3.18073,0.12629
4635,-367.679,2,4.92661,28.7615,4.04013,1,2.7506,1,0.232869,0.217916,2.00932e-08,4.07174,5.24205e-08,3.18072,0.126286
4636,-356.991,2,4.92667,28.7614,4.04013,1,2.7506,1,0.232879,0.217938,2.00925e-08,4.07145,5.24214e-08,3.18067,0.126285
4637,-363.994,2,4.92673,28.7614,4.04013,1,2.7506,1,0.232885,0.217946,2.00921e-08,4.07136,5.2421e-08,3.18052,0.126283
4638,-357.109,2,4.92683,28.7614,4.04013,1,2.7506,1,0.232892,0.217951,2.00933e-08,4.07135,5.24185e-08,3.18047,0.126282
4639,-366.915,2,4.92691,28.7612,4.04013,1,2.7506,1,0.232893,0.21795,2.00933e-08,4.07111,5.24189e-08,3.18042,0.12628
4640,-357.382,2,4.92696,28.7611,4.04013,1,2.7506,1,0.232892,0.21796,2.00925e-08,4.07095,5.24161e-08,3.18042,0.126281
4641,-358.93,2,4.92701,28.7609,4.04013,1,2.7506,1,0.232895,0.217963,2.00916e-08,4.07075,5.24178e-08,3.18047,0.126281
4642,-349.826,2,4.92707,28.761,4.04013,1,2.7506,1,0.232894,0.217963,2.00919e-08,4.07054,5.2416e-08,3.1807,0.126283
4643,-360.815,2,4.92712,28.7613,4.04013,1,2.7506,1,0.232896,0.217963,2.009e-08,4.07054,5.24197e-08,3.18069,0.126281
4644,-355.574,2,4.92717,28.7614,4.04013,1,2.7506,1,0.232899,0.217974,2.00898e-08,4.0704,5.24162e-08,3.18067,0.126283
4645,-350.478,2,4.92723,28.7614,4.04013,1,2.7506,1,0.2329,0.217991,2.00904e-08,4.07028,5.24162e-08,3.18065,0.126283
4646,-357.226,2,4.92726,28.7613,4.04013,1,2.7506,1,0.232907,0.218002,2.00909e-08,4.07002,5.24145e-08,3.18072,0.126282
4647,-366.91,2,4.92731,28.7614,4.04013,1,2.7506,1,0.232913,0.218002,2.00902e-08,4.06979,5.24136e-08,3.18069,0.12628
4648,-347.385,2,4.92733,28.7609,4.04013,1,2.7506,1,0.23291,0.218005,2.00907e-08,4.06961,5.24192e-08,3.18064,0.126281
4649,-360.068,2,4.92738,28.7606,4.04013,1,2.7506,1,0.232909,0.218012,2.00909e-08,4.06926,5.24209e-08,3.18078,0.126279
4650,-351.895,2,4.92743,28.7606,4.04013,1,2.7506,1,0.232905,0.218023,2.00907e-08,4.06897,5.242e-08,3.18102,0.12628
4651,-357.094,2,4.92749,28.7602,4.04013,1,2.7506,1,0.232905,0.218029,2.00907e-08,4.06862,5.24211e-08,3.18093,0.126281
4652,-354.129,2,4.92758,28.7604,4.04013,1,2.7506,1,0.232897,0.218036,2.00921e-08,4.06831,5.24188e-08,3.18096,0.126283
4653,-342.175,2,4.92763,28.7602,4.04013,1,2.7506,1,0.232887,0.218044,2.00927e-08,4.06818,5.24198e-08,3.18119,0.126285
4654,-352.506,2,4.92769,28.76,4.04013,1,2.7506,1,0.232878,0.218054,2.00929e-08,4.06803,5.24237e-08,3.18114,0.126286
4655,-354.319,2,4.92774,28.7601,4.04013,1,2.7506,1,0.232882,0.218053,2.00933e-08,4.06802,5.24216e-08,3.18106,0.126287
4656,-347.84,2,4.9278,28.7604,4.04013,1,2.7506,1,0.232885,0.218061,2.00929e-08,4.06813,5.24203e-08,3.18118,0.126288
4657,-353.377,2,4.92787,28.7603,4.04013,1,2.7506,1,0.232896,0.218064,2.00926e-08,4.06784,5.24203e-08,3.18122,0.126289
4658,-349.09,2,4.92794,28.7603,4.04013,1,2.7506,1,0.232904,0.218071,2.00925e-08,4.06764,5.24205e-08,3.18135,0.12629
4659,-352.477,2,4.928,28.7603,4.04013,1,2.7506,1,0.232903,0.218074,2.00927e-08,4.0674,5.24222e-08,3.18147,0.12629
4660,-358.506,2,4.92804,28.7598,4.04013,1,2.7506,1,0.232903,0.218075,2.00926e-08,4.06714,5.24245e-08,3.18166,0.126289
4661,-350.992,2,4.92806,28.7596,4.04013,1,2.7506,1,0.232907,0.218077,2.00918e-08,4.06698,5.24319e-08,3.18188,0.126287
4662,-344.146,2,4.92804,28.7595,4.04013,1,2.7506,1,0.232913,0.218073,2.00933e-08,4.06701,5.24317e-08,3.18213,0.126288
4663,-349.429,2,4.92798,28.7593,4.04013,1,2.7506,1,0.232919,0.218073,2.00936e-08,4.0669,5.24304e-08,3.18227,0.126289
4664,-337.325,2,4.92793,28.7592,4.04013,1,2.7506,1,0.232924,0.218085,2.00949e-08,4.06663,5.24381e-08,3.18245,0.126289
4665,-343.479,2,4.9279,28.7594,4.04013,1,2.7506,1,0.232932,0.2181,2.00961e-08,4.06642,5.24359e-08,3.18262,0.126291
4666,-353.816,2,4.9279,28.7596,4.04013,1,2.7506,1,0.232933,0.218113,2.00971e-08,4.06619,5.24329e-08,3.1827,0.126291
4667,-356.306,2,4.92789,28.7596,4.04013,1,2.7506,1,0.232935,0.218124,2.00969e-08,4.06605,5.24309e-08,3.18266,0.126292
4668,-356.446,2,4.92792,28.7599,4.04013,1,2.7506,1,0.23294,0.218118,2.00971e-08,4.06589,5.24331e-08,3.18269,0.126291
4669,-348.646,2,4.92795,28.7599,4.04013,1,2.7506,1,0.232951,0.218115,2.00975e-08,4.06573,5.24328e-08,3.18261,0.126294
4670,-361.386,2,4.92796,28.7599,4.04013,1,2.7506,1,0.232959,0.218113,2.00975e-08,4.06563,5.243e-08,3.18255,0.126293
4671,-361.987,2,4.92797,28.7599,4.04013,1,2.7506,1,0.232968,0.218111,2.00973e-08,4.06561,5.24277e-08,3.1825,0.126292
4672,-348.453,2,4.92795,28.7601,4.04013,1,2.7506,1,0.232973,0.218117,2.0098e-08,4.06562,5.24273e-08,3.18256,0.126293
4673,-346.352,2,4.92796,28.7604,4.04013,1,2.7506,1,0.232981,0.218123,2.0097e-08,4.06557,5.24312e-08,3.18265,0.126294
4674,-357.593,2,4.92795,28.7603,4.04013,1,2.7506,1,0.232987,0.218135,2.00971e-08,4.06543,5.24289e-08,3.18264,0.126293
4675,-349.216,2,4.92793,28.7605,4.04013,1,2.7506,1,0.232994,0.218138,2.0098e-08,4.06533,5.24284e-08,3.18262,0.126294
4676,-358.258,2,4.92794,28.7603,4.04013,1,2.7506,1,0.232999,0.218129,2.00983e-08,4.06509,5.24258e-08,3.18267,0.126295
4677,-358.725,2,4.92798,28.7604,4.04013,1,2.7506,1,0.233004,0.218134,2.00992e-08,4.06477,5.24235e-08,3.18281,0.126294
4678,-362.752,2,4.928,28.7607,4.04013,1,2.7506,1,0.233004,0.218138,2.00988e-08,4.06467,5.24212e-08,3.18274,0.126294
4679,-348.846,2,4.92799,28.7603,4.04013,1,2.7506,1,0.233012,0.218137,2.00988e-08,4.06452,5.24263e-08,3.18275,0.126294
4680,-348.719,2,4.928,28.7605,4.04013,1,2.7506,1,0.233012,0.218131,2.00994e-08,4.06445,5.24252e-08,3.18278,0.126297
4681,-355.843,2,4.92804,28.7608,4.04013,1,2.7506,1,0.233013,0.218122,2.01003e-08,4.06437,5.24239e-08,3.1827,0.126298
4682,-361.999,2,4.92809,28.7611,4.04013,1,2.7506,1,0.233015,0.218114,2.01001e-08,4.06428,5.24235e-08,3.18259,0.126298
4683,-357.131,2,4.92815,28.7612,4.04013,1,2.7506,1,0.233012,0.218105,2.01009e-08,4.06409,5.24267e-08,3.18272,0.126297
4684,-359.86,2,4.92819,28.761,4.04013,1,2.7506,1,0.233007,0.21811,2.00995e-08,4.0639,5.24265e-08,3.18266,0.126298
4685,-350.519,2,4.92817,28.7611,4.04013,1,2.7506,1,0.233002,0.218121,2.01001e-08,4.06388,5.2428e-08,3.18262,0.126298
4686,-344.22,2,4.92812,28.761,4.04013,1,2.7506,1,0.232998,0.218139,2.01006e-08,4.06393,5.24289e-08,3.1826,0.1263
4687,-351.774,2,4.92809,28.7609,4.04013,1,2.7506,1,0.232996,0.218164,2.01007e-08,4.06411,5.24303e-08,3.18252,0.126298
4688,-366.855,2,4.9281,28.7609,4.04013,1,2.7506,1,0.232992,0.218171,2.00999e-08,4.064,5.24302e-08,3.18247,0.126296
4689,-343.401,2,4.92816,28.761,4.04013,1,2.7506,1,0.232989,0.218183,2.01002e-08,4.06398,5.24354e-08,3.18237,0.126297
4690,-356.11,2,4.92816,28.7606,4.04013,1,2.7506,1,0.232979,0.218182,2.01006e-08,4.06418,5.24337e-08,3.18223,0.126298
4691,-359.44,2,4.92815,28.7605,4.04013,1,2.7506,1,0.232972,0.218177,2.00997e-08,4.06425,5.24326e-08,3.18211,0.1263
4692,-357.003,2,4.92816,28.7604,4.04013,1,2.7506,1,0.23297,0.218185,2.01007e-08,4.06406,5.24318e-08,3.18211,0.126299
4693,-355.572,2,4.92816,28.7599,4.04013,1,2.7506,1,0.232969,0.218182,2.01014e-08,4.06382,5.24353e-08,3.1822,0.126298
4694,-371.129,2,4.92819,28.7596,4.04013,1,2.7506,1,0.232968,0.21818,2.01009e-08,4.06363,5.24359e-08,3.18221,0.126295
4695,-366.678,2,4.92824,28.7594,4.04013,1,2.7506,1,0.23297,0.218174,2.0102e-08,4.06343,5.24369e-08,3.18214,0.126292
4696,-351.967,2,4.92828,28.7597,4.04013,1,2.7506,1,0.232976,0.218171,2.01022e-08,4.06324,5.2444e-08,3.18214,0.126291
4697,-362.796,2,4.92831,28.7595,4.04013,1,2.7506,1,0.232979,0.218161,2.01026e-08,4.0631,5.24429e-08,3.18218,0.12629
4698,-360.082,2,4.92835,28.7598,4.04013,1,2.7506,1,0.232978,0.218163,2.01026e-08,4.0629,5.24435e-08,3.18233,0.126288
4699,-360.861,2,4.9284,28.7599,4.04013,1,2.7506,1,0.232979,0.218161,2.01031e-08,4.06294,5.24432e-08,3.18229,0.126287
4700,-354.151,2,4.92842,28.7599,4.04013,1,2.7506,1,0.232976,0.218166,2.01046e-08,4.06278,5.24447e-08,3.18222,0.126286
4701,-362.883,2,4.92845,28.7601,4.04013,1,2.7506,1,0.232975,0.218171,2.01045e-08,4.06251,5.24429e-08,3.1822,0.126286
4702,-364.756,2,4.92845,28.7603,4.04013,1,2.7506,1,0.232976,0.218167,2.01035e-08,4.0624,5.24428e-08,3.18228,0.126285
4703,-361.751,2,4.92846,28.7604,4.04013,1,2.7506,1,0.232974,0.218166,2.01032e-08,4.06226,5.24429e-08,3.18235,0.126284
4704,-353.127,2,4.9285,28.7603,4.04013,1,2.7506,1,0.232971,0.21817,2.01029e-08,4.06218,5.2442e-08,3.18228,0.126286
4705,-364.631,2,4.92852,28.7602,4.04013,1,2.7506,1,0.232969,0.21818,2.01022e-08,4.0621,5.24427e-08,3.18228,0.126283
4706,-365.216,2,4.92853,28.7602,4.04013,1,2.7506,1,0.232965,0.218179,2.01016e-08,4.06197,5.24429e-08,3.18222,0.126282
4707,-361.809,2,4.92854,28.7599,4.04013,1,2.7506,1,0.232964,0.218189,2.00998e-08,4.06199,5.24394e-08,3.18229,0.126282
4708,-352.755,2,4.92854,28.76,4.04013,1,2.7506,1,0.232968,0.218192,2.01002e-08,4.06189,5.24406e-08,3.18239,0.126281
4709,-359.173,2,4.92856,28.7598,4.04013,1,2.7506,1,0.232962,0.218194,2.01009e-08,4.06192,5.24384e-08,3.18224,0.126281
4710,-360.653,2,4.92858,28.7595,4.04013,1,2.7506,1,0.232955,0.218194,2.0101e-08,4.06189,5.2437e-08,3.18224,0.126281
4711,-373.244,2,4.9286,28.7592,4.04013,1,2.7506,1,0.232948,0.218188,2.00995e-08,4.0618,5.24359e-08,3.18227,0.126279
4712,-360.949,2,4.9286,28.7594,4.04013,1,2.7506,1,0.232943,0.218192,2.00987e-08,4.06166,5.24372e-08,3.18235,0.126278
4713,-350.844,2,4.92854,28.7596,4.04013,1,2.7506,1,0.232935,0.218201,2.00996e-08,4.06167,5.2439e-08,3.18251,0.126277
4714,-357.019,2,4.92848,28.7601,4.04013,1,2.7506,1,0.232933,0.218204,2.00986e-08,4.06168,5.24409e-08,3.18273,0.126275
4715,-348.064,2,4.92841,28.7604,4.04013,1,2.7506,1,0.232934,0.218205,2.01002e-08,4.06173,5.24401e-08,3.18288,0.126275
4716,-348.47,2,4.92835,28.7606,4.04013,1,2.7506,1,0.232932,0.21821,2.01002e-08,4.06173,5.24453e-08,3.18318,0.126274
4717,-348.559,2,4.9283,28.7609,4.04013,1,2.7506,1,0.232929,0.218216,2.00996e-08,4.06183,5.24463e-08,3.18323,0.126275
