iteration,convergenceIndicator,phase,V_pop,Cl_pop,omega_V,omega_Cl,a
2498,495.876,2,24.9247,5.19864,0.24478,0.257162,3.22112
2499,495.656,2,24.9246,5.19866,0.244769,0.257161,3.2211
2500,495.657,2,24.9249,5.19865,0.244771,0.257162,3.22106
2501,502.005,2,24.9249,5.19868,0.244781,0.257156,3.22108
2502,497.087,2,24.9246,5.19871,0.244786,0.257161,3.22104
2503,494.015,2,24.9242,5.19873,0.244789,0.257159,3.22098
2504,497.008,2,24.9238,5.19873,0.244792,0.257158,3.22096
2505,500.779,2,24.9238,5.19877,0.244792,0.257157,3.22098
2506,497.073,2,24.9235,5.1988,0.244788,0.257161,3.22095
2507,503.795,2,24.9234,5.19878,0.244793,0.257158,3.221
2508,491.401,2,24.9234,5.19876,0.244788,0.257151,3.22094
2509,491.705,2,24.9233,5.1987,0.244779,0.257148,3.22088
2510,494.752,2,24.9237,5.19868,0.244783,0.257152,3.22082
2511,497.673,2,24.9237,5.19868,0.244765,0.257161,3.22082
2512,496.03,2,24.9235,5.1987,0.244777,0.257166,3.22076
2513,500.432,2,24.9237,5.19872,0.244791,0.257167,3.22074
2514,494.131,2,24.9234,5.19869,0.244791,0.257175,3.22067
2515,497.163,2,24.923,5.19865,0.244785,0.257176,3.22066
2516,500.794,2,24.9227,5.19856,0.244779,0.257172,3.2207
2517,498.465,2,24.9223,5.1986,0.244766,0.25717,3.22072
2518,502.058,2,24.9222,5.19865,0.244765,0.257181,3.22074
2519,491.64,2,24.9223,5.19867,0.244733,0.257182,3.22072
2520,499.076,2,24.9228,5.19864,0.24472,0.257179,3.22075
2521,495.837,2,24.9228,5.19866,0.244716,0.257176,3.22073
2522,498.077,2,24.923,5.19865,0.244722,0.257173,3.22071
2523,505.777,2,24.9231,5.19867,0.244731,0.257169,3.22078
2524,498.685,2,24.923,5.19866,0.244727,0.257176,3.22076
2525,496.629,2,24.9232,5.19867,0.244715,0.257184,3.22075
2526,499.601,2,24.9231,5.19865,0.24472,0.257186,3.22074
2527,500.957,2,24.9228,5.19864,0.244713,0.257184,3.22078
2528,495.99,2,24.9225,5.19866,0.24472,0.25719,3.22072
2529,493.145,2,24.9224,5.19862,0.244722,0.257191,3.22065
2530,503.608,2,24.9224,5.19866,0.244727,0.257196,3.22068
2531,499.891,2,24.9227,5.19865,0.244718,0.2572,3.2207
2532,503.235,2,24.9226,5.19869,0.244729,0.257206,3.22071
2533,502.399,2,24.9225,5.19871,0.244728,0.257213,3.22074
2534,502.631,2,24.9222,5.1987,0.244724,0.257211,3.22079
2535,503.818,2,24.9221,5.19868,0.244739,0.257201,3.22083
2536,503.221,2,24.9221,5.19865,0.244757,0.257197,3.22085
2537,497.947,2,24.9222,5.19858,0.24477,0.257179,3.22085
2538,491.205,2,24.9225,5.19858,0.24477,0.257171,3.22078
2539,501.666,2,24.9228,5.19854,0.244772,0.257172,3.2208
2540,504.654,2,24.9228,5.19856,0.244762,0.257169,3.22089
2541,501.41,2,24.9227,5.19861,0.244756,0.257172,3.22092
2542,497.937,2,24.9231,5.19861,0.244753,0.257169,3.22092
2543,498.267,2,24.9227,5.19863,0.244755,0.257171,3.2209
2544,503.614,2,24.9226,5.19859,0.244755,0.25717,3.22095
2545,500.013,2,24.9229,5.19861,0.244748,0.257177,3.22097
2546,501.245,2,24.9234,5.19859,0.244736,0.257173,3.22102
2547,495.674,2,24.9235,5.19855,0.244725,0.257169,3.22101
2548,496.555,2,24.9235,5.19855,0.244702,0.257161,3.22104
2549,500.763,2,24.9235,5.1985,0.244682,0.25716,3.2211
2550,497.513,2,24.9233,5.19856,0.244678,0.257154,3.22111
2551,495.92,2,24.9233,5.19856,0.244666,0.257148,3.22111
2552,503.922,2,24.9236,5.1986,0.244669,0.257143,3.22116
2553,500.665,2,24.9238,5.19861,0.244691,0.257141,3.22114
2554,499.282,2,24.9237,5.19866,0.2447,0.25714,3.22113
2555,496.64,2,24.9235,5.19868,0.244703,0.257138,3.2211
2556,489.857,2,24.9234,5.19871,0.244694,0.257144,3.22101
2557,493.683,2,24.9232,5.19869,0.244685,0.257145,3.22096
2558,495.682,2,24.923,5.19874,0.244676,0.257154,3.22093
2559,494.551,2,24.9228,5.19872,0.244671,0.257158,3.22088
2560,501.185,2,24.9228,5.19877,0.244658,0.257153,3.22094
2561,499.445,2,24.9227,5.1987,0.244657,0.257153,3.22095
2562,497.879,2,24.9229,5.19869,0.244661,0.257151,3.22093
2563,501.123,2,24.9235,5.1987,0.244665,0.257151,3.22094
2564,495.463,2,24.9232,5.19869,0.244663,0.257144,3.22092
2565,496.324,2,24.9231,5.19865,0.244682,0.257142,3.22086
2566,498.27,2,24.9229,5.19865,0.244686,0.257137,3.22085
2567,497.358,2,24.9231,5.19867,0.244678,0.257137,3.22085
2568,496.696,2,24.9228,5.19869,0.244666,0.257144,3.22084
2569,495.671,2,24.9224,5.19871,0.244644,0.25715,3.22083
2570,500.742,2,24.9226,5.19872,0.244656,0.257146,3.22083
2571,501.772,2,24.9226,5.19877,0.244663,0.257151,3.22084
2572,497.237,2,24.9228,5.19874,0.244679,0.257158,3.22078
2573,498.096,2,24.9226,5.19874,0.244677,0.257164,3.22076
2574,500.123,2,24.9227,5.19872,0.244672,0.25717,3.22077
2575,499.082,2,24.923,5.19871,0.24468,0.25717,3.22076
2576,495.8,2,24.923,5.19869,0.244672,0.257169,3.22074
2577,500.532,2,24.9231,5.19874,0.244663,0.257169,3.22077
2578,503.382,2,24.923,5.19878,0.244659,0.257175,3.22082
2579,499.619,2,24.9231,5.1988,0.244651,0.257172,3.22084
2580,498.079,2,24.9233,5.19883,0.244648,0.257169,3.22085
2581,493.961,2,24.9235,5.19884,0.244655,0.257162,3.22079
2582,502.138,2,24.9235,5.19885,0.244668,0.25716,3.2208
2583,503.382,2,24.9238,5.19877,0.244655,0.257152,3.22089
2584,499.676,2,24.9243,5.19875,0.244649,0.257142,3.22092
2585,496.278,2,24.9246,5.19875,0.244641,0.257142,3.22091
2586,495.308,2,24.9244,5.19879,0.244637,0.257136,3.22089
2587,498.934,2,24.9242,5.1988,0.24463,0.257136,3.2209
2588,497.865,2,24.9242,5.19886,0.244618,0.257133,3.22092
2589,497.224,2,24.9244,5.19886,0.244626,0.257135,3.22088
2590,498.649,2,24.9238,5.19882,0.244608,0.257124,3.22093
2591,497.693,2,24.9238,5.19881,0.244599,0.257116,3.22095
2592,501.307,2,24.9235,5.19883,0.244594,0.25712,3.22098
2593,503.498,2,24.9234,5.19882,0.244598,0.257118,3.22102
2594,499.15,2,24.9231,5.19885,0.244599,0.257121,3.22101
2595,498.166,2,24.9231,5.19884,0.244588,0.257127,3.22102
2596,498.181,2,24.923,5.19886,0.244587,0.257123,3.22102
2597,501.386,2,24.9228,5.19889,0.244592,0.257129,3.22102
2598,498.672,2,24.9231,5.19894,0.244594,0.257137,3.221
2599,500.501,2,24.9231,5.19896,0.244588,0.257137,3.22103
2600,500.622,2,24.9228,5.19897,0.244582,0.257131,3.22107
2601,506.482,2,24.9226,5.19898,0.244568,0.257129,3.22117
2602,498.536,2,24.9225,5.19901,0.244579,0.25712,3.22116
2603,496.18,2,24.9223,5.19902,0.24457,0.257122,3.22115
2604,493.827,2,24.9223,5.19902,0.244559,0.257129,3.2211
2605,497.231,2,24.9222,5.19903,0.244552,0.257132,3.22109
2606,499.323,2,24.9228,5.19902,0.244547,0.257135,3.2211
2607,506.409,2,24.9225,5.19901,0.244531,0.25714,3.2212
2608,509.709,2,24.9225,5.19903,0.244517,0.257151,3.22131
2609,502.169,2,24.9227,5.19899,0.24451,0.257154,3.22136
2610,494.498,2,24.9231,5.19898,0.244506,0.257156,3.22131
2611,497.132,2,24.923,5.199,0.244494,0.257154,3.22132
2612,501.308,2,24.9228,5.19901,0.244484,0.257159,3.22135
2613,495.111,2,24.9227,5.19903,0.244465,0.257161,3.22135
2614,495.993,2,24.9228,5.19902,0.244466,0.257163,3.22131
2615,495.533,2,24.9228,5.19901,0.244463,0.257155,3.22129
2616,499.1,2,24.9229,5.19898,0.244461,0.257155,3.2213
2617,492.03,2,24.923,5.19896,0.244457,0.257159,3.22122
2618,492.37,2,24.923,5.19891,0.244448,0.257157,3.22117
2619,499.512,2,24.923,5.19887,0.244449,0.257154,3.22118
2620,498.177,2,24.9229,5.19888,0.244452,0.257152,3.22117
2621,503.563,2,24.9229,5.19891,0.244462,0.257153,3.2212
2622,497.623,2,24.9228,5.19889,0.24447,0.257138,3.2212
2623,504.482,2,24.9229,5.19885,0.244477,0.257143,3.22123
2624,504.386,2,24.9232,5.19886,0.244473,0.257149,3.22128
2625,502.876,2,24.9233,5.19888,0.244477,0.257157,3.2213
2626,502.642,2,24.9235,5.19889,0.244488,0.257165,3.2213
2627,500.993,2,24.9238,5.1989,0.244494,0.257161,3.22132
2628,497.428,2,24.9233,5.19891,0.244481,0.257166,3.22132
2629,495.005,2,24.9233,5.19896,0.244478,0.257168,3.22128
2630,495.63,2,24.9233,5.19895,0.244479,0.257167,3.22124
2631,497.993,2,24.9233,5.19895,0.244488,0.257162,3.22122
2632,501.564,2,24.9236,5.19895,0.244484,0.257155,3.22127
2633,502.922,2,24.9238,5.19894,0.244489,0.257155,3.2213
2634,501.778,2,24.9236,5.19898,0.244483,0.257163,3.22133
2635,499.643,2,24.9235,5.19897,0.244465,0.257164,3.22137
2636,496.807,2,24.9237,5.19903,0.244459,0.257167,3.22135
2637,506.29,2,24.9235,5.19907,0.244477,0.257179,3.22137
2638,495.615,2,24.9235,5.19903,0.24449,0.257183,3.2213
2639,508.328,2,24.9238,5.19898,0.244527,0.257188,3.22132
2640,505.348,2,24.9242,5.19908,0.244539,0.257197,3.22134
2641,496.829,2,24.9242,5.1991,0.244538,0.257194,3.22133
2642,496.874,2,24.9243,5.19907,0.244538,0.257193,3.2213
2643,502.953,2,24.924,5.199,0.244534,0.257192,3.22135
2644,498.882,2,24.924,5.199,0.244515,0.257195,3.22138
2645,503.684,2,24.9239,5.19905,0.244505,0.257202,3.22144
2646,497.269,2,24.9238,5.19906,0.244524,0.257194,3.2214
2647,493.329,2,24.9236,5.19904,0.244519,0.25718,3.22138
2648,496.369,2,24.9236,5.19904,0.244536,0.257176,3.22132
2649,499.445,2,24.9238,5.19904,0.244556,0.25717,3.2213
2650,500.418,2,24.9242,5.19904,0.244564,0.257162,3.22131
2651,498.274,2,24.9239,5.19908,0.244586,0.25716,3.22127
2652,496.532,2,24.9238,5.19914,0.244572,0.257156,3.22128
2653,497.207,2,24.9232,5.19914,0.244559,0.257156,3.22128
2654,504.471,2,24.9234,5.19914,0.244568,0.257153,3.22132
2655,497.823,2,24.9232,5.1992,0.244571,0.257165,3.22129
2656,499.923,2,24.9238,5.19911,0.244567,0.257164,3.2213
2657,493.087,2,24.9236,5.19909,0.244561,0.257165,3.22125
2658,498.361,2,24.9235,5.19913,0.244577,0.257172,3.2212
2659,500.429,2,24.9236,5.19913,0.244556,0.257175,3.22125
2660,500.34,2,24.9233,5.19912,0.244542,0.25717,3.2213
2661,502.425,2,24.9231,5.19911,0.244535,0.257179,3.22133
2662,501.603,2,24.9226,5.19912,0.244546,0.257182,3.22133
2663,505.381,2,24.9222,5.19918,0.244557,0.257193,3.22135
2664,501.304,2,24.9221,5.19918,0.24455,0.257201,3.22138
2665,505.022,2,24.9219,5.19917,0.244554,0.257207,3.22142
2666,496.947,2,24.9223,5.19914,0.244556,0.257207,3.22139
2667,494.484,2,24.9221,5.19913,0.244553,0.257208,3.22135
2668,498.702,2,24.9222,5.19908,0.244573,0.257205,3.22131
2669,500.259,2,24.9222,5.1991,0.244573,0.257207,3.22132
2670,504.287,2,24.922,5.19902,0.244585,0.257206,3.22135
2671,501.829,2,24.9219,5.19899,0.244598,0.257212,3.22135
2672,508.39,2,24.9214,5.19896,0.244592,0.25721,3.22146
2673,500.559,2,24.9219,5.19898,0.244585,0.257212,3.22148
2674,496.148,2,24.922,5.19899,0.244587,0.257213,3.22145
2675,499.762,2,24.9223,5.19903,0.244578,0.257209,3.22148
2676,496.83,2,24.9224,5.19899,0.244573,0.257204,3.22147
2677,501.101,2,24.9222,5.19895,0.244561,0.257208,3.22151
2678,497.467,2,24.9225,5.19892,0.244578,0.25721,3.22146
2679,494.985,2,24.9226,5.19891,0.24459,0.257212,3.22139
2680,496.173,2,24.9224,5.19891,0.244597,0.257215,3.22134
2681,495.713,2,24.9223,5.19891,0.244589,0.257221,3.22131
2682,493.284,2,24.9221,5.1989,0.244583,0.257228,3.22125
2683,501.895,2,24.9221,5.19891,0.244585,0.257234,3.22127
2684,493.24,2,24.9222,5.19893,0.24459,0.257239,3.22119
2685,496.828,2,24.922,5.19898,0.24459,0.257236,3.22117
2686,499.414,2,24.922,5.19895,0.24461,0.257229,3.22115
2687,502.231,2,24.9219,5.19889,0.244629,0.257216,3.22117
2688,491.208,2,24.9218,5.1989,0.244631,0.257212,3.2211
2689,492.122,2,24.9215,5.19893,0.244622,0.257217,3.22104
2690,495.642,2,24.9215,5.19889,0.244606,0.257209,3.22105
2691,496.436,2,24.9212,5.19891,0.244596,0.257216,3.22103
2692,499.635,2,24.921,5.19886,0.244602,0.257222,3.22101
2693,504.908,2,24.921,5.19882,0.244591,0.257212,3.22111
2694,505.046,2,24.9211,5.19887,0.24459,0.257216,3.22116
2695,498.931,2,24.921,5.19892,0.244583,0.257216,3.22118
2696,495.183,2,24.921,5.19887,0.244578,0.257208,3.22116
2697,502.599,2,24.9203,5.19885,0.24457,0.257206,3.22122
2698,497.991,2,24.9205,5.19884,0.244561,0.257208,3.22122
2699,499.706,2,24.9204,5.19883,0.24456,0.25721,3.22123
2700,494.677,2,24.9202,5.19889,0.244559,0.257216,3.22117
2701,498.064,2,24.92,5.19888,0.24456,0.257211,3.22117
2702,494.111,2,24.9198,5.19893,0.244559,0.257209,3.22113
2703,494.092,2,24.9201,5.19896,0.24457,0.257201,3.22107
2704,500.07,2,24.92,5.19897,0.244577,0.257198,3.22107
2705,499.46,2,24.9202,5.19897,0.244598,0.257187,3.22106
2706,496.756,2,24.9198,5.19898,0.244606,0.257178,3.22104
2707,495.216,2,24.9196,5.19902,0.244609,0.257175,3.221
2708,497.896,2,24.9197,5.19904,0.244606,0.257181,3.22098
2709,493.859,2,24.92,5.19903,0.244604,0.257174,3.22095
2710,500.385,2,24.9199,5.19903,0.244616,0.257178,3.22093
2711,500.365,2,24.9196,5.19908,0.244619,0.257178,3.22094
2712,500.712,2,24.9198,5.19907,0.244608,0.257173,3.22099
2713,511.604,2,24.9195,5.19905,0.244591,0.257182,3.22113
2714,502.069,2,24.9193,5.199,0.244576,0.257177,3.22119
2715,493.541,2,24.9193,5.19899,0.244576,0.257176,3.22114
2716,493.942,2,24.9192,5.19903,0.244589,0.257171,3.22108
2717,495.372,2,24.9192,5.19903,0.244596,0.257163,3.22104
2718,498.621,2,24.9194,5.19904,0.244609,0.25716,3.22102
2719,497.034,2,24.9192,5.199,0.244597,0.257161,3.22102
2720,500.097,2,24.9192,5.19896,0.244583,0.257166,3.22105
2721,501.944,2,24.9193,5.19897,0.244573,0.257169,3.22109
2722,497.64,2,24.9191,5.199,0.244572,0.257176,3.22107
2723,502.703,2,24.9188,5.19899,0.244584,0.257174,3.22108
2724,500.401,2,24.9188,5.19902,0.244583,0.257177,3.22109
2725,499.214,2,24.9186,5.19904,0.244573,0.257173,3.22112
2726,495.709,2,24.9185,5.19906,0.244568,0.257171,3.2211
2727,495.514,2,24.9187,5.19902,0.244574,0.25717,3.22106
2728,494.052,2,24.9187,5.19899,0.244579,0.257174,3.22099
2729,504.586,2,24.9184,5.19906,0.244566,0.257175,3.22107
2730,509.001,2,24.9186,5.19911,0.244572,0.257184,3.22114
2731,507.034,2,24.9186,5.19906,0.244563,0.257185,3.22123
2732,493.957,2,24.9187,5.19905,0.244556,0.257188,3.22119
2733,500.191,2,24.9187,5.19901,0.244547,0.257189,3.22122
2734,501.756,2,24.9186,5.19898,0.244546,0.25719,3.22124
2735,497.113,2,24.9183,5.19896,0.244551,0.257191,3.22121
2736,497.573,2,24.918,5.19901,0.244556,0.257197,3.22118
2737,499.546,2,24.9179,5.19903,0.244551,0.25719,3.22121
2738,495.971,2,24.9178,5.19905,0.244548,0.257187,3.22119
2739,497.06,2,24.9178,5.19913,0.244541,0.257203,3.22115
2740,495.068,2,24.9178,5.19918,0.244546,0.257208,3.22109
2741,497.385,2,24.9177,5.19918,0.244526,0.257211,3.22111
2742,499.113,2,24.9177,5.19924,0.244522,0.257216,3.22111
2743,495.504,2,24.9176,5.19927,0.244511,0.257217,3.2211
2744,495.948,2,24.9174,5.19924,0.244509,0.257213,3.22108
2745,492.654,2,24.9172,5.19927,0.244517,0.257209,3.22101
2746,498.037,2,24.9169,5.1993,0.244515,0.25721,3.221
2747,502.001,2,24.9169,5.19934,0.244506,0.257214,3.22104
2748,495.354,2,24.9169,5.19932,0.244491,0.257219,3.22102
2749,496.101,2,24.9175,5.19929,0.244489,0.257223,3.22099
