iteration,convergenceIndicator,phase,Cl_pop,V_pop,a,omega_Cl,omega_V
1322,167.891,1,11.0572,60.4923,3.1816,0.236375,2.11676e-06
1323,168.86,1,11.0772,60.4923,3.1461,0.231001,2.42153e-06
1324,167.398,1,11.0384,60.4923,3.13336,0.230304,2.37038e-06
1325,165.84,1,11.0478,60.4923,3.15658,0.233958,2.12013e-06
1326,168.57,1,11.1429,60.4923,3.17692,0.237692,2.17854e-06
1327,160.341,1,11.1927,60.4923,3.06632,0.237416,2.07277e-06
1328,163.702,1,11.0231,60.4923,3.11244,0.228435,2.19268e-06
1329,161.917,1,10.8747,60.4923,3.08305,0.229497,2.18544e-06
1330,163.276,1,11.0098,60.4923,3.11958,0.235759,2.05983e-06
1331,165.638,1,10.9836,60.4923,3.11162,0.239025,2.24966e-06
1332,159.173,1,11.1308,60.4923,3.09438,0.240978,2.01216e-06
1333,164.118,1,10.8634,60.4923,3.07209,0.251079,2.21433e-06
1334,160.266,1,10.9062,60.4923,3.03668,0.240216,2.1839e-06
1335,169.155,1,11.0791,60.4923,3.08061,0.245264,2.66255e-06
1336,173.287,1,11.023,60.4923,3.12762,0.244567,2.78944e-06
1337,167.043,1,10.9879,60.4923,3.0693,0.233184,2.66338e-06
1338,167.703,1,10.8785,60.4923,3.08619,0.223617,2.73843e-06
1339,168.178,1,10.8212,60.4923,3.08947,0.229735,2.69145e-06
1340,168.902,1,11.0645,60.4923,3.08223,0.243993,2.64279e-06
1341,171.586,1,10.8674,60.4923,3.08251,0.23933,2.96355e-06
1342,178.144,1,10.9795,60.4923,3.11569,0.240298,3.46641e-06
1343,173.703,1,11.0611,60.4923,3.05796,0.248045,3.25774e-06
1344,174.139,1,11.1444,60.4924,3.11953,0.249758,2.91382e-06
1345,176.462,1,10.9335,60.4924,3.19901,0.244214,2.68034e-06
1346,170.37,1,11.0239,60.4923,3.10909,0.246686,2.59551e-06
1347,169.353,1,11.1967,60.4923,3.10872,0.239594,2.5791e-06
1348,166.531,1,11.0228,60.4923,3.10102,0.235907,2.40887e-06
1349,167.724,1,11.1186,60.4923,3.1284,0.239924,2.32706e-06
1350,174.617,1,11.1888,60.4923,3.18079,0.252397,2.52495e-06
1351,164.895,1,10.9753,60.4923,3.06165,0.247709,2.36209e-06
1352,166.12,1,10.9109,60.4923,3.12784,0.23679,2.22932e-06
1353,163.336,1,10.9017,60.4923,3.08474,0.237725,2.21115e-06
1354,158.92,1,11.0646,60.4923,3.09964,0.240343,1.97771e-06
1355,164.185,1,10.992,60.4923,3.2181,0.237219,1.76892e-06
1356,163.119,1,11.0652,60.4923,3.1356,0.249379,1.86959e-06
1357,157.094,1,11.1814,60.4923,3.11552,0.249024,1.67221e-06
1358,158.74,1,11.1686,60.4923,3.08393,0.271584,1.64541e-06
1359,159.354,1,11.1837,60.4923,3.06274,0.254363,1.88271e-06
1360,154.751,1,11.0357,60.4923,3.11333,0.24731,1.68394e-06
1361,154.074,1,10.9926,60.4923,3.1097,0.236082,1.51344e-06
1362,152.936,1,11.2327,60.4923,3.08854,0.264877,1.35724e-06
1363,151.496,1,11.2011,60.4923,3.14729,0.253728,1.21395e-06
1364,152.808,1,10.9161,60.4923,3.14382,0.256526,1.23529e-06
1365,152.365,1,10.9344,60.4923,3.16526,0.239157,1.2448e-06
1366,147.39,1,11.1228,60.4923,3.10478,0.244188,1.16505e-06
1367,147.401,1,11.0228,60.4923,3.07113,0.250909,1.2223e-06
1368,152.091,1,10.9128,60.4923,3.11912,0.268673,1.21348e-06
1369,146.345,1,11.0461,60.4923,3.10538,0.251061,1.09018e-06
1370,141.873,1,10.8318,60.4923,3.09363,0.238557,1.00374e-06
1371,138.265,1,10.7728,60.4923,3.14879,0.225286,8.97776e-07
1372,135.902,1,10.9568,60.4923,3.12041,0.23041,8.02996e-07
1373,134.089,1,10.7126,60.4923,3.11562,0.216733,7.96986e-07
1374,136.303,1,10.9129,60.4923,3.1568,0.224084,7.62439e-07
1375,131.844,1,10.7271,60.4923,3.23723,0.210622,6.81946e-07
1376,134.563,1,10.8247,60.4923,3.17854,0.222959,6.87006e-07
1377,136.844,1,10.7891,60.4923,3.17964,0.223235,7.42647e-07
1378,133.849,1,10.8215,60.4923,3.17638,0.215384,6.96521e-07
1379,135.46,1,10.8458,60.4923,3.1303,0.230428,7.62293e-07
1380,133.512,1,10.8644,60.4923,3.19701,0.225173,6.81816e-07
1381,132.799,1,10.8859,60.4923,3.18769,0.209606,6.72763e-07
1382,135.606,1,10.9546,60.4923,3.21237,0.230622,6.41114e-07
1383,132.942,1,10.9129,60.4923,3.16712,0.237957,6.2269e-07
1384,129.198,1,10.7319,60.4923,3.13436,0.239143,5.82106e-07
1385,132.427,1,10.9709,60.4923,3.24435,0.23432,5.2629e-07
1386,132.325,1,11.0816,60.4923,3.2561,0.24886,4.81651e-07
1387,124.434,1,11.0719,60.4923,3.12576,0.245232,4.87945e-07
1388,124.115,1,10.8679,60.4923,3.17963,0.227183,4.63173e-07
1389,114.491,1,11.0246,60.4923,3.06316,0.231458,4.16392e-07
1390,112.044,1,10.9579,60.4923,2.99744,0.239121,4.28543e-07
1391,115.977,1,10.9431,60.4923,3.03236,0.239662,4.54489e-07
1392,121.577,1,11.0514,60.4923,3.10727,0.249921,4.50307e-07
1393,121.197,1,11.0484,60.4923,3.07328,0.237245,5.04626e-07
1394,120.521,1,10.9494,60.4923,3.1257,0.228437,4.55567e-07
1395,117.68,1,11.0995,60.4923,3.08958,0.243515,4.18163e-07
1396,113.281,1,10.9352,60.4923,3.07295,0.225907,3.99745e-07
1397,112.196,1,11.066,60.4923,3.03012,0.241363,3.96288e-07
1398,112.288,1,10.969,60.4923,3.04255,0.234163,3.98475e-07
1399,112.343,1,11.0328,60.4923,3.02982,0.235634,4.08331e-07
1400,119.228,1,11.0794,60.4923,3.06556,0.251745,4.50984e-07
1401,118.561,1,10.9588,60.4923,3.0413,0.238838,4.90147e-07
1402,119.262,1,10.967,60.4923,3.09019,0.227592,4.72779e-07
1403,129.295,1,10.9843,60.4923,3.20241,0.226318,5.32697e-07
1404,120.395,1,10.8605,60.4923,3.11607,0.239534,4.76459e-07
1405,120.42,1,11.1456,60.4923,3.10598,0.242655,4.46282e-07
1406,117.667,1,11.1511,60.4923,3.0556,0.259749,4.22719e-07
1407,118.037,1,10.8859,60.4923,3.05192,0.244057,4.59657e-07
1408,117.797,1,11.21,60.4923,3.0226,0.250676,4.7407e-07
1409,120.027,1,11.0148,60.4923,3.0706,0.244836,4.71793e-07
1410,120.176,1,10.9418,60.4923,3.13756,0.22999,4.35482e-07
1411,117.55,1,10.9738,60.4923,3.12008,0.232329,4.07845e-07
1412,117.67,1,10.9223,60.4923,3.11279,0.237698,4.06826e-07
1413,113.957,1,10.9695,60.4923,3.11169,0.233583,3.63876e-07
1414,110.548,1,10.9718,60.4923,3.10462,0.244679,3.25461e-07
1415,108.314,1,11.0821,60.4923,3.07413,0.24784,3.04329e-07
1416,105.331,1,11.0181,60.4923,3.00891,0.240785,3.26205e-07
1417,115.729,1,10.7649,60.4923,3.11544,0.245476,3.65408e-07
1418,112.14,1,10.8844,60.4923,3.06572,0.248288,3.54869e-07
1419,110.863,1,10.9569,60.4923,3.07647,0.250939,3.27509e-07
1420,109.172,1,10.9186,60.4923,3.009,0.245699,3.66602e-07
1421,113.238,1,10.9053,60.4923,3.04471,0.239761,4.0064e-07
1422,117.369,1,10.9952,60.4923,3.06862,0.23533,4.48368e-07
1423,117.761,1,11.0356,60.4923,3.09083,0.242516,4.19931e-07
1424,111.082,1,10.9893,60.4923,3.10159,0.234257,3.75598e-07
1425,118.446,1,11.0606,60.4923,3.11615,0.257363,3.83437e-07
1426,111.989,1,11.1115,60.4923,3.05231,0.255673,3.5323e-07
1427,111.984,1,10.9162,60.4923,3.07086,0.238923,3.62538e-07
1428,110.843,1,10.9309,60.4923,3.11579,0.241682,3.24264e-07
1429,113.202,1,10.9184,60.4923,3.10655,0.242635,3.44463e-07
1430,116.371,1,10.9227,60.4923,3.10418,0.245657,3.82998e-07
1431,115.528,1,10.9048,60.4923,3.12629,0.231886,3.75014e-07
1432,114.251,1,11.0886,60.4923,3.09128,0.237692,3.77594e-07
1433,108.678,1,10.9521,60.4923,3.0625,0.230125,3.40802e-07
1434,112.612,1,11.0553,60.4923,3.05174,0.229997,4.02014e-07
1435,112.19,1,11.0499,60.4923,3.07772,0.233373,3.68222e-07
1436,116.621,1,10.9103,60.4923,3.19316,0.229838,3.40263e-07
1437,113.091,1,11.1438,60.4923,3.13415,0.237938,3.29287e-07
1438,109.23,1,11.17,60.4923,3.13382,0.231758,2.9473e-07
1439,111.974,1,10.9029,60.4923,3.14677,0.245303,2.98561e-07
1440,110.567,1,11.032,60.4923,3.04622,0.246227,3.53422e-07
1441,116.635,1,11.138,60.4923,3.09568,0.249961,3.87181e-07
1442,113.791,1,11.3308,60.4923,3.10367,0.234704,3.66002e-07
1443,114.051,1,10.9531,60.4923,3.07897,0.25333,3.61521e-07
1444,119.6,1,10.9949,60.4923,3.14382,0.254968,3.79609e-07
1445,114.903,1,10.9032,60.4923,3.09564,0.245435,3.70705e-07
1446,123.193,1,10.9781,60.4923,3.18792,0.242522,4.12388e-07
1447,113.468,1,11.0089,60.4923,3.1058,0.23998,3.68851e-07
1448,112.962,1,11.1881,60.4923,3.07401,0.255968,3.47972e-07
1449,115.983,1,11.0417,60.4923,3.15751,0.244702,3.37396e-07
1450,109.838,1,10.9671,60.4923,3.11158,0.229735,3.19066e-07
1451,108.89,1,10.9761,60.4923,3.09812,0.226262,3.22625e-07
1452,113.79,1,10.8329,60.4923,3.15847,0.220903,3.44875e-07
1453,111.355,1,11.2226,60.4923,3.09595,0.242519,3.30279e-07
1454,114.628,1,11.0068,60.4923,3.0684,0.248719,3.8487e-07
1455,121.238,1,11.2365,60.4923,3.14701,0.246082,4.14119e-07
1456,127.828,1,11.2203,60.4923,3.21781,0.255573,4.33157e-07
1457,127.105,1,11.1773,60.4923,3.19772,0.253192,4.44776e-07
1458,125.893,1,11.2037,60.4923,3.21033,0.24409,4.30052e-07
1459,118.628,1,10.8987,60.4923,3.11773,0.242511,4.08157e-07
1460,109.924,1,10.8964,60.4923,3.06145,0.238801,3.65067e-07
1461,112.925,1,11.0712,60.4923,3.13361,0.239454,3.26526e-07
1462,112.144,1,10.9617,60.4923,3.15447,0.225127,3.21865e-07
1463,111.423,1,11.0083,60.4923,3.13655,0.243071,3.02106e-07
1464,110.064,1,11.3174,60.4923,3.14542,0.262261,2.70212e-07
1465,114.855,1,11.1254,60.4923,3.17865,0.246466,3.0736e-07
1466,106.564,1,11.0568,60.4923,3.09396,0.23941,2.83195e-07
1467,104.536,1,11.1566,60.4923,3.10833,0.236958,2.57813e-07
1468,103.553,1,11.0525,60.4923,3.10177,0.230382,2.59759e-07
1469,104.82,1,10.8163,60.4923,3.11393,0.229758,2.65311e-07
1470,105.521,1,10.9446,60.4923,3.10433,0.233171,2.73789e-07
1471,107.838,1,10.9263,60.4923,3.15054,0.237809,2.63507e-07
1472,104.449,1,11.0894,60.4923,3.10889,0.229512,2.65024e-07
1473,99.1715,1,10.967,60.4923,3.0959,0.237994,2.37045e-07
1474,101.976,1,10.9365,60.4923,3.06778,0.247057,2.46931e-07
1475,106.77,1,10.8384,60.4923,3.10639,0.245059,2.7115e-07
1476,107.37,1,11.0749,60.4923,3.10289,0.249448,2.7427e-07
1477,102.675,1,10.9557,60.4923,3.06414,0.248215,2.54056e-07
1478,103.833,1,10.9972,60.4923,3.09374,0.250751,2.45383e-07
1479,95.4333,1,10.8478,60.4923,3.12105,0.224279,2.19477e-07
1480,96.2237,1,10.8904,60.4923,3.09723,0.233772,1.99025e-07
1481,96.3867,1,11.1536,60.4923,3.05895,0.248471,2.05111e-07
1482,98.7805,1,11.1517,60.4923,3.0992,0.23062,2.20077e-07
1483,94.2604,1,11.0653,60.4923,3.09735,0.227376,1.96843e-07
1484,92.6175,1,10.9015,60.4923,3.08707,0.233139,1.79447e-07
1485,95.7624,1,11.0062,60.4923,3.15628,0.243199,1.65328e-07
1486,91.8638,1,11.0802,60.4923,3.08276,0.244896,1.67897e-07
1487,83.672,1,10.7991,60.4923,3.05511,0.24497,1.50171e-07
1488,97.8339,1,10.8513,60.4923,3.239,0.230584,1.5724e-07
1489,93.0338,1,10.9185,60.4923,3.14159,0.235536,1.59888e-07
1490,88.6536,1,10.735,60.4923,3.16778,0.212077,1.43458e-07
1491,85.1844,1,11.0725,60.4923,3.11429,0.227407,1.32838e-07
1492,83.1579,1,10.9937,60.4923,3.0891,0.236398,1.25669e-07
1493,84.3346,1,10.9271,60.4923,3.06813,0.236734,1.37135e-07
1494,92.4027,1,10.9379,60.4923,3.21776,0.248428,1.25762e-07
1495,84.4355,1,11.0109,60.4923,3.17352,0.232821,1.12485e-07
1496,87.5113,1,10.9726,60.4923,3.21886,0.250072,1.04664e-07
1497,71.2922,1,10.9895,60.4923,3.06927,0.227273,9.36146e-08
1498,72.6165,1,10.995,60.4923,3.04415,0.234193,9.62607e-08
1499,73.1261,1,11.0219,60.4923,3.07315,0.242519,8.87045e-08
1500,75.1668,1,11.0121,60.4923,3.15134,0.233905,8.32696e-08
1501,69.1129,1,10.837,60.4923,3.13493,0.217706,7.46967e-08
1502,71.845,1,10.9035,60.4923,3.14301,0.222852,7.9043e-08
1503,66.462,1,11.0681,60.4923,3.10181,0.233429,7.06982e-08
1504,65.243,1,10.9676,60.4923,3.07279,0.219133,7.41417e-08
1505,65.0468,1,11.0009,60.4923,3.1357,0.220768,6.63144e-08
1506,66.4101,1,11.0124,60.4923,3.06388,0.241158,7.16495e-08
1507,62.8901,1,11.0111,60.4923,3.12566,0.238865,6.40853e-08
1508,64.0687,1,10.9145,60.4923,3.07865,0.252111,6.09945e-08
1509,63.7272,1,11.026,60.4923,3.0601,0.246547,6.42223e-08
1510,58.7164,1,10.9808,60.4923,3.10585,0.230629,5.74421e-08
1511,66.1695,1,10.9905,60.4923,3.12928,0.24618,6.02054e-08
1512,69.2223,1,11.1113,60.4923,3.18716,0.260512,5.59544e-08
1513,65.3756,1,11.0141,60.4923,3.10886,0.256874,5.86619e-08
1514,63.1655,1,10.954,60.4923,3.17513,0.251127,5.24688e-08
1515,66.5964,1,10.8515,60.4923,3.13362,0.245825,6.06394e-08
1516,68.9119,1,11.0065,60.4923,3.11382,0.243176,6.95425e-08
1517,72.7886,1,11.1148,60.4923,3.1897,0.239552,6.87391e-08
1518,68.1636,1,11.2169,60.4923,3.10653,0.248284,6.73902e-08
1519,68.6673,1,11.1928,60.4923,3.08547,0.250954,7.11249e-08
1520,67.5691,1,11.0256,60.4923,3.04764,0.235596,7.9278e-08
1521,64.3903,1,10.9246,60.4923,3.06255,0.227535,7.09084e-08
1522,65.6462,1,10.788,60.4923,3.09897,0.217086,7.16355e-08
1523,64.2559,1,10.9453,60.4923,3.08248,0.215281,7.12982e-08
1524,63.1508,1,11.0746,60.4923,3.10297,0.231695,6.37711e-08
1525,68.6097,1,10.9827,60.4923,3.08336,0.249004,7.18721e-08
1526,67.8762,1,10.9364,60.4923,3.10103,0.239286,7.00567e-08
1527,70.5228,1,10.9081,60.4923,3.14266,0.242429,6.93618e-08
1528,72.3275,1,10.8317,60.4923,3.11765,0.235037,8.06038e-08
1529,77.5302,1,10.7852,60.4923,3.1843,0.248283,7.94776e-08
1530,69.6219,1,10.9095,60.4923,3.05863,0.23111,8.48452e-08
1531,74.4826,1,10.8996,60.4923,3.05747,0.227486,1.02803e-07
1532,77.9653,1,10.8996,60.4923,3.13091,0.235831,9.54322e-08
1533,71.7936,1,11.0051,60.4923,3.08385,0.239991,8.53571e-08
1534,70.9178,1,10.9467,60.4923,3.08803,0.234701,8.19491e-08
1535,76.1023,1,11.0128,60.4923,3.08073,0.235042,1.00086e-07
1536,78.567,1,11.0236,60.4923,3.0742,0.235765,1.10558e-07
1537,81.5464,1,11.0483,60.4923,3.12858,0.243905,1.05398e-07
1538,78.5548,1,10.9109,60.4923,3.1,0.230998,1.06508e-07
1539,86.4114,1,10.9232,60.4923,3.1525,0.242629,1.19644e-07
1540,87.3257,1,10.8777,60.4923,3.13323,0.235342,1.32917e-07
1541,82.0252,1,10.9083,60.4923,3.09572,0.233928,1.20184e-07
1542,80.9218,1,11.0479,60.4923,3.06277,0.235683,1.2341e-07
1543,85.2208,1,11.0405,60.4923,3.10469,0.254538,1.21375e-07
1544,83.3704,1,10.8664,60.4923,3.15184,0.228444,1.14159e-07
1545,81.652,1,11.2001,60.4923,3.12188,0.23182,1.12962e-07
1546,89.3722,1,10.9525,60.4923,3.14638,0.246908,1.32437e-07
1547,87.0851,1,10.9935,60.4923,3.09679,0.245626,1.36807e-07
1548,85.6075,1,11.1683,60.4923,3.08707,0.245589,1.32622e-07
1549,90.9939,1,11.1926,60.4923,3.10602,0.255457,1.48193e-07
1550,91.7119,1,11.2907,60.4923,3.08807,0.24466,1.65187e-07
1551,90.2049,1,11.137,60.4923,3.07727,0.246175,1.59354e-07
1552,86.7059,1,11.1018,60.4923,3.0792,0.241712,1.42617e-07
1553,90.9958,1,10.9645,60.4923,3.11798,0.233414,1.57982e-07
1554,97.6772,1,10.8888,60.4923,3.22738,0.218239,1.69329e-07
1555,85.119,1,10.8546,60.4923,3.06415,0.228765,1.51452e-07
1556,83.3999,1,10.7722,60.4923,3.01196,0.233838,1.52411e-07
1557,83.763,1,10.8376,60.4923,3.07001,0.229159,1.38225e-07
1558,87.7018,1,11.0293,60.4923,3.10218,0.238762,1.42169e-07
1559,87.8214,1,11.028,60.4923,3.09772,0.246857,1.39465e-07
1560,91.8867,1,10.9216,60.4923,3.16701,0.237701,1.43899e-07
1561,87.9757,1,10.9413,60.4923,3.13258,0.232736,1.37756e-07
1562,86.4596,1,10.9581,60.4923,3.09749,0.22152,1.48113e-07
1563,79.9749,1,10.9412,60.4923,3.04433,0.232954,1.32476e-07
1564,83.3792,1,10.9488,60.4923,3.06447,0.228806,1.38254e-07
1565,93.0497,1,10.8986,60.4923,3.14468,0.236178,1.58474e-07
1566,99.3926,1,10.9285,60.4923,3.20936,0.242469,1.68381e-07
1567,92.6314,1,11.0016,60.4923,3.16348,0.234731,1.50794e-07
1568,89.7606,1,11.0996,60.4923,3.08983,0.236384,1.5884e-07
1569,91.3293,1,10.8085,60.4923,3.11831,0.241633,1.54325e-07
1570,87.8037,1,10.9901,60.4923,3.08952,0.236572,1.48103e-07
1571,84.071,1,10.9803,60.4923,3.04795,0.225823,1.49007e-07
1572,83.3881,1,11.2543,60.4923,3.0833,0.244356,1.33276e-07
1573,84.4968,1,11.1707,60.4923,3.1148,0.240219,1.22563e-07
1574,85.1813,1,11.0262,60.4923,3.15465,0.236355,1.16994e-07
1575,79.1069,1,11.0483,60.4923,3.08064,0.236859,1.10589e-07
1576,82.645,1,10.9986,60.4923,3.10591,0.23448,1.19854e-07
1577,83.2038,1,11.0329,60.4923,3.10665,0.246918,1.15922e-07
1578,80.4643,1,11.074,60.4923,3.06178,0.249771,1.14817e-07
1579,79.0484,1,11.2049,60.4923,3.05444,0.253653,1.09269e-07
1580,73.7373,1,11.0569,60.4923,3.07445,0.242532,9.77336e-08
1581,69.2128,1,10.8706,60.4923,3.11099,0.229927,8.74156e-08
1582,77.1895,1,10.9265,60.4923,3.17403,0.239112,8.33535e-08
1583,66.7869,1,11.062,60.4923,3.06431,0.244368,7.45536e-08
1584,66.2379,1,10.9502,60.4923,3.11043,0.241293,6.66828e-08
1585,63.642,1,10.9004,60.4923,3.08109,0.232612,6.47544e-08
1586,63.9074,1,11.0237,60.4923,3.03353,0.239835,7.05395e-08
1587,65.1157,1,10.9961,60.4923,3.05788,0.229952,7.27184e-08
1588,66.2143,1,10.8807,60.4923,3.0663,0.229908,7.42295e-08
1589,71.2312,1,10.9898,60.4923,3.11208,0.242725,7.59796e-08
1590,69.3639,1,10.903,60.4923,3.12611,0.233132,7.17544e-08
1591,70.381,1,10.8916,60.4923,3.12803,0.221937,7.78352e-08
1592,68.4672,1,10.9228,60.4923,3.1435,0.213773,7.29574e-08
1593,64.4639,1,10.9468,60.4923,3.11252,0.21677,6.67458e-08
1594,65.1652,1,10.911,60.4923,3.15128,0.230474,5.96992e-08
1595,62.4348,1,10.9276,60.4923,3.08979,0.244702,5.78283e-08
1596,61.0476,1,11.1617,60.4923,3.05721,0.256753,5.64051e-08
1597,59.1144,1,11.0802,60.4923,3.07361,0.264136,5.04503e-08
1598,58.5796,1,11.015,60.4923,3.11471,0.23625,5.03525e-08
1599,56.7526,1,11.0518,60.4923,3.10232,0.228458,4.918e-08
1600,57.6238,1,10.9695,60.4923,3.07385,0.226683,5.44681e-08
1601,48.8157,1,10.9145,60.4923,3.00483,0.244066,4.87178e-08
1602,60.0066,1,11.1341,60.4923,3.11862,0.255609,4.76311e-08
1603,50.9803,1,11.2267,60.4923,3.1075,0.24342,4.26026e-08
1604,50.8175,1,11.0369,60.4923,3.08098,0.248325,3.83775e-08
1605,53.175,1,10.9335,60.4923,3.12104,0.247305,3.83665e-08
1606,47.4747,1,10.8438,60.4923,3.07726,0.229011,3.72381e-08
1607,53.4961,1,11.0399,60.4923,3.12778,0.229098,4.12785e-08
1608,52.9307,1,10.9384,60.4923,3.16867,0.215429,3.93543e-08
1609,49.135,1,11.0889,60.4923,3.11014,0.228022,3.68953e-08
1610,54.0538,1,11.1608,60.4923,3.11678,0.235551,4.19565e-08
1611,58.5151,1,11.1814,60.4923,3.10495,0.248982,4.77799e-08
1612,61.7982,1,10.922,60.4923,3.14386,0.244569,5.02156e-08
1613,59.4613,1,10.8644,60.4923,3.09409,0.237639,5.30401e-08
1614,70.097,1,11.0911,60.4923,3.18198,0.233791,6.50491e-08
1615,65.8752,1,11.0848,60.4923,3.18444,0.241992,5.81817e-08
1616,71.5199,1,10.9933,60.4923,3.20534,0.236183,6.44328e-08
1617,60.4849,1,10.7128,60.4923,3.09031,0.229728,5.76305e-08
1618,58.7503,1,10.7334,60.4923,3.09688,0.225732,5.41023e-08
1619,64.0969,1,10.8363,60.4923,3.20656,0.224611,5.18395e-08
1620,58.1036,1,10.8042,60.4923,3.15652,0.220817,4.74175e-08
1621,61.7503,1,10.921,60.4923,3.13982,0.222703,5.55399e-08
1622,60.9456,1,10.8898,60.4923,3.14363,0.230772,5.16487e-08
1623,59.242,1,10.9226,60.4923,3.15271,0.220942,4.97676e-08
1624,52.9978,1,10.9388,60.4923,3.07175,0.235323,4.4687e-08
1625,56.8096,1,10.9042,60.4923,3.11647,0.24238,4.50228e-08
1626,54.2185,1,10.9248,60.4923,3.12173,0.241342,4.07457e-08
1627,53.7124,1,10.9236,60.4923,3.10267,0.244634,4.11708e-08
1628,48.1195,1,11.0614,60.4923,3.0722,0.233382,3.78162e-08
1629,49.6121,1,11.1265,60.4923,3.08279,0.247389,3.67507e-08
1630,45.5377,1,11.0627,60.4923,3.05896,0.239542,3.46085e-08
1631,43.0611,1,11.0071,60.4923,3.03726,0.241639,3.29748e-08
1632,46.7255,1,10.9357,60.4923,3.0436,0.247085,3.62352e-08
1633,41.8017,1,10.9299,60.4923,3.06778,0.247416,3.24098e-08
1634,43.6867,1,10.991,60.4923,3.03321,0.24913,3.30064e-08
1635,48.0776,1,10.958,60.4923,3.03868,0.247743,3.83504e-08
1636,49.779,1,10.9331,60.4923,3.09468,0.238093,3.74136e-08
1637,45.2799,1,10.9876,60.4923,3.06946,0.234781,3.4174e-08
1638,55.6008,1,11.1444,60.4923,3.17845,0.251803,3.62641e-08
1639,45.7139,1,11.0421,60.4923,3.04392,0.244782,3.52528e-08
1640,44.6574,1,10.9842,60.4923,3.08051,0.238077,3.21575e-08
1641,46.8217,1,11.1105,60.4923,3.04014,0.246277,3.67654e-08
1642,43.2506,1,11.0863,60.4923,3.01452,0.24504,3.44696e-08
1643,46.3648,1,11.0065,60.4923,3.03794,0.247932,3.61069e-08
1644,47.1212,1,11.1378,60.4923,3.08307,0.250488,3.31866e-08
1645,44.9012,1,11.1335,60.4923,3.09162,0.244098,3.08676e-08
1646,51.2573,1,11.013,60.4923,3.12302,0.234115,3.76817e-08
1647,58.2832,1,11.185,60.4923,3.15581,0.257533,4.09824e-08
1648,56.6083,1,11.1515,60.4923,3.10631,0.252613,4.38605e-08
1649,58.7685,1,10.8463,60.4923,3.11658,0.237281,4.93112e-08
1650,56.6587,1,11.1043,60.4923,3.09555,0.238949,4.75705e-08
1651,58.446,1,10.8075,60.4923,3.10834,0.235329,5.00514e-08
1652,52.1559,1,10.9102,60.4923,3.07118,0.226717,4.50672e-08
1653,53.8663,1,10.8014,60.4923,3.07884,0.230294,4.63628e-08
1654,55.2958,1,10.957,60.4923,3.12197,0.224133,4.55711e-08
1655,58.8011,1,11.0623,60.4923,3.12402,0.244141,4.72032e-08
1656,58.2583,1,11.2203,60.4923,3.14301,0.24146,4.49052e-08
1657,56.7979,1,10.865,60.4923,3.07415,0.240937,4.97235e-08
1658,59.1773,1,10.9465,60.4923,3.08665,0.256348,4.94824e-08
1659,57.3298,1,11.0238,60.4923,3.10215,0.244749,4.68803e-08
1660,56.3159,1,11.0414,60.4923,3.09406,0.246235,4.57522e-08
1661,55.6257,1,10.9195,60.4923,3.10447,0.232517,4.61953e-08
1662,54.897,1,11.0382,60.4923,3.04352,0.248538,4.82407e-08
1663,53.9717,1,11.0186,60.4923,3.09229,0.242119,4.31478e-08
1664,54.8029,1,10.9653,60.4923,3.10214,0.226106,4.63678e-08
1665,53.8275,1,10.9664,60.4923,3.09422,0.237304,4.34219e-08
1666,51.9316,1,11.0885,60.4923,3.08394,0.230074,4.28204e-08
1667,53.8973,1,10.8042,60.4923,3.10302,0.227037,4.46209e-08
1668,54.1918,1,10.9279,60.4923,3.09528,0.234302,4.4449e-08
1669,53.381,1,11.0087,60.4923,3.07836,0.240059,4.37593e-08
1670,58.8838,1,11.0514,60.4923,3.11795,0.242752,4.82529e-08
1671,56.6574,1,11.0054,60.4923,3.09674,0.243785,4.65019e-08
1672,55.0658,1,10.8866,60.4923,3.09798,0.247133,4.32189e-08
1673,51.4161,1,10.8445,60.4923,3.08078,0.236192,4.12392e-08
1674,57.4021,1,10.9797,60.4923,3.11184,0.238978,4.71181e-08
1675,54.7586,1,11.0658,60.4923,3.12884,0.234872,4.21438e-08
1676,52.5442,1,10.9633,60.4923,3.10091,0.234281,4.13938e-08
1677,55.5167,1,11.0223,60.4923,3.09742,0.260733,4.1681e-08
1678,52.9918,1,10.9289,60.4923,3.14226,0.239007,3.76491e-08
1679,46.4174,1,10.9018,60.4923,3.08017,0.24306,3.36744e-08
1680,47.9061,1,11.0508,60.4923,3.11355,0.259989,3.07371e-08
1681,42.343,1,10.9033,60.4923,3.06585,0.234855,3.1011e-08
1682,46.6141,1,10.9176,60.4923,3.05946,0.244517,3.51934e-08
1683,48.9603,1,11.0218,60.4923,3.0931,0.2281,3.80601e-08
1684,46.145,1,10.8884,60.4923,3.05528,0.236628,3.60995e-08
1685,51.9476,1,10.917,60.4923,3.14007,0.24243,3.59304e-08
1686,48.6917,1,11.0709,60.4923,3.1244,0.236377,3.395e-08
1687,47.822,1,11.1065,60.4923,3.1257,0.241465,3.21266e-08
1688,45.296,1,11.0849,60.4923,3.12163,0.248003,2.88382e-08
1689,38.1267,1,11.0842,60.4923,3.10905,0.230116,2.57937e-08
1690,41.5141,1,10.8634,60.4923,3.17166,0.239347,2.34091e-08
1691,38.7253,1,11.2534,60.4923,3.11439,0.260552,2.20562e-08
1692,34.348,1,11.2719,60.4923,3.11222,0.264685,1.97277e-08
1693,28.7309,1,11.0544,60.4923,3.05023,0.252925,1.834e-08
1694,29.6217,1,11.0153,60.4923,3.08107,0.241174,1.85318e-08
